# Flight Log 
# 25 08 17 - 16:26:56
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:26:56	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:26:56	2.033710,3.844903,0.608823	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033710,3.844903,0.608823	0
16:26:56	2.033698,3.844904,0.608815	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033698,3.844904,0.608815	0
16:26:56	2.033707,3.844907,0.608821	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033707,3.844907,0.608821	0
16:26:56	2.033711,3.844905,0.608820	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033711,3.844905,0.608820	0
16:26:56	2.033702,3.844906,0.608820	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844906,0.608820	0
16:26:56	2.033708,3.844903,0.608817	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033708,3.844903,0.608817	0
16:26:57	2.033709,3.844905,0.608820	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033709,3.844905,0.608820	0
16:26:57	2.033706,3.844902,0.608822	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033706,3.844902,0.608822	0
16:26:57	2.033710,3.844913,0.608821	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033710,3.844913,0.608821	0
16:26:57	2.033719,3.844901,0.608813	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033719,3.844901,0.608813	0
16:26:57	2.033710,3.844908,0.608809	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033710,3.844908,0.608809	0
16:26:57	2.033709,3.844902,0.608815	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033709,3.844902,0.608815	0
16:26:57	2.033710,3.844904,0.608808	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033710,3.844904,0.608808	0
16:26:57	2.033707,3.844902,0.608823	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033707,3.844902,0.608823	0
16:26:57	2.033714,3.844902,0.608827	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033714,3.844902,0.608827	0
16:26:57	2.033708,3.844912,0.608822	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033708,3.844912,0.608822	0
16:26:58	2.033708,3.844904,0.608819	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033708,3.844904,0.608819	0
16:26:58	2.033709,3.844907,0.608822	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033709,3.844907,0.608822	0
