# Flight Log 
# 25 08 17 - 16:26:56
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:26:56	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:26:56	0.672538,2.226631,0.327382	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672538,2.226631,0.327382	0
16:26:56	0.672526,2.226634,0.327381	0.708998,2.090030,0.477195	0.000000,0.000000,0.000000	0.672526,2.226634,0.327381	0
16:26:56	0.672536,2.226626,0.327386	0.709001,2.090025,0.477200	0.000000,0.000000,0.000000	0.672536,2.226626,0.327386	0
16:26:56	0.672526,2.226635,0.327386	0.708949,2.089992,0.477131	0.000000,0.000000,0.000000	0.672526,2.226635,0.327386	0
16:26:56	0.672528,2.226637,0.327396	0.708988,2.090036,0.477198	0.000000,0.000000,0.000000	0.672528,2.226637,0.327396	0
16:26:56	0.672529,2.226630,0.327381	0.708988,2.090030,0.477190	0.000000,0.000000,0.000000	0.672529,2.226630,0.327381	0
16:26:57	0.672525,2.226629,0.327393	0.709001,2.090030,0.477186	0.000000,0.000000,0.000000	0.672525,2.226629,0.327393	0
16:26:57	0.672526,2.226630,0.327389	0.708948,2.089995,0.477131	0.000000,0.000000,0.000000	0.672526,2.226630,0.327389	0
16:26:57	0.672534,2.226631,0.327388	0.709000,2.090044,0.477198	0.000000,0.000000,0.000000	0.672534,2.226631,0.327388	0
16:26:57	0.672527,2.226633,0.327391	0.708951,2.089997,0.477123	0.000000,0.000000,0.000000	0.672527,2.226633,0.327391	0
16:26:57	0.672527,2.226636,0.327392	0.709006,2.090042,0.477197	0.000000,0.000000,0.000000	0.672527,2.226636,0.327392	0
16:26:57	0.672531,2.226633,0.327390	0.708995,2.090024,0.477199	0.000000,0.000000,0.000000	0.672531,2.226633,0.327390	0
16:26:57	0.672530,2.226629,0.327381	0.708997,2.090034,0.477189	0.000000,0.000000,0.000000	0.672530,2.226629,0.327381	0
16:26:57	0.672475,2.226593,0.327305	0.708957,2.090001,0.477131	0.000000,0.000000,0.000000	0.672475,2.226593,0.327305	0
16:26:57	0.672534,2.226627,0.327389	0.708950,2.090001,0.477125	0.000000,0.000000,0.000000	0.672534,2.226627,0.327389	0
16:26:57	0.672526,2.226640,0.327390	0.709000,2.090030,0.477203	0.000000,0.000000,0.000000	0.672526,2.226640,0.327390	0
16:26:58	0.672529,2.226632,0.327383	0.708995,2.090031,0.477195	0.000000,0.000000,0.000000	0.672529,2.226632,0.327383	0
16:26:58	0.672466,2.226592,0.327296	0.671898,2.070254,0.395322	0.000000,0.000000,0.000000	0.672466,2.226592,0.327296	0
16:26:58	0.672472,2.226587,0.327300	0.671943,2.070281,0.395395	0.000000,0.000000,0.000000	0.672472,2.226587,0.327300	0
16:26:58	0.672478,2.226593,0.327307	0.671896,2.070249,0.395325	0.000000,0.000000,0.000000	0.672478,2.226593,0.327307	0
