# Flight Log 
# 25 08 17 - 16:17:16
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:17:16	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:17:16	3.120428,1.570361,0.356223	2.972166,1.530479,0.446258	0.000000,0.000000,0.000000	3.120428,1.570361,0.356223	0
16:17:16	3.120424,1.570405,0.356242	2.972142,1.530522,0.446276	0.000000,0.000000,0.000000	3.120424,1.570405,0.356242	0
16:17:16	3.120403,1.570365,0.356222	2.972148,1.530503,0.446252	0.000000,0.000000,0.000000	3.120403,1.570365,0.356222	0
16:17:17	3.120421,1.570346,0.356223	2.972166,1.530470,0.446266	0.000000,0.000000,0.000000	3.120421,1.570346,0.356223	0
16:17:17	3.120425,1.570422,0.356230	2.972125,1.530500,0.446237	0.000000,0.000000,0.000000	3.120425,1.570422,0.356230	0
16:17:17	3.120396,1.570396,0.356232	2.972140,1.530497,0.446210	0.000000,0.000000,0.000000	3.120396,1.570396,0.356232	0
16:17:17	3.120408,1.570322,0.356186	2.972148,1.530471,0.446271	0.000000,0.000000,0.000000	3.120408,1.570322,0.356186	0
16:17:17	3.120431,1.570353,0.356222	2.972157,1.530443,0.446214	0.000000,0.000000,0.000000	3.120431,1.570353,0.356222	0
16:17:17	3.120392,1.570368,0.356206	2.972166,1.530476,0.446233	0.000000,0.000000,0.000000	3.120392,1.570368,0.356206	0
16:17:17	3.120384,1.570402,0.356153	2.972162,1.530462,0.446239	0.000000,0.000000,0.000000	3.120384,1.570402,0.356153	0
16:17:17	3.120430,1.570354,0.356239	2.972148,1.530528,0.446258	0.000000,0.000000,0.000000	3.120430,1.570354,0.356239	0
16:17:17	3.120424,1.570352,0.356242	2.972160,1.530471,0.446231	0.000000,0.000000,0.000000	3.120424,1.570352,0.356242	0
16:17:17	3.120400,1.570317,0.356181	2.972123,1.530475,0.446198	0.000000,0.000000,0.000000	3.120400,1.570317,0.356181	0
16:17:18	3.120409,1.570418,0.356228	2.972143,1.530504,0.446231	0.000000,0.000000,0.000000	3.120409,1.570418,0.356228	0
16:17:18	3.120411,1.570411,0.356227	2.972168,1.530470,0.446236	0.000000,0.000000,0.000000	3.120411,1.570411,0.356227	0
16:17:18	3.120392,1.570390,0.356218	2.972158,1.530479,0.446252	0.000000,0.000000,0.000000	3.120392,1.570390,0.356218	0
16:17:18	3.120420,1.570313,0.356181	2.972136,1.530526,0.446275	0.000000,0.000000,0.000000	3.120420,1.570313,0.356181	0
16:17:18	3.120422,1.570398,0.356243	2.972145,1.530442,0.446207	0.000000,0.000000,0.000000	3.120422,1.570398,0.356243	0
16:17:18	3.120430,1.570347,0.356216	2.972138,1.530440,0.446227	0.000000,0.000000,0.000000	3.120430,1.570347,0.356216	0
16:17:18	3.120404,1.570312,0.356191	2.972144,1.530519,0.446276	0.000000,0.000000,0.000000	3.120404,1.570312,0.356191	0
16:17:18	3.120425,1.570360,0.356239	2.972172,1.530460,0.446255	0.000000,0.000000,0.000000	3.120425,1.570360,0.356239	0
16:17:18	3.120409,1.570322,0.356177	2.972149,1.530516,0.446269	0.000000,0.000000,0.000000	3.120409,1.570322,0.356177	0
16:17:18	3.120424,1.570406,0.356237	2.972166,1.530458,0.446249	0.000000,0.000000,0.000000	3.120424,1.570406,0.356237	0
16:17:19	3.120427,1.570355,0.356248	2.972174,1.530463,0.446240	0.000000,0.000000,0.000000	3.120427,1.570355,0.356248	0
16:17:19	3.120437,1.570336,0.356216	2.972126,1.530487,0.446281	0.000000,0.000000,0.000000	3.120437,1.570336,0.356216	0
16:17:19	3.120404,1.570303,0.356186	2.972156,1.530465,0.446256	0.000000,0.000000,0.000000	3.120404,1.570303,0.356186	0
16:17:19	3.120414,1.570322,0.356171	2.972175,1.530459,0.446216	0.000000,0.000000,0.000000	3.120414,1.570322,0.356171	0
16:17:19	3.120405,1.570321,0.356179	2.972159,1.530474,0.446265	0.000000,0.000000,0.000000	3.120405,1.570321,0.356179	0
16:17:19	3.120442,1.570349,0.356217	2.972150,1.530495,0.446177	0.000000,0.000000,0.000000	3.120442,1.570349,0.356217	0
16:17:19	3.120450,1.570350,0.356229	2.972136,1.530447,0.446230	0.000000,0.000000,0.000000	3.120450,1.570350,0.356229	0
16:17:19	3.120416,1.570322,0.356175	2.972155,1.530441,0.446203	0.000000,0.000000,0.000000	3.120416,1.570322,0.356175	0
16:17:19	3.120431,1.570331,0.356140	2.972155,1.530475,0.446259	0.000000,0.000000,0.000000	3.120431,1.570331,0.356140	0
16:17:19	3.120402,1.570404,0.356262	2.972163,1.530475,0.446252	0.000000,0.000000,0.000000	3.120402,1.570404,0.356262	0
16:17:20	3.120431,1.570368,0.356229	2.972116,1.530492,0.446253	0.000000,0.000000,0.000000	3.120431,1.570368,0.356229	0
