# Flight Log 
# 25 08 17 - 16:17:16
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:17:16	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:17:16	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:17:16	0.686903,0.822335,0.410820	0.759450,0.863503,0.683899	0.000000,0.000000,0.000000	0.686903,0.822335,0.410820	0
16:17:16	0.686903,0.822332,0.410818	0.759460,0.863500,0.683886	0.000000,0.000000,0.000000	0.686903,0.822332,0.410818	0
16:17:17	0.686920,0.822313,0.410820	0.759454,0.863513,0.683906	0.000000,0.000000,0.000000	0.686920,0.822313,0.410820	0
16:17:17	0.686923,0.822318,0.410817	0.759465,0.863492,0.683885	0.000000,0.000000,0.000000	0.686923,0.822318,0.410817	0
16:17:17	0.686935,0.822323,0.410810	0.759454,0.863504,0.683886	0.000000,0.000000,0.000000	0.686935,0.822323,0.410810	0
16:17:17	0.686913,0.822324,0.410832	0.759474,0.863498,0.683891	0.000000,0.000000,0.000000	0.686913,0.822324,0.410832	0
16:17:17	0.686925,0.822324,0.410816	0.759466,0.863495,0.683889	0.000000,0.000000,0.000000	0.686925,0.822324,0.410816	0
16:17:17	0.686920,0.822316,0.410797	0.759469,0.863508,0.683892	-0.083826,0.119751,10.315349	0.686920,0.822316,0.410797	0
16:17:17	0.686927,0.822315,0.410792	0.759485,0.863489,0.683875	-0.086221,0.122146,10.322534	0.686927,0.822315,0.410792	3.70029330254
16:17:17	0.686877,0.822339,0.410846	0.759442,0.863494,0.683882	-0.083826,0.122146,10.327324	0.686877,0.822339,0.410846	3.70557188988
16:17:17	0.686916,0.822328,0.410816	0.759460,0.863503,0.683898	-0.079036,0.122146,10.324929	0.686916,0.822328,0.410816	3.70557188988
16:17:17	0.686909,0.822325,0.410822	0.759467,0.863490,0.683862	-0.083826,0.119751,10.320139	0.686909,0.822325,0.410822	3.70557188988
16:17:18	0.686912,0.822312,0.410800	0.759458,0.863501,0.683898	-0.076641,0.122146,10.308164	0.686912,0.822312,0.410800	3.71085047722
16:17:18	0.686904,0.822331,0.410816	0.759473,0.863494,0.683887	-0.079036,0.119751,10.320139	0.686904,0.822331,0.410816	3.70557188988
16:17:18	0.686917,0.822338,0.410828	0.759460,0.863488,0.683873	-0.086221,0.119751,10.317744	0.686917,0.822338,0.410828	3.70557188988
16:17:18	0.686916,0.822324,0.410800	0.759459,0.863499,0.683893	-0.086221,0.119751,10.315349	0.686916,0.822324,0.410800	3.70557188988
16:17:18	0.686891,0.822328,0.410839	0.759458,0.863495,0.683888	-0.083826,0.122146,10.329719	0.686891,0.822328,0.410839	3.70557188988
16:17:18	0.686925,0.822316,0.410805	0.759469,0.863498,0.683874	-0.086221,0.119751,10.310559	0.686925,0.822316,0.410805	3.70557188988
16:17:18	0.686916,0.822312,0.410817	0.759460,0.863493,0.683899	-0.086221,0.126936,10.320139	0.686916,0.822312,0.410817	3.70557188988
16:17:18	0.686897,0.822331,0.410830	0.759459,0.863499,0.683883	-0.079036,0.117356,10.315349	0.686897,0.822331,0.410830	3.70557188988
16:17:18	0.686918,0.822329,0.410812	0.759467,0.863492,0.683883	-0.079036,0.124541,10.324929	0.686918,0.822329,0.410812	3.70557188988
16:17:18	0.686918,0.822316,0.410816	0.759446,0.863494,0.683894	-0.086221,0.117356,10.329719	0.686918,0.822316,0.410816	3.71085047722
16:17:19	0.686922,0.822328,0.410813	0.759467,0.863495,0.683896	-0.086221,0.119751,10.324929	0.686922,0.822328,0.410813	3.71085047722
16:17:19	0.686899,0.822315,0.410811	0.759449,0.863491,0.683904	-0.083826,0.122146,10.317744	0.686899,0.822315,0.410811	3.70557188988
16:17:19	0.686903,0.822319,0.410821	0.698643,0.981584,0.391423	-0.074246,0.122146,10.317744	0.686903,0.822319,0.410821	3.70557188988
16:17:19	0.686904,0.822323,0.410827	0.692446,0.982156,0.401661	-0.079036,0.122146,10.327324	0.686904,0.822323,0.410827	3.70557188988
16:17:19	0.686922,0.822329,0.410805	0.690517,0.982256,0.404846	-0.086221,0.122146,10.320139	0.686922,0.822329,0.410805	3.71085047722
16:17:19	0.686903,0.822328,0.410822	0.690521,0.982253,0.404824	-0.081431,0.119751,10.322534	0.686903,0.822328,0.410822	3.71085047722
16:17:19	0.686911,0.822325,0.410835	0.690526,0.982275,0.404839	-0.083826,0.119751,10.317744	0.686911,0.822325,0.410835	3.70557188988
16:17:19	0.686917,0.822326,0.410827	0.690536,0.982253,0.404832	-0.079036,0.117356,10.320139	0.686917,0.822326,0.410827	3.70557188988
16:17:19	0.686914,0.822325,0.410805	0.690541,0.982257,0.404827	-0.083826,0.119751,10.317744	0.686914,0.822325,0.410805	3.71085047722
16:17:19	0.686925,0.822311,0.410816	0.690548,0.982255,0.404823	-0.083826,0.124541,10.308164	0.686925,0.822311,0.410816	3.70557188988
16:17:20	0.686903,0.822328,0.410821	0.690525,0.982255,0.404827	-0.081431,0.124541,10.310559	0.686903,0.822328,0.410821	3.70557188988
16:17:20	0.686905,0.822327,0.410847	0.690539,0.982253,0.404827	-0.083826,0.117356,10.317744	0.686905,0.822327,0.410847	3.70557188988
16:17:20	0.686915,0.822313,0.410809	0.690539,0.982253,0.404831	-0.083826,0.122146,10.320139	0.686915,0.822313,0.410809	3.71085047722
16:17:20	0.686903,0.822315,0.410825	0.698643,0.981593,0.391422	-0.081431,0.117356,10.303374	0.686903,0.822315,0.410825	3.71085047722
16:17:20	0.686917,0.822309,0.410814	0.692450,0.982159,0.401662	-0.071851,0.117356,10.315349	0.686917,0.822309,0.410814	3.71085047722
16:17:20	0.686917,0.822324,0.410820	0.690535,0.982254,0.404828	-0.081431,0.122146,10.310559	0.686917,0.822324,0.410820	3.70557188988
16:17:20	0.686919,0.822334,0.410814	0.690538,0.982252,0.404828	-0.086221,0.119751,10.317744	0.686919,0.822334,0.410814	3.71085047722
16:17:20	0.686925,0.822316,0.410811	0.690530,0.982260,0.404832	-0.074246,0.122146,10.305769	0.686925,0.822316,0.410811	3.71085047722
16:17:20	0.686907,0.822315,0.410810	0.690557,0.982250,0.404819	-0.088616,0.122146,10.317744	0.686907,0.822315,0.410810	3.71085047722
16:17:20	0.686928,0.822313,0.410815	0.690523,0.982256,0.404829	-0.083826,0.119751,10.322534	0.686928,0.822313,0.410815	3.70557188988
16:17:21	0.686918,0.822323,0.410846	0.690537,0.982256,0.404829	-0.086221,0.119751,10.310559	0.686918,0.822323,0.410846	3.71085047722
16:17:21	0.686894,0.822326,0.410853	0.690552,0.982246,0.404825	-0.093406,0.117356,10.305769	0.686894,0.822326,0.410853	3.70557188988
16:17:21	0.686902,0.822307,0.410811	0.698641,0.981593,0.391412	-0.086221,0.117356,10.305769	0.686902,0.822307,0.410811	3.70557188988
16:17:21	0.686889,0.822306,0.410834	0.692441,0.982159,0.401662	-0.086221,0.117356,10.305769	0.686889,0.822306,0.410834	3.70557188988
16:17:21	0.686924,0.822321,0.410823	0.690540,0.982244,0.404830	-0.088616,0.119751,10.310559	0.686924,0.822321,0.410823	3.71085047722
