# Flight Log 
# 25 08 17 - 16:14:36
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:14:36	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:14:36	0.672465,2.226590,0.327253	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672465,2.226590,0.327253	0
16:14:36	0.672456,2.226602,0.327269	0.708938,2.090014,0.477097	0.000000,0.000000,0.000000	0.672456,2.226602,0.327269	0
16:14:36	0.672523,2.226636,0.327367	0.708991,2.090038,0.477149	0.000000,0.000000,0.000000	0.672523,2.226636,0.327367	0
16:14:36	0.672465,2.226598,0.327267	0.708933,2.090003,0.477089	0.000000,0.000000,0.000000	0.672465,2.226598,0.327267	0
16:14:36	0.672516,2.226642,0.327346	0.708997,2.090048,0.477160	0.000000,0.000000,0.000000	0.672516,2.226642,0.327346	0
16:14:37	0.672515,2.226630,0.327340	0.708943,2.090003,0.477104	0.000000,0.000000,0.000000	0.672515,2.226630,0.327340	0
16:14:37	0.672515,2.226639,0.327335	0.708988,2.090046,0.477168	0.000000,0.000000,0.000000	0.672515,2.226639,0.327335	0
16:14:37	0.672466,2.226603,0.327263	0.708987,2.090028,0.477166	0.000000,0.000000,0.000000	0.672466,2.226603,0.327263	0
16:14:37	0.672522,2.226639,0.327345	0.708937,2.089999,0.477093	0.000000,0.000000,0.000000	0.672522,2.226639,0.327345	0
16:14:37	0.672465,2.226605,0.327257	0.708990,2.090035,0.477163	0.000000,0.000000,0.000000	0.672465,2.226605,0.327257	0
16:14:37	0.672473,2.226598,0.327262	0.708984,2.090051,0.477156	0.000000,0.000000,0.000000	0.672473,2.226598,0.327262	0
16:14:37	0.672455,2.226605,0.327269	0.708987,2.090034,0.477166	0.000000,0.000000,0.000000	0.672455,2.226605,0.327269	0
16:14:37	0.672469,2.226599,0.327268	0.708984,2.090040,0.477160	0.000000,0.000000,0.000000	0.672469,2.226599,0.327268	0
16:14:37	0.672465,2.226605,0.327265	0.708947,2.090002,0.477086	0.000000,0.000000,0.000000	0.672465,2.226605,0.327265	0
16:14:37	0.672466,2.226590,0.327270	0.708943,2.090002,0.477087	0.000000,0.000000,0.000000	0.672466,2.226590,0.327270	0
16:14:38	0.672461,2.226594,0.327262	0.708936,2.090003,0.477102	0.000000,0.000000,0.000000	0.672461,2.226594,0.327262	0
16:14:38	0.672453,2.226602,0.327275	0.708943,2.090000,0.477094	0.000000,0.000000,0.000000	0.672453,2.226602,0.327275	0
16:14:38	0.672526,2.226639,0.327352	0.708941,2.090008,0.477092	0.000000,0.000000,0.000000	0.672526,2.226639,0.327352	0
16:14:38	0.672468,2.226611,0.327266	0.708944,2.090002,0.477087	0.000000,0.000000,0.000000	0.672468,2.226611,0.327266	0
16:14:38	0.672457,2.226588,0.327255	0.708987,2.090033,0.477159	0.000000,0.000000,0.000000	0.672457,2.226588,0.327255	0
16:14:38	0.672471,2.226596,0.327266	0.708938,2.090007,0.477098	0.000000,0.000000,0.000000	0.672471,2.226596,0.327266	0
16:14:38	0.672469,2.226599,0.327264	0.675560,2.066842,0.343550	0.000000,0.000000,0.000000	0.672469,2.226599,0.327264	0
16:14:38	0.672470,2.226603,0.327273	0.675597,2.066876,0.343606	0.000000,0.000000,0.000000	0.672470,2.226603,0.327273	0
16:14:38	0.672534,2.226640,0.327358	0.675544,2.066844,0.343538	0.000000,0.000000,0.000000	0.672534,2.226640,0.327358	0
16:14:38	0.672463,2.226586,0.327256	0.675598,2.066885,0.343625	0.000000,0.000000,0.000000	0.672463,2.226586,0.327256	0
16:14:39	0.672462,2.226589,0.327246	0.675604,2.066891,0.343629	0.000000,0.000000,0.000000	0.672462,2.226589,0.327246	0
16:14:39	0.672465,2.226592,0.327252	0.675552,2.066845,0.343555	0.000000,0.000000,0.000000	0.672465,2.226592,0.327252	0
16:14:39	0.672535,2.226641,0.327360	0.675552,2.066821,0.343539	0.000000,0.000000,0.000000	0.672535,2.226641,0.327360	0
16:14:39	0.672517,2.226646,0.327351	0.675547,2.066841,0.343556	0.000000,0.000000,0.000000	0.672517,2.226646,0.327351	0
16:14:39	0.672528,2.226635,0.327332	0.675554,2.066829,0.343560	0.000000,0.000000,0.000000	0.672528,2.226635,0.327332	0
16:14:39	0.672470,2.226580,0.327255	0.675551,2.066826,0.343554	0.000000,0.000000,0.000000	0.672470,2.226580,0.327255	0
16:14:39	0.672468,2.226595,0.327256	0.675551,2.066831,0.343555	0.000000,0.000000,0.000000	0.672468,2.226595,0.327256	0
16:14:39	0.672484,2.226586,0.327267	0.675543,2.066830,0.343553	0.000000,0.000000,0.000000	0.672484,2.226586,0.327267	0
16:14:39	0.672471,2.226599,0.327273	0.675548,2.066836,0.343553	0.000000,0.000000,0.000000	0.672471,2.226599,0.327273	0
16:14:39	0.672517,2.226632,0.327341	0.675601,2.066882,0.343622	0.000000,0.000000,0.000000	0.672517,2.226632,0.327341	0
16:14:40	0.672457,2.226599,0.327273	0.675548,2.066850,0.343556	0.000000,0.000000,0.000000	0.672457,2.226599,0.327273	0
16:14:40	0.672467,2.226594,0.327262	0.675556,2.066832,0.343554	0.000000,0.000000,0.000000	0.672467,2.226594,0.327262	0
16:14:40	0.672473,2.226598,0.327270	0.675594,2.066877,0.343616	0.000000,0.000000,0.000000	0.672473,2.226598,0.327270	0
16:14:40	0.672524,2.226636,0.327346	0.675546,2.066827,0.343556	0.000000,0.000000,0.000000	0.672524,2.226636,0.327346	0
16:14:40	0.672481,2.226548,0.327348	0.675599,2.066876,0.343621	0.000000,0.000000,0.000000	0.672481,2.226548,0.327348	0
16:14:40	0.672507,2.226636,0.327343	0.675546,2.066839,0.343549	0.000000,0.000000,0.000000	0.672507,2.226636,0.327343	0
16:14:40	0.672471,2.226595,0.327263	0.675551,2.066829,0.343560	0.000000,0.000000,0.000000	0.672471,2.226595,0.327263	0
16:14:40	0.672507,2.226645,0.327355	0.675601,2.066872,0.343618	0.000000,0.000000,0.000000	0.672507,2.226645,0.327355	0
16:14:40	0.672517,2.226661,0.327354	0.675560,2.066826,0.343556	0.000000,0.000000,0.000000	0.672517,2.226661,0.327354	0
16:14:40	0.672461,2.226601,0.327266	0.675566,2.066824,0.343556	0.000000,0.000000,0.000000	0.672461,2.226601,0.327266	0
16:14:41	0.672455,2.226610,0.327272	0.675543,2.066829,0.343566	0.000000,0.000000,0.000000	0.672455,2.226610,0.327272	0
16:14:41	0.672472,2.226595,0.327269	0.675550,2.066829,0.343559	0.000000,0.000000,0.000000	0.672472,2.226595,0.327269	0
16:14:41	0.672458,2.226593,0.327271	0.675549,2.066840,0.343564	0.000000,0.000000,0.000000	0.672458,2.226593,0.327271	0
16:14:41	0.672472,2.226596,0.327256	0.675592,2.066873,0.343624	0.000000,0.000000,0.000000	0.672472,2.226596,0.327256	0
16:14:41	0.672518,2.226643,0.327344	0.675565,2.066830,0.343556	0.000000,0.000000,0.000000	0.672518,2.226643,0.327344	0
16:14:41	0.672456,2.226590,0.327277	0.675557,2.066826,0.343557	0.000000,0.000000,0.000000	0.672456,2.226590,0.327277	0
16:14:41	0.672457,2.226603,0.327277	0.675596,2.066868,0.343619	0.000000,0.000000,0.000000	0.672457,2.226603,0.327277	0
16:14:41	0.672519,2.226638,0.327368	0.675571,2.066886,0.343812	0.000000,0.000000,0.000000	0.672519,2.226638,0.327368	0
16:14:41	0.672463,2.226603,0.327262	0.675547,2.066837,0.343559	0.000000,0.000000,0.000000	0.672463,2.226603,0.327262	0
16:14:41	0.672455,2.226605,0.327256	0.675580,2.066792,0.343636	0.000000,0.000000,0.000000	0.672455,2.226605,0.327256	0
16:14:42	0.672459,2.226593,0.327275	0.675601,2.066879,0.343621	0.000000,0.000000,0.000000	0.672459,2.226593,0.327275	0
16:14:42	0.672454,2.226598,0.327281	0.675607,2.066870,0.343609	0.000000,0.000000,0.000000	0.672454,2.226598,0.327281	0
16:14:42	0.672474,2.226610,0.327269	0.675588,2.066864,0.343622	0.000000,0.000000,0.000000	0.672474,2.226610,0.327269	0
16:14:42	0.672475,2.226610,0.327232	0.675599,2.066868,0.343643	0.000000,0.000000,0.000000	0.672475,2.226610,0.327232	0
16:14:42	0.672460,2.226611,0.327244	0.675547,2.066818,0.343582	0.000000,0.000000,0.000000	0.672460,2.226611,0.327244	0
16:14:42	0.672458,2.226612,0.327255	0.675555,2.066815,0.343574	0.000000,0.000000,0.000000	0.672458,2.226612,0.327255	0
16:14:42	0.672479,2.226607,0.327274	0.675571,2.066754,0.343625	0.000000,0.000000,0.000000	0.672479,2.226607,0.327274	0
16:14:42	0.672523,2.226660,0.327366	0.675590,2.066845,0.343633	0.000000,0.000000,0.000000	0.672523,2.226660,0.327366	0
16:14:42	0.672449,2.226593,0.327259	0.675550,2.066807,0.343571	0.000000,0.000000,0.000000	0.672449,2.226593,0.327259	0
16:14:42	0.672449,2.226600,0.327250	0.675608,2.066863,0.343634	0.000000,0.000000,0.000000	0.672449,2.226600,0.327250	0
16:14:43	0.672518,2.226635,0.327368	0.675597,2.066850,0.343614	0.000000,0.000000,0.000000	0.672518,2.226635,0.327368	0
16:14:43	0.672450,2.226602,0.327307	0.675556,2.066826,0.343529	0.000000,0.000000,0.000000	0.672450,2.226602,0.327307	0
16:14:43	0.672466,2.226590,0.327281	0.675557,2.066828,0.343544	0.000000,0.000000,0.000000	0.672466,2.226590,0.327281	0
16:14:43	0.672468,2.226581,0.327268	0.675554,2.066848,0.343563	0.000000,0.000000,0.000000	0.672468,2.226581,0.327268	0
16:14:43	0.672513,2.226624,0.327347	0.675555,2.066838,0.343554	0.000000,0.000000,0.000000	0.672513,2.226624,0.327347	0
16:14:43	0.672525,2.226639,0.327349	0.675516,2.066748,0.343544	0.000000,0.000000,0.000000	0.672525,2.226639,0.327349	0
16:14:43	0.672474,2.226597,0.327268	0.675588,2.066873,0.343611	0.000000,0.000000,0.000000	0.672474,2.226597,0.327268	0
16:14:43	0.672516,2.226646,0.327339	0.675554,2.066839,0.343570	0.000000,0.000000,0.000000	0.672516,2.226646,0.327339	0
16:14:43	0.672519,2.226631,0.327340	0.675549,2.066846,0.343566	0.000000,0.000000,0.000000	0.672519,2.226631,0.327340	0
16:14:43	0.672461,2.226602,0.327261	0.675548,2.066844,0.343561	0.000000,0.000000,0.000000	0.672461,2.226602,0.327261	0
16:14:44	0.672472,2.226601,0.327261	0.675546,2.066834,0.343570	0.000000,0.000000,0.000000	0.672472,2.226601,0.327261	0
16:14:44	0.672468,2.226599,0.327263	0.675548,2.066827,0.343561	0.000000,0.000000,0.000000	0.672468,2.226599,0.327263	0
16:14:44	0.672437,2.226516,0.327256	0.675522,2.066731,0.343569	0.000000,0.000000,0.000000	0.672437,2.226516,0.327256	0
16:14:44	0.672527,2.226634,0.327358	0.675544,2.066833,0.343560	0.000000,0.000000,0.000000	0.672527,2.226634,0.327358	0
16:14:44	0.672474,2.226600,0.327270	0.675544,2.066832,0.343552	0.000000,0.000000,0.000000	0.672474,2.226600,0.327270	0
16:14:44	0.672467,2.226587,0.327280	0.675550,2.066834,0.343551	0.000000,0.000000,0.000000	0.672467,2.226587,0.327280	0
16:14:44	0.672460,2.226587,0.327270	0.675601,2.066884,0.343615	0.000000,0.000000,0.000000	0.672460,2.226587,0.327270	0
16:14:44	0.672462,2.226602,0.327275	0.675599,2.066880,0.343618	0.000000,0.000000,0.000000	0.672462,2.226602,0.327275	0
16:14:44	0.672472,2.226610,0.327265	0.675550,2.066838,0.343550	0.000000,0.000000,0.000000	0.672472,2.226610,0.327265	0
16:14:44	0.672468,2.226601,0.327264	0.675551,2.066836,0.343560	0.000000,0.000000,0.000000	0.672468,2.226601,0.327264	0
16:14:45	0.672527,2.226650,0.327347	0.675545,2.066837,0.343564	0.000000,0.000000,0.000000	0.672527,2.226650,0.327347	0
16:14:45	0.672465,2.226608,0.327270	0.676044,2.066925,0.346208	0.000000,0.000000,0.000000	0.672465,2.226608,0.327270	0
16:14:45	0.672464,2.226599,0.327265	0.676047,2.066915,0.346204	0.000000,0.000000,0.000000	0.672464,2.226599,0.327265	0
16:14:45	0.672459,2.226603,0.327263	0.676048,2.066907,0.346205	0.000000,0.000000,0.000000	0.672459,2.226603,0.327263	0
16:14:45	0.672450,2.226607,0.327257	0.676053,2.066927,0.346207	0.000000,0.000000,0.000000	0.672450,2.226607,0.327257	0
16:14:45	0.672461,2.226603,0.327242	0.676030,2.066822,0.346222	0.000000,0.000000,0.000000	0.672461,2.226603,0.327242	0
16:14:45	0.672470,2.226611,0.327268	0.676093,2.066947,0.346280	0.000000,0.000000,0.000000	0.672470,2.226611,0.327268	0
16:14:45	0.672476,2.226613,0.327268	0.676049,2.066911,0.346196	0.000000,0.000000,0.000000	0.672476,2.226613,0.327268	0
16:14:45	0.672470,2.226621,0.327257	0.676100,2.066957,0.346270	0.000000,0.000000,0.000000	0.672470,2.226621,0.327257	0
16:14:45	0.672478,2.226606,0.327257	0.676104,2.066947,0.346278	0.000000,0.000000,0.000000	0.672478,2.226606,0.327257	0
16:14:46	0.672475,2.226606,0.327266	0.676062,2.066928,0.346203	0.000000,0.000000,0.000000	0.672475,2.226606,0.327266	0
16:14:46	0.672471,2.226602,0.327256	0.766224,2.097570,0.353156	0.000000,0.000000,0.000000	0.672471,2.226602,0.327256	0
16:14:46	0.672518,2.226638,0.327365	0.766172,2.097546,0.353109	0.000000,0.000000,0.000000	0.672518,2.226638,0.327365	0
16:14:46	0.672445,2.226595,0.327270	0.766162,2.097556,0.353090	0.000000,0.000000,0.000000	0.672445,2.226595,0.327270	0
16:14:46	0.672471,2.226601,0.327280	0.766159,2.097533,0.353093	0.000000,0.000000,0.000000	0.672471,2.226601,0.327280	0
16:14:46	0.672447,2.226506,0.327262	0.766157,2.097546,0.353098	0.000000,0.000000,0.000000	0.672447,2.226506,0.327262	0
16:14:46	0.672445,2.226606,0.327263	0.766154,2.097542,0.353103	0.000000,0.000000,0.000000	0.672445,2.226606,0.327263	0
16:14:46	0.672512,2.226650,0.327328	0.766193,2.097569,0.353166	0.000000,0.000000,0.000000	0.672512,2.226650,0.327328	0
16:14:46	0.672496,2.226642,0.327351	0.766183,2.097577,0.353167	0.000000,0.000000,0.000000	0.672496,2.226642,0.327351	0
16:14:46	0.672455,2.226603,0.327251	0.766153,2.097548,0.353109	0.000000,0.000000,0.000000	0.672455,2.226603,0.327251	0
16:14:47	0.672444,2.226601,0.327257	0.766141,2.097546,0.353112	0.000000,0.000000,0.000000	0.672444,2.226601,0.327257	0
16:14:47	0.672459,2.226586,0.327255	0.766154,2.097549,0.353114	0.000000,0.000000,0.000000	0.672459,2.226586,0.327255	0
16:14:47	0.672514,2.226640,0.327367	0.766148,2.097537,0.353103	0.000000,0.000000,0.000000	0.672514,2.226640,0.327367	0
16:14:47	0.672458,2.226581,0.327253	0.766152,2.097543,0.353100	0.000000,0.000000,0.000000	0.672458,2.226581,0.327253	0
16:14:47	0.672456,2.226589,0.327272	0.766149,2.097553,0.353105	0.000000,0.000000,0.000000	0.672456,2.226589,0.327272	0
16:14:47	0.672468,2.226603,0.327268	0.766196,2.097588,0.353154	0.000000,0.000000,0.000000	0.672468,2.226603,0.327268	0
16:14:47	0.672453,2.226587,0.327258	0.766160,2.097554,0.353104	0.000000,0.000000,0.000000	0.672453,2.226587,0.327258	0
16:14:47	0.672456,2.226599,0.327270	0.766194,2.097583,0.353153	0.000000,0.000000,0.000000	0.672456,2.226599,0.327270	0
16:14:47	0.672457,2.226607,0.327275	0.766146,2.097544,0.353103	0.000000,0.000000,0.000000	0.672457,2.226607,0.327275	0
16:14:47	0.672455,2.226591,0.327259	0.766160,2.097554,0.353103	0.000000,0.000000,0.000000	0.672455,2.226591,0.327259	0
16:14:48	0.672481,2.226543,0.327344	0.766192,2.097581,0.353170	0.000000,0.000000,0.000000	0.672481,2.226543,0.327344	0
16:14:48	0.672444,2.226596,0.327282	0.766198,2.097574,0.353156	0.000000,0.000000,0.000000	0.672444,2.226596,0.327282	0
16:14:48	0.672519,2.226641,0.327355	0.766141,2.097543,0.353108	0.000000,0.000000,0.000000	0.672519,2.226641,0.327355	0
16:14:48	0.672445,2.226602,0.327270	0.817443,2.159916,0.350007	0.000000,0.000000,0.000000	0.672445,2.226602,0.327270	0
16:14:48	0.672464,2.226598,0.327262	0.817460,2.159913,0.350000	0.000000,0.000000,0.000000	0.672464,2.226598,0.327262	0
