# Flight Log 
# 25 08 17 - 16:16:22
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:16:23	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:16:23	3.120429,1.570356,0.356188	2.972141,1.530531,0.446255	0.000000,0.000000,0.000000	3.120429,1.570356,0.356188	0
16:16:23	3.120384,1.570410,0.356155	2.972152,1.530523,0.446253	0.000000,0.000000,0.000000	3.120384,1.570410,0.356155	0
16:16:23	3.120391,1.570341,0.356096	2.972150,1.530529,0.446254	0.000000,0.000000,0.000000	3.120391,1.570341,0.356096	0
16:16:23	3.120414,1.570315,0.356142	2.972155,1.530518,0.446248	0.000000,0.000000,0.000000	3.120414,1.570315,0.356142	0
16:16:23	3.120423,1.570419,0.356227	2.972152,1.530470,0.446240	0.000000,0.000000,0.000000	3.120423,1.570419,0.356227	0
16:16:23	3.120418,1.570409,0.356214	2.972131,1.530489,0.446241	0.000000,0.000000,0.000000	3.120418,1.570409,0.356214	0
16:16:23	3.120425,1.570294,0.356102	2.972119,1.530491,0.446222	0.000000,0.000000,0.000000	3.120425,1.570294,0.356102	0
16:16:23	3.120395,1.570336,0.356121	2.972125,1.530489,0.446197	0.000000,0.000000,0.000000	3.120395,1.570336,0.356121	0
16:16:23	3.120391,1.570386,0.356215	2.972157,1.530474,0.446211	0.000000,0.000000,0.000000	3.120391,1.570386,0.356215	0
16:16:23	3.120411,1.570400,0.356226	2.972164,1.530491,0.446259	0.000000,0.000000,0.000000	3.120411,1.570400,0.356226	0
16:16:24	3.120394,1.570324,0.356145	2.972172,1.530482,0.446183	0.000000,0.000000,0.000000	3.120394,1.570324,0.356145	0
16:16:24	3.120430,1.570341,0.356137	2.972172,1.530458,0.446172	0.000000,0.000000,0.000000	3.120430,1.570341,0.356137	0
16:16:24	3.120422,1.570344,0.356177	2.972167,1.530473,0.446224	0.000000,0.000000,0.000000	3.120422,1.570344,0.356177	0
16:16:24	3.120437,1.570360,0.356188	2.972163,1.530526,0.446237	0.000000,0.000000,0.000000	3.120437,1.570360,0.356188	0
16:16:24	3.120441,1.570372,0.356199	2.972142,1.530547,0.446206	0.000000,0.000000,0.000000	3.120441,1.570372,0.356199	0
16:16:24	3.120436,1.570352,0.356174	2.972152,1.530440,0.446220	0.000000,0.000000,0.000000	3.120436,1.570352,0.356174	0
16:16:24	3.120424,1.570397,0.356204	2.972134,1.530422,0.446203	0.000000,0.000000,0.000000	3.120424,1.570397,0.356204	0
16:16:24	3.120426,1.570353,0.356211	2.972155,1.530512,0.446241	0.000000,0.000000,0.000000	3.120426,1.570353,0.356211	0
16:16:24	3.120421,1.570406,0.356202	2.972161,1.530505,0.446223	0.000000,0.000000,0.000000	3.120421,1.570406,0.356202	0
16:16:24	3.120419,1.570334,0.356173	2.972171,1.530464,0.446223	0.000000,0.000000,0.000000	3.120419,1.570334,0.356173	0
