# Flight Log 
# 25 08 17 - 16:16:22
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:16:23	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:16:23	2.033689,3.844910,0.608793	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033689,3.844910,0.608793	0
16:16:23	2.033694,3.844911,0.608783	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033694,3.844911,0.608783	0
16:16:23	2.033680,3.844908,0.608780	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033680,3.844908,0.608780	0
16:16:23	2.033692,3.844909,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844909,0.608792	0
16:16:23	2.033696,3.844905,0.608777	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033696,3.844905,0.608777	0
16:16:23	2.033694,3.844915,0.608776	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033694,3.844915,0.608776	0
16:16:23	2.033696,3.844911,0.608770	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033696,3.844911,0.608770	0
16:16:23	2.033673,3.844898,0.608782	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033673,3.844898,0.608782	0
16:16:23	2.033684,3.844903,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033684,3.844903,0.608792	0
16:16:23	2.033687,3.844903,0.608785	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844903,0.608785	0
16:16:24	2.033687,3.844911,0.608779	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844911,0.608779	0
16:16:24	2.033691,3.844910,0.608765	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844910,0.608765	0
16:16:24	2.033679,3.844917,0.608788	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033679,3.844917,0.608788	0
16:16:24	2.033687,3.844916,0.608787	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844916,0.608787	0
16:16:24	2.033694,3.844921,0.608794	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033694,3.844921,0.608794	0
16:16:24	2.033692,3.844918,0.608770	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844918,0.608770	0
16:16:24	2.033695,3.844903,0.608766	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844903,0.608766	0
16:16:24	2.033681,3.844907,0.608770	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033681,3.844907,0.608770	0
16:16:24	2.033690,3.844912,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033690,3.844912,0.608792	0
16:16:24	2.033701,3.844915,0.608790	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033701,3.844915,0.608790	0
16:16:25	2.033700,3.844912,0.608783	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844912,0.608783	0
16:16:25	2.033698,3.844902,0.608765	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033698,3.844902,0.608765	0
16:16:25	2.033682,3.844903,0.608781	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033682,3.844903,0.608781	0
16:16:25	2.033694,3.844918,0.608795	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033694,3.844918,0.608795	0
16:16:25	2.033692,3.844908,0.608808	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844908,0.608808	0
16:16:25	2.033700,3.844904,0.608772	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844904,0.608772	0
16:16:25	2.033683,3.844906,0.608780	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033683,3.844906,0.608780	0
16:16:25	2.033697,3.844908,0.608781	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033697,3.844908,0.608781	0
16:16:25	2.033698,3.844913,0.608772	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033698,3.844913,0.608772	0
16:16:25	2.033687,3.844906,0.608776	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844906,0.608776	0
16:16:26	2.033695,3.844917,0.608756	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844917,0.608756	0
16:16:26	2.033678,3.844904,0.608800	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033678,3.844904,0.608800	0
16:16:26	2.033692,3.844918,0.608783	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844918,0.608783	0
16:16:26	2.033678,3.844908,0.608791	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033678,3.844908,0.608791	0
16:16:26	2.033678,3.844907,0.608786	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033678,3.844907,0.608786	0
16:16:26	2.033689,3.844910,0.608787	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033689,3.844910,0.608787	0
16:16:26	2.033679,3.844895,0.608810	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033679,3.844895,0.608810	0
16:16:26	2.033702,3.844906,0.608788	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844906,0.608788	0
16:16:26	2.033690,3.844898,0.608768	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033690,3.844898,0.608768	0
16:16:26	2.033696,3.844908,0.608762	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033696,3.844908,0.608762	0
16:16:27	2.033706,3.844901,0.608783	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033706,3.844901,0.608783	0
16:16:27	2.033699,3.844908,0.608788	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033699,3.844908,0.608788	0
16:16:27	2.033705,3.844911,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844911,0.608792	0
16:16:27	2.033687,3.844913,0.608775	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844913,0.608775	0
16:16:27	2.033683,3.844917,0.608773	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033683,3.844917,0.608773	0
16:16:27	2.033684,3.844913,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033684,3.844913,0.608792	0
16:16:27	2.033687,3.844918,0.608775	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844918,0.608775	0
16:16:27	2.033675,3.844915,0.608790	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033675,3.844915,0.608790	0
16:16:27	2.033685,3.844906,0.608790	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033685,3.844906,0.608790	0
16:16:27	2.033697,3.844922,0.608778	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033697,3.844922,0.608778	0
16:16:28	2.033687,3.844912,0.608780	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844912,0.608780	0
16:16:28	2.033691,3.844906,0.608773	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844906,0.608773	0
16:16:28	2.033682,3.844908,0.608787	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033682,3.844908,0.608787	0
16:16:28	2.033684,3.844917,0.608794	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033684,3.844917,0.608794	0
16:16:28	2.033705,3.844913,0.608784	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844913,0.608784	0
16:16:28	2.033678,3.844907,0.608784	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033678,3.844907,0.608784	0
16:16:28	2.033687,3.844925,0.608777	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844925,0.608777	0
16:16:28	2.033688,3.844915,0.608780	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033688,3.844915,0.608780	0
16:16:28	2.033706,3.844920,0.608782	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033706,3.844920,0.608782	0
16:16:28	2.033688,3.844913,0.608776	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033688,3.844913,0.608776	0
16:16:29	2.033685,3.844909,0.608787	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033685,3.844909,0.608787	0
16:16:29	2.033692,3.844911,0.608774	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844911,0.608774	0
16:16:29	2.033688,3.844915,0.608778	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033688,3.844915,0.608778	0
16:16:29	2.033693,3.844904,0.608787	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033693,3.844904,0.608787	0
16:16:29	2.033682,3.844903,0.608781	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033682,3.844903,0.608781	0
16:16:29	2.033709,3.844913,0.608788	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033709,3.844913,0.608788	0
16:16:29	2.033693,3.844918,0.608776	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033693,3.844918,0.608776	0
16:16:29	2.033681,3.844922,0.608773	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033681,3.844922,0.608773	0
16:16:29	2.033693,3.844917,0.608770	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033693,3.844917,0.608770	0
16:16:29	2.033691,3.844919,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844919,0.608792	0
