# Flight Log 
# 25 08 17 - 17:13:57
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:13:57	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:13:57	0.672522,2.226643,0.327422	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672522,2.226643,0.327422	0
17:13:57	0.672542,2.226627,0.327410	0.675378,2.082578,0.466493	0.000000,0.000000,0.000000	0.672542,2.226627,0.327410	0
17:13:57	0.672532,2.226645,0.327410	0.675369,2.082575,0.466494	0.000000,0.000000,0.000000	0.672532,2.226645,0.327410	0
17:13:57	0.672538,2.226638,0.327410	0.675330,2.082539,0.466431	0.000000,0.000000,0.000000	0.672538,2.226638,0.327410	0
17:13:57	0.672474,2.226601,0.327326	0.675330,2.082532,0.466440	0.000000,0.000000,0.000000	0.672474,2.226601,0.327326	0
17:13:57	0.672535,2.226638,0.327409	0.675378,2.082571,0.466502	0.000000,0.000000,0.000000	0.672535,2.226638,0.327409	0
17:13:57	0.672542,2.226651,0.327402	0.675331,2.082535,0.466437	0.000000,0.000000,0.000000	0.672542,2.226651,0.327402	0
17:13:57	0.672529,2.226643,0.327404	0.675378,2.082577,0.466501	0.000000,0.000000,0.000000	0.672529,2.226643,0.327404	0
17:13:57	0.672537,2.226641,0.327407	0.675376,2.082573,0.466505	0.000000,0.000000,0.000000	0.672537,2.226641,0.327407	0
17:13:57	0.672543,2.226644,0.327412	0.675380,2.082578,0.466502	0.000000,0.000000,0.000000	0.672543,2.226644,0.327412	0
17:13:58	0.672531,2.226643,0.327406	0.675323,2.082530,0.466435	0.000000,0.000000,0.000000	0.672531,2.226643,0.327406	0
17:13:58	0.672475,2.226605,0.327314	0.675329,2.082536,0.466437	0.000000,0.000000,0.000000	0.672475,2.226605,0.327314	0
17:13:58	0.672532,2.226643,0.327407	0.675307,2.082439,0.466445	0.000000,0.000000,0.000000	0.672532,2.226643,0.327407	0
17:13:58	0.672493,2.226597,0.327336	0.675374,2.082563,0.466497	0.000000,0.000000,0.000000	0.672493,2.226597,0.327336	0
17:13:58	0.672524,2.226640,0.327420	0.675320,2.082550,0.466439	0.000000,0.000000,0.000000	0.672524,2.226640,0.327420	0
17:13:58	0.672475,2.226618,0.327331	0.675381,2.082568,0.466510	0.000000,0.000000,0.000000	0.672475,2.226618,0.327331	0
17:13:58	0.672531,2.226637,0.327408	0.675371,2.082574,0.466503	0.000000,0.000000,0.000000	0.672531,2.226637,0.327408	0
17:13:58	0.672532,2.226644,0.327415	0.675385,2.082577,0.466498	0.000000,0.000000,0.000000	0.672532,2.226644,0.327415	0
17:13:58	0.672482,2.226592,0.327330	0.675382,2.082567,0.466500	0.000000,0.000000,0.000000	0.672482,2.226592,0.327330	0
17:13:58	0.672543,2.226633,0.327409	0.675376,2.082569,0.466503	0.000000,0.000000,0.000000	0.672543,2.226633,0.327409	0
17:13:59	0.672473,2.226607,0.327331	0.675368,2.082576,0.466498	0.000000,0.000000,0.000000	0.672473,2.226607,0.327331	0
17:13:59	0.672499,2.226544,0.327410	0.675377,2.082574,0.466500	0.000000,0.000000,0.000000	0.672499,2.226544,0.327410	0
17:13:59	0.672547,2.226629,0.327414	0.675382,2.082574,0.466494	0.000000,0.000000,0.000000	0.672547,2.226629,0.327414	0
17:13:59	0.672535,2.226631,0.327421	0.675323,2.082541,0.466424	0.000000,0.000000,0.000000	0.672535,2.226631,0.327421	0
17:13:59	0.672446,2.226505,0.327329	0.675377,2.082578,0.466493	0.000000,0.000000,0.000000	0.672446,2.226505,0.327329	0
17:13:59	0.672543,2.226633,0.327407	0.675376,2.082572,0.466503	0.000000,0.000000,0.000000	0.672543,2.226633,0.327407	0
17:13:59	0.672535,2.226645,0.327416	0.675376,2.082576,0.466504	0.000000,0.000000,0.000000	0.672535,2.226645,0.327416	0
17:13:59	0.672472,2.226588,0.327310	0.675328,2.082526,0.466440	0.000000,0.000000,0.000000	0.672472,2.226588,0.327310	0
17:13:59	0.672486,2.226602,0.327321	0.675379,2.082571,0.466506	0.000000,0.000000,0.000000	0.672486,2.226602,0.327321	0
17:13:59	0.672496,2.226556,0.327407	0.675327,2.082533,0.466439	0.000000,0.000000,0.000000	0.672496,2.226556,0.327407	0
17:14:00	0.672486,2.226618,0.327331	0.675379,2.082572,0.466501	0.000000,0.000000,0.000000	0.672486,2.226618,0.327331	0
17:14:00	0.672482,2.226603,0.327321	0.675348,2.082479,0.466505	0.000000,0.000000,0.000000	0.672482,2.226603,0.327321	0
17:14:00	0.672540,2.226635,0.327401	0.675324,2.082541,0.466441	0.000000,0.000000,0.000000	0.672540,2.226635,0.327401	0
17:14:00	0.672490,2.226604,0.327321	0.675331,2.082530,0.466438	0.000000,0.000000,0.000000	0.672490,2.226604,0.327321	0
17:14:00	0.672509,2.226548,0.327408	0.675329,2.082528,0.466433	0.000000,0.000000,0.000000	0.672509,2.226548,0.327408	0
17:14:00	0.672491,2.226601,0.327329	0.675319,2.082545,0.466441	0.000000,0.000000,0.000000	0.672491,2.226601,0.327329	0
17:14:00	0.672534,2.226645,0.327417	0.675331,2.082528,0.466435	0.000000,0.000000,0.000000	0.672534,2.226645,0.327417	0
17:14:00	0.672473,2.226601,0.327319	0.675341,2.082549,0.466430	0.000000,0.000000,0.000000	0.672473,2.226601,0.327319	0
17:14:00	0.672489,2.226605,0.327328	0.675379,2.082571,0.466503	0.000000,0.000000,0.000000	0.672489,2.226605,0.327328	0
17:14:00	0.672529,2.226648,0.327401	0.675370,2.082570,0.466494	0.000000,0.000000,0.000000	0.672529,2.226648,0.327401	0
17:14:01	0.672539,2.226637,0.327401	0.675331,2.082532,0.466432	0.000000,0.000000,0.000000	0.672539,2.226637,0.327401	0
17:14:01	0.672534,2.226643,0.327399	0.675376,2.082582,0.466499	0.000000,0.000000,0.000000	0.672534,2.226643,0.327399	0
17:14:01	0.672478,2.226589,0.327330	0.675384,2.082581,0.466501	0.000000,0.000000,0.000000	0.672478,2.226589,0.327330	0
17:14:01	0.672527,2.226635,0.327408	0.675380,2.082578,0.466501	0.000000,0.000000,0.000000	0.672527,2.226635,0.327408	0
17:14:01	0.672479,2.226604,0.327334	0.675382,2.082567,0.466498	0.000000,0.000000,0.000000	0.672479,2.226604,0.327334	0
17:14:01	0.672488,2.226603,0.327345	0.675367,2.082575,0.466493	0.000000,0.000000,0.000000	0.672488,2.226603,0.327345	0
17:14:01	0.672451,2.226523,0.327322	0.675375,2.082586,0.466499	0.000000,0.000000,0.000000	0.672451,2.226523,0.327322	0
17:14:01	0.672527,2.226641,0.327405	0.675375,2.082582,0.466505	0.000000,0.000000,0.000000	0.672527,2.226641,0.327405	0
17:14:01	0.672495,2.226547,0.327405	0.675320,2.082549,0.466431	0.000000,0.000000,0.000000	0.672495,2.226547,0.327405	0
