# Flight Log 
# 25 08 17 - 17:19:14
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:19:14	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:19:14	0.672537,2.226648,0.327391	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672537,2.226648,0.327391	0
17:19:14	0.672517,2.226650,0.327380	0.675376,2.082582,0.466484	0.000000,0.000000,0.000000	0.672517,2.226650,0.327380	0
17:19:15	0.672532,2.226645,0.327392	0.675359,2.082584,0.466475	0.000000,0.000000,0.000000	0.672532,2.226645,0.327392	0
17:19:15	0.672541,2.226657,0.327387	0.675372,2.082578,0.466486	0.000000,0.000000,0.000000	0.672541,2.226657,0.327387	0
17:19:15	0.672480,2.226595,0.327297	0.675380,2.082591,0.466480	0.000000,0.000000,0.000000	0.672480,2.226595,0.327297	0
17:19:15	0.672534,2.226653,0.327396	0.675326,2.082533,0.466410	0.000000,0.000000,0.000000	0.672534,2.226653,0.327396	0
17:19:15	0.672531,2.226639,0.327397	0.675374,2.082586,0.466488	0.000000,0.000000,0.000000	0.672531,2.226639,0.327397	0
17:19:15	0.672469,2.226598,0.327316	0.675371,2.082572,0.466490	0.000000,0.000000,0.000000	0.672469,2.226598,0.327316	0
17:19:15	0.672470,2.226601,0.327308	0.675316,2.082535,0.466426	0.000000,0.000000,0.000000	0.672470,2.226601,0.327308	0
17:19:15	0.672477,2.226590,0.327322	0.675317,2.082539,0.466419	0.000000,0.000000,0.000000	0.672477,2.226590,0.327322	0
17:19:15	0.672467,2.226592,0.327301	0.675323,2.082528,0.466432	0.000000,0.000000,0.000000	0.672467,2.226592,0.327301	0
17:19:15	0.672535,2.226637,0.327403	0.675314,2.082530,0.466414	0.000000,0.000000,0.000000	0.672535,2.226637,0.327403	0
17:19:16	0.672526,2.226625,0.327389	0.675375,2.082570,0.466496	0.000000,0.000000,0.000000	0.672526,2.226625,0.327389	0
17:19:16	0.672482,2.226597,0.327307	0.675367,2.082559,0.466485	0.000000,0.000000,0.000000	0.672482,2.226597,0.327307	0
17:19:16	0.672523,2.226651,0.327383	0.675328,2.082535,0.466418	0.000000,0.000000,0.000000	0.672523,2.226651,0.327383	0
17:19:16	0.672487,2.226606,0.327304	0.675364,2.082585,0.466477	0.000000,0.000000,0.000000	0.672487,2.226606,0.327304	0
17:19:16	0.672530,2.226635,0.327384	0.675332,2.082544,0.466415	0.000000,0.000000,0.000000	0.672530,2.226635,0.327384	0
17:19:16	0.672473,2.226586,0.327297	0.675370,2.082569,0.466480	0.000000,0.000000,0.000000	0.672473,2.226586,0.327297	0
17:19:16	0.672529,2.226640,0.327404	0.675319,2.082525,0.466412	0.000000,0.000000,0.000000	0.672529,2.226640,0.327404	0
17:19:16	0.672537,2.226658,0.327403	0.675370,2.082573,0.466496	0.000000,0.000000,0.000000	0.672537,2.226658,0.327403	0
17:19:16	0.672526,2.226644,0.327392	0.675377,2.082590,0.466494	0.000000,0.000000,0.000000	0.672526,2.226644,0.327392	0
17:19:16	0.672471,2.226600,0.327309	0.675367,2.082577,0.466486	0.000000,0.000000,0.000000	0.672471,2.226600,0.327309	0
17:19:17	0.672471,2.226607,0.327320	0.675317,2.082538,0.466420	0.000000,0.000000,0.000000	0.672471,2.226607,0.327320	0
17:19:17	0.672540,2.226647,0.327392	0.675321,2.082537,0.466427	0.000000,0.000000,0.000000	0.672540,2.226647,0.327392	0
17:19:17	0.672535,2.226640,0.327395	0.675379,2.082580,0.466486	0.000000,0.000000,0.000000	0.672535,2.226640,0.327395	0
17:19:17	0.672518,2.226639,0.327389	0.675320,2.081940,0.463837	0.000000,0.000000,0.000000	0.672518,2.226639,0.327389	0
17:19:17	0.672522,2.226643,0.327399	0.675306,2.081938,0.463831	0.000000,0.000000,0.000000	0.672522,2.226643,0.327399	0
17:19:17	0.672543,2.226653,0.327394	0.675363,2.082576,0.466491	0.000000,0.000000,0.000000	0.672543,2.226653,0.327394	0
17:19:17	0.672483,2.226607,0.327301	0.675382,2.082586,0.466487	0.000000,0.000000,0.000000	0.672483,2.226607,0.327301	0
17:19:17	0.672469,2.226587,0.327290	0.675328,2.082545,0.466413	0.000000,0.000000,0.000000	0.672469,2.226587,0.327290	0
17:19:17	0.672519,2.226644,0.327392	0.678759,2.082615,0.466320	0.000000,0.000000,0.000000	0.672519,2.226644,0.327392	0
17:19:17	0.672544,2.226645,0.327397	0.678803,2.082666,0.466400	0.000000,0.000000,0.000000	0.672544,2.226645,0.327397	0
17:19:18	0.672534,2.226655,0.327394	0.678826,2.082666,0.466405	0.000000,0.000000,0.000000	0.672534,2.226655,0.327394	0
17:19:18	0.672486,2.226538,0.327395	0.678816,2.082677,0.466401	0.000000,0.000000,0.000000	0.672486,2.226538,0.327395	0
17:19:18	0.672520,2.226637,0.327410	0.682400,2.083397,0.468993	0.000000,0.000000,0.000000	0.672520,2.226637,0.327410	0
17:19:18	0.672525,2.226660,0.327408	0.686183,2.084451,0.471583	0.000000,0.000000,0.000000	0.672525,2.226660,0.327408	0
17:19:18	0.672511,2.226641,0.327392	0.693233,2.085153,0.470891	0.000000,0.000000,0.000000	0.672511,2.226641,0.327392	0
17:19:18	0.672464,2.226599,0.327314	0.697181,2.086388,0.473274	0.000000,0.000000,0.000000	0.672464,2.226599,0.327314	0
17:19:18	0.672524,2.226645,0.327400	0.701212,2.087753,0.475575	0.000000,0.000000,0.000000	0.672524,2.226645,0.327400	0
