# Flight Log 
# 25 08 17 - 17:15:45
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:15:45	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:15:45	0.698182,0.822110,0.409825	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.698182,0.822110,0.409825	0
17:15:45	0.698155,0.822110,0.409862	0.698674,0.825151,0.729765	-0.083826,0.131726,10.317744	0.698155,0.822110,0.409862	3.77947211266
17:15:45	0.698173,0.822113,0.409833	0.698675,0.825153,0.729779	-0.076641,0.131726,10.312954	0.698173,0.822113,0.409833	3.77947211266
17:15:45	0.698162,0.822117,0.409857	0.698676,0.825157,0.729767	-0.079036,0.129331,10.320139	0.698162,0.822117,0.409857	3.77947211266
17:15:45	0.698169,0.822112,0.409852	0.698661,0.825155,0.729788	-0.081431,0.129331,10.317744	0.698169,0.822112,0.409852	3.77947211266
17:15:45	0.698155,0.822103,0.409846	0.698665,0.825146,0.729766	-0.083826,0.129331,10.322534	0.698155,0.822103,0.409846	3.77947211266
17:15:45	0.698157,0.822110,0.409850	0.698715,0.825174,0.729734	-0.076641,0.124541,10.312954	0.698157,0.822110,0.409850	3.77947211266
17:15:46	0.698155,0.822108,0.409865	0.698670,0.825151,0.729788	-0.079036,0.119751,10.315349	0.698155,0.822108,0.409865	3.77947211266
17:15:46	0.698192,0.822105,0.409815	0.698687,0.825144,0.729756	-0.079036,0.129331,10.312954	0.698192,0.822105,0.409815	3.77947211266
17:15:46	0.698170,0.822118,0.409838	0.698681,0.825144,0.729756	-0.071851,0.131726,10.312954	0.698170,0.822118,0.409838	3.77947211266
17:15:46	0.698170,0.822107,0.409839	0.698676,0.825148,0.729759	-0.081431,0.124541,10.310559	0.698170,0.822107,0.409839	3.77947211266
17:15:46	0.698166,0.822105,0.409827	0.698683,0.825151,0.729760	-0.071851,0.129331,10.317744	0.698166,0.822105,0.409827	3.77947211266
17:15:46	0.698191,0.822110,0.409820	0.698742,0.825120,0.729687	-0.076641,0.129331,10.315349	0.698191,0.822110,0.409820	3.77947211266
17:15:46	0.698180,0.822120,0.409829	0.698663,0.825157,0.729780	-0.076641,0.126936,10.310559	0.698180,0.822120,0.409829	3.77947211266
17:15:46	0.698196,0.822096,0.409832	0.698661,0.825151,0.729783	-0.074246,0.122146,10.303374	0.698196,0.822096,0.409832	3.77947211266
17:15:46	0.698191,0.822096,0.409808	0.698663,0.825153,0.729789	-0.069456,0.129331,10.312954	0.698191,0.822096,0.409808	3.77947211266
17:15:46	0.698152,0.822111,0.409834	0.698657,0.825151,0.729786	-0.079036,0.119751,10.322534	0.698152,0.822111,0.409834	3.77947211266
17:15:47	0.698163,0.822110,0.409841	0.698677,0.825156,0.729781	-0.076641,0.124541,10.310559	0.698163,0.822110,0.409841	3.77947211266
17:15:47	0.698160,0.822116,0.409861	0.698669,0.825154,0.729778	-0.079036,0.126936,10.308164	0.698160,0.822116,0.409861	3.77947211266
17:15:47	0.698156,0.822108,0.409856	0.698681,0.825153,0.729780	-0.081431,0.126936,10.315349	0.698156,0.822108,0.409856	3.77947211266
