# Flight Log 
# 25 08 17 - 14:24:29
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
14:24:29	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:24:29	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:24:29	0.714385,0.826135,0.409726	0.805168,0.957480,0.389099	-0.131726,0.098196,10.265054	0.714385,0.826135,0.409726	3.89560127258
14:24:29	0.714340,0.826149,0.409704	0.805172,0.957481,0.389082	-0.126936,0.100591,10.262659	0.714340,0.826149,0.409704	3.89560127258
14:24:29	0.714386,0.826134,0.409732	0.805168,0.957478,0.389119	-0.129331,0.095801,10.260264	0.714386,0.826134,0.409732	3.89560127258
14:24:29	0.714395,0.826131,0.409729	0.805165,0.957473,0.389084	-0.129331,0.095801,10.260264	0.714395,0.826131,0.409729	3.89560127258
14:24:30	0.714401,0.826128,0.409724	0.805172,0.957483,0.389106	-0.129331,0.100591,10.255474	0.714401,0.826128,0.409724	3.89560127258
14:24:30	0.714386,0.826126,0.409728	0.805172,0.957487,0.389114	-0.126936,0.095801,10.250684	0.714386,0.826126,0.409728	3.89560127258
14:24:30	0.714379,0.826135,0.409728	0.805168,0.957479,0.389110	-0.129331,0.098196,10.262659	0.714379,0.826135,0.409728	3.89560127258
14:24:30	0.714440,0.826088,0.409685	0.805169,0.957478,0.389098	-0.136516,0.095801,10.255474	0.714440,0.826088,0.409685	3.89560127258
14:24:30	0.714399,0.826131,0.409710	0.805170,0.957488,0.389157	-0.134121,0.095801,10.255474	0.714399,0.826131,0.409710	3.89560127258
14:24:30	0.714382,0.826125,0.409730	0.805170,0.957481,0.389105	-0.141306,0.088616,10.255474	0.714382,0.826125,0.409730	3.89560127258
14:24:30	0.714380,0.826126,0.409728	0.805190,0.957514,0.389102	-0.129331,0.107776,10.260264	0.714380,0.826126,0.409728	3.89560127258
14:24:30	0.714402,0.826122,0.409726	0.805164,0.957471,0.389102	-0.136516,0.098196,10.265054	0.714402,0.826122,0.409726	3.89560127258
14:24:30	0.714401,0.826130,0.409732	0.805169,0.957488,0.389160	-0.134121,0.102986,10.253079	0.714401,0.826130,0.409732	3.89560127258
14:24:30	0.714386,0.826128,0.409723	0.805165,0.957471,0.389093	-0.131726,0.093406,10.241104	0.714386,0.826128,0.409723	3.89560127258
14:24:31	0.714363,0.826139,0.409752	0.805173,0.957486,0.389112	-0.131726,0.100591,10.250684	0.714363,0.826139,0.409752	3.89560127258
14:24:31	0.714373,0.826123,0.409727	0.805167,0.957476,0.389107	-0.143701,0.095801,10.253079	0.714373,0.826123,0.409727	3.89560127258
14:24:31	0.714406,0.826123,0.409711	0.805174,0.957488,0.389115	-0.134121,0.095801,10.255474	0.714406,0.826123,0.409711	3.89560127258
14:24:31	0.714409,0.826122,0.409708	0.805170,0.957479,0.389086	-0.136516,0.100591,10.253079	0.714409,0.826122,0.409708	3.89560127258
