# Flight Log 
# 25 08 17 - 14:21:59
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
14:21:59	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:21:59	0.672899,2.226897,0.327509	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672899,2.226897,0.327509	0
14:21:59	0.672857,2.226896,0.327583	0.676044,2.067187,0.344273	0.000000,0.000000,0.000000	0.672857,2.226896,0.327583	0
14:21:59	0.672859,2.226892,0.327574	0.676003,2.067166,0.344367	0.000000,0.000000,0.000000	0.672859,2.226892,0.327574	0
14:21:59	0.672866,2.226864,0.327586	0.676014,2.067187,0.344341	0.000000,0.000000,0.000000	0.672866,2.226864,0.327586	0
14:21:59	0.672921,2.226885,0.327488	0.676022,2.067168,0.344346	0.000000,0.000000,0.000000	0.672921,2.226885,0.327488	0
14:21:59	0.672901,2.226921,0.327506	0.676039,2.067126,0.344354	0.000000,0.000000,0.000000	0.672901,2.226921,0.327506	0
14:21:59	0.672863,2.226945,0.327538	0.676027,2.067150,0.344222	0.000000,0.000000,0.000000	0.672863,2.226945,0.327538	0
14:21:59	0.672874,2.226935,0.327546	0.676046,2.067121,0.344352	0.000000,0.000000,0.000000	0.672874,2.226935,0.327546	0
14:22:00	0.672852,2.226898,0.327592	0.676026,2.067127,0.344394	0.000000,0.000000,0.000000	0.672852,2.226898,0.327592	0
14:22:00	0.672907,2.226887,0.327436	0.676007,2.067162,0.344429	0.000000,0.000000,0.000000	0.672907,2.226887,0.327436	0
14:22:00	0.672914,2.226869,0.327431	0.676015,2.067127,0.344403	0.000000,0.000000,0.000000	0.672914,2.226869,0.327431	0
14:22:00	0.672884,2.226876,0.327546	0.676026,2.067127,0.344214	0.000000,0.000000,0.000000	0.672884,2.226876,0.327546	0
14:22:00	0.672878,2.226912,0.327588	0.676054,2.067112,0.344263	0.000000,0.000000,0.000000	0.672878,2.226912,0.327588	0
14:22:00	0.672843,2.226920,0.327631	0.676067,2.067132,0.344241	0.000000,0.000000,0.000000	0.672843,2.226920,0.327631	0
14:22:00	0.672892,2.226911,0.327545	0.676036,2.067154,0.344342	0.000000,0.000000,0.000000	0.672892,2.226911,0.327545	0
14:22:00	0.672921,2.226890,0.327419	0.675999,2.067178,0.344425	0.000000,0.000000,0.000000	0.672921,2.226890,0.327419	0
14:22:00	0.672922,2.226875,0.327406	0.676043,2.067188,0.344346	0.000000,0.000000,0.000000	0.672922,2.226875,0.327406	0
14:22:00	0.672861,2.226872,0.327583	0.676052,2.067134,0.344324	0.000000,0.000000,0.000000	0.672861,2.226872,0.327583	0
14:22:01	0.672843,2.226909,0.327625	0.676063,2.067121,0.344264	0.000000,0.000000,0.000000	0.672843,2.226909,0.327625	0
14:22:01	0.672881,2.226935,0.327579	0.676007,2.067157,0.344214	0.000000,0.000000,0.000000	0.672881,2.226935,0.327579	0
14:22:01	0.672857,2.226895,0.327618	0.676008,2.067150,0.344390	0.000000,0.000000,0.000000	0.672857,2.226895,0.327618	0
14:22:01	0.672913,2.226889,0.327452	0.676025,2.067171,0.344388	0.000000,0.000000,0.000000	0.672913,2.226889,0.327452	0
14:22:01	0.672903,2.226877,0.327445	0.676028,2.067168,0.344384	0.000000,0.000000,0.000000	0.672903,2.226877,0.327445	0
14:22:01	0.672903,2.226874,0.327527	0.676022,2.067138,0.344370	0.000000,0.000000,0.000000	0.672903,2.226874,0.327527	0
14:22:01	0.672893,2.226891,0.327548	0.676040,2.067122,0.344339	0.000000,0.000000,0.000000	0.672893,2.226891,0.327548	0
14:22:01	0.672854,2.226905,0.327627	0.676059,2.067129,0.344317	0.000000,0.000000,0.000000	0.672854,2.226905,0.327627	0
14:22:01	0.672902,2.226895,0.327517	0.676033,2.067160,0.344359	0.000000,0.000000,0.000000	0.672902,2.226895,0.327517	0
14:22:01	0.672865,2.226869,0.327593	0.676037,2.067176,0.344342	0.000000,0.000000,0.000000	0.672865,2.226869,0.327593	0
14:22:02	0.672855,2.226912,0.327344	0.676044,2.067169,0.344337	0.000000,0.000000,0.000000	0.672855,2.226912,0.327344	0
14:22:02	0.672894,2.226892,0.327532	0.676033,2.067148,0.344350	0.000000,0.000000,0.000000	0.672894,2.226892,0.327532	0
14:22:02	0.672884,2.226887,0.327535	0.676035,2.067145,0.344349	0.000000,0.000000,0.000000	0.672884,2.226887,0.327535	0
14:22:02	0.672893,2.226900,0.327541	0.676010,2.067142,0.344372	0.000000,0.000000,0.000000	0.672893,2.226900,0.327541	0
14:22:02	0.672896,2.226880,0.327521	0.676025,2.067162,0.344366	0.000000,0.000000,0.000000	0.672896,2.226880,0.327521	0
14:22:02	0.672912,2.226877,0.327498	0.676000,2.067144,0.344395	0.000000,0.000000,0.000000	0.672912,2.226877,0.327498	0
14:22:02	0.672883,2.226889,0.327569	0.676042,2.067140,0.344335	0.000000,0.000000,0.000000	0.672883,2.226889,0.327569	0
14:22:02	0.672911,2.226900,0.327526	0.676044,2.067138,0.344331	0.000000,0.000000,0.000000	0.672911,2.226900,0.327526	0
14:22:02	0.672884,2.226899,0.327546	0.676038,2.067144,0.344341	0.000000,0.000000,0.000000	0.672884,2.226899,0.327546	0
14:22:02	0.672890,2.226877,0.327514	0.675948,2.067142,0.344357	0.000000,0.000000,0.000000	0.672890,2.226877,0.327514	0
14:22:03	0.672867,2.226915,0.327330	0.675992,2.067155,0.344420	0.000000,0.000000,0.000000	0.672867,2.226915,0.327330	0
14:22:03	0.672877,2.226873,0.327596	0.676028,2.067131,0.344353	0.000000,0.000000,0.000000	0.672877,2.226873,0.327596	0
14:22:03	0.672842,2.226898,0.327627	0.676057,2.067137,0.344292	0.000000,0.000000,0.000000	0.672842,2.226898,0.327627	0
14:22:03	0.672867,2.226933,0.327594	0.676063,2.067138,0.344262	0.000000,0.000000,0.000000	0.672867,2.226933,0.327594	0
14:22:03	0.672880,2.226903,0.327544	0.676014,2.067158,0.344406	0.000000,0.000000,0.000000	0.672880,2.226903,0.327544	0
14:22:03	0.672919,2.226871,0.327460	0.676016,2.067198,0.344373	0.000000,0.000000,0.000000	0.672919,2.226871,0.327460	0
14:22:03	0.672919,2.226864,0.327425	0.676025,2.067178,0.344365	0.000000,0.000000,0.000000	0.672919,2.226864,0.327425	0
14:22:03	0.672872,2.226863,0.327587	0.676000,2.067121,0.344367	0.000000,0.000000,0.000000	0.672872,2.226863,0.327587	0
14:22:03	0.672893,2.226929,0.327551	0.676059,2.067129,0.344249	0.000000,0.000000,0.000000	0.672893,2.226929,0.327551	0
14:22:03	0.672753,2.226915,0.327650	0.676068,2.067146,0.344246	0.000000,0.000000,0.000000	0.672753,2.226915,0.327650	0
14:22:04	0.672887,2.226922,0.327563	0.676040,2.067162,0.344378	0.000000,0.000000,0.000000	0.672887,2.226922,0.327563	0
