# Flight Log 
# 25 08 17 - 14:20:45
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
14:20:45	3.119404,1.570303,0.357889	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	3.119404,1.570303,0.357889	0
14:20:45	3.119511,1.570247,0.357826	3.057464,1.663346,0.586590	0.000000,0.000000,0.000000	3.119511,1.570247,0.357826	0
14:20:45	3.119508,1.570254,0.357823	3.057469,1.663348,0.586585	0.000000,0.000000,0.000000	3.119508,1.570254,0.357823	0
14:20:45	3.119507,1.570245,0.357813	3.057491,1.663247,0.586493	0.000000,0.000000,0.000000	3.119507,1.570245,0.357813	0
14:20:46	3.119422,1.570294,0.357860	3.057476,1.663239,0.586480	0.000000,0.000000,0.000000	3.119422,1.570294,0.357860	0
14:20:46	3.119416,1.570286,0.357885	3.057465,1.663349,0.586593	0.000000,0.000000,0.000000	3.119416,1.570286,0.357885	0
14:20:46	3.119425,1.570328,0.357850	3.057469,1.663350,0.586579	0.000000,0.000000,0.000000	3.119425,1.570328,0.357850	0
14:20:46	3.119423,1.570288,0.357865	3.057469,1.663352,0.586589	0.000000,0.000000,0.000000	3.119423,1.570288,0.357865	0
14:20:46	3.119486,1.570129,0.357641	3.057368,1.663414,0.586652	0.000000,0.000000,0.000000	3.119486,1.570129,0.357641	0
14:20:46	3.119450,1.570326,0.357849	3.057473,1.663353,0.586581	0.000000,0.000000,0.000000	3.119450,1.570326,0.357849	0
14:20:46	3.119394,1.570298,0.357883	3.057382,1.663436,0.586638	0.000000,0.000000,0.000000	3.119394,1.570298,0.357883	0
14:20:46	3.119470,1.570270,0.357822	3.057385,1.663402,0.586661	0.000000,0.000000,0.000000	3.119470,1.570270,0.357822	0
14:20:46	3.119515,1.570252,0.357833	3.057297,1.663483,0.586690	0.000000,0.000000,0.000000	3.119515,1.570252,0.357833	0
14:20:46	3.119422,1.570291,0.357880	3.057447,1.663366,0.586609	0.000000,0.000000,0.000000	3.119422,1.570291,0.357880	0
14:20:47	3.119547,1.570110,0.357696	3.057406,1.663416,0.586596	0.000000,0.000000,0.000000	3.119547,1.570110,0.357696	0
