# Flight Log 
# 25 08 17 - 17:14:58
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:14:58	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:14:58	0.712109,0.847875,0.409548	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.712109,0.847875,0.409548	0
17:14:58	0.712055,0.847745,0.409636	0.708808,0.843832,0.729547	-0.079036,0.155676,10.320139	0.712055,0.847745,0.409636	3.80586504936
17:14:58	0.712070,0.847811,0.409624	0.708814,0.843917,0.729413	-0.076641,0.162861,10.310559	0.712070,0.847811,0.409624	3.80586504936
17:14:58	0.712085,0.847734,0.409708	0.708770,0.843848,0.729506	-0.074246,0.155676,10.310559	0.712085,0.847734,0.409708	3.80586504936
17:14:58	0.712060,0.847716,0.409716	0.708768,0.843874,0.729500	-0.074246,0.155676,10.305769	0.712060,0.847716,0.409716	3.80586504936
17:14:58	0.712032,0.847720,0.409657	0.708773,0.843823,0.729496	-0.079036,0.153281,10.308164	0.712032,0.847720,0.409657	3.80586504936
17:14:58	0.712097,0.847873,0.409566	0.708818,0.843942,0.729395	-0.079036,0.158071,10.315349	0.712097,0.847873,0.409566	3.80586504936
17:14:58	0.712090,0.847874,0.409580	0.708813,0.843915,0.729419	-0.086221,0.153281,10.317744	0.712090,0.847874,0.409580	3.80586504936
17:14:58	0.712088,0.847848,0.409571	0.708814,0.843917,0.729408	-0.079036,0.150886,10.300979	0.712088,0.847848,0.409571	3.80586504936
17:14:59	0.712079,0.847847,0.409578	0.708806,0.843919,0.729415	-0.079036,0.150886,10.300979	0.712079,0.847847,0.409578	3.80586504936
17:14:59	0.712110,0.847869,0.409530	0.708820,0.843934,0.729388	-0.076641,0.158071,10.308164	0.712110,0.847869,0.409530	3.80586504936
17:14:59	0.712081,0.847843,0.409594	0.708758,0.843850,0.729543	-0.081431,0.153281,10.320139	0.712081,0.847843,0.409594	3.80586504936
17:14:59	0.712022,0.847753,0.409660	0.708828,0.843939,0.729375	-0.071851,0.158071,10.303374	0.712022,0.847753,0.409660	3.80586504936
17:14:59	0.712061,0.847730,0.409704	0.708794,0.843829,0.729542	-0.076641,0.155676,10.315349	0.712061,0.847730,0.409704	3.80586504936
17:14:59	0.712035,0.847753,0.409650	0.708798,0.843921,0.729414	-0.083826,0.160466,10.320139	0.712035,0.847753,0.409650	3.80586504936
17:14:59	0.712017,0.847770,0.409685	0.708817,0.843914,0.729421	-0.076641,0.155676,10.315349	0.712017,0.847770,0.409685	3.80586504936
17:14:59	0.712104,0.847875,0.409536	0.708775,0.843848,0.729509	-0.081431,0.158071,10.312954	0.712104,0.847875,0.409536	3.80586504936
17:14:59	0.712102,0.847881,0.409536	0.708810,0.843913,0.729409	-0.079036,0.160466,10.310559	0.712102,0.847881,0.409536	3.80586504936
17:14:59	0.712093,0.847876,0.409545	0.708817,0.843938,0.729381	-0.079036,0.158071,10.310559	0.712093,0.847876,0.409545	3.80586504936
17:15:00	0.712089,0.847844,0.409588	0.708814,0.843913,0.729425	-0.079036,0.158071,10.310559	0.712089,0.847844,0.409588	3.80586504936
17:15:00	0.712099,0.847764,0.409698	0.708817,0.843932,0.729402	-0.083826,0.153281,10.312954	0.712099,0.847764,0.409698	3.80586504936
17:15:00	0.712093,0.847875,0.409541	0.708818,0.843936,0.729377	-0.079036,0.155676,10.312954	0.712093,0.847875,0.409541	3.80586504936
17:15:00	0.712043,0.847785,0.409622	0.708781,0.843870,0.729459	-0.081431,0.158071,10.317744	0.712043,0.847785,0.409622	3.80586504936
17:15:00	0.712070,0.847738,0.409640	0.708843,0.843927,0.729405	-0.074246,0.153281,10.300979	0.712070,0.847738,0.409640	3.73196482658
17:15:00	0.712128,0.847850,0.409561	0.708843,0.843918,0.729397	-0.081431,0.141306,10.310559	0.712128,0.847850,0.409561	3.72668623924
17:15:00	0.712077,0.847874,0.409559	0.708780,0.843852,0.729469	-0.119751,0.193997,10.291399	0.712077,0.847874,0.409559	3.7214076519
17:15:00	0.712031,0.847775,0.409620	0.708827,0.843913,0.729336	-0.105381,0.155676,10.224338	0.712031,0.847775,0.409620	3.71612906456
17:15:00	0.712444,0.847808,0.409072	0.708874,0.843938,0.729296	-0.122146,0.198787,10.387200	0.712444,0.847808,0.409072	3.70557188988
17:15:00	0.712041,0.847738,0.409580	0.708838,0.843903,0.729325	-0.062271,0.105381,10.380015	0.712041,0.847738,0.409580	3.70029330254
17:15:01	0.712036,0.847757,0.409618	0.708807,0.843852,0.729387	-0.067061,0.155676,10.418335	0.712036,0.847757,0.409618	3.69501471519
17:15:01	0.712059,0.847862,0.409516	0.708774,0.843850,0.729433	-0.131726,0.172441,10.140513	0.712059,0.847862,0.409516	3.68445754051
17:15:01	0.712127,0.847846,0.409526	0.708797,0.843826,0.729407	0.000000,0.131726,10.382410	0.712127,0.847846,0.409526	3.67917895317
17:15:01	0.712239,0.847748,0.409344	0.708970,0.843921,0.729145	-0.100591,0.234712,10.195598	0.712239,0.847748,0.409344	3.67917895317
17:15:01	0.712058,0.847753,0.409584	0.708892,0.843834,0.729229	0.031135,0.064666,10.389595	0.712058,0.847753,0.409584	3.65806460381
17:15:01	0.712255,0.847804,0.409343	0.708775,0.843842,0.729451	-0.007185,0.064666,10.401570	0.712255,0.847804,0.409343	3.65278601646
17:15:01	0.712275,0.847832,0.409302	0.708901,0.843818,0.729288	-0.143701,0.277822,10.130933	0.712275,0.847832,0.409302	3.64222884178
17:15:01	0.712312,0.847870,0.409282	0.708979,0.843934,0.729116	-0.129331,0.220342,10.114167	0.712312,0.847870,0.409282	3.6316716671
17:15:01	0.712341,0.847876,0.409452	0.709045,0.843947,0.729234	-0.033530,0.062271,10.473420	0.712341,0.847876,0.409452	3.62639307976
17:15:01	0.712406,0.847937,0.409246	0.709048,0.843984,0.729078	-0.172441,0.177231,10.291399	0.712406,0.847937,0.409246	3.62639307976
17:15:02	0.712390,0.847900,0.409394	0.709035,0.843956,0.729226	-0.021555,-0.038320,10.370435	0.712390,0.847900,0.409394	3.60527873039
17:15:02	0.712091,0.847726,0.409490	0.708817,0.843828,0.729328	0.031135,0.031135,10.351274	0.712091,0.847726,0.409490	3.60527873039
17:15:02	0.711888,0.847378,0.409689	0.708667,0.843573,0.729534	-0.201182,0.155676,10.238708	0.711888,0.847378,0.409689	3.58944296837
17:15:02	0.712309,0.847237,0.409253	0.708700,0.843434,0.729556	-0.136516,0.091011,10.475815	0.712309,0.847237,0.409253	3.58416438103
17:15:02	0.711876,0.845997,0.409050	0.708700,0.843434,0.729556	-0.136516,0.191602,10.365645	0.711876,0.845997,0.409050	3.57360720634
17:15:02	0.711945,0.845758,0.408937	0.708617,0.842529,0.728928	-0.172441,0.148491,10.197993	0.711945,0.845758,0.408937	3.56305003166
17:15:02	0.711890,0.845483,0.409038	0.708672,0.842195,0.728906	-0.011975,0.045505,10.432705	0.711890,0.845483,0.409038	3.55249285698
17:15:02	0.711739,0.845216,0.409170	0.708561,0.842000,0.729043	0.076641,0.507744,10.459050	0.711739,0.845216,0.409170	3.54193544388
17:15:02	0.712161,0.845714,0.409111	0.708800,0.842398,0.729046	0.105381,0.146096,10.339299	0.712161,0.845714,0.409111	3.5313782692
