# Flight Log 
# 25 08 17 - 17:17:23
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:17:23	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:17:23	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:17:23	0.696713,0.833680,0.409556	0.697588,0.833598,0.729582	-0.071851,0.136516,10.320139	0.696713,0.833680,0.409556	3.73196482658
17:17:23	0.696704,0.833687,0.409563	0.697607,0.833589,0.729542	-0.074246,0.134121,10.308164	0.696704,0.833687,0.409563	3.73196482658
17:17:23	0.696718,0.833678,0.409559	0.697603,0.833584,0.729538	-0.083826,0.141306,10.308164	0.696718,0.833678,0.409559	3.72668623924
17:17:23	0.696704,0.833683,0.409557	0.697607,0.833581,0.729542	-0.079036,0.146096,10.320139	0.696704,0.833683,0.409557	3.72668623924
17:17:23	0.696704,0.833681,0.409557	0.697606,0.833586,0.729538	-0.079036,0.138911,10.324929	0.696704,0.833681,0.409557	3.73196482658
17:17:24	0.696693,0.833688,0.409562	0.697605,0.833591,0.729553	-0.086221,0.136516,10.320139	0.696693,0.833688,0.409562	3.73196482658
17:17:24	0.696710,0.833679,0.409549	0.697616,0.833579,0.729538	-0.074246,0.134121,10.312954	0.696710,0.833679,0.409549	3.73196482658
17:17:24	0.696691,0.833686,0.409569	0.697614,0.833587,0.729539	-0.081431,0.131726,10.310559	0.696691,0.833686,0.409569	3.73196482658
17:17:24	0.696700,0.833688,0.409566	0.697592,0.833596,0.729553	-0.083826,0.141306,10.320139	0.696700,0.833688,0.409566	3.73196482658
17:17:24	0.696695,0.833688,0.409554	0.697613,0.833595,0.729543	-0.076641,0.136516,10.310559	0.696695,0.833688,0.409554	3.72668623924
17:17:24	0.696723,0.833683,0.409550	0.697597,0.833591,0.729555	-0.081431,0.131726,10.315349	0.696723,0.833683,0.409550	3.73196482658
17:17:24	0.696734,0.833688,0.409524	0.697611,0.833583,0.729551	-0.079036,0.141306,10.320139	0.696734,0.833688,0.409524	3.73196482658
17:17:24	0.696704,0.833692,0.409562	0.697645,0.833594,0.729393	-0.074246,0.138911,10.305769	0.696704,0.833692,0.409562	3.72668623924
17:17:24	0.696699,0.833695,0.409576	0.697675,0.833590,0.729371	-0.076641,0.138911,10.317744	0.696699,0.833695,0.409576	3.73196482658
17:17:24	0.696690,0.833674,0.409551	0.697592,0.833583,0.729576	-0.081431,0.141306,10.298584	0.696690,0.833674,0.409551	3.66334319115
17:17:25	0.696684,0.833685,0.409581	0.697591,0.833589,0.729528	-0.086221,0.150886,10.303374	0.696684,0.833685,0.409581	3.65806460381
17:17:25	0.696679,0.833699,0.409624	0.697590,0.833577,0.729557	-0.062271,0.107776,10.310559	0.696679,0.833699,0.409624	3.64750742912
17:17:25	0.696690,0.833688,0.409561	0.697570,0.833596,0.729577	-0.091011,0.067061,10.334509	0.696690,0.833688,0.409561	3.64222884178
17:17:25	0.696740,0.833678,0.409525	0.697573,0.833590,0.729568	-0.040715,0.091011,10.324929	0.696740,0.833678,0.409525	3.63695025444
17:17:25	0.696721,0.833684,0.409570	0.697593,0.833608,0.729585	-0.071851,0.196392,10.212363	0.696721,0.833684,0.409570	3.6316716671
17:17:25	0.696707,0.833705,0.409547	0.697617,0.833599,0.729555	-0.067061,0.110171,10.255474	0.696707,0.833705,0.409547	3.6316716671
17:17:25	0.696765,0.833668,0.409531	0.697601,0.833592,0.729574	-0.088616,0.083826,10.257869	0.696765,0.833668,0.409531	3.62111449242
17:17:25	0.696741,0.833661,0.409543	0.697704,0.833569,0.729551	-0.059875,0.208367,10.320139	0.696741,0.833661,0.409543	3.61055731773
17:17:25	0.696671,0.833708,0.409602	0.697583,0.833626,0.729544	-0.067061,0.205972,10.245894	0.696671,0.833708,0.409602	3.60000014305
17:17:25	0.696721,0.833693,0.409596	0.697614,0.833615,0.729533	-0.026345,0.172441,10.284214	0.696721,0.833693,0.409596	3.59472155571
17:17:26	0.696625,0.833811,0.409593	0.697625,0.833626,0.729560	-0.095801,0.172441,10.245894	0.696625,0.833811,0.409593	3.58944296837
17:17:26	0.696683,0.833930,0.409450	0.697534,0.833721,0.729617	-0.081431,0.201182,10.238708	0.696683,0.833930,0.409450	3.57888579369
17:17:26	0.696607,0.833953,0.409620	0.697698,0.833701,0.729350	-0.050295,0.167651,10.190808	0.696607,0.833953,0.409620	3.57360720634
17:17:26	0.696715,0.833892,0.409425	0.697595,0.833764,0.729391	-0.079036,0.177231,10.281819	0.696715,0.833892,0.409425	3.568328619
17:17:26	0.696557,0.833845,0.409592	0.697566,0.833733,0.729458	-0.069456,0.040715,10.262659	0.696557,0.833845,0.409592	3.55777144432
17:17:26	0.696617,0.833765,0.409462	0.697570,0.833643,0.729410	-0.112566,0.184417,10.523716	0.696617,0.833765,0.409462	3.54721426964
17:17:26	0.696489,0.833748,0.409435	0.697462,0.833671,0.729622	-0.122146,0.162861,10.327324	0.696489,0.833748,0.409435	3.54721426964
17:17:26	0.696332,0.833370,0.409498	0.697432,0.833646,0.729411	0.057480,0.153281,10.312954	0.696332,0.833370,0.409498	3.5313782692
17:17:26	0.696120,0.833060,0.409680	0.697324,0.833309,0.729474	-0.146096,0.040715,10.174043	0.696120,0.833060,0.409680	3.52082109451
17:17:26	0.696957,0.832086,0.409017	0.697666,0.833009,0.728995	-0.210762,0.105381,10.111772	0.696957,0.832086,0.409017	3.52082109451
17:17:27	0.695942,0.832166,0.409744	0.697756,0.832325,0.728973	-0.186812,0.273032,10.219548	0.695942,0.832166,0.409744	3.50498533249
17:17:27	0.695771,0.831943,0.409695	0.696968,0.832404,0.729630	-0.165256,-0.172441,10.229128	0.695771,0.831943,0.409695	3.49970674515
17:17:27	0.696340,0.831485,0.409067	0.697516,0.831901,0.729017	0.069456,0.059875,10.614727	0.696340,0.831485,0.409067	3.48914957047
17:17:27	0.695603,0.831467,0.409615	0.696822,0.832057,0.729476	-0.019160,0.237107,10.382410	0.695603,0.831467,0.409615	3.47859239578
17:17:27	0.695431,0.831167,0.409514	0.696944,0.831735,0.729471	-0.045505,0.131726,10.274634	0.695431,0.831167,0.409514	3.4680352211
17:17:27	0.695641,0.830210,0.409885	0.697026,0.831577,0.729284	0.100591,0.119751,10.550061	0.695641,0.830210,0.409885	3.45747804642
17:17:27	0.696318,0.829708,0.409695	0.697090,0.830858,0.729681	-0.320933,0.172441,10.375225	0.696318,0.829708,0.409695	3.44692087173
17:17:27	0.696697,0.829327,0.409731	0.697401,0.830486,0.729684	-0.282612,0.390388,10.255474	0.696697,0.829327,0.409731	3.43636369705
17:17:27	0.696676,0.829251,0.409874	0.697508,0.830457,0.729805	0.057480,0.433499,10.298584	0.696676,0.829251,0.409874	3.42580652237
17:17:27	0.697482,0.828280,0.410061	0.697781,0.830223,0.729845	-0.112566,0.335303,10.377620	0.697482,0.828280,0.410061	3.42052793503
17:17:28	0.698737,0.827305,0.409324	0.698548,0.829232,0.729602	-0.069456,-0.043110,10.339299	0.698737,0.827305,0.409324	3.404692173
17:17:28	0.698955,0.827339,0.409579	0.698784,0.829006,0.729637	-0.335303,-0.423918,10.291399	0.698955,0.827339,0.409579	3.39413499832
17:17:28	0.700517,0.827261,0.409572	0.699539,0.828921,0.729508	-0.011975,-0.138911,10.221943	0.700517,0.827261,0.409572	3.3782992363
17:17:28	0.702338,0.829165,0.409552	0.701398,0.829084,0.728978	0.011975,0.792751,10.382410	0.702338,0.829165,0.409552	3.36774206161
17:17:28	0.705020,0.832055,0.409611	0.702455,0.830689,0.729597	-0.138911,0.050295,10.322534	0.705020,0.832055,0.409611	3.35190629959
17:17:28	0.709493,0.836814,0.411400	0.704418,0.833285,0.730207	0.258662,0.617915,10.073452	0.709493,0.836814,0.411400	3.34134912491
17:17:28	0.717282,0.845378,0.413054	0.708649,0.837561,0.731576	-0.138911,0.289797,10.559641	0.717282,0.845378,0.413054	3.32023477554
17:17:28	0.727222,0.859465,0.418931	0.714556,0.845012,0.734328	0.045505,0.361648,10.415940	0.727222,0.859465,0.418931	3.32023477554
17:17:28	0.743533,0.880057,0.428844	0.731930,0.866022,0.741931	-0.258662,0.088616,10.166858	0.743533,0.880057,0.428844	3.29912042618
17:17:28	0.772991,0.907170,0.442011	0.746403,0.882276,0.752393	0.737666,0.589175,9.994417	0.772991,0.907170,0.442011	3.2041053772
17:17:29	0.815545,0.936664,0.461378	0.780190,0.912093,0.767488	0.797542,4.107458,11.100916	0.815545,0.936664,0.461378	3.24633455276
17:17:29	0.861789,0.967260,0.487481	0.821729,0.942715,0.788956	0.253872,2.318379,10.427915	0.861789,0.967260,0.487481	3.26744890213
17:17:29	0.907103,0.999552,0.515211	0.863228,0.974293,0.815621	0.016765,0.675396,10.487791	0.907103,0.999552,0.515211	3.27272748947
17:17:29	0.949383,1.034277,0.542894	0.936674,1.029441,0.840986	0.088616,0.447869,10.032737	0.949383,1.034277,0.542894	3.27272748947
17:17:29	0.988058,1.070744,0.571614	0.975762,1.065271,0.869385	0.150886,0.742456,10.255474	0.988058,1.070744,0.571614	3.26744890213
17:17:29	1.022665,1.109681,0.601602	1.012667,1.102368,0.898376	-0.014370,-0.512534,10.595566	1.022665,1.109681,0.601602	3.26744890213
17:17:29	1.053330,1.150673,0.631739	1.046964,1.140933,0.928618	0.308958,-0.014370,10.162068	1.053330,1.150673,0.631739	3.26744890213
17:17:29	1.078242,1.192922,0.664044	1.078965,1.180330,0.959173	-0.110171,0.273032,10.447075	1.078242,1.192922,0.664044	3.26744890213
17:17:29	1.097698,1.236310,0.698483	1.108692,1.219927,0.990949	0.091011,-0.189207,10.248289	1.097698,1.236310,0.698483	3.26744890213
17:17:29	1.114734,1.280087,0.729140	1.136995,1.277015,1.017766	-0.047900,-0.031135,10.262659	1.114734,1.280087,0.729140	3.25689172745
17:17:30	1.128970,1.321603,0.762402	1.147814,1.317645,1.051527	0.256267,-0.354463,10.368040	1.128970,1.321603,0.762402	3.26217031479
17:17:30	1.142874,1.362692,0.797281	1.178410,1.356394,1.078131	0.682581,0.320933,10.317744	1.142874,1.362692,0.797281	3.26217031479
17:17:30	1.157731,1.404289,0.833381	1.189717,1.395398,1.115858	0.191602,0.510139,10.023157	1.157731,1.404289,0.833381	3.26217031479
17:17:30	1.173232,1.444854,0.867894	1.226596,1.462047,1.125096	-0.114961,-0.299377,10.212363	1.173232,1.444854,0.867894	3.25161314011
17:17:30	1.191186,1.482894,0.900666	1.241508,1.506341,1.157224	0.000000,0.459844,10.351274	1.191186,1.482894,0.900666	3.24633455276
17:17:30	1.210290,1.520143,0.933321	1.290941,1.546611,1.150215	0.184417,-0.301772,10.003997	1.210290,1.520143,0.933321	3.26744890213
17:17:30	1.230588,1.557005,0.962636	1.296498,1.587197,1.124287	0.304167,0.292192,9.819580	1.230588,1.557005,0.962636	3.24633455276
17:17:30	1.252125,1.593509,0.984891	1.337418,1.618513,1.063869	0.079036,0.419128,9.465117	1.252125,1.593509,0.984891	3.24105596542
17:17:30	1.274928,1.629624,0.992030	1.324196,1.650021,1.023915	0.011975,0.574805,9.165740	1.274928,1.629624,0.992030	3.21994161606
17:17:30	1.297828,1.664717,0.987352	1.363803,1.735112,1.019386	0.023950,0.481399,9.881851	1.297828,1.664717,0.987352	3.21994161606
17:17:31	1.320287,1.698258,0.980727	1.403456,1.767666,1.032833	-0.201182,-0.213157,10.497371	1.320287,1.698258,0.980727	3.21994161606
17:17:31	1.341474,1.730507,0.976320	1.390250,1.801174,1.046053	0.028740,0.462239,10.456655	1.341474,1.730507,0.976320	3.2252202034
17:17:31	1.361758,1.760800,0.975416	1.430997,1.835474,1.053732	0.098196,0.680186,10.518926	1.361758,1.760800,0.975416	3.2252202034
17:17:31	1.380884,1.789685,0.978889	1.472314,1.871052,1.052383	-0.081431,0.680186,10.763218	1.380884,1.789685,0.978889	3.2252202034
17:17:31	1.398539,1.819859,0.984089	1.461112,1.853703,1.043066	-0.047900,-0.129331,10.423125	1.398539,1.819859,0.984089	3.2252202034
17:17:31	1.415615,1.851894,0.988134	1.504167,1.888386,1.032167	-0.160466,0.325723,9.984836	1.415615,1.851894,0.988134	3.2252202034
17:17:31	1.432775,1.883836,0.991825	1.493902,1.922444,1.023250	-0.112566,-0.134121,10.095007	1.432775,1.883836,0.991825	3.23049879074
17:17:31	1.450356,1.916135,0.994110	1.536828,1.956718,1.015957	0.627495,0.728086,10.056687	1.450356,1.916135,0.994110	3.21994161606
17:17:31	1.468636,1.949510,0.995478	1.526171,1.990411,1.012103	0.079036,0.570015,10.480605	1.468636,1.949510,0.995478	3.21994161606
17:17:31	1.487167,1.983718,0.996778	1.568425,1.970177,1.008906	0.483794,0.158071,10.509346	1.487167,1.983718,0.996778	3.21994161606
17:17:32	1.506226,2.017956,0.997859	1.557287,1.949541,1.006150	0.335303,0.694556,10.411150	1.506226,2.017956,0.997859	3.21994161606
17:17:32	1.527508,2.048934,0.999178	1.598840,1.982709,1.004164	0.325723,1.099314,10.104587	1.527508,2.048934,0.999178	3.21466302872
17:17:32	1.551582,2.073467,1.002008	1.638840,2.125267,0.999878	0.083826,0.352068,10.375225	1.551582,2.073467,1.002008	3.21994161606
17:17:32	1.577439,2.092445,1.003101	1.623947,2.165151,0.994527	0.304167,-0.062271,10.159673	1.577439,2.092445,1.003101	3.21994161606
17:17:32	1.603368,2.109096,1.002384	1.661625,2.154493,0.993394	0.340093,-0.023950,10.140513	1.603368,2.109096,1.002384	3.21466302872
17:17:32	1.627485,2.126369,1.000651	1.699686,2.144482,0.995940	-0.035925,0.639470,10.408755	1.627485,2.126369,1.000651	3.21994161606
17:17:32	1.650700,2.144713,0.999306	1.738844,2.187257,0.999887	0.100591,0.146096,10.557246	1.650700,2.144713,0.999306	3.21994161606
17:17:32	1.673381,2.164929,0.999906	1.725057,2.175923,1.001075	0.093406,0.320933,10.183623	1.673381,2.164929,0.999906	3.21994161606
17:17:32	1.694539,2.188504,0.999568	1.764957,2.163165,0.999981	0.699346,0.565225,10.047107	1.694539,2.188504,0.999568	3.21994161606
17:17:32	1.714168,2.213456,0.999189	1.806028,2.148596,1.001173	0.071851,0.967588,10.564431	1.714168,2.213456,0.999189	3.21466302872
17:17:33	1.734202,2.238127,0.998955	1.794287,2.186953,1.001967	0.158071,-0.196392,10.554851	1.734202,2.238127,0.998955	3.21466302872
17:17:33	1.756138,2.261594,0.999258	1.835100,2.225674,1.002301	0.227527,0.282612,10.447075	1.756138,2.261594,0.999258	3.21466302872
17:17:33	1.777702,2.284447,0.999585	1.821972,2.371826,1.001143	0.213157,0.222737,10.372830	1.777702,2.284447,0.999585	3.21994161606
17:17:33	1.798308,2.307958,0.999445	1.862500,2.358039,1.000878	0.033530,0.771196,10.394385	1.798308,2.307958,0.999445	3.21466302872
17:17:33	1.816417,2.334218,0.998800	1.903822,2.396873,1.001544	0.040715,0.160466,10.265054	1.816417,2.334218,0.998800	3.21466302872
17:17:33	1.830740,2.364170,0.998190	1.893722,2.380404,1.003003	0.191602,0.141306,9.687854	1.830740,2.364170,0.998190	3.20938444138
