# Flight Log 
# 25 08 17 - 17:16:32
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:16:32	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:16:32	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:16:32	0.698372,0.838841,0.409873	0.698803,0.837368,0.729855	-0.067061,0.143701,10.324929	0.698372,0.838841,0.409873	3.75307917595
17:16:33	0.698373,0.838851,0.409883	0.698813,0.837349,0.729880	-0.076641,0.138911,10.322534	0.698373,0.838851,0.409883	3.75307917595
17:16:33	0.698363,0.838869,0.409863	0.698808,0.837354,0.729878	-0.069456,0.148491,10.308164	0.698363,0.838869,0.409863	3.75307917595
17:16:33	0.698369,0.838854,0.409900	0.698813,0.837356,0.729880	-0.067061,0.146096,10.324929	0.698369,0.838854,0.409900	3.75307917595
17:16:33	0.698376,0.838865,0.409853	0.698837,0.837298,0.729793	-0.069456,0.141306,10.320139	0.698376,0.838865,0.409853	3.75307917595
17:16:33	0.698378,0.838856,0.409877	0.698814,0.837352,0.729861	-0.064666,0.141306,10.320139	0.698378,0.838856,0.409877	3.75307917595
17:16:33	0.698389,0.838862,0.409846	0.698797,0.837354,0.729874	-0.074246,0.143701,10.322534	0.698389,0.838862,0.409846	3.75307917595
17:16:33	0.698382,0.838857,0.409866	0.698818,0.837351,0.729872	-0.079036,0.143701,10.324929	0.698382,0.838857,0.409866	3.75307917595
17:16:33	0.698363,0.838847,0.409889	0.698809,0.837356,0.729897	-0.071851,0.146096,10.329719	0.698363,0.838847,0.409889	3.75307917595
17:16:33	0.698379,0.838835,0.409872	0.698815,0.837363,0.729886	-0.062271,0.146096,10.324929	0.698379,0.838835,0.409872	3.75307917595
17:16:33	0.698365,0.838846,0.409890	0.698810,0.837364,0.729845	-0.071851,0.143701,10.324929	0.698365,0.838846,0.409890	3.75307917595
17:16:34	0.698373,0.838854,0.409898	0.698818,0.837363,0.729849	-0.069456,0.143701,10.320139	0.698373,0.838854,0.409898	3.75307917595
17:16:34	0.698365,0.838845,0.409900	0.698818,0.837352,0.729863	-0.069456,0.138911,10.327324	0.698365,0.838845,0.409900	3.75307917595
17:16:34	0.698366,0.838853,0.409890	0.698816,0.837356,0.729849	-0.067061,0.146096,10.320139	0.698366,0.838853,0.409890	3.75307917595
17:16:34	0.698370,0.838847,0.409899	0.698817,0.837357,0.729868	-0.069456,0.138911,10.317744	0.698370,0.838847,0.409899	3.75307917595
17:16:34	0.698389,0.838859,0.409850	0.698818,0.837361,0.729847	-0.071851,0.143701,10.322534	0.698389,0.838859,0.409850	3.75307917595
17:16:34	0.698374,0.838854,0.409896	0.698806,0.837364,0.729883	-0.067061,0.143701,10.332114	0.698374,0.838854,0.409896	3.75307917595
17:16:34	0.698383,0.838851,0.409877	0.698812,0.837369,0.729854	-0.057480,0.141306,10.315349	0.698383,0.838851,0.409877	3.75307917595
17:16:34	0.698389,0.838849,0.409877	0.698804,0.837363,0.729927	-0.069456,0.143701,10.322534	0.698389,0.838849,0.409877	3.68445754051
17:16:34	0.698383,0.838856,0.409911	0.698827,0.837372,0.729846	-0.117356,0.126936,10.300979	0.698383,0.838856,0.409911	3.67917895317
17:16:34	0.698343,0.838857,0.409951	0.698804,0.837361,0.729936	-0.059875,0.174836,10.346484	0.698343,0.838857,0.409951	3.67390036583
17:16:35	0.698381,0.838776,0.409937	0.698792,0.837386,0.729863	-0.067061,0.153281,10.399175	0.698381,0.838776,0.409937	3.66862177849
17:16:35	0.698341,0.838851,0.409930	0.698786,0.837357,0.729941	-0.107776,0.162861,10.334509	0.698341,0.838851,0.409930	3.66334319115
17:16:35	0.698389,0.838878,0.409989	0.698808,0.837366,0.729891	-0.047900,0.153281,10.320139	0.698389,0.838878,0.409989	3.65278601646
17:16:35	0.698449,0.838903,0.409843	0.698833,0.837363,0.729867	-0.055085,0.143701,10.305769	0.698449,0.838903,0.409843	3.64750742912
17:16:35	0.698372,0.838872,0.409909	0.698767,0.837386,0.729863	-0.052690,0.100591,10.629097	0.698372,0.838872,0.409909	3.64222884178
17:16:35	0.698419,0.838935,0.409778	0.698810,0.837355,0.729830	-0.047900,0.239502,10.320139	0.698419,0.838935,0.409778	3.6316716671
17:16:35	0.698402,0.838864,0.409818	0.698837,0.837316,0.729818	-0.031135,0.198787,10.308164	0.698402,0.838864,0.409818	3.62639307976
17:16:35	0.698493,0.838743,0.409778	0.698827,0.837282,0.729775	-0.146096,0.014370,10.509346	0.698493,0.838743,0.409778	3.61583590508
17:16:35	0.698414,0.838807,0.409788	0.698888,0.837350,0.729627	-0.057480,0.361648,10.253079	0.698414,0.838807,0.409788	3.61055731773
17:16:35	0.698397,0.838768,0.409813	0.698870,0.837282,0.729786	-0.148491,0.038320,10.174043	0.698397,0.838768,0.409813	3.60527873039
17:16:36	0.698376,0.838925,0.409785	0.698826,0.837418,0.729765	-0.196392,0.107776,10.281819	0.698376,0.838925,0.409785	3.59472155571
17:16:36	0.698509,0.838991,0.409722	0.698855,0.837396,0.729750	-0.004790,0.146096,10.298584	0.698509,0.838991,0.409722	3.58944296837
17:16:36	0.698419,0.838719,0.409809	0.698963,0.837318,0.729693	-0.150886,0.263452,10.401570	0.698419,0.838719,0.409809	3.57888579369
17:16:36	0.698539,0.838953,0.409777	0.698871,0.837402,0.729707	0.043110,0.215552,10.025552	0.698539,0.838953,0.409777	3.568328619
17:16:36	0.698686,0.838982,0.409697	0.699004,0.837451,0.729729	-0.026345,0.198787,10.300979	0.698686,0.838982,0.409697	3.56305003166
