# Flight Log 
# 25 08 17 - 17:18:18
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:18:18	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:18:18	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:18:18	0.711935,0.827821,0.409862	0.708704,0.829317,0.729772	-0.086221,0.119751,10.315349	0.711935,0.827821,0.409862	3.69501471519
17:18:18	0.711847,0.827806,0.409846	0.708698,0.829307,0.729811	-0.083826,0.124541,10.320139	0.711847,0.827806,0.409846	3.69501471519
17:18:18	0.711921,0.827811,0.409879	0.708697,0.829316,0.729795	-0.081431,0.126936,10.322534	0.711921,0.827811,0.409879	3.69501471519
17:18:18	0.711938,0.827789,0.409866	0.708704,0.829322,0.729780	-0.088616,0.122146,10.324929	0.711938,0.827789,0.409866	3.69501471519
17:18:19	0.711947,0.827821,0.409842	0.708703,0.829322,0.729783	-0.088616,0.126936,10.315349	0.711947,0.827821,0.409842	3.69501471519
17:18:19	0.711931,0.827820,0.409867	0.708712,0.829312,0.729763	-0.088616,0.122146,10.324929	0.711931,0.827820,0.409867	3.69501471519
17:18:19	0.712045,0.827854,0.409680	0.708713,0.829318,0.729779	-0.086221,0.129331,10.315349	0.712045,0.827854,0.409680	3.69501471519
17:18:19	0.711953,0.827661,0.409755	0.708694,0.829332,0.729826	-0.088616,0.129331,10.315349	0.711953,0.827661,0.409755	3.69501471519
17:18:19	0.711934,0.827835,0.409897	0.708707,0.829313,0.729776	-0.091011,0.129331,10.317744	0.711934,0.827835,0.409897	3.69501471519
17:18:19	0.711931,0.827828,0.409856	0.708701,0.829329,0.729816	-0.086221,0.126936,10.315349	0.711931,0.827828,0.409856	3.69501471519
17:18:19	0.711932,0.827831,0.409872	0.708690,0.829327,0.729821	-0.088616,0.122146,10.305769	0.711932,0.827831,0.409872	3.69501471519
17:18:19	0.711936,0.827827,0.409900	0.708639,0.829290,0.729778	-0.088616,0.124541,10.324929	0.711936,0.827827,0.409900	3.69501471519
17:18:19	0.711938,0.827828,0.409881	0.708702,0.829300,0.729780	-0.086221,0.124541,10.310559	0.711938,0.827828,0.409881	3.69501471519
17:18:19	0.711931,0.827826,0.409858	0.708706,0.829322,0.729768	-0.091011,0.126936,10.312954	0.711931,0.827826,0.409858	3.69501471519
17:18:20	0.711934,0.827849,0.409825	0.708772,0.829264,0.729744	-0.093406,0.126936,10.341694	0.711934,0.827849,0.409825	3.69501471519
17:18:20	0.711962,0.827854,0.409865	0.708746,0.829324,0.729682	-0.088616,0.124541,10.320139	0.711962,0.827854,0.409865	3.6316716671
17:18:20	0.711954,0.827854,0.409828	0.708707,0.829305,0.729781	-0.007185,0.110171,10.305769	0.711954,0.827854,0.409828	3.62639307976
17:18:20	0.711893,0.827802,0.409830	0.708742,0.829309,0.729771	-0.100591,0.172441,10.346484	0.711893,0.827802,0.409830	3.62111449242
17:18:20	0.712008,0.827819,0.409830	0.708733,0.829302,0.729788	-0.062271,0.158071,10.317744	0.712008,0.827819,0.409830	3.61583590508
17:18:20	0.712006,0.827792,0.409849	0.708739,0.829298,0.729762	-0.110171,0.141306,10.291399	0.712006,0.827792,0.409849	3.60527873039
17:18:20	0.711989,0.827804,0.409797	0.708721,0.829291,0.729745	-0.074246,0.071851,10.360854	0.711989,0.827804,0.409797	3.60000014305
17:18:20	0.712006,0.827795,0.409830	0.708728,0.829302,0.729711	-0.105381,0.110171,10.456655	0.712006,0.827795,0.409830	3.59472155571
17:18:20	0.712004,0.827820,0.409789	0.708731,0.829301,0.729764	-0.083826,0.098196,10.303374	0.712004,0.827820,0.409789	3.58944296837
17:18:20	0.711988,0.827824,0.409805	0.708693,0.829283,0.729699	-0.095801,0.031135,10.171648	0.711988,0.827824,0.409805	3.57888579369
17:18:21	0.711972,0.827757,0.409830	0.708729,0.829289,0.729687	-0.057480,0.129331,10.358459	0.711972,0.827757,0.409830	3.57360720634
17:18:21	0.712125,0.827647,0.409633	0.708699,0.829292,0.729740	-0.124541,0.184417,10.236313	0.712125,0.827647,0.409633	3.56305003166
17:18:21	0.712097,0.827631,0.409629	0.708820,0.829151,0.729630	-0.055085,0.177231,10.454260	0.712097,0.827631,0.409629	3.56305003166
17:18:21	0.712098,0.827660,0.409666	0.708815,0.829146,0.729598	-0.064666,0.225132,10.221943	0.712098,0.827660,0.409666	3.54721426964
17:18:21	0.712121,0.827611,0.409687	0.708785,0.829196,0.729618	-0.091011,-0.014370,10.380015	0.712121,0.827611,0.409687	3.54721426964
17:18:21	0.712077,0.827657,0.409662	0.708835,0.829206,0.729576	-0.143701,0.028740,10.260264	0.712077,0.827657,0.409662	3.53665685654
17:18:21	0.712106,0.827577,0.409715	0.708819,0.829166,0.729673	-0.002395,0.529299,10.516531	0.712106,0.827577,0.409715	3.52609968185
17:18:21	0.712032,0.827584,0.409761	0.708758,0.829135,0.729627	-0.067061,0.275427,10.140513	0.712032,0.827584,0.409761	3.52082109451
17:18:21	0.712108,0.827548,0.409720	0.708729,0.829124,0.729680	-0.026345,0.091011,10.380015	0.712108,0.827548,0.409720	3.51026391983
17:18:21	0.712310,0.827373,0.409558	0.708786,0.829085,0.729608	-0.040715,0.026345,10.193203	0.712310,0.827373,0.409558	3.49970674515
17:18:22	0.712475,0.827559,0.409769	0.708935,0.828942,0.729632	-0.102986,0.033530,10.197993	0.712475,0.827559,0.409769	3.49442815781
17:18:22	0.712662,0.827723,0.409770	0.708984,0.829086,0.729677	-0.098196,-0.059875,10.279424	0.712662,0.827723,0.409770	3.48387098312
17:18:22	0.713207,0.827796,0.409797	0.709321,0.829218,0.729731	-0.074246,0.308958,10.298584	0.713207,0.827796,0.409797	3.47859239578
17:18:22	0.713673,0.827282,0.409635	0.709657,0.829297,0.729647	-0.191602,-0.158071,10.403965	0.713673,0.827282,0.409635	3.4680352211
17:18:22	0.714126,0.827128,0.409511	0.709788,0.829031,0.729696	0.117356,0.352068,10.411150	0.714126,0.827128,0.409511	3.45747804642
17:18:22	0.714332,0.827810,0.409790	0.710438,0.828825,0.729356	-0.114961,0.256267,10.554851	0.714332,0.827810,0.409790	3.44692087173
17:18:22	0.714385,0.827611,0.409904	0.710408,0.829301,0.729707	-0.201182,-0.117356,10.341694	0.714385,0.827611,0.409904	3.44164228439
17:18:22	0.715225,0.827267,0.409790	0.710467,0.829136,0.729860	-0.220342,0.323328,10.260264	0.715225,0.827267,0.409790	3.43108510971
17:18:22	0.716552,0.827371,0.409734	0.711269,0.828890,0.729411	-0.275427,0.004790,10.279424	0.716552,0.827371,0.409734	3.42052793503
17:18:22	0.717936,0.826969,0.409390	0.712115,0.828971,0.729554	-0.014370,-0.340093,10.226733	0.717936,0.826969,0.409390	3.40997076035
17:18:23	0.719326,0.824786,0.409473	0.722573,0.828616,0.728889	-0.198787,-0.186812,9.920171	0.719326,0.824786,0.409473	3.39413499832
17:18:23	0.721528,0.823479,0.409111	0.723327,0.826921,0.729297	0.114961,0.728086,10.260264	0.721528,0.823479,0.409111	3.38357782364
17:18:23	0.722284,0.823756,0.409521	0.725082,0.826030,0.728761	-0.191602,0.162861,10.154883	0.722284,0.823756,0.409521	3.3782992363
17:18:23	0.724251,0.823316,0.409120	0.725328,0.826316,0.729438	0.076641,0.038320,10.262659	0.724251,0.823316,0.409120	3.36774206161
17:18:23	0.726076,0.823749,0.409376	0.726672,0.826022,0.729237	0.330513,0.498164,10.432705	0.726076,0.823749,0.409376	3.35718488693
17:18:23	0.728653,0.825375,0.408959	0.728138,0.826404,0.729297	-0.172441,-0.277822,10.164463	0.728653,0.825375,0.408959	3.34134912491
17:18:23	0.731964,0.828150,0.409423	0.730258,0.827573,0.728842	-0.117356,0.809517,10.154883	0.731964,0.828150,0.409423	3.33079195023
17:18:23	0.736890,0.832616,0.410111	0.732563,0.829820,0.729386	0.069456,-0.414338,10.272239	0.736890,0.832616,0.410111	3.3149561882
17:18:23	0.743975,0.838306,0.413361	0.736023,0.833142,0.730665	0.153281,0.320933,10.540481	0.743975,0.838306,0.413361	3.30439901352
17:18:23	0.752978,0.847974,0.420657	0.741299,0.837533,0.733962	-0.059875,0.079036,10.506951	0.752978,0.847974,0.420657	3.2885632515
17:18:24	0.770241,0.862875,0.430916	0.748242,0.844559,0.741324	0.275427,0.668210,10.600356	0.770241,0.862875,0.430916	3.27272748947
17:18:24	0.800189,0.882899,0.441922	0.770908,0.865076,0.751126	0.349673,2.098037,10.990745	0.800189,0.882899,0.441922	3.26217031479
17:18:24	0.839892,0.906922,0.460526	0.802150,0.879676,0.763159	0.289797,1.017883,10.859019	0.839892,0.906922,0.460526	3.2252202034
17:18:24	0.882313,0.935620,0.479141	0.840413,0.906346,0.782330	0.344883,1.736389,9.956096	0.882313,0.935620,0.479141	3.25161314011
17:18:24	0.921641,0.969209,0.494848	0.879782,0.936753,0.800228	-0.100591,0.914897,10.511741	0.921641,0.969209,0.494848	3.24633455276
17:18:24	0.959003,1.005240,0.510625	0.917485,0.970342,0.815147	-0.079036,0.955613,10.403965	0.959003,1.005240,0.510625	3.23577737808
17:18:24	0.992247,1.043981,0.525542	0.974483,1.027273,0.828472	0.112566,0.411943,10.363250	0.992247,1.043981,0.525542	3.24633455276
17:18:24	1.020895,1.084762,0.541063	1.007481,1.064938,0.844302	-0.172441,-0.263452,10.377620	1.020895,1.084762,0.541063	3.23577737808
17:18:24	1.044978,1.127139,0.557877	1.038202,1.103838,0.859479	-0.033530,0.318538,10.449470	1.044978,1.127139,0.557877	3.24105596542
17:18:24	1.065871,1.170900,0.574836	1.066163,1.143665,0.875545	-0.102986,-0.141306,10.461445	1.065871,1.170900,0.574836	3.23577737808
17:18:25	1.083932,1.216048,0.593563	1.091970,1.196338,0.889411	-0.203577,-0.172441,10.523716	1.083932,1.216048,0.593563	3.23577737808
17:18:25	1.100469,1.262923,0.612996	1.104112,1.238128,0.910768	0.019160,0.059875,10.863809	1.100469,1.262923,0.612996	3.23577737808
17:18:25	1.116094,1.311900,0.634095	1.128413,1.280509,0.928876	0.177231,1.539998,10.195598	1.116094,1.311900,0.634095	3.23577737808
17:18:25	1.132605,1.360603,0.654288	1.138636,1.337905,0.949938	0.256267,-0.265847,10.648257	1.132605,1.360603,0.654288	3.23049879074
17:18:25	1.148648,1.407445,0.678941	1.164046,1.380683,0.968869	0.110171,0.191602,10.327324	1.148648,1.407445,0.678941	3.23049879074
17:18:25	1.165534,1.454621,0.705107	1.174492,1.438341,0.992637	0.153281,0.055085,10.444680	1.165534,1.454621,0.705107	3.23049879074
17:18:25	1.182589,1.503415,0.734183	1.202038,1.480493,1.016581	0.083826,1.702859,10.686577	1.182589,1.503415,0.734183	3.23577737808
17:18:25	1.199510,1.553931,0.765840	1.212786,1.542072,1.043969	-0.016765,0.876577,10.705737	1.199510,1.553931,0.765840	3.2252202034
17:18:25	1.216149,1.605712,0.799895	1.244059,1.585609,1.071974	-0.131726,0.775986,10.669812	1.216149,1.605712,0.799895	3.23577737808
17:18:25	1.233275,1.658335,0.836224	1.254844,1.653019,1.102057	-0.107776,0.476609,10.547666	1.233275,1.658335,0.836224	3.23577737808
17:18:26	1.251484,1.711415,0.874780	1.293633,1.696366,1.129258	-0.083826,-0.031135,10.463840	1.251484,1.711415,0.874780	3.24633455276
17:18:26	1.270375,1.763939,0.914599	1.306644,1.773862,1.156374	0.208367,0.507744,10.188413	1.270375,1.763939,0.914599	3.24105596542
17:18:26	1.290469,1.815513,0.954749	1.363589,1.815586,1.162695	-0.371228,0.229922,10.418335	1.290469,1.815513,0.954749	3.23577737808
17:18:26	1.312641,1.866161,0.990393	1.411308,1.894813,1.092599	-0.035925,-0.043110,9.055569	1.312641,1.866161,0.990393	3.21994161606
17:18:26	1.337309,1.914578,1.013171	1.451246,1.917803,1.015680	0.057480,0.344883,8.880732	1.337309,1.914578,1.013171	3.21994161606
17:18:26	1.364548,1.959290,1.021264	1.489644,1.942232,0.968413	-0.225132,0.905317,9.192085	1.364548,1.959290,1.021264	3.20938444138
17:18:26	1.394686,1.998854,1.019462	1.523240,1.968855,0.954287	-0.045505,0.347278,9.450747	1.394686,1.998854,1.019462	3.19354820251
17:18:26	1.427910,2.033331,1.014062	1.508263,1.998891,0.958066	-0.105381,0.016765,10.413545	1.427910,2.033331,1.014062	3.19354820251
17:18:26	1.462077,2.064739,1.008734	1.541545,2.031747,0.969966	0.081431,-0.402363,10.624307	1.462077,2.064739,1.008734	3.2041053772
17:18:26	1.492967,2.094887,1.005445	1.574427,2.119650,0.981585	0.167651,-0.162861,10.332114	1.492967,2.094887,1.005445	3.20938444138
17:18:27	1.518749,2.124465,1.002933	1.556209,2.101564,0.988439	0.167651,-0.162861,10.332114	1.518749,2.124465,1.002933	3.20938444138
17:18:27	1.538821,2.152822,1.001571	1.594390,2.083838,0.993626	0.167651,0.019160,10.588381	1.538821,2.152822,1.001571	3.20938444138
17:18:27	1.554175,2.179934,1.001762	1.635937,2.120227,0.996502	-0.146096,-0.081431,10.490186	1.554175,2.179934,1.001762	3.2041053772
17:18:27	1.567819,2.206001,1.003202	1.626795,2.157445,0.995883	0.359253,0.811912,10.195598	1.567819,2.206001,1.003202	3.19882678986
17:18:27	1.581444,2.231206,1.004487	1.671954,2.195103,0.992953	-0.263452,0.026345,10.231523	1.581444,2.231206,1.004487	3.19882678986
17:18:27	1.595442,2.255502,1.006059	1.663811,2.233343,0.989750	-0.107776,0.565225,10.411150	1.595442,2.255502,1.006059	3.19882678986
17:18:27	1.609861,2.281546,1.005706	1.708674,2.218764,0.986545	-0.141306,0.165256,10.312954	1.609861,2.281546,1.005706	3.19882678986
17:18:27	1.625277,2.310556,1.002785	1.699962,2.256388,0.987913	-0.141306,0.112566,10.432705	1.625277,2.310556,1.002785	3.19882678986
17:18:27	1.642405,2.340393,1.001023	1.744053,2.292186,0.994431	0.146096,0.277822,10.693762	1.642405,2.340393,1.001023	3.19354820251
17:18:27	1.660459,2.371729,1.001181	1.733660,2.327562,0.997758	-0.256267,0.627495,10.626702	1.660459,2.371729,1.001181	3.19882678986
17:18:28	1.678424,2.405674,1.000288	1.776112,2.361972,0.997632	-0.009580,0.819097,10.408755	1.678424,2.405674,1.000288	3.19882678986
17:18:28	1.695448,2.440715,0.999174	1.765452,2.394852,0.999467	-0.186812,0.119751,10.430310	1.695448,2.440715,0.999174	3.19882678986
17:18:28	1.711595,2.475787,0.997887	1.808571,2.427131,1.002015	-0.153281,-0.043110,10.360854	1.711595,2.475787,0.997887	3.19354820251
17:18:28	1.726803,2.510294,0.996458	1.798953,2.459434,1.004822	-0.114961,0.079036,10.346484	1.726803,2.510294,0.996458	3.19354820251
17:18:28	1.741801,2.543580,0.995321	1.843177,2.492170,1.007894	-0.232317,0.320933,10.267449	1.741801,2.543580,0.995321	3.18826961517
17:18:28	1.756838,2.575745,0.994095	1.834125,2.525509,1.010534	-0.292192,-0.052690,10.238708	1.756838,2.575745,0.994095	3.18826961517
17:18:28	1.771801,2.606218,0.993274	1.878566,2.559720,1.013256	-0.016765,0.531694,10.387200	1.771801,2.606218,0.993274	3.18299102783
