# Flight Log 
# 25 08 17 - 17:13:56
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
17:13:57	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:13:57	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
17:13:57	0.701987,0.846832,0.408358	0.701437,0.843180,0.728288	-0.062271,0.177231,10.312954	0.701987,0.846832,0.408358	3.83225798607
17:13:57	0.701987,0.846827,0.408364	0.701444,0.843177,0.728300	-0.069456,0.177231,10.305769	0.701987,0.846827,0.408364	3.83225798607
17:13:57	0.701995,0.846821,0.408345	0.701450,0.843176,0.728282	-0.069456,0.179626,10.312954	0.701995,0.846821,0.408345	3.83753657341
17:13:57	0.701973,0.846833,0.408391	0.701470,0.843174,0.728250	-0.069456,0.182021,10.320139	0.701973,0.846833,0.408391	3.83225798607
17:13:57	0.701974,0.846830,0.408398	0.701470,0.843174,0.728264	-0.064666,0.182021,10.327324	0.701974,0.846830,0.408398	3.83753657341
17:13:57	0.701981,0.846827,0.408381	0.701443,0.843181,0.728307	-0.069456,0.179626,10.303374	0.701981,0.846827,0.408381	3.83225798607
17:13:57	0.701979,0.846817,0.408372	0.701449,0.843182,0.728284	-0.067061,0.179626,10.315349	0.701979,0.846817,0.408372	3.83753657341
17:13:57	0.701999,0.846817,0.408342	0.701453,0.843171,0.728278	-0.062271,0.177231,10.317744	0.701999,0.846817,0.408342	3.83753657341
17:13:57	0.702015,0.846807,0.408360	0.701464,0.843165,0.728289	-0.071851,0.179626,10.320139	0.702015,0.846807,0.408360	3.83225798607
17:13:58	0.701989,0.846820,0.408377	0.701455,0.843171,0.728285	-0.064666,0.182021,10.329719	0.701989,0.846820,0.408377	3.83753657341
17:13:58	0.701983,0.846817,0.408368	0.701450,0.843179,0.728294	-0.067061,0.184417,10.317744	0.701983,0.846817,0.408368	3.83753657341
17:13:58	0.701990,0.846821,0.408356	0.701462,0.843170,0.728282	-0.064666,0.172441,10.322534	0.701990,0.846821,0.408356	3.83225798607
17:13:58	0.701986,0.846827,0.408383	0.701451,0.843170,0.728299	-0.059875,0.182021,10.332114	0.701986,0.846827,0.408383	3.83753657341
17:13:58	0.701994,0.846817,0.408360	0.701453,0.843169,0.728283	-0.064666,0.186812,10.324929	0.701994,0.846817,0.408360	3.83753657341
17:13:58	0.702011,0.846814,0.408342	0.701475,0.843166,0.728263	-0.071851,0.172441,10.322534	0.702011,0.846814,0.408342	3.83753657341
17:13:58	0.701974,0.846818,0.408384	0.701462,0.843178,0.728265	-0.067061,0.186812,10.317744	0.701974,0.846818,0.408384	3.83225798607
17:13:58	0.700247,0.847310,0.410060	0.701473,0.843173,0.728254	-0.067061,0.186812,10.310559	0.700247,0.847310,0.410060	3.83753657341
17:13:58	0.700261,0.847314,0.410051	0.700187,0.843523,0.729945	-0.067061,0.182021,10.322534	0.700261,0.847314,0.410051	3.83753657341
17:13:58	0.700235,0.847307,0.410026	0.700186,0.843521,0.729938	-0.067061,0.177231,10.317744	0.700235,0.847307,0.410026	3.83753657341
17:13:59	0.700257,0.847313,0.410030	0.700187,0.843519,0.729943	-0.067061,0.177231,10.320139	0.700257,0.847313,0.410030	3.83753657341
17:13:59	0.700251,0.847311,0.410034	0.700222,0.843543,0.729935	-0.064666,0.174836,10.308164	0.700251,0.847311,0.410034	3.83753657341
17:13:59	0.700251,0.847302,0.410040	0.700178,0.843517,0.729956	-0.067061,0.170046,10.317744	0.700251,0.847302,0.410040	3.83753657341
