# Flight Log 
# 25 08 17 - 19:28:54
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
19:28:54	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
19:28:54	0.955172,4.219633,0.389268	0.000000,0.000000,0.000000	-0.201182,0.146096,10.236313	0.955172,4.219633,0.389268	0
19:28:55	0.955123,4.219636,0.389214	0.959846,4.419017,0.359313	-0.201182,0.148491,10.236313	0.955123,4.219636,0.389214	3.94310855865
19:28:55	0.955108,4.219649,0.389198	0.959439,4.418997,0.358466	-0.198787,0.143701,10.243499	0.955108,4.219649,0.389198	3.94310855865
19:28:55	0.955140,4.219631,0.389315	0.959305,4.419005,0.358239	-0.201182,0.136516,10.236313	0.955140,4.219631,0.389315	3.94310855865
19:28:55	0.955195,4.219602,0.389292	0.959581,4.419045,0.360043	-0.201182,0.146096,10.243499	0.955195,4.219602,0.389292	3.94310855865
19:28:55	0.955113,4.219647,0.389180	0.960046,4.418993,0.359655	-0.201182,0.141306,10.243499	0.955113,4.219647,0.389180	3.94310855865
19:28:55	0.955198,4.219599,0.389265	0.959353,4.418992,0.357948	-0.201182,0.141306,10.238708	0.955198,4.219599,0.389265	3.94310855865
19:28:55	0.955103,4.219644,0.389210	0.960070,4.418975,0.359235	-0.198787,0.143701,10.236313	0.955103,4.219644,0.389210	3.94310855865
19:28:55	0.955155,4.219693,0.389248	0.959267,4.419007,0.358410	-0.196392,0.143701,10.233918	0.955155,4.219693,0.389248	3.94310855865
19:28:55	0.955171,4.219619,0.389266	0.959687,4.419071,0.359047	-0.196392,0.136516,10.241104	0.955171,4.219619,0.389266	3.94310855865
19:28:55	0.955113,4.219651,0.389282	0.959845,4.419001,0.359277	-0.203577,0.143701,10.238708	0.955113,4.219651,0.389282	3.94310855865
19:28:56	0.955125,4.219596,0.389205	0.959348,4.419053,0.359547	-0.201182,0.148491,10.243499	0.955125,4.219596,0.389205	3.94310855865
19:28:56	0.955199,4.219609,0.389269	0.959470,4.418951,0.358295	-0.210762,0.143701,10.233918	0.955199,4.219609,0.389269	3.86392951012
19:28:56	0.955077,4.219638,0.389195	0.960081,4.418988,0.359310	-0.138911,0.174836,10.236313	0.955077,4.219638,0.389195	3.85337233543
19:28:56	0.955204,4.219575,0.389236	0.959058,4.418996,0.358179	-0.122146,0.134121,10.236313	0.955204,4.219575,0.389236	3.84809374809
19:28:56	0.955097,4.219613,0.389259	0.960130,4.418933,0.358768	-0.177231,0.174836,10.296189	0.955097,4.219613,0.389259	3.84281516075
19:28:56	0.955120,4.219621,0.389177	0.959230,4.419003,0.359155	-0.215552,0.064666,10.111772	0.955120,4.219621,0.389177	3.83225798607
19:28:56	0.955062,4.219634,0.389211	0.959419,4.418961,0.357880	-0.167651,0.153281,10.315349	0.955062,4.219634,0.389211	3.82697939873
19:28:56	0.955119,4.219653,0.389191	0.958931,4.419003,0.358416	-0.182021,0.189207,10.334509	0.955119,4.219653,0.389191	3.81642222404
19:28:56	0.955134,4.219624,0.389181	0.959400,4.419003,0.358132	-0.189207,0.167651,10.339299	0.955134,4.219624,0.389181	3.80586504936
19:28:56	0.955125,4.219644,0.389302	0.959533,4.418965,0.357948	-0.172441,0.134121,10.341694	0.955125,4.219644,0.389302	3.79530787468
19:28:57	0.955095,4.219607,0.389161	0.959452,4.419054,0.359851	-0.146096,0.208367,10.310559	0.955095,4.219607,0.389161	3.79530787468
19:28:57	0.955089,4.219610,0.389189	0.959216,4.418942,0.357619	-0.131726,0.074246,10.329719	0.955089,4.219610,0.389189	3.79530787468
19:28:57	0.955190,4.219581,0.389311	0.959159,4.418962,0.358059	-0.174836,0.162861,10.267449	0.955190,4.219581,0.389311	3.76891493797
19:28:57	0.955157,4.219564,0.389288	0.960016,4.418983,0.359945	-0.182021,0.057480,10.205178	0.955157,4.219564,0.389288	3.75835776329
