# Flight Log 
# 25 08 17 - 19:27:31
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
19:27:32	1.058014,4.145866,0.386569	1.215374,4.022527,0.396602	0.000000,0.000000,0.000000	1.058014,4.145866,0.386569	0
19:27:32	1.058030,4.145881,0.386575	1.215374,4.022527,0.396602	0.000000,0.000000,0.000000	1.058030,4.145881,0.386575	0
19:27:32	1.058015,4.145865,0.386567	1.215338,4.022473,0.396483	0.000000,0.000000,0.000000	1.058015,4.145865,0.386567	0
19:27:32	1.058018,4.145870,0.386557	1.215353,4.022514,0.396677	0.000000,0.000000,0.000000	1.058018,4.145870,0.386557	0
19:27:32	1.058016,4.145854,0.386545	1.215364,4.022501,0.396405	0.000000,0.000000,0.000000	1.058016,4.145854,0.386545	0
19:27:32	1.058023,4.145864,0.386559	1.215119,4.022201,0.395193	0.000000,0.000000,0.000000	1.058023,4.145864,0.386559	0
19:27:32	1.057998,4.145847,0.386569	1.215029,4.022070,0.394961	0.000000,0.000000,0.000000	1.057998,4.145847,0.386569	0
19:27:32	1.058035,4.145867,0.386545	1.215106,4.022166,0.395149	0.000000,0.000000,0.000000	1.058035,4.145867,0.386545	0
19:27:32	1.058025,4.145891,0.386586	1.215103,4.022161,0.395108	0.000000,0.000000,0.000000	1.058025,4.145891,0.386586	0
19:27:32	1.058055,4.145872,0.386539	1.215383,4.022496,0.396362	0.000000,0.000000,0.000000	1.058055,4.145872,0.386539	0
19:27:32	1.058002,4.145859,0.386560	1.215461,4.022677,0.397165	0.000000,0.000000,0.000000	1.058002,4.145859,0.386560	0
19:27:33	1.057996,4.145877,0.386543	1.215325,4.022467,0.396436	0.000000,0.000000,0.000000	1.057996,4.145877,0.386543	0
19:27:33	1.058032,4.145892,0.386581	1.215496,4.022736,0.397285	0.000000,0.000000,0.000000	1.058032,4.145892,0.386581	0
19:27:33	1.058031,4.145880,0.386546	1.215293,4.022466,0.396444	0.000000,0.000000,0.000000	1.058031,4.145880,0.386546	0
19:27:33	1.058038,4.145887,0.386574	1.215168,4.022198,0.395189	0.000000,0.000000,0.000000	1.058038,4.145887,0.386574	0
19:27:33	1.058023,4.145866,0.386545	1.215025,4.022047,0.394854	0.000000,0.000000,0.000000	1.058023,4.145866,0.386545	0
19:27:33	1.058045,4.145886,0.386523	1.215412,4.022568,0.396628	0.000000,0.000000,0.000000	1.058045,4.145886,0.386523	0
19:27:33	1.057985,4.145874,0.386599	1.215136,4.022207,0.395072	0.000000,0.000000,0.000000	1.057985,4.145874,0.386599	0
19:27:33	1.058018,4.145850,0.386539	1.215162,4.022252,0.394948	0.000000,0.000000,0.000000	1.058018,4.145850,0.386539	0
19:27:33	1.058014,4.145809,0.386610	1.215489,4.022754,0.397260	0.000000,0.000000,0.000000	1.058014,4.145809,0.386610	0
19:27:33	1.057866,4.145751,0.386669	1.215317,4.022464,0.396365	0.000000,0.000000,0.000000	1.057866,4.145751,0.386669	0
19:27:34	1.058010,4.145873,0.386558	1.215328,4.022504,0.396427	0.000000,0.000000,0.000000	1.058010,4.145873,0.386558	0
19:27:34	1.057976,4.145848,0.386641	1.215190,4.022221,0.395523	0.000000,0.000000,0.000000	1.057976,4.145848,0.386641	0
19:27:34	1.057997,4.145821,0.386667	1.215202,4.022431,0.397918	0.000000,0.000000,0.000000	1.057997,4.145821,0.386667	0
19:27:34	1.057947,4.145880,0.386678	1.215165,4.022278,0.395113	0.000000,0.000000,0.000000	1.057947,4.145880,0.386678	0
19:27:34	1.057971,4.145880,0.386674	1.215319,4.022562,0.396467	0.000000,0.000000,0.000000	1.057971,4.145880,0.386674	0
19:27:34	1.057963,4.145795,0.386570	1.215442,4.022605,0.397008	0.000000,0.000000,0.000000	1.057963,4.145795,0.386570	0
19:27:34	1.057959,4.145854,0.386626	1.215268,4.022409,0.394799	0.000000,0.000000,0.000000	1.057959,4.145854,0.386626	0
19:27:34	1.057987,4.145878,0.386608	1.215379,4.022651,0.396250	0.000000,0.000000,0.000000	1.057987,4.145878,0.386608	0
19:27:34	1.058076,4.145823,0.386623	1.215118,4.022161,0.395600	0.000000,0.000000,0.000000	1.058076,4.145823,0.386623	0
19:27:34	1.058011,4.145851,0.386568	1.215047,4.022115,0.395529	0.000000,0.000000,0.000000	1.058011,4.145851,0.386568	0
19:27:35	1.057934,4.145911,0.386713	1.215124,4.022235,0.395044	0.000000,0.000000,0.000000	1.057934,4.145911,0.386713	0
19:27:35	1.058127,4.145871,0.386637	1.215323,4.022490,0.396257	0.000000,0.000000,0.000000	1.058127,4.145871,0.386637	0
19:27:35	1.057833,4.145773,0.386629	1.215423,4.022551,0.397083	0.000000,0.000000,0.000000	1.057833,4.145773,0.386629	0
19:27:35	1.057471,4.146125,0.386479	1.215321,4.022496,0.396504	0.000000,0.000000,0.000000	1.057471,4.146125,0.386479	0
19:27:35	1.057854,4.145868,0.386690	1.215360,4.022724,0.397172	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:35	1.057854,4.145868,0.386690	1.215460,4.022846,0.396881	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:35	1.057854,4.145868,0.386690	1.215447,4.022826,0.396721	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:35	1.057854,4.145868,0.386690	1.215560,4.022968,0.396582	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:35	1.057854,4.145868,0.386690	1.215987,4.023542,0.397707	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:35	1.057854,4.145868,0.386690	1.216309,4.023947,0.397140	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:36	1.057854,4.145868,0.386690	1.217073,4.024978,0.398554	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:36	1.057854,4.145868,0.386690	1.217813,4.025931,0.397363	0.000000,0.000000,0.000000	1.057854,4.145868,0.386690	0
19:27:36	0.938302,4.168096,0.391055	0.932418,3.968607,0.417108	0.000000,0.000000,0.000000	0.938302,4.168096,0.391055	0
19:27:36	0.938302,4.168096,0.391055	0.929096,3.968693,0.415852	0.000000,0.000000,0.000000	0.938302,4.168096,0.391055	0
19:27:36	0.938302,4.168096,0.391055	0.931960,3.968611,0.416807	0.000000,0.000000,0.000000	0.938302,4.168096,0.391055	0
