# Flight Log 
# 25 08 17 - 19:27:31
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
19:27:32	0.955593,4.212007,0.389609	0.776474,4.299126,0.425773	-0.237107,0.167651,10.245894	0.955593,4.212007,0.389609	4.00117301941
19:27:32	0.955802,4.212166,0.390039	0.776474,4.299126,0.425773	-0.234712,0.170046,10.243499	0.955802,4.212166,0.390039	4.00117301941
19:27:32	0.955671,4.212003,0.389665	0.776619,4.299223,0.425905	-0.246687,0.170046,10.257869	0.955671,4.212003,0.389665	4.00117301941
19:27:32	0.955803,4.212179,0.390036	0.776476,4.299100,0.425549	-0.244292,0.167651,10.245894	0.955803,4.212179,0.390036	4.00117301941
19:27:32	0.955794,4.212177,0.390015	0.776603,4.299212,0.425861	-0.241897,0.162861,10.255474	0.955794,4.212177,0.390015	4.00117301941
19:27:32	0.955602,4.212012,0.389597	0.776905,4.299581,0.427334	-0.251477,0.167651,10.260264	0.955602,4.212012,0.389597	3.99589443207
19:27:32	0.955601,4.212004,0.389606	0.776953,4.299774,0.427648	-0.244292,0.162861,10.253079	0.955601,4.212004,0.389606	4.00117301941
19:27:32	0.955532,4.211915,0.389448	0.776913,4.299627,0.427231	-0.239502,0.160466,10.248289	0.955532,4.211915,0.389448	4.00117301941
19:27:32	0.955683,4.212007,0.389676	0.776910,4.299616,0.427458	-0.244292,0.165256,10.253079	0.955683,4.212007,0.389676	3.99589443207
19:27:32	0.955603,4.212002,0.389590	0.776616,4.299225,0.425996	-0.239502,0.167651,10.255474	0.955603,4.212002,0.389590	4.00117301941
19:27:32	0.955602,4.212001,0.389620	0.776299,4.298862,0.424987	-0.246687,0.167651,10.245894	0.955602,4.212001,0.389620	4.00117301941
19:27:33	0.955676,4.212018,0.389673	0.776555,4.299264,0.425886	-0.239502,0.165256,10.253079	0.955676,4.212018,0.389673	4.00117301941
19:27:33	0.955794,4.212176,0.390040	0.776323,4.298912,0.425044	-0.241897,0.165256,10.250684	0.955794,4.212176,0.390040	4.00117301941
19:27:33	0.955794,4.212183,0.390035	0.776578,4.299179,0.425762	-0.244292,0.162861,10.245894	0.955794,4.212183,0.390035	4.00117301941
19:27:33	0.955804,4.212168,0.390035	0.776909,4.299643,0.427356	-0.241897,0.162861,10.243499	0.955804,4.212168,0.390035	4.00117301941
19:27:33	0.955804,4.212158,0.390015	0.776952,4.299734,0.427675	-0.244292,0.165256,10.243499	0.955804,4.212158,0.390015	3.99589443207
19:27:33	0.955808,4.212172,0.390026	0.776510,4.299183,0.425660	-0.249082,0.172441,10.238708	0.955808,4.212172,0.390026	4.00117301941
19:27:33	0.955787,4.212172,0.390034	0.776859,4.299512,0.427340	-0.244292,0.165256,10.257869	0.955787,4.212172,0.390034	4.00117301941
19:27:33	0.955672,4.211972,0.389570	0.776871,4.299556,0.427631	-0.251477,0.160466,10.257869	0.955672,4.211972,0.389570	3.92199420929
19:27:33	0.955740,4.211997,0.389453	0.776286,4.298814,0.425121	-0.193997,0.057480,10.265054	0.955740,4.211997,0.389453	3.91143703461
19:27:33	0.955718,4.212184,0.390110	0.776520,4.299125,0.426052	-0.304167,0.122146,10.255474	0.955718,4.212184,0.390110	3.90615844727
19:27:34	0.955865,4.211991,0.389239	0.776599,4.299170,0.425596	-0.251477,0.110171,10.241104	0.955865,4.211991,0.389239	3.89560127258
19:27:34	0.955612,4.212053,0.389708	0.776834,4.299599,0.427259	-0.177231,0.158071,10.253079	0.955612,4.212053,0.389708	3.89032268524
19:27:34	0.955786,4.212162,0.389893	0.776736,4.299178,0.424102	-0.217947,0.119751,10.174043	0.955786,4.212162,0.389893	3.87976527214
19:27:34	0.955607,4.212018,0.389728	0.776751,4.299552,0.427505	-0.215552,0.189207,10.320139	0.955607,4.212018,0.389728	3.86920809746
19:27:34	0.955566,4.212032,0.389758	0.776462,4.299164,0.425842	-0.215552,0.165256,10.336904	0.955566,4.212032,0.389758	3.85865092278
19:27:34	0.955577,4.212022,0.389667	0.776398,4.298991,0.424644	-0.323328,0.184417,10.150093	0.955577,4.212022,0.389667	3.85337233543
19:27:34	0.955743,4.212158,0.390097	0.776777,4.299404,0.427487	-0.261057,0.268242,10.353669	0.955743,4.212158,0.390097	3.84281516075
19:27:34	0.955645,4.212040,0.389679	0.776411,4.298943,0.426327	-0.287402,0.299377,10.267449	0.955645,4.212040,0.389679	3.83225798607
19:27:34	0.955774,4.212181,0.389855	0.776881,4.299551,0.426702	-0.208367,0.203577,10.382410	0.955774,4.212181,0.389855	3.82170081139
19:27:34	0.955593,4.212021,0.389715	0.776896,4.299781,0.426971	-0.227527,0.138911,10.157278	0.955593,4.212021,0.389715	3.8111436367
19:27:35	0.955684,4.212040,0.389569	0.776875,4.299610,0.427052	-0.282612,0.340093,10.245894	0.955684,4.212040,0.389569	3.80058646202
19:27:35	0.955702,4.212027,0.389520	0.776575,4.299108,0.426113	-0.316143,0.086221,10.344089	0.955702,4.212027,0.389520	3.80058646202
19:27:35	0.955597,4.211902,0.389485	0.776396,4.299028,0.425333	-0.277822,0.102986,10.320139	0.955597,4.211902,0.389485	3.7847507
19:27:35	0.955626,4.212119,0.390069	0.776616,4.299350,0.425756	-0.347278,0.014370,10.245894	0.955626,4.212119,0.390069	3.7847507
19:27:35	0.955303,4.211962,0.389442	0.775986,4.298951,0.425473	-0.462239,-0.098196,10.188413	0.955303,4.211962,0.389442	3.75835776329
19:27:35	0.955375,4.211782,0.389761	0.776126,4.298820,0.425158	-0.253872,0.330513,10.344089	0.955375,4.211782,0.389761	3.74780058861
19:27:35	0.955328,4.211844,0.389699	0.776143,4.298852,0.425344	-0.285007,0.411943,10.346484	0.955328,4.211844,0.389699	3.73196482658
19:27:35	0.955185,4.211614,0.389622	0.775961,4.298662,0.425498	-0.193997,0.031135,10.166858	0.955185,4.211614,0.389622	3.72668623924
19:27:35	0.954886,4.211591,0.389485	0.775422,4.297747,0.424200	-0.493374,0.023950,10.152488	0.954886,4.211591,0.389485	3.71085047722
19:27:35	0.954713,4.211066,0.389363	0.775101,4.297023,0.424889	-0.198787,0.347278,10.245894	0.954713,4.211066,0.389363	3.70029330254
19:27:36	0.954370,4.210306,0.389197	0.774107,4.295419,0.423257	-0.153281,0.117356,10.296189	0.954370,4.210306,0.389197	3.68973612785
19:27:36	0.954091,4.209482,0.389410	0.773380,4.293722,0.424710	-0.182021,0.160466,10.320139	0.954091,4.209482,0.389410	3.67390036583
19:27:36	0.953850,4.207020,0.389569	0.771941,4.288204,0.425147	-0.165256,0.325723,10.380015	0.953850,4.207020,0.389569	3.66334319115
19:27:36	0.953723,4.204809,0.389592	1.093100,4.348813,0.390471	-0.673000,0.205972,10.329719	0.953723,4.204809,0.389592	3.66334319115
19:27:36	0.952516,4.203969,0.389715	1.089729,4.350107,0.389261	-0.364043,0.285007,10.253079	0.952516,4.203969,0.389715	3.63695025444
19:27:36	0.951033,4.201991,0.389760	1.084811,4.351420,0.387376	0.007185,0.014370,9.965676	0.951033,4.201991,0.389760	3.62111449242
19:27:36	0.949665,4.199267,0.390194	1.080451,4.351234,0.387100	-0.531694,0.167651,10.277029	0.949665,4.199267,0.390194	3.61055731773
19:27:36	0.946935,4.195649,0.389664	1.060967,4.361418,0.385272	-0.143701,-0.136516,10.329719	0.946935,4.195649,0.389664	3.61055731773
19:27:36	0.943918,4.190534,0.390026	1.062966,4.353216,0.374056	-0.402363,0.117356,10.437495	0.943918,4.190534,0.390026	3.57360720634
19:27:36	0.938471,4.182800,0.391392	1.041648,4.357434,0.401839	-0.043110,0.074246,10.303374	0.938471,4.182800,0.391392	3.55777144432
19:27:37	0.930328,4.169827,0.393600	1.035912,4.344168,0.421768	-0.208367,0.390388,10.267449	0.930328,4.169827,0.393600	3.54721426964
19:27:37	0.918621,4.150629,0.396214	0.974336,4.346758,0.455246	0.165256,0.126936,10.562036	0.918621,4.150629,0.396214	3.52609968185
19:27:37	0.899339,4.123049,0.399386	0.763416,4.003050,0.518597	0.428708,0.000000,9.896221	0.899339,4.123049,0.399386	3.51554250717
