# Flight Log 
# 25 08 17 - 19:31:26
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
19:31:26	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
19:31:26	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
19:31:26	0.687494,0.824134,0.409559	0.000000,0.000000,0.000000	-0.091011,0.102986,10.324929	0.687494,0.824134,0.409559	3.94310855865
19:31:26	0.687509,0.824165,0.409569	0.802611,0.934455,0.381867	-0.083826,0.098196,10.310559	0.687509,0.824165,0.409569	3.94310855865
19:31:26	0.687566,0.824172,0.409504	0.802644,0.934478,0.381863	-0.086221,0.102986,10.308164	0.687566,0.824172,0.409504	3.94310855865
19:31:26	0.687563,0.824146,0.409493	0.802644,0.934478,0.381863	-0.086221,0.102986,10.308164	0.687563,0.824146,0.409493	3.94310855865
19:31:27	0.687510,0.824174,0.409565	0.802616,0.934430,0.381767	-0.079036,0.107776,10.312954	0.687525,0.824174,0.409558	3.94310855865
19:31:27	0.687581,0.824171,0.409484	0.801800,0.935854,0.394564	-0.083826,0.098196,10.317744	0.687581,0.824171,0.409484	3.94310855865
19:31:27	0.687557,0.824169,0.409493	0.802631,0.934474,0.381876	-0.081431,0.098196,10.320139	0.687557,0.824169,0.409493	3.94310855865
19:31:27	0.687521,0.824163,0.409555	0.802631,0.934474,0.381876	-0.086221,0.098196,10.322534	0.687521,0.824163,0.409555	3.94310855865
19:31:27	0.687540,0.824155,0.409503	0.802594,0.934425,0.381784	-0.081431,0.098196,10.308164	0.687540,0.824155,0.409503	3.94310855865
19:31:27	0.687523,0.824173,0.409532	0.802634,0.934471,0.381869	-0.088616,0.098196,10.315349	0.687523,0.824173,0.409532	3.94310855865
19:31:27	0.687521,0.824157,0.409521	0.802639,0.934474,0.381842	-0.093406,0.100591,10.317744	0.687521,0.824157,0.409521	3.94310855865
19:31:27	0.687565,0.824170,0.409521	0.802632,0.934478,0.381822	-0.086221,0.107776,10.300979	0.687512,0.824118,0.409568	3.94310855865
19:31:27	0.687478,0.824172,0.409582	0.802632,0.934478,0.381822	-0.088616,0.095801,10.315349	0.687478,0.824172,0.409582	3.94310855865
19:31:27	0.687484,0.824178,0.409595	0.802608,0.934419,0.381740	-0.088616,0.095801,10.315349	0.687484,0.824178,0.409595	3.94310855865
19:31:28	0.687494,0.824177,0.409597	0.802607,0.934417,0.381672	-0.091011,0.105381,10.308164	0.687494,0.824177,0.409597	3.94310855865
19:31:28	0.687480,0.824143,0.409585	0.802613,0.934468,0.381840	-0.086221,0.105381,10.312954	0.687480,0.824143,0.409585	3.94310855865
19:31:28	0.687479,0.824153,0.409593	0.802610,0.934423,0.381733	-0.083826,0.107776,10.317744	0.687479,0.824153,0.409593	3.94310855865
19:31:28	0.687498,0.824180,0.409589	0.802640,0.934467,0.381886	-0.086221,0.105381,10.320139	0.687498,0.824180,0.409589	3.94310855865
19:31:28	0.687513,0.824172,0.409577	0.802616,0.934478,0.381891	-0.083826,0.105381,10.308164	0.687513,0.824172,0.409577	3.94310855865
19:31:28	0.687526,0.824152,0.409500	0.802576,0.934402,0.381698	-0.083826,0.105381,10.303374	0.687526,0.824152,0.409500	3.94310855865
19:31:28	0.687484,0.824124,0.409589	0.802612,0.934428,0.381737	-0.093406,0.100591,10.315349	0.687484,0.824124,0.409589	3.94310855865
19:31:28	0.687524,0.824154,0.409579	0.802634,0.934472,0.381870	-0.083826,0.112566,10.303374	0.687524,0.824154,0.409579	3.94310855865
19:31:28	0.687498,0.824181,0.409610	0.802615,0.934404,0.381648	-0.086221,0.174836,10.305769	0.687498,0.824181,0.409610	3.87976527214
19:31:28	0.687552,0.824181,0.409494	0.802624,0.934487,0.381801	-0.038320,0.083826,10.300979	0.687552,0.824181,0.409494	3.8744866848
19:31:29	0.687489,0.824175,0.409541	0.802628,0.934478,0.381805	-0.067061,0.119751,10.224338	0.687489,0.824175,0.409541	3.86392951012
19:31:29	0.687523,0.824176,0.409536	0.802594,0.934393,0.381598	-0.095801,0.172441,10.202783	0.687502,0.824198,0.409589	3.85865092278
19:31:29	0.687498,0.824180,0.409595	0.802615,0.934446,0.381667	-0.117356,0.095801,10.219548	0.687498,0.824180,0.409595	3.85337233543
19:31:29	0.687488,0.824162,0.409640	0.802637,0.934482,0.381853	-0.040715,0.160466,10.197993	0.687488,0.824162,0.409640	3.84809374809
19:31:29	0.687534,0.824165,0.409555	0.802583,0.934431,0.381719	-0.064666,0.244292,10.384805	0.687534,0.824165,0.409555	3.84281516075
19:31:29	0.687554,0.824186,0.409522	0.802584,0.934425,0.381692	-0.083826,0.028740,10.195598	0.687554,0.824186,0.409522	3.83225798607
19:31:29	0.687454,0.824163,0.409604	0.802572,0.934406,0.381740	-0.095801,0.107776,10.063872	0.687462,0.824178,0.409596	3.82697939873
19:31:29	0.687521,0.824109,0.409485	0.802531,0.934356,0.381675	-0.100591,0.093406,10.384805	0.687521,0.824109,0.409485	3.82170081139
19:31:29	0.687399,0.823998,0.409553	0.802559,0.934375,0.381613	-0.086221,0.064666,10.396780	0.687399,0.823998,0.409553	3.8111436367
19:31:29	0.687316,0.823884,0.409676	0.802462,0.934300,0.381606	-0.098196,0.057480,10.322534	0.687316,0.823884,0.409676	3.80586504936
19:31:30	0.685534,0.824581,0.410630	0.802376,0.934263,0.381774	-0.019160,-0.112566,10.562036	0.685542,0.824458,0.410635	3.80058646202
19:31:30	0.686626,0.823509,0.410216	0.801883,0.933442,0.380877	-0.047900,0.050295,10.442285	0.685772,0.824515,0.410590	3.79002928734
19:31:30	0.687487,0.823809,0.409537	0.802127,0.933101,0.380097	-0.064666,0.028740,10.358459	0.687487,0.823809,0.409537	3.77947211266
19:31:30	0.686393,0.824418,0.410303	0.802331,0.934332,0.382118	-0.222737,0.371228,9.750125	0.686393,0.824418,0.410303	3.77419352531
19:31:30	0.688140,0.823315,0.409827	0.802468,0.933596,0.380577	-0.016765,0.316143,10.336904	0.688140,0.823315,0.409827	3.76363635063
19:31:30	0.689256,0.823507,0.409066	0.802079,0.934675,0.381660	-0.229922,0.043110,10.023157	0.689256,0.823507,0.409066	3.75307917595
19:31:30	0.689293,0.822939,0.409913	0.802608,0.935465,0.382402	-0.019160,-0.052690,10.636282	0.689293,0.822939,0.409913	3.74780058861
19:31:30	0.690446,0.822229,0.410029	0.802263,0.935227,0.381020	-0.091011,-0.136516,10.207573	0.690446,0.822229,0.410029	3.73724341393
19:31:30	0.691829,0.822727,0.409277	0.801967,0.935955,0.380927	-0.251477,-0.107776,10.478210	0.691829,0.822727,0.409277	3.73196482658
19:31:30	0.689074,0.822914,0.410492	0.802803,0.937664,0.382216	-0.026345,-0.035925,10.219548	0.689074,0.822914,0.410492	3.7214076519
19:31:31	0.691363,0.823287,0.410423	0.802220,0.935065,0.379635	-0.088616,0.469424,10.511741	0.691363,0.823287,0.410423	3.71085047722
19:31:31	0.694205,0.822846,0.409944	0.803259,0.938963,0.380013	-0.191602,-0.141306,9.898616	0.694360,0.822680,0.409888	3.70029330254
19:31:31	0.694833,0.821598,0.409824	0.803259,0.938963,0.380013	-0.100591,0.275427,10.348879	0.694833,0.821598,0.409824	3.68973612785
19:31:31	0.695830,0.821289,0.409992	0.802866,0.938545,0.379515	-0.440684,0.198787,9.975256	0.695830,0.821289,0.409992	3.68445754051
19:31:31	0.696594,0.820952,0.410010	0.802483,0.939587,0.379912	-0.184417,0.440684,10.178833	0.696594,0.820952,0.410010	3.66862177849
19:31:31	0.698685,0.820691,0.409749	0.802273,0.940116,0.379814	-0.447869,0.826282,10.597961	0.698685,0.820691,0.409749	3.65806460381
19:31:31	0.700096,0.822030,0.410072	0.802194,0.941196,0.379685	-0.277822,-0.663420,10.317744	0.700096,0.822030,0.410072	3.64750742912
19:31:31	0.702641,0.823683,0.410007	0.803173,0.943037,0.379830	0.316143,0.294587,9.831555	0.702641,0.823683,0.410007	3.63695025444
19:31:31	0.708015,0.827857,0.410610	0.804961,0.945646,0.378023	0.009580,0.033530,10.463840	0.708015,0.827857,0.410610	3.62639307976
19:31:31	0.714681,0.834039,0.413295	0.802637,0.943794,0.376831	0.193997,0.541274,10.408755	0.714681,0.834039,0.413295	3.61583590508
19:31:32	0.724640,0.842906,0.416205	0.798588,0.940443,0.372274	0.390388,0.081431,10.665022	0.724640,0.842906,0.416205	3.60000014305
19:31:32	0.738932,0.856597,0.423220	0.792832,0.934765,0.364137	0.661025,0.282612,10.629097	0.741000,0.857942,0.423440	3.58416438103
19:31:32	0.764931,0.874066,0.432110	0.837585,0.926689,0.350355	0.294587,-0.150886,10.332114	0.764931,0.874066,0.432110	3.57360720634
19:31:32	0.803604,0.895121,0.441592	0.822476,0.969899,0.437927	0.256267,0.665815,10.478210	0.803604,0.895121,0.441592	3.55249285698
19:31:32	0.852293,0.920619,0.454123	0.853263,0.957443,0.416656	-0.165256,-0.601150,10.229128	0.852293,0.920619,0.454123	3.53665685654
19:31:32	0.893468,0.945134,0.464568	0.879565,0.996784,0.393004	0.126936,0.416733,9.920171	0.893468,0.945134,0.464568	3.52609968185
19:31:32	0.937607,0.973835,0.476620	0.906095,0.981036,0.473431	0.205972,0.476609,11.105706	0.941756,0.976123,0.477280	3.51554250717
19:31:32	0.978114,1.003299,0.491992	0.986210,1.017168,0.447153	0.158071,-0.397573,10.753638	0.981746,1.005697,0.492922	3.48914957047
19:31:32	1.016400,1.035973,0.506064	1.047101,1.088047,0.489574	0.201182,-0.390388,10.049502	1.016400,1.035973,0.506064	3.51554250717
19:31:32	1.046520,1.065696,0.518362	1.047101,1.088047,0.489574	-0.100591,0.093406,11.067385	1.046520,1.065696,0.518362	3.52609968185
19:31:33	1.072890,1.094875,0.533944	1.118700,1.159322,0.430594	-0.083826,-0.122146,10.447075	1.072890,1.094875,0.533944	3.52082109451
19:31:33	1.094137,1.123702,0.543948	1.118700,1.159322,0.430594	-0.110171,0.217947,9.781260	1.094137,1.123702,0.543948	3.52082109451
19:31:33	1.108261,1.147636,0.549147	1.201710,1.231419,0.605209	-0.186812,0.584385,10.954819	1.108261,1.147636,0.549147	3.51026391983
19:31:33	1.121273,1.177761,0.560182	1.193903,1.213343,0.580933	-0.318538,0.172441,9.932146	1.121273,1.177761,0.560182	3.51554250717
19:31:33	1.130511,1.211584,0.568529	1.241693,1.246383,0.562568	0.567620,0.433499,10.243499	1.132427,1.217808,0.568690	3.49970674515
19:31:33	1.140205,1.253111,0.572025	1.241693,1.246383,0.562568	0.404758,-0.038320,10.289004	1.140205,1.253111,0.572025	3.50498533249
19:31:33	1.152110,1.294626,0.576786	1.230390,1.306998,0.544970	-0.114961,0.170046,10.583591	1.152110,1.294626,0.576786	3.51554250717
19:31:33	1.166803,1.332134,0.582090	1.221649,1.391132,0.640980	0.086221,0.706531,10.473420	1.166803,1.332134,0.582090	3.50498533249
19:31:33	1.185113,1.369455,0.588973	1.221649,1.391132,0.640980	0.083826,0.038320,11.258987	1.185113,1.369455,0.588973	3.50498533249
19:31:33	1.205546,1.404895,0.604426	1.264181,1.421982,0.628531	-0.007185,-0.167651,10.717712	1.205546,1.404895,0.604426	3.51554250717
19:31:34	1.224655,1.436109,0.617948	1.252115,1.453881,0.596363	-0.361648,0.059875,10.226733	1.224655,1.436109,0.617948	3.51554250717
19:31:34	1.245356,1.468618,0.627488	1.292906,1.486671,0.562757	-0.100591,0.043110,9.623188	1.245356,1.468618,0.627488	3.50498533249
19:31:34	1.263067,1.498744,0.637745	1.334071,1.520469,0.645961	0.337698,0.517324,10.894944	1.264351,1.501285,0.639265	3.51026391983
19:31:34	1.278135,1.527054,0.655148	1.366453,1.590434,0.585340	0.004790,-0.205972,10.806328	1.278135,1.527054,0.655148	3.51026391983
19:31:34	1.296232,1.565552,0.671339	1.366453,1.590434,0.585340	0.114961,-0.462239,9.651929	1.296232,1.565552,0.671339	3.50498533249
19:31:34	1.307716,1.596702,0.679792	1.357257,1.624117,0.658801	1.068179,1.774709,10.439890	1.307716,1.596702,0.679792	3.50498533249
19:31:34	1.319087,1.630997,0.690871	1.402647,1.657024,0.639937	0.378413,0.193997,9.970466	1.319087,1.630997,0.690871	3.50498533249
19:31:34	1.331089,1.664519,0.699860	1.395710,1.689793,0.615501	-0.112566,0.332908,10.305769	1.331089,1.664519,0.699860	3.50498533249
19:31:34	1.345703,1.699458,0.707215	1.442077,1.722873,0.701275	-0.366438,0.016765,11.237432	1.345703,1.699458,0.707215	3.48914957047
19:31:34	1.361309,1.730703,0.718591	1.434078,1.756820,0.687558	-0.143701,0.138911,10.025552	1.361309,1.730703,0.718591	3.49970674515
19:31:35	1.379149,1.761168,0.727857	1.424871,1.791362,0.663217	0.263452,-0.191602,9.766890	1.379149,1.761168,0.727857	3.49970674515
19:31:35	1.397876,1.791240,0.735581	1.467639,1.826333,0.748008	0.110171,0.328118,10.827883	1.397876,1.791240,0.735581	3.49442815781
19:31:35	1.414612,1.818852,0.747061	1.456495,1.861575,0.732602	0.469424,0.102986,9.790840	1.414612,1.818852,0.747061	3.568328619
19:31:35	1.432417,1.853710,0.753153	1.498807,1.896855,0.705170	0.330513,-0.205972,9.786050	1.432417,1.853710,0.753153	3.568328619
19:31:35	1.445604,1.890561,0.750450	1.488741,1.877829,0.690071	0.098196,0.229922,10.059082	1.445604,1.890561,0.750450	3.48387098312
19:31:35	1.456141,1.929583,0.750262	1.533813,1.909500,0.800547	0.016765,-0.696951,11.484119	1.456141,1.929583,0.750262	3.48914957047
19:31:35	1.468165,1.966806,0.762365	1.527351,1.939477,0.805205	-0.380808,-0.282612,10.859019	1.468165,1.966806,0.762365	3.49442815781
19:31:35	1.483922,2.001175,0.773928	1.573826,1.916849,0.674609	-0.165256,-0.122146,9.211245	1.483922,2.001175,0.773928	3.50498533249
19:31:35	1.499507,2.025286,0.776751	1.553629,1.984828,0.744481	0.052690,0.172441,11.297307	1.499507,2.025286,0.776751	3.48914957047
19:31:35	1.523328,2.048612,0.790464	1.594719,2.132420,0.718709	0.335303,0.840652,10.387200	1.523328,2.048612,0.790464	3.48914957047
19:31:36	1.543619,2.060903,0.798363	1.594719,2.132420,0.718709	1.264570,0.447869,9.340576	1.543619,2.060903,0.798363	3.48914957047
19:31:36	1.562045,2.069827,0.796438	1.624414,2.172355,0.806468	0.165256,0.215552,9.747729	1.562045,2.069827,0.796438	3.48914957047
19:31:36	1.575369,2.081346,0.792170	1.624414,2.172355,0.806468	0.510139,2.047742,10.324929	1.575369,2.081346,0.792170	3.48914957047
19:31:36	1.582507,2.098462,0.790444	1.669124,2.165984,0.816384	0.002395,0.337698,10.770403	1.581984,2.096548,0.790444	3.47331380844
19:31:36	1.587637,2.127539,0.791883	1.664143,2.155405,0.821024	-0.184417,-0.421523,10.789563	1.587637,2.127539,0.791883	3.47331380844
19:31:36	1.592896,2.158913,0.795589	1.661161,2.139850,0.819049	0.000000,1.032253,10.293794	1.592896,2.158913,0.795589	3.47859239578
19:31:36	1.598416,2.190937,0.799351	1.711539,2.121176,0.810909	0.043110,-0.055085,10.420730	1.598416,2.190937,0.799351	3.47331380844
19:31:36	1.606618,2.221352,0.801924	1.703730,2.190133,0.796429	0.261057,0.639470,10.255474	1.606618,2.221352,0.801924	3.4680352211
19:31:36	1.619676,2.251351,0.802939	1.703730,2.190133,0.796429	0.775986,1.640588,9.917776	1.619676,2.251351,0.802939	3.47331380844
19:31:36	1.636812,2.281282,0.801538	1.696349,2.172182,0.793532	0.359253,0.804727,10.025552	1.636812,2.281282,0.801538	3.47331380844
19:31:37	1.656215,2.308491,0.800007	1.739775,2.314170,0.795913	0.098196,0.596360,9.982441	1.656215,2.308491,0.800007	3.4680352211
19:31:37	1.675434,2.330346,0.799702	1.728196,2.350791,0.800135	-0.325723,0.308958,10.332114	1.675434,2.330346,0.799702	3.4680352211
19:31:37	1.695601,2.354567,0.799730	1.769067,2.389627,0.800789	-0.402363,0.591570,10.169253	1.695601,2.354567,0.799730	3.4680352211
19:31:37	1.714770,2.384910,0.799720	1.756885,2.428541,0.800745	0.019160,0.809517,10.494976	1.714770,2.384910,0.799720	3.46275663376
19:31:37	1.728914,2.419300,0.795539	1.847849,2.511825,0.727716	0.205972,-0.023950,9.489067	1.728914,2.419300,0.795539	3.50498533249
19:31:37	1.738153,2.452524,0.785565	1.837108,2.475152,0.725089	0.273032,-0.201182,10.320139	1.738153,2.452524,0.785565	3.46275663376
19:31:37	1.749550,2.504435,0.773944	1.831257,2.501961,0.746817	0.615520,0.754431,10.336904	1.749550,2.504435,0.773944	3.45747804642
