# Flight Log 
# 25 08 17 - 16:10:32
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:10:32	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:10:32	2.033699,3.844922,0.608803	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033699,3.844922,0.608803	0
16:10:32	2.033690,3.844916,0.608813	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033690,3.844916,0.608813	0
16:10:32	2.033691,3.844912,0.608802	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844912,0.608802	0
16:10:32	2.033690,3.844923,0.608796	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033690,3.844923,0.608796	0
16:10:32	2.033700,3.844922,0.608810	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844922,0.608810	0
16:10:32	2.033702,3.844922,0.608812	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844922,0.608812	0
16:10:32	2.033708,3.844913,0.608793	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033708,3.844913,0.608793	0
16:10:32	2.033693,3.844912,0.608814	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033693,3.844912,0.608814	0
16:10:33	2.033705,3.844908,0.608784	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844908,0.608784	0
16:10:33	2.033695,3.844915,0.608773	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844915,0.608773	0
16:10:33	2.033684,3.844929,0.608781	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033684,3.844929,0.608781	0
16:10:33	2.033697,3.844923,0.608817	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033697,3.844923,0.608817	0
16:10:33	2.033693,3.844937,0.608812	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033693,3.844937,0.608812	0
16:10:33	2.033699,3.844927,0.608772	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033699,3.844927,0.608772	0
16:10:33	2.033685,3.844923,0.608790	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033685,3.844923,0.608790	0
16:10:33	2.033686,3.844914,0.608833	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033686,3.844914,0.608833	0
16:10:33	2.033704,3.844921,0.608788	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033704,3.844921,0.608788	0
16:10:33	2.033708,3.844926,0.608777	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033708,3.844926,0.608777	0
16:10:34	2.033686,3.844916,0.608789	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033686,3.844916,0.608789	0
16:10:34	2.033689,3.844924,0.608784	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033689,3.844924,0.608784	0
16:10:34	2.033710,3.844934,0.608800	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033710,3.844934,0.608800	0
16:10:34	2.033697,3.844928,0.608804	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033697,3.844928,0.608804	0
16:10:34	2.033692,3.844920,0.608787	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844920,0.608787	0
16:10:34	2.033689,3.844907,0.608816	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033689,3.844907,0.608816	0
16:10:34	2.033701,3.844905,0.608811	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033701,3.844905,0.608811	0
16:10:34	2.033703,3.844903,0.608799	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033703,3.844903,0.608799	0
16:10:34	2.033694,3.844910,0.608819	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033694,3.844910,0.608819	0
16:10:34	2.033695,3.844904,0.608817	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844904,0.608817	0
16:10:35	2.033698,3.844911,0.608813	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033698,3.844911,0.608813	0
16:10:35	2.033705,3.844919,0.608800	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844919,0.608800	0
16:10:35	2.033689,3.844926,0.608771	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033689,3.844926,0.608771	0
16:10:35	2.033680,3.844926,0.608801	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033680,3.844926,0.608801	0
16:10:35	2.033690,3.844918,0.608836	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033690,3.844918,0.608836	0
16:10:35	2.033701,3.844932,0.608799	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033701,3.844932,0.608799	0
16:10:35	2.033699,3.844913,0.608777	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033699,3.844913,0.608777	0
16:10:35	2.033692,3.844911,0.608801	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844911,0.608801	0
16:10:35	2.033702,3.844916,0.608805	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844916,0.608805	0
16:10:35	2.033709,3.844923,0.608790	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033709,3.844923,0.608790	0
16:10:36	2.033702,3.844919,0.608774	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844919,0.608774	0
16:10:36	2.033683,3.844918,0.608793	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033683,3.844918,0.608793	0
16:10:36	2.033708,3.844914,0.608794	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033708,3.844914,0.608794	0
16:10:36	2.033702,3.844914,0.608794	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844914,0.608794	0
16:10:36	2.033695,3.844911,0.608806	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844911,0.608806	0
16:10:36	2.033699,3.844902,0.608811	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033699,3.844902,0.608811	0
16:10:36	2.033705,3.844904,0.608811	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844904,0.608811	0
16:10:36	2.033710,3.844917,0.608811	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033710,3.844917,0.608811	0
16:10:36	2.033704,3.844910,0.608790	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033704,3.844910,0.608790	0
16:10:36	2.033700,3.844918,0.608781	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844918,0.608781	0
16:10:37	2.033691,3.844921,0.608807	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844921,0.608807	0
16:10:37	2.033705,3.844922,0.608814	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844922,0.608814	0
16:10:37	2.033701,3.844912,0.608786	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033701,3.844912,0.608786	0
16:10:37	2.033702,3.844918,0.608794	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844918,0.608794	0
16:10:37	2.033692,3.844920,0.608810	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033692,3.844920,0.608810	0
16:10:37	2.033706,3.844923,0.608804	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033706,3.844923,0.608804	0
16:10:37	2.033699,3.844913,0.608795	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033699,3.844913,0.608795	0
16:10:37	2.033700,3.844917,0.608782	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844917,0.608782	0
16:10:37	2.033705,3.844918,0.608809	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844918,0.608809	0
