# Flight Log 
# 25 08 17 - 16:16:22
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:16:23	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:16:23	0.672455,2.226590,0.327256	0.708983,2.090038,0.477167	0.000000,0.000000,0.000000	0.672455,2.226590,0.327256	0
16:16:23	0.672459,2.226590,0.327255	0.708933,2.089997,0.477102	0.000000,0.000000,0.000000	0.672459,2.226590,0.327255	0
16:16:23	0.672460,2.226588,0.327258	0.708941,2.089989,0.477099	0.000000,0.000000,0.000000	0.672460,2.226588,0.327258	0
16:16:23	0.672465,2.226579,0.327266	0.708935,2.089990,0.477097	0.000000,0.000000,0.000000	0.672465,2.226579,0.327266	0
16:16:23	0.672464,2.226585,0.327272	0.708937,2.090005,0.477101	0.000000,0.000000,0.000000	0.672464,2.226585,0.327272	0
16:16:23	0.672465,2.226588,0.327253	0.708937,2.089999,0.477093	0.000000,0.000000,0.000000	0.672465,2.226588,0.327253	0
16:16:23	0.672456,2.226590,0.327255	0.708951,2.089956,0.477158	0.000000,0.000000,0.000000	0.672456,2.226590,0.327255	0
16:16:23	0.672450,2.226587,0.327267	0.708971,2.090040,0.477144	0.000000,0.000000,0.000000	0.672450,2.226587,0.327267	0
16:16:23	0.672512,2.226639,0.327371	0.708937,2.089995,0.477090	0.000000,0.000000,0.000000	0.672512,2.226639,0.327371	0
16:16:23	0.672515,2.226633,0.327351	0.708958,2.089960,0.477176	0.000000,0.000000,0.000000	0.672515,2.226633,0.327351	0
16:16:24	0.672453,2.226582,0.327242	0.708986,2.090046,0.477158	0.000000,0.000000,0.000000	0.672453,2.226582,0.327242	0
16:16:24	0.672457,2.226589,0.327248	0.708938,2.090000,0.477085	0.000000,0.000000,0.000000	0.672457,2.226589,0.327248	0
16:16:24	0.672449,2.226597,0.327266	0.708937,2.089988,0.477105	0.000000,0.000000,0.000000	0.672449,2.226597,0.327266	0
16:16:24	0.672464,2.226611,0.327265	0.708987,2.090030,0.477163	0.000000,0.000000,0.000000	0.672464,2.226611,0.327265	0
16:16:24	0.672473,2.226617,0.327273	0.708929,2.090002,0.477099	0.000000,0.000000,0.000000	0.672473,2.226617,0.327273	0
16:16:24	0.672435,2.226496,0.327243	0.708980,2.090038,0.477189	0.000000,0.000000,0.000000	0.672435,2.226496,0.327243	0
16:16:24	0.672503,2.226627,0.327339	0.708940,2.089990,0.477111	0.000000,0.000000,0.000000	0.672503,2.226627,0.327339	0
16:16:24	0.672451,2.226592,0.327255	0.708902,2.089891,0.477106	0.000000,0.000000,0.000000	0.672451,2.226592,0.327255	0
16:16:24	0.672462,2.226592,0.327273	0.708939,2.089988,0.477086	0.000000,0.000000,0.000000	0.672462,2.226592,0.327273	0
16:16:24	0.672511,2.226637,0.327372	0.708934,2.089994,0.477085	0.000000,0.000000,0.000000	0.672511,2.226637,0.327372	0
16:16:25	0.672512,2.226636,0.327349	0.708933,2.090012,0.477098	0.000000,0.000000,0.000000	0.672512,2.226636,0.327349	0
16:16:25	0.672478,2.226545,0.327344	0.708934,2.089997,0.477109	0.000000,0.000000,0.000000	0.672478,2.226545,0.327344	0
16:16:25	0.672455,2.226575,0.327266	0.708990,2.090038,0.477167	0.000000,0.000000,0.000000	0.672455,2.226575,0.327266	0
16:16:25	0.672515,2.226642,0.327350	0.708925,2.089992,0.477090	0.000000,0.000000,0.000000	0.672515,2.226642,0.327350	0
16:16:25	0.672513,2.226640,0.327367	0.675550,2.066815,0.343554	0.000000,0.000000,0.000000	0.672513,2.226640,0.327367	0
16:16:25	0.672459,2.226595,0.327272	0.675548,2.066829,0.343562	0.000000,0.000000,0.000000	0.672459,2.226595,0.327272	0
16:16:25	0.672453,2.226591,0.327258	0.675598,2.066869,0.343626	0.000000,0.000000,0.000000	0.672453,2.226591,0.327258	0
16:16:25	0.672463,2.226588,0.327260	0.675554,2.066821,0.343558	0.000000,0.000000,0.000000	0.672463,2.226588,0.327260	0
16:16:25	0.672462,2.226589,0.327261	0.675534,2.066822,0.343560	0.000000,0.000000,0.000000	0.672462,2.226589,0.327261	0
16:16:25	0.672457,2.226603,0.327270	0.675548,2.066808,0.343562	0.000000,0.000000,0.000000	0.672457,2.226603,0.327270	0
16:16:26	0.672452,2.226599,0.327243	0.675561,2.066775,0.343616	0.000000,0.000000,0.000000	0.672452,2.226599,0.327243	0
16:16:26	0.672455,2.226594,0.327270	0.675544,2.066824,0.343547	0.000000,0.000000,0.000000	0.672455,2.226594,0.327270	0
16:16:26	0.672512,2.226640,0.327356	0.675551,2.066829,0.343551	0.000000,0.000000,0.000000	0.672512,2.226640,0.327356	0
16:16:26	0.672508,2.226629,0.327349	0.675593,2.066867,0.343633	0.000000,0.000000,0.000000	0.672508,2.226629,0.327349	0
16:16:26	0.672458,2.226589,0.327260	0.675547,2.066825,0.343553	0.000000,0.000000,0.000000	0.672458,2.226589,0.327260	0
16:16:26	0.672519,2.226629,0.327356	0.675599,2.066876,0.343623	0.000000,0.000000,0.000000	0.672519,2.226629,0.327356	0
16:16:26	0.672527,2.226635,0.327374	0.675527,2.066731,0.343552	0.000000,0.000000,0.000000	0.672527,2.226635,0.327374	0
16:16:26	0.672445,2.226494,0.327272	0.675608,2.066872,0.343618	0.000000,0.000000,0.000000	0.672445,2.226494,0.327272	0
16:16:26	0.672516,2.226625,0.327352	0.675553,2.066818,0.343576	0.000000,0.000000,0.000000	0.672516,2.226625,0.327352	0
16:16:26	0.672463,2.226583,0.327234	0.675594,2.066853,0.343615	0.000000,0.000000,0.000000	0.672463,2.226583,0.327234	0
16:16:27	0.672518,2.226625,0.327349	0.675534,2.066818,0.343549	0.000000,0.000000,0.000000	0.672518,2.226625,0.327349	0
16:16:27	0.672473,2.226594,0.327275	0.675590,2.066868,0.343615	0.000000,0.000000,0.000000	0.672473,2.226594,0.327275	0
16:16:27	0.672470,2.226581,0.327273	0.675559,2.066826,0.343559	0.000000,0.000000,0.000000	0.672470,2.226581,0.327273	0
16:16:27	0.672452,2.226584,0.327243	0.675560,2.066832,0.343556	0.000000,0.000000,0.000000	0.672452,2.226584,0.327243	0
16:16:27	0.672510,2.226639,0.327336	0.675550,2.066827,0.343538	0.000000,0.000000,0.000000	0.672510,2.226639,0.327336	0
16:16:27	0.672458,2.226604,0.327270	0.675583,2.066864,0.343607	0.000000,0.000000,0.000000	0.672458,2.226604,0.327270	0
16:16:27	0.672461,2.226598,0.327264	0.675597,2.066869,0.343621	0.000000,0.000000,0.000000	0.672461,2.226598,0.327264	0
16:16:27	0.672510,2.226626,0.327346	0.675604,2.066870,0.343637	0.000000,0.000000,0.000000	0.672510,2.226626,0.327346	0
16:16:27	0.672516,2.226631,0.327356	0.675547,2.066824,0.343551	0.000000,0.000000,0.000000	0.672516,2.226631,0.327356	0
16:16:27	0.672462,2.226604,0.327256	0.675598,2.066878,0.343615	0.000000,0.000000,0.000000	0.672462,2.226604,0.327256	0
16:16:28	0.672452,2.226604,0.327261	0.675550,2.066826,0.343554	0.000000,0.000000,0.000000	0.672452,2.226604,0.327261	0
16:16:28	0.672452,2.226592,0.327263	0.675594,2.066859,0.343618	0.000000,0.000000,0.000000	0.672452,2.226592,0.327263	0
16:16:28	0.672461,2.226594,0.327270	0.675534,2.066819,0.343549	0.000000,0.000000,0.000000	0.672461,2.226594,0.327270	0
16:16:28	0.672506,2.226637,0.327362	0.675587,2.066873,0.343624	0.000000,0.000000,0.000000	0.672506,2.226637,0.327362	0
16:16:28	0.672464,2.226599,0.327263	0.675547,2.066832,0.343555	0.000000,0.000000,0.000000	0.672464,2.226599,0.327263	0
16:16:28	0.672440,2.226589,0.327258	0.675540,2.066825,0.343563	0.000000,0.000000,0.000000	0.672440,2.226589,0.327258	0
16:16:28	0.672459,2.226600,0.327254	0.675548,2.066821,0.343552	0.000000,0.000000,0.000000	0.672459,2.226600,0.327254	0
16:16:28	0.672430,2.226514,0.327263	0.675548,2.066820,0.343551	0.000000,0.000000,0.000000	0.672430,2.226514,0.327263	0
16:16:28	0.672528,2.226644,0.327340	0.675551,2.066830,0.343550	0.000000,0.000000,0.000000	0.672528,2.226644,0.327340	0
16:16:28	0.672514,2.226645,0.327342	0.675547,2.066814,0.343569	0.000000,0.000000,0.000000	0.672514,2.226645,0.327342	0
16:16:29	0.672478,2.226540,0.327353	0.675595,2.066854,0.343635	0.000000,0.000000,0.000000	0.672478,2.226540,0.327353	0
