# Flight Log 
# 25 08 17 - 16:13:51
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:13:52	3.120438,1.570358,0.356191	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	3.120438,1.570358,0.356191	0
16:13:52	3.120408,1.570455,0.356169	2.972172,1.530477,0.446225	0.000000,0.000000,0.000000	3.120408,1.570455,0.356169	0
16:13:52	3.120430,1.570424,0.356198	2.972154,1.530511,0.446196	0.000000,0.000000,0.000000	3.120430,1.570424,0.356198	0
16:13:52	3.120433,1.570368,0.356195	2.972153,1.530533,0.446244	0.000000,0.000000,0.000000	3.120433,1.570368,0.356195	0
16:13:52	3.120424,1.570423,0.356221	2.972170,1.530487,0.446228	0.000000,0.000000,0.000000	3.120424,1.570423,0.356221	0
16:13:52	3.120424,1.570424,0.356203	2.972157,1.530534,0.446248	0.000000,0.000000,0.000000	3.120424,1.570424,0.356203	0
16:13:52	3.120441,1.570364,0.356189	2.972159,1.530537,0.446243	0.000000,0.000000,0.000000	3.120441,1.570364,0.356189	0
16:13:52	3.120424,1.570408,0.356210	2.972155,1.530543,0.446253	0.000000,0.000000,0.000000	3.120424,1.570408,0.356210	0
16:13:52	3.120445,1.570366,0.356191	2.972145,1.530556,0.446222	0.000000,0.000000,0.000000	3.120445,1.570366,0.356191	0
16:13:52	3.120438,1.570366,0.356201	2.972172,1.530488,0.446221	0.000000,0.000000,0.000000	3.120438,1.570366,0.356201	0
16:13:52	3.120444,1.570364,0.356194	2.972179,1.530488,0.446222	0.000000,0.000000,0.000000	3.120444,1.570364,0.356194	0
16:13:53	3.120422,1.570426,0.356216	2.972155,1.530561,0.446207	0.000000,0.000000,0.000000	3.120422,1.570426,0.356216	0
16:13:53	3.120431,1.570412,0.356210	2.972167,1.530481,0.446224	0.000000,0.000000,0.000000	3.120431,1.570412,0.356210	0
16:13:53	3.120398,1.570455,0.356184	2.972147,1.530561,0.446209	0.000000,0.000000,0.000000	3.120398,1.570455,0.356184	0
16:13:53	3.120440,1.570367,0.356187	2.972179,1.530475,0.446213	0.000000,0.000000,0.000000	3.120440,1.570367,0.356187	0
16:13:53	3.120448,1.570364,0.356186	2.972165,1.530479,0.446220	0.000000,0.000000,0.000000	3.120448,1.570364,0.356186	0
16:13:53	3.120395,1.570457,0.356188	2.972149,1.530531,0.446255	0.000000,0.000000,0.000000	3.120395,1.570457,0.356188	0
16:13:53	3.120432,1.570373,0.356191	2.972161,1.530481,0.446232	0.000000,0.000000,0.000000	3.120432,1.570373,0.356191	0
16:13:53	3.120427,1.570429,0.356228	2.972170,1.530528,0.446207	0.000000,0.000000,0.000000	3.120427,1.570429,0.356228	0
16:13:53	3.120416,1.570417,0.356203	2.972175,1.530510,0.446190	0.000000,0.000000,0.000000	3.120416,1.570417,0.356203	0
16:13:53	3.120427,1.570428,0.356214	2.972166,1.530480,0.446223	0.000000,0.000000,0.000000	3.120427,1.570428,0.356214	0
16:13:54	3.120435,1.570373,0.356210	2.972141,1.530504,0.446213	0.000000,0.000000,0.000000	3.120435,1.570373,0.356210	0
16:13:54	3.120426,1.570429,0.356219	2.972184,1.530478,0.446216	0.000000,0.000000,0.000000	3.120426,1.570429,0.356219	0
16:13:54	3.120447,1.570393,0.356145	2.972167,1.530491,0.446228	0.000000,0.000000,0.000000	3.120447,1.570393,0.356145	0
16:13:54	3.120426,1.570391,0.356141	2.972182,1.530508,0.446178	0.000000,0.000000,0.000000	3.120426,1.570391,0.356141	0
16:13:54	3.120424,1.570429,0.356206	2.972163,1.530508,0.446195	0.000000,0.000000,0.000000	3.120424,1.570429,0.356206	0
16:13:54	3.120419,1.570426,0.356222	2.972152,1.530562,0.446204	0.000000,0.000000,0.000000	3.120419,1.570426,0.356222	0
16:13:54	3.120423,1.570411,0.356156	2.972175,1.530489,0.446219	0.000000,0.000000,0.000000	3.120423,1.570411,0.356156	0
16:13:54	3.120397,1.570468,0.356180	2.972170,1.530488,0.446229	0.000000,0.000000,0.000000	3.120397,1.570468,0.356180	0
16:13:54	3.120418,1.570432,0.356223	2.972165,1.530487,0.446229	0.000000,0.000000,0.000000	3.120418,1.570432,0.356223	0
16:13:54	3.120427,1.570427,0.356212	2.972146,1.530534,0.446251	0.000000,0.000000,0.000000	3.120427,1.570427,0.356212	0
16:13:55	3.120427,1.570371,0.356197	2.972164,1.530533,0.446251	0.000000,0.000000,0.000000	3.120427,1.570371,0.356197	0
16:13:55	3.120430,1.570429,0.356222	2.972169,1.530502,0.446196	0.000000,0.000000,0.000000	3.120430,1.570429,0.356222	0
16:13:55	3.120419,1.570425,0.356224	2.972163,1.530498,0.446181	0.000000,0.000000,0.000000	3.120419,1.570425,0.356224	0
16:13:55	3.120435,1.570422,0.356215	2.972146,1.530568,0.446209	0.000000,0.000000,0.000000	3.120435,1.570422,0.356215	0
16:13:55	3.120442,1.570367,0.356195	2.972145,1.530568,0.446217	0.000000,0.000000,0.000000	3.120442,1.570367,0.356195	0
16:13:55	3.120433,1.570413,0.356202	2.972184,1.530481,0.446221	0.000000,0.000000,0.000000	3.120433,1.570413,0.356202	0
16:13:55	3.120441,1.570346,0.356184	2.972166,1.530490,0.446225	0.000000,0.000000,0.000000	3.120441,1.570346,0.356184	0
16:13:55	3.120437,1.570361,0.356208	2.972134,1.530569,0.446213	0.000000,0.000000,0.000000	3.120437,1.570361,0.356208	0
16:13:55	3.120424,1.570414,0.356231	2.972175,1.530484,0.446211	0.000000,0.000000,0.000000	3.120424,1.570414,0.356231	0
16:13:55	3.120443,1.570362,0.356179	2.972170,1.530517,0.446188	0.000000,0.000000,0.000000	3.120443,1.570362,0.356179	0
16:13:56	3.120434,1.570356,0.356189	2.972168,1.530511,0.446179	0.000000,0.000000,0.000000	3.120434,1.570356,0.356189	0
16:13:56	3.120427,1.570385,0.356198	2.972157,1.530570,0.446202	0.000000,0.000000,0.000000	3.120427,1.570385,0.356198	0
16:13:56	3.120449,1.570373,0.356195	2.972162,1.530510,0.446190	0.000000,0.000000,0.000000	3.120449,1.570373,0.356195	0
16:13:56	3.120453,1.570356,0.356172	2.972153,1.530473,0.446178	0.000000,0.000000,0.000000	3.120453,1.570356,0.356172	0
16:13:56	3.120407,1.570452,0.356169	2.972173,1.530491,0.446218	0.000000,0.000000,0.000000	3.120407,1.570452,0.356169	0
16:13:56	3.120437,1.570380,0.356189	2.972154,1.530547,0.446245	0.000000,0.000000,0.000000	3.120437,1.570380,0.356189	0
16:13:56	3.120439,1.570368,0.356180	2.972178,1.530478,0.446216	0.000000,0.000000,0.000000	3.120439,1.570368,0.356180	0
16:13:56	3.120422,1.570405,0.356144	2.972143,1.530568,0.446201	0.000000,0.000000,0.000000	3.120422,1.570405,0.356144	0
16:13:56	3.120427,1.570414,0.356203	2.972166,1.530501,0.446177	0.000000,0.000000,0.000000	3.120427,1.570414,0.356203	0
16:13:56	3.120414,1.570434,0.356202	2.972160,1.530506,0.446191	0.000000,0.000000,0.000000	3.120414,1.570434,0.356202	0
16:13:57	3.120450,1.570365,0.356163	2.972152,1.530545,0.446248	0.000000,0.000000,0.000000	3.120450,1.570365,0.356163	0
16:13:57	3.120421,1.570425,0.356205	2.972172,1.530481,0.446222	0.000000,0.000000,0.000000	3.120421,1.570425,0.356205	0
16:13:57	3.120426,1.570450,0.356205	2.972173,1.530484,0.446221	0.000000,0.000000,0.000000	3.120426,1.570450,0.356205	0
16:13:57	3.120409,1.570465,0.356166	2.972167,1.530489,0.446222	0.000000,0.000000,0.000000	3.120409,1.570465,0.356166	0
16:13:57	3.120436,1.570365,0.356184	2.972165,1.530489,0.446236	0.000000,0.000000,0.000000	3.120436,1.570365,0.356184	0
16:13:57	3.120426,1.570391,0.356153	2.972141,1.530567,0.446222	0.000000,0.000000,0.000000	3.120426,1.570391,0.356153	0
16:13:57	3.120427,1.570417,0.356213	2.972176,1.530487,0.446220	0.000000,0.000000,0.000000	3.120427,1.570417,0.356213	0
16:13:57	3.120414,1.570337,0.356153	2.972175,1.530483,0.446224	0.000000,0.000000,0.000000	3.120414,1.570337,0.356153	0
16:13:57	3.120421,1.570427,0.356210	2.972160,1.530507,0.446193	0.000000,0.000000,0.000000	3.120421,1.570427,0.356210	0
16:13:57	3.120413,1.570449,0.356172	2.972183,1.530481,0.446222	0.000000,0.000000,0.000000	3.120413,1.570449,0.356172	0
16:13:58	3.120418,1.570430,0.356208	2.972160,1.530558,0.446209	0.000000,0.000000,0.000000	3.120418,1.570430,0.356208	0
16:13:58	3.120414,1.570451,0.356167	2.972149,1.530569,0.446215	0.000000,0.000000,0.000000	3.120414,1.570451,0.356167	0
16:13:58	3.120430,1.570375,0.356179	2.972164,1.530517,0.446197	0.000000,0.000000,0.000000	3.120430,1.570375,0.356179	0
16:13:58	3.120440,1.570372,0.356197	2.972157,1.530503,0.446191	0.000000,0.000000,0.000000	3.120440,1.570372,0.356197	0
16:13:58	3.120431,1.570396,0.356149	2.972163,1.530518,0.446198	0.000000,0.000000,0.000000	3.120431,1.570396,0.356149	0
16:13:58	3.120397,1.570455,0.356185	2.972154,1.530540,0.446241	0.000000,0.000000,0.000000	3.120397,1.570455,0.356185	0
16:13:58	3.120426,1.570423,0.356214	2.972166,1.530489,0.446231	0.000000,0.000000,0.000000	3.120426,1.570423,0.356214	0
16:13:58	3.120430,1.570376,0.356196	2.972141,1.530562,0.446219	0.000000,0.000000,0.000000	3.120430,1.570376,0.356196	0
16:13:58	3.120423,1.570399,0.356156	2.972150,1.530540,0.446245	0.000000,0.000000,0.000000	3.120423,1.570399,0.356156	0
16:13:58	3.120412,1.570436,0.356227	2.972155,1.530491,0.446224	0.000000,0.000000,0.000000	3.120412,1.570436,0.356227	0
16:13:59	3.120399,1.570452,0.356182	2.972154,1.530522,0.446204	0.000000,0.000000,0.000000	3.120399,1.570452,0.356182	0
16:13:59	3.120438,1.570355,0.356189	2.972160,1.530516,0.446213	0.000000,0.000000,0.000000	3.120438,1.570355,0.356189	0
16:13:59	3.120418,1.570393,0.356157	2.972162,1.530503,0.446189	0.000000,0.000000,0.000000	3.120418,1.570393,0.356157	0
16:13:59	3.120414,1.570425,0.356229	2.972174,1.530490,0.446218	0.000000,0.000000,0.000000	3.120414,1.570425,0.356229	0
16:13:59	3.120425,1.570376,0.356160	2.972168,1.530512,0.446205	0.000000,0.000000,0.000000	3.120425,1.570376,0.356160	0
16:13:59	3.120441,1.570366,0.356190	2.972153,1.530560,0.446212	0.000000,0.000000,0.000000	3.120441,1.570366,0.356190	0
16:13:59	3.120419,1.570415,0.356224	2.972215,1.530481,0.446206	0.000000,0.000000,0.000000	3.120419,1.570415,0.356224	0
16:13:59	3.120410,1.570452,0.356176	2.972172,1.530487,0.446230	0.000000,0.000000,0.000000	3.120410,1.570452,0.356176	0
16:13:59	3.120430,1.570374,0.356211	2.972187,1.530483,0.446223	0.000000,0.000000,0.000000	3.120430,1.570374,0.356211	0
16:13:59	3.120419,1.570424,0.356234	2.972123,1.530539,0.446187	0.000000,0.000000,0.000000	3.120419,1.570424,0.356234	0
16:14:00	3.120430,1.570373,0.356221	2.972177,1.530494,0.446213	0.000000,0.000000,0.000000	3.120430,1.570373,0.356221	0
16:14:00	3.120422,1.570450,0.356161	2.972156,1.530543,0.446247	0.000000,0.000000,0.000000	3.120422,1.570450,0.356161	0
16:14:00	3.120408,1.570453,0.356149	2.972177,1.530487,0.446230	0.000000,0.000000,0.000000	3.120408,1.570453,0.356149	0
16:14:00	3.120446,1.570385,0.356178	2.972134,1.530559,0.446213	0.000000,0.000000,0.000000	3.120446,1.570385,0.356178	0
16:14:00	3.120433,1.570408,0.356165	2.972164,1.530484,0.446233	0.000000,0.000000,0.000000	3.120433,1.570408,0.356165	0
16:14:00	3.120391,1.570454,0.356173	2.972141,1.530547,0.446280	0.000000,0.000000,0.000000	3.120391,1.570454,0.356173	0
16:14:00	3.120439,1.570384,0.356149	2.972147,1.530550,0.446262	0.000000,0.000000,0.000000	3.120439,1.570384,0.356149	0
