# Flight Log 
# 25 08 17 - 16:12:11
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:12:11	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:12:11	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:12:11	0.703928,0.827950,0.409882	0.773358,0.868300,0.686663	0.000000,0.000000,0.000000	0.703928,0.827950,0.409882	0
16:12:11	0.703921,0.827952,0.409892	0.700282,0.987648,0.391537	0.000000,0.000000,0.000000	0.703921,0.827952,0.409892	0
16:12:11	0.703915,0.827953,0.409905	0.702226,0.987886,0.401388	0.000000,0.000000,0.000000	0.703915,0.827953,0.409905	0
16:12:11	0.703921,0.827958,0.409888	0.702815,0.987940,0.404365	0.000000,0.000000,0.000000	0.703921,0.827958,0.409888	0
16:12:11	0.703937,0.827952,0.409871	0.702821,0.987937,0.404360	0.000000,0.000000,0.000000	0.703937,0.827952,0.409871	0
16:12:11	0.703916,0.827974,0.409885	0.702832,0.987924,0.404356	0.000000,0.000000,0.000000	0.703916,0.827974,0.409885	0
16:12:12	0.703905,0.827957,0.409904	0.702817,0.987926,0.404360	0.000000,0.000000,0.000000	0.703905,0.827957,0.409904	0
16:12:12	0.703851,0.827927,0.409887	0.702836,0.987922,0.404348	0.000000,0.000000,0.000000	0.703851,0.827927,0.409887	0
16:12:12	0.703915,0.827960,0.409893	0.702819,0.987941,0.404367	0.000000,0.000000,0.000000	0.703915,0.827960,0.409893	0
16:12:12	0.703914,0.827950,0.409903	0.700280,0.987647,0.391508	0.000000,0.000000,0.000000	0.703914,0.827950,0.409903	0
16:12:12	0.703855,0.827938,0.409889	0.702302,0.987926,0.401389	0.000000,0.000000,0.000000	0.703855,0.827938,0.409889	0
16:12:12	0.703897,0.827965,0.409894	0.702835,0.987930,0.404348	0.000000,0.000000,0.000000	0.703897,0.827965,0.409894	0
16:12:12	0.703942,0.827953,0.409880	0.702808,0.987931,0.404364	0.000000,0.000000,0.000000	0.703942,0.827953,0.409880	0
16:12:12	0.703939,0.827957,0.409862	0.702813,0.987941,0.404364	0.000000,0.000000,0.000000	0.703939,0.827957,0.409862	0
16:12:12	0.703903,0.827962,0.409893	0.702835,0.987925,0.404358	0.000000,0.000000,0.000000	0.703903,0.827962,0.409893	0
16:12:12	0.703935,0.827952,0.409873	0.702809,0.987928,0.404369	0.000000,0.000000,0.000000	0.703935,0.827952,0.409873	0
16:12:13	0.703949,0.827954,0.409868	0.702795,0.987942,0.404370	0.000000,0.000000,0.000000	0.703949,0.827954,0.409868	0
16:12:13	0.703914,0.827960,0.409907	0.700282,0.987658,0.391542	0.000000,0.000000,0.000000	0.703914,0.827960,0.409907	0
16:12:13	0.703949,0.827947,0.409853	0.702243,0.987887,0.401383	0.000000,0.000000,0.000000	0.703949,0.827947,0.409853	0
16:12:13	0.703913,0.827961,0.409892	0.702793,0.987938,0.404368	0.000000,0.000000,0.000000	0.703913,0.827961,0.409892	0
16:12:13	0.703852,0.827937,0.409888	0.702820,0.987926,0.404358	0.000000,0.000000,0.000000	0.703852,0.827937,0.409888	0
16:12:13	0.703932,0.827965,0.409885	0.702811,0.987931,0.404365	0.000000,0.000000,0.000000	0.703932,0.827965,0.409885	0
16:12:13	0.703898,0.827969,0.409930	0.702824,0.987932,0.404359	0.000000,0.000000,0.000000	0.703898,0.827969,0.409930	0
16:12:13	0.703899,0.827924,0.409909	0.702824,0.987928,0.404352	0.000000,0.000000,0.000000	0.703899,0.827924,0.409909	0
16:12:13	0.703899,0.827972,0.409891	0.702823,0.987938,0.404357	0.000000,0.000000,0.000000	0.703899,0.827972,0.409891	0
16:12:13	0.703894,0.827980,0.409906	0.702808,0.987940,0.404369	0.000000,0.000000,0.000000	0.703894,0.827980,0.409906	0
16:12:14	0.703943,0.827950,0.409866	0.702823,0.987933,0.404361	-0.088616,0.098196,10.286609	0.703943,0.827950,0.409866	0
16:12:14	0.703903,0.827965,0.409905	0.702799,0.987945,0.404369	-0.086221,0.093406,10.296189	0.703903,0.827965,0.409905	3.91671562195
16:12:14	0.703922,0.827963,0.409898	0.702819,0.987942,0.404357	-0.086221,0.098196,10.296189	0.703922,0.827963,0.409898	3.91671562195
16:12:14	0.703905,0.827984,0.409953	0.700283,0.987656,0.391543	-0.079036,0.093406,10.298584	0.703905,0.827984,0.409953	3.91671562195
16:12:14	0.703902,0.827963,0.409897	0.702232,0.987907,0.401386	-0.083826,0.095801,10.284214	0.703902,0.827963,0.409897	3.91671562195
16:12:14	0.703945,0.827952,0.409872	0.702817,0.987937,0.404362	-0.083826,0.098196,10.296189	0.703945,0.827952,0.409872	3.91671562195
16:12:14	0.703903,0.827969,0.409902	0.702801,0.987909,0.404363	-0.079036,0.095801,10.293794	0.703903,0.827969,0.409902	3.91671562195
16:12:14	0.703905,0.827936,0.409877	0.702845,0.987930,0.404360	-0.083826,0.093406,10.298584	0.703905,0.827936,0.409877	3.91671562195
16:12:14	0.703916,0.827975,0.409899	0.702839,0.987934,0.404354	-0.081431,0.095801,10.286609	0.703916,0.827975,0.409899	3.91671562195
16:12:14	0.703923,0.827967,0.409887	0.702842,0.987934,0.404352	-0.083826,0.091011,10.289004	0.703923,0.827967,0.409887	3.91671562195
16:12:15	0.703906,0.827961,0.409903	0.702821,0.987926,0.404357	-0.079036,0.095801,10.293794	0.703906,0.827961,0.409903	3.91671562195
16:12:15	0.703927,0.827955,0.409893	0.702814,0.987934,0.404364	-0.081431,0.100591,10.291399	0.703927,0.827955,0.409893	3.91671562195
16:12:15	0.703900,0.827961,0.409929	0.702819,0.987931,0.404364	-0.086221,0.098196,10.310559	0.703900,0.827961,0.409929	3.91671562195
16:12:15	0.703904,0.827973,0.409905	0.700282,0.987650,0.391532	-0.083826,0.093406,10.305769	0.703904,0.827973,0.409905	3.91671562195
16:12:15	0.703947,0.827955,0.409874	0.702241,0.987884,0.401387	-0.083826,0.100591,10.303374	0.703947,0.827955,0.409874	3.91671562195
16:12:15	0.703923,0.827955,0.409889	0.702841,0.987922,0.404351	-0.081431,0.098196,10.305769	0.703923,0.827955,0.409889	3.91671562195
16:12:15	0.703924,0.827958,0.409886	0.702816,0.987924,0.404367	-0.076641,0.091011,10.291399	0.703924,0.827958,0.409886	3.91671562195
16:12:15	0.703924,0.827951,0.409893	0.702847,0.987915,0.404352	-0.081431,0.095801,10.286609	0.703924,0.827951,0.409893	3.91671562195
16:12:15	0.703934,0.827955,0.409895	0.702816,0.987943,0.404370	-0.081431,0.093406,10.296189	0.703934,0.827955,0.409895	3.91671562195
16:12:15	0.703943,0.827952,0.409886	0.702822,0.987932,0.404363	-0.088616,0.095801,10.293794	0.703943,0.827952,0.409886	3.91671562195
16:12:16	0.703900,0.827965,0.409921	0.702816,0.987933,0.404359	-0.086221,0.095801,10.298584	0.703900,0.827965,0.409921	3.91671562195
16:12:16	0.703930,0.827952,0.409887	0.702828,0.987925,0.404361	-0.079036,0.091011,10.298584	0.703930,0.827952,0.409887	3.91671562195
16:12:16	0.703925,0.827962,0.409882	0.702813,0.987942,0.404371	-0.086221,0.095801,10.289004	0.703925,0.827962,0.409882	3.91671562195
16:12:16	0.703924,0.827972,0.409897	0.702829,0.987938,0.404363	-0.083826,0.091011,10.296189	0.703924,0.827972,0.409897	3.91671562195
16:12:16	0.703971,0.827943,0.409870	0.700281,0.987659,0.391534	-0.086221,0.095801,10.296189	0.703971,0.827943,0.409870	3.91671562195
16:12:16	0.703931,0.827956,0.409877	0.702236,0.987898,0.401387	-0.081431,0.091011,10.291399	0.703931,0.827956,0.409877	3.91671562195
16:12:16	0.703903,0.827963,0.409900	0.702935,0.987954,0.404359	-0.079036,0.091011,10.298584	0.703903,0.827963,0.409900	3.91671562195
16:12:16	0.703933,0.827940,0.409896	0.702819,0.987946,0.404363	-0.079036,0.095801,10.296189	0.703933,0.827940,0.409896	3.91671562195
16:12:16	0.703918,0.827957,0.409906	0.702835,0.987927,0.404360	-0.079036,0.093406,10.293794	0.703918,0.827957,0.409906	3.91671562195
16:12:16	0.703907,0.827964,0.409908	0.702823,0.987931,0.404358	-0.086221,0.093406,10.289004	0.703907,0.827964,0.409908	3.91671562195
