# Flight Log 
# 25 08 17 - 16:17:16
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:17:16	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:17:16	2.033691,3.844915,0.608808	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844915,0.608808	0
16:17:16	2.033702,3.844904,0.608784	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844904,0.608784	0
16:17:16	2.033700,3.844908,0.608801	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844908,0.608801	0
16:17:17	2.033699,3.844903,0.608797	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033699,3.844903,0.608797	0
16:17:17	2.033696,3.844907,0.608795	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033696,3.844907,0.608795	0
16:17:17	2.033688,3.844908,0.608804	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033688,3.844908,0.608804	0
16:17:17	2.033701,3.844899,0.608797	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033701,3.844899,0.608797	0
16:17:17	2.033703,3.844911,0.608802	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033703,3.844911,0.608802	0
16:17:17	2.033687,3.844895,0.608793	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844895,0.608793	0
16:17:17	2.033700,3.844904,0.608783	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844904,0.608783	0
16:17:17	2.033691,3.844915,0.608803	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844915,0.608803	0
16:17:17	2.033695,3.844900,0.608810	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844900,0.608810	0
16:17:17	2.033695,3.844908,0.608800	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844908,0.608800	0
16:17:18	2.033687,3.844911,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033687,3.844911,0.608792	0
16:17:18	2.033691,3.844913,0.608795	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844913,0.608795	0
16:17:18	2.033689,3.844907,0.608815	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033689,3.844907,0.608815	0
16:17:18	2.033698,3.844908,0.608801	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033698,3.844908,0.608801	0
16:17:18	2.033701,3.844914,0.608799	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033701,3.844914,0.608799	0
16:17:18	2.033694,3.844904,0.608791	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033694,3.844904,0.608791	0
16:17:18	2.033695,3.844904,0.608793	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033695,3.844904,0.608793	0
16:17:18	2.033690,3.844909,0.608804	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033690,3.844909,0.608804	0
16:17:18	2.033696,3.844911,0.608800	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033696,3.844911,0.608800	0
16:17:18	2.033702,3.844910,0.608791	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844910,0.608791	0
16:17:19	2.033702,3.844910,0.608812	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033702,3.844910,0.608812	0
16:17:19	2.033700,3.844902,0.608793	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033700,3.844902,0.608793	0
16:17:19	2.033701,3.844903,0.608792	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033701,3.844903,0.608792	0
16:17:19	2.033691,3.844906,0.608805	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033691,3.844906,0.608805	0
16:17:19	2.033696,3.844902,0.608789	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033696,3.844902,0.608789	0
16:17:19	2.033698,3.844904,0.608807	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033698,3.844904,0.608807	0
16:17:19	2.033705,3.844899,0.608803	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033705,3.844899,0.608803	0
16:17:19	2.033697,3.844910,0.608806	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033697,3.844910,0.608806	0
16:17:19	2.033709,3.844918,0.608780	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033709,3.844918,0.608780	0
16:17:19	2.033689,3.844893,0.608800	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033689,3.844893,0.608800	0
16:17:20	2.033703,3.844906,0.608789	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033703,3.844906,0.608789	0
