# Flight Log 
# 25 08 17 - 16:13:51
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:13:52	0.700073,0.838357,0.409712	0.000000,0.000000,0.000000	-0.086221,0.124541,10.291399	0.700073,0.838357,0.409712	3.8744866848
16:13:52	0.700067,0.838327,0.409707	0.770478,0.876276,0.686864	-0.088616,0.124541,10.286609	0.700067,0.838327,0.409707	3.8744866848
16:13:52	0.700070,0.838304,0.409709	0.770484,0.876304,0.686845	-0.079036,0.122146,10.286609	0.700070,0.838304,0.409709	3.87976527214
16:13:52	0.700070,0.838359,0.409717	0.770478,0.876273,0.686859	-0.083826,0.126936,10.281819	0.700070,0.838359,0.409717	3.87976527214
16:13:52	0.700057,0.838364,0.409711	0.770461,0.876310,0.686832	-0.081431,0.119751,10.279424	0.700057,0.838364,0.409711	3.8744866848
16:13:52	0.700083,0.838308,0.409704	0.770469,0.876305,0.686862	-0.088616,0.119751,10.289004	0.700083,0.838308,0.409704	3.87976527214
16:13:52	0.700097,0.838307,0.409685	0.770495,0.876273,0.686858	-0.081431,0.124541,10.277029	0.700097,0.838307,0.409685	3.8744866848
16:13:52	0.700069,0.838364,0.409677	0.770476,0.876270,0.686859	-0.081431,0.119751,10.298584	0.700069,0.838364,0.409677	3.87976527214
16:13:52	0.700094,0.838315,0.409691	0.770472,0.876307,0.686856	-0.083826,0.117356,10.289004	0.700094,0.838315,0.409691	3.87976527214
16:13:52	0.700097,0.838360,0.409684	0.770478,0.876304,0.686851	-0.091011,0.122146,10.284214	0.700097,0.838360,0.409684	3.8744866848
16:13:52	0.700102,0.838354,0.409675	0.770496,0.876265,0.686845	-0.091011,0.117356,10.284214	0.700102,0.838354,0.409675	3.87976527214
16:13:53	0.700096,0.838314,0.409713	0.770483,0.876303,0.686840	-0.088616,0.122146,10.279424	0.700096,0.838314,0.409713	3.8744866848
16:13:53	0.700096,0.838355,0.409686	0.770519,0.876295,0.686816	-0.086221,0.122146,10.303374	0.700096,0.838355,0.409686	3.8744866848
16:13:53	0.700081,0.838412,0.409722	0.770504,0.876306,0.686838	-0.083826,0.124541,10.277029	0.700081,0.838412,0.409722	3.8744866848
