# Flight Log 
# 25 08 17 - 16:26:56
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
16:26:56	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
16:26:56	3.120433,1.570355,0.356270	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	3.120433,1.570355,0.356270	0
16:26:56	3.120422,1.570403,0.356266	2.972136,1.530522,0.446307	0.000000,0.000000,0.000000	3.120422,1.570403,0.356266	0
16:26:56	3.120418,1.570408,0.356277	2.972164,1.530478,0.446288	0.000000,0.000000,0.000000	3.120418,1.570408,0.356277	0
16:26:56	3.120423,1.570410,0.356271	2.972136,1.530451,0.446264	0.000000,0.000000,0.000000	3.120423,1.570410,0.356271	0
16:26:56	3.120426,1.570366,0.356267	2.972124,1.530506,0.446296	0.000000,0.000000,0.000000	3.120426,1.570366,0.356267	0
16:26:56	3.120416,1.570416,0.356279	2.972166,1.530481,0.446279	0.000000,0.000000,0.000000	3.120416,1.570416,0.356279	0
16:26:57	3.120415,1.570414,0.356277	2.972160,1.530479,0.446293	0.000000,0.000000,0.000000	3.120415,1.570414,0.356277	0
16:26:57	3.120431,1.570363,0.356265	2.972160,1.530483,0.446285	0.000000,0.000000,0.000000	3.120431,1.570363,0.356265	0
16:26:57	3.120415,1.570412,0.356284	2.972164,1.530473,0.446284	0.000000,0.000000,0.000000	3.120415,1.570412,0.356284	0
16:26:57	3.120411,1.570421,0.356288	2.972147,1.530526,0.446303	0.000000,0.000000,0.000000	3.120411,1.570421,0.356288	0
16:26:57	3.120417,1.570416,0.356288	2.972157,1.530503,0.446245	0.000000,0.000000,0.000000	3.120417,1.570416,0.356288	0
16:26:57	3.120402,1.570319,0.356228	2.972140,1.530524,0.446325	0.000000,0.000000,0.000000	3.120402,1.570319,0.356228	0
16:26:57	3.120437,1.570362,0.356261	2.972163,1.530485,0.446286	0.000000,0.000000,0.000000	3.120437,1.570362,0.356261	0
16:26:57	3.120434,1.570358,0.356256	2.972170,1.530485,0.446294	0.000000,0.000000,0.000000	3.120434,1.570358,0.356256	0
16:26:57	3.120386,1.570448,0.356257	2.972155,1.530536,0.446308	0.000000,0.000000,0.000000	3.120386,1.570448,0.356257	0
16:26:57	3.120412,1.570419,0.356291	2.972150,1.530525,0.446301	0.000000,0.000000,0.000000	3.120412,1.570419,0.356291	0
16:26:58	3.120419,1.570423,0.356284	2.972156,1.530529,0.446314	0.000000,0.000000,0.000000	3.120419,1.570423,0.356284	0
16:26:58	3.120429,1.570360,0.356258	2.972164,1.530471,0.446284	0.000000,0.000000,0.000000	3.120429,1.570360,0.356258	0
16:26:58	3.120424,1.570415,0.356277	2.972153,1.530537,0.446306	0.000000,0.000000,0.000000	3.120424,1.570415,0.356277	0
16:26:58	3.120419,1.570368,0.356273	2.972153,1.530528,0.446308	0.000000,0.000000,0.000000	3.120419,1.570368,0.356273	0
16:26:58	3.120438,1.570354,0.356254	2.972142,1.530531,0.446303	0.000000,0.000000,0.000000	3.120438,1.570354,0.356254	0
16:26:58	3.120416,1.570418,0.356290	2.972141,1.530522,0.446304	0.000000,0.000000,0.000000	3.120416,1.570418,0.356290	0
16:26:58	3.120413,1.570420,0.356291	2.972172,1.530482,0.446285	0.000000,0.000000,0.000000	3.120413,1.570420,0.356291	0
16:26:58	3.120422,1.570404,0.356283	2.972157,1.530523,0.446292	0.000000,0.000000,0.000000	3.120422,1.570404,0.356283	0
16:26:58	3.120394,1.570342,0.356242	2.972163,1.530483,0.446294	0.000000,0.000000,0.000000	3.120394,1.570342,0.356242	0
16:26:58	3.120435,1.570359,0.356261	2.972170,1.530475,0.446281	0.000000,0.000000,0.000000	3.120435,1.570359,0.356261	0
16:26:59	3.120430,1.570375,0.356270	2.972144,1.530523,0.446311	0.000000,0.000000,0.000000	3.120430,1.570375,0.356270	0
16:26:59	3.120412,1.570443,0.356248	2.972140,1.530538,0.446319	0.000000,0.000000,0.000000	3.120412,1.570443,0.356248	0
16:26:59	3.120413,1.570416,0.356294	2.972147,1.530530,0.446313	0.000000,0.000000,0.000000	3.120413,1.570416,0.356294	0
16:26:59	3.120407,1.570433,0.356296	2.972171,1.530485,0.446288	0.000000,0.000000,0.000000	3.120407,1.570433,0.356296	0
16:26:59	3.120418,1.570418,0.356278	2.972149,1.530536,0.446310	0.000000,0.000000,0.000000	3.120418,1.570418,0.356278	0
16:26:59	3.120408,1.570429,0.356293	2.972150,1.530543,0.446310	0.000000,0.000000,0.000000	3.120408,1.570429,0.356293	0
16:26:59	3.120476,1.570364,0.356249	2.972158,1.530473,0.446294	0.000000,0.000000,0.000000	3.120476,1.570364,0.356249	0
16:26:59	3.120436,1.570366,0.356270	2.972156,1.530526,0.446304	0.000000,0.000000,0.000000	3.120436,1.570366,0.356270	0
16:26:59	3.120427,1.570391,0.356227	2.972163,1.530477,0.446288	0.000000,0.000000,0.000000	3.120427,1.570391,0.356227	0
16:26:59	3.120438,1.570354,0.356268	2.972153,1.530530,0.446307	0.000000,0.000000,0.000000	3.120438,1.570354,0.356268	0
16:27:00	3.120423,1.570414,0.356279	2.972167,1.530488,0.446284	0.000000,0.000000,0.000000	3.120423,1.570414,0.356279	0
16:27:00	3.120417,1.570423,0.356295	2.972164,1.530478,0.446290	0.000000,0.000000,0.000000	3.120417,1.570423,0.356295	0
16:27:00	3.120433,1.570362,0.356271	2.972169,1.530485,0.446287	0.000000,0.000000,0.000000	3.120433,1.570362,0.356271	0
16:27:00	3.120427,1.570356,0.356254	2.972142,1.530538,0.446309	0.000000,0.000000,0.000000	3.120427,1.570356,0.356254	0
16:27:00	3.120420,1.570413,0.356283	2.972149,1.530530,0.446310	0.000000,0.000000,0.000000	3.120420,1.570413,0.356283	0
16:27:00	3.120435,1.570354,0.356248	2.972166,1.530475,0.446281	0.000000,0.000000,0.000000	3.120435,1.570354,0.356248	0
16:27:00	3.120416,1.570427,0.356292	2.972172,1.530483,0.446294	0.000000,0.000000,0.000000	3.120416,1.570427,0.356292	0
16:27:00	3.120428,1.570385,0.356223	2.972169,1.530475,0.446292	0.000000,0.000000,0.000000	3.120428,1.570385,0.356223	0
16:27:00	3.120402,1.570417,0.356293	2.972161,1.530471,0.446282	0.000000,0.000000,0.000000	3.120402,1.570417,0.356293	0
16:27:00	3.120433,1.570362,0.356259	2.972146,1.530530,0.446308	0.000000,0.000000,0.000000	3.120433,1.570362,0.356259	0
16:27:01	3.120421,1.570402,0.356279	2.972172,1.530484,0.446297	0.000000,0.000000,0.000000	3.120421,1.570402,0.356279	0
16:27:01	3.120434,1.570361,0.356266	2.972139,1.530521,0.446308	0.000000,0.000000,0.000000	3.120434,1.570361,0.356266	0
16:27:01	3.120413,1.570412,0.356283	2.972148,1.530553,0.446313	0.000000,0.000000,0.000000	3.120413,1.570412,0.356283	0
16:27:01	3.120417,1.570414,0.356290	2.972162,1.530474,0.446293	0.000000,0.000000,0.000000	3.120417,1.570414,0.356290	0
16:27:01	3.120422,1.570400,0.356242	2.972150,1.530530,0.446315	0.000000,0.000000,0.000000	3.120422,1.570400,0.356242	0
16:27:01	3.120420,1.570418,0.356291	2.972163,1.530482,0.446305	0.000000,0.000000,0.000000	3.120420,1.570418,0.356291	0
16:27:01	3.120412,1.570420,0.356285	2.972140,1.530534,0.446314	0.000000,0.000000,0.000000	3.120412,1.570420,0.356285	0
