# Flight Log 
# 25 08 17 - 14:21:59
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
14:21:59	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:21:59	2.033571,3.845175,0.609149	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033571,3.845175,0.609149	0
14:21:59	2.033563,3.845165,0.609156	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033563,3.845165,0.609156	0
14:21:59	2.033542,3.845181,0.609169	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033542,3.845181,0.609169	0
14:21:59	2.033555,3.845172,0.609162	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033555,3.845172,0.609162	0
14:21:59	2.033573,3.845173,0.609140	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033573,3.845173,0.609140	0
14:21:59	2.033565,3.845184,0.609140	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033565,3.845184,0.609140	0
14:21:59	2.033561,3.845199,0.609131	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033561,3.845199,0.609131	0
14:21:59	2.033550,3.845200,0.609156	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033550,3.845200,0.609156	0
14:22:00	2.033538,3.845189,0.609172	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033538,3.845189,0.609172	0
14:22:00	2.033560,3.845174,0.609143	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033560,3.845174,0.609143	0
14:22:00	2.033577,3.845174,0.609128	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033577,3.845174,0.609128	0
14:22:00	2.033568,3.845179,0.609134	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033568,3.845179,0.609134	0
14:22:00	2.033581,3.845186,0.609149	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033581,3.845186,0.609149	0
