# Flight Log 
# 25 08 17 - 14:21:59
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
14:21:59	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:21:59	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:21:59	0.724252,0.829435,0.411758	0.837845,0.941509,0.434890	-0.138911,0.105381,10.257869	0.724252,0.829435,0.411758	0
14:21:59	0.724230,0.829449,0.411716	0.837845,0.941503,0.434880	-0.141306,0.102986,10.267449	0.724230,0.829449,0.411716	3.92199420929
14:21:59	0.724225,0.829453,0.411730	0.837818,0.941506,0.434896	-0.141306,0.093406,10.262659	0.724225,0.829453,0.411730	3.92199420929
14:21:59	0.724246,0.829448,0.411691	0.837861,0.941514,0.434864	-0.136516,0.098196,10.274634	0.724246,0.829448,0.411691	3.92199420929
14:21:59	0.724221,0.829442,0.411757	0.837855,0.941509,0.434879	-0.136516,0.102986,10.265054	0.724221,0.829442,0.411757	3.92199420929
14:21:59	0.724180,0.829456,0.411721	0.837867,0.941510,0.434905	-0.138911,0.095801,10.265054	0.724180,0.829456,0.411721	3.92199420929
14:21:59	0.724211,0.829473,0.411793	0.837877,0.941492,0.434892	-0.141306,0.100591,10.265054	0.724211,0.829473,0.411793	3.92199420929
14:22:00	0.724214,0.829463,0.411767	0.837846,0.941477,0.434868	-0.136516,0.095801,10.265054	0.724214,0.829463,0.411767	3.92199420929
14:22:00	0.724246,0.829480,0.411737	0.837841,0.941488,0.434866	-0.136516,0.100591,10.265054	0.724246,0.829480,0.411737	3.92199420929
14:22:00	0.724244,0.829467,0.411725	0.837865,0.941489,0.434864	-0.131726,0.093406,10.267449	0.724244,0.829467,0.411725	3.92727279663
14:22:00	0.724243,0.829453,0.411761	0.837866,0.941487,0.434891	-0.134121,0.100591,10.262659	0.724243,0.829453,0.411761	3.92199420929
14:22:00	0.724231,0.829452,0.411702	0.837852,0.941477,0.434878	-0.136516,0.095801,10.274634	0.724231,0.829452,0.411702	3.92199420929
14:22:00	0.724191,0.829468,0.411804	0.837836,0.941482,0.434885	-0.134121,0.100591,10.269844	0.724191,0.829468,0.411804	3.92199420929
14:22:00	0.724189,0.829442,0.411786	0.837874,0.941498,0.434890	-0.138911,0.098196,10.265054	0.724189,0.829442,0.411786	3.92199420929
