# Flight Log 
# 25 08 17 - 14:24:29
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
14:24:29	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:24:29	3.119442,1.570132,0.358070	3.057359,1.663365,0.586902	0.000000,0.000000,0.000000	3.119442,1.570132,0.358070	0
14:24:29	3.119396,1.570247,0.358189	3.057387,1.663284,0.586871	0.000000,0.000000,0.000000	3.119396,1.570247,0.358189	0
14:24:29	3.119378,1.570283,0.358261	3.057381,1.663295,0.586870	0.000000,0.000000,0.000000	3.119378,1.570283,0.358261	0
14:24:29	3.119405,1.570249,0.358187	3.057368,1.663367,0.586909	0.000000,0.000000,0.000000	3.119405,1.570249,0.358187	0
14:24:29	3.119395,1.570247,0.358181	3.057353,1.663372,0.586907	0.000000,0.000000,0.000000	3.119395,1.570247,0.358181	0
14:24:30	3.119440,1.570122,0.358060	3.057359,1.663372,0.586918	0.000000,0.000000,0.000000	3.119440,1.570122,0.358060	0
14:24:30	3.119431,1.570120,0.358063	3.057369,1.663367,0.586915	0.000000,0.000000,0.000000	3.119431,1.570120,0.358063	0
14:24:30	3.119443,1.570128,0.358067	3.057301,1.663435,0.586952	0.000000,0.000000,0.000000	3.119443,1.570128,0.358067	0
14:24:30	3.119409,1.570237,0.358184	3.057356,1.663372,0.586918	0.000000,0.000000,0.000000	3.119409,1.570237,0.358184	0
14:24:30	3.119383,1.570289,0.358277	3.057331,1.663417,0.586991	0.000000,0.000000,0.000000	3.119383,1.570289,0.358277	0
14:24:30	3.119438,1.570121,0.358076	3.057302,1.663445,0.586957	0.000000,0.000000,0.000000	3.119438,1.570121,0.358076	0
14:24:30	3.119308,1.570287,0.358253	3.057282,1.663476,0.587031	0.000000,0.000000,0.000000	3.119308,1.570287,0.358253	0
14:24:30	3.119399,1.570251,0.358193	3.057362,1.663371,0.586919	0.000000,0.000000,0.000000	3.119399,1.570251,0.358193	0
14:24:30	3.119402,1.570239,0.358198	3.057308,1.663434,0.586960	0.000000,0.000000,0.000000	3.119402,1.570239,0.358198	0
14:24:30	3.119396,1.570252,0.358199	3.057277,1.663483,0.587027	0.000000,0.000000,0.000000	3.119396,1.570252,0.358199	0
14:24:31	3.119384,1.570192,0.358100	3.057321,1.663361,0.586908	0.000000,0.000000,0.000000	3.119384,1.570192,0.358100	0
14:24:31	3.119390,1.570247,0.358181	3.057363,1.663369,0.586908	0.000000,0.000000,0.000000	3.119390,1.570247,0.358181	0
14:24:31	3.119419,1.570166,0.358149	3.057378,1.663297,0.586862	0.000000,0.000000,0.000000	3.119419,1.570166,0.358149	0
14:24:31	3.119341,1.570318,0.358226	3.057283,1.663411,0.586976	0.000000,0.000000,0.000000	3.119341,1.570318,0.358226	0
14:24:31	3.119372,1.570286,0.358261	3.057341,1.663408,0.586988	0.000000,0.000000,0.000000	3.119372,1.570286,0.358261	0
14:24:31	3.119398,1.570249,0.358196	3.057320,1.663370,0.586911	0.000000,0.000000,0.000000	3.119398,1.570249,0.358196	0
14:24:31	3.119419,1.570162,0.358153	3.057294,1.663443,0.586971	0.000000,0.000000,0.000000	3.119419,1.570162,0.358153	0
14:24:31	3.119402,1.570248,0.358188	3.057316,1.663367,0.586913	0.000000,0.000000,0.000000	3.119402,1.570248,0.358188	0
14:24:31	3.119386,1.570286,0.358267	3.057356,1.663365,0.586908	0.000000,0.000000,0.000000	3.119386,1.570286,0.358267	0
14:24:31	3.119344,1.570305,0.358227	3.057405,1.663254,0.586797	0.000000,0.000000,0.000000	3.119344,1.570305,0.358227	0
14:24:32	3.119401,1.570237,0.358193	3.057385,1.663300,0.586865	0.000000,0.000000,0.000000	3.119401,1.570237,0.358193	0
14:24:32	3.119321,1.570365,0.358302	3.057355,1.663370,0.586920	0.000000,0.000000,0.000000	3.119321,1.570365,0.358302	0
14:24:32	3.119437,1.570114,0.358062	3.057366,1.663365,0.586926	0.000000,0.000000,0.000000	3.119437,1.570114,0.358062	0
14:24:32	3.119444,1.570127,0.358068	3.057363,1.663371,0.586915	0.000000,0.000000,0.000000	3.119444,1.570127,0.358068	0
14:24:32	3.119443,1.570113,0.358074	3.057348,1.663319,0.586832	0.000000,0.000000,0.000000	3.119443,1.570113,0.358074	0
14:24:32	3.119399,1.570237,0.358191	3.057340,1.663313,0.586846	0.000000,0.000000,0.000000	3.119399,1.570237,0.358191	0
14:24:32	3.119398,1.570244,0.358188	3.057400,1.663246,0.586795	0.000000,0.000000,0.000000	3.119398,1.570244,0.358188	0
14:24:32	3.119375,1.570277,0.358264	3.057297,1.663439,0.586961	0.000000,0.000000,0.000000	3.119375,1.570277,0.358264	0
14:24:32	3.119394,1.570252,0.358199	3.057302,1.663430,0.586961	0.000000,0.000000,0.000000	3.119394,1.570252,0.358199	0
14:24:32	3.119354,1.570248,0.358196	3.057364,1.663365,0.586912	0.000000,0.000000,0.000000	3.119354,1.570248,0.358196	0
14:24:33	3.119378,1.570198,0.358109	3.057374,1.663296,0.586864	0.000000,0.000000,0.000000	3.119378,1.570198,0.358109	0
14:24:33	3.119340,1.570308,0.358225	3.057399,1.663257,0.586794	0.000000,0.000000,0.000000	3.119340,1.570308,0.358225	0
14:24:33	3.119407,1.570246,0.358187	3.057319,1.663365,0.586925	0.000000,0.000000,0.000000	3.119407,1.570246,0.358187	0
14:24:33	3.119392,1.570240,0.358190	3.057364,1.663367,0.586917	0.000000,0.000000,0.000000	3.119392,1.570240,0.358190	0
14:24:33	3.119416,1.570170,0.358136	3.057276,1.663478,0.587034	0.000000,0.000000,0.000000	3.119416,1.570170,0.358136	0
14:24:33	3.119377,1.570193,0.358115	3.057401,1.663246,0.586799	0.000000,0.000000,0.000000	3.119377,1.570193,0.358115	0
14:24:33	3.119319,1.570366,0.358316	3.057299,1.663439,0.586966	0.000000,0.000000,0.000000	3.119319,1.570366,0.358316	0
14:24:33	3.119394,1.570246,0.358194	3.057360,1.663371,0.586920	0.000000,0.000000,0.000000	3.119394,1.570246,0.358194	0
14:24:33	3.119400,1.570234,0.358184	3.057394,1.663244,0.586802	0.000000,0.000000,0.000000	3.119400,1.570234,0.358184	0
14:24:33	3.119371,1.570289,0.358276	3.057344,1.663409,0.586991	0.000000,0.000000,0.000000	3.119371,1.570289,0.358276	0
14:24:34	3.119328,1.570319,0.358240	3.057361,1.663363,0.586919	0.000000,0.000000,0.000000	3.119328,1.570319,0.358240	0
14:24:34	3.119390,1.570257,0.358204	3.057339,1.663406,0.586995	0.000000,0.000000,0.000000	3.119390,1.570257,0.358204	0
14:24:34	3.119399,1.570245,0.358187	3.057355,1.663363,0.586921	0.000000,0.000000,0.000000	3.119399,1.570245,0.358187	0
14:24:34	3.119396,1.570241,0.358190	3.057361,1.663358,0.586918	0.000000,0.000000,0.000000	3.119396,1.570241,0.358190	0
14:24:34	3.119396,1.570237,0.358207	3.057337,1.663419,0.586997	0.000000,0.000000,0.000000	3.119396,1.570237,0.358207	0
14:24:34	3.119378,1.570287,0.358271	3.057362,1.663368,0.586927	0.000000,0.000000,0.000000	3.119378,1.570287,0.358271	0
14:24:34	3.119399,1.570238,0.358196	3.057368,1.663366,0.586925	0.000000,0.000000,0.000000	3.119399,1.570238,0.358196	0
14:24:34	3.119375,1.570282,0.358263	3.057342,1.663412,0.586995	0.000000,0.000000,0.000000	3.119375,1.570282,0.358263	0
14:24:34	3.119329,1.570317,0.358237	3.057330,1.663415,0.586995	0.000000,0.000000,0.000000	3.119329,1.570317,0.358237	0
14:24:34	3.119401,1.570247,0.358200	3.057358,1.663360,0.586919	0.000000,0.000000,0.000000	3.119401,1.570247,0.358200	0
14:24:35	3.119403,1.570237,0.358205	3.057364,1.663366,0.586918	0.000000,0.000000,0.000000	3.119403,1.570237,0.358205	0
14:24:35	3.119377,1.570285,0.358275	3.057283,1.663484,0.587037	0.000000,0.000000,0.000000	3.119377,1.570285,0.358275	0
14:24:35	3.119316,1.570350,0.358305	3.057354,1.663360,0.586918	0.000000,0.000000,0.000000	3.119316,1.570350,0.358305	0
14:24:35	3.119352,1.570237,0.358181	3.057360,1.663365,0.586914	0.000000,0.000000,0.000000	3.119352,1.570237,0.358181	0
14:24:35	3.119399,1.570237,0.358193	3.057357,1.663370,0.586926	0.000000,0.000000,0.000000	3.119399,1.570237,0.358193	0
14:24:35	3.119415,1.570176,0.358145	3.057336,1.663416,0.587009	0.000000,0.000000,0.000000	3.119415,1.570176,0.358145	0
14:24:35	3.119341,1.570320,0.358227	3.057356,1.663369,0.586934	0.000000,0.000000,0.000000	3.119341,1.570320,0.358227	0
14:24:35	3.119353,1.570322,0.358242	3.057355,1.663365,0.586923	0.000000,0.000000,0.000000	3.119353,1.570322,0.358242	0
14:24:35	3.119316,1.570352,0.358309	3.057373,1.663300,0.586876	0.000000,0.000000,0.000000	3.119316,1.570352,0.358309	0
14:24:35	3.119380,1.570290,0.358275	3.057359,1.663366,0.586926	0.000000,0.000000,0.000000	3.119380,1.570290,0.358275	0
14:24:36	3.119403,1.570241,0.358192	3.057302,1.663431,0.586964	0.000000,0.000000,0.000000	3.119403,1.570241,0.358192	0
14:24:36	3.119314,1.570362,0.358319	3.057356,1.663365,0.586922	0.000000,0.000000,0.000000	3.119314,1.570362,0.358319	0
14:24:36	3.119330,1.570319,0.358232	3.057306,1.663437,0.586959	0.000000,0.000000,0.000000	3.119330,1.570319,0.358232	0
14:24:36	3.119368,1.570291,0.358281	3.057325,1.663409,0.587007	0.000000,0.000000,0.000000	3.119368,1.570291,0.358281	0
14:24:36	3.119411,1.570164,0.358157	3.057379,1.663290,0.586866	0.000000,0.000000,0.000000	3.119411,1.570164,0.358157	0
14:24:36	3.119377,1.570275,0.358267	3.057371,1.663300,0.586871	0.000000,0.000000,0.000000	3.119377,1.570275,0.358267	0
14:24:36	3.119381,1.570284,0.358284	3.057341,1.663315,0.586836	0.000000,0.000000,0.000000	3.119381,1.570284,0.358284	0
14:24:36	3.119371,1.570280,0.358280	3.057336,1.663409,0.586994	0.000000,0.000000,0.000000	3.119371,1.570280,0.358280	0
14:24:36	3.119383,1.570307,0.358284	3.057300,1.663433,0.586968	0.000000,0.000000,0.000000	3.119383,1.570307,0.358284	0
14:24:36	3.119402,1.570244,0.358197	3.057307,1.663446,0.586972	0.000000,0.000000,0.000000	3.119402,1.570244,0.358197	0
14:24:37	3.119387,1.570284,0.358285	3.057344,1.663410,0.587007	0.000000,0.000000,0.000000	3.119387,1.570284,0.358285	0
14:24:37	3.119373,1.570283,0.358282	3.057401,1.663245,0.586800	0.000000,0.000000,0.000000	3.119373,1.570283,0.358282	0
14:24:37	3.119400,1.570246,0.358205	3.057324,1.663410,0.586987	0.000000,0.000000,0.000000	3.119400,1.570246,0.358205	0
14:24:37	3.119310,1.570361,0.358323	3.057360,1.663370,0.586924	0.000000,0.000000,0.000000	3.119310,1.570361,0.358323	0
14:24:37	3.119413,1.570168,0.358161	3.057338,1.663407,0.586994	0.000000,0.000000,0.000000	3.119413,1.570168,0.358161	0
14:24:37	3.119394,1.570248,0.358204	3.057356,1.663370,0.586922	0.000000,0.000000,0.000000	3.119394,1.570248,0.358204	0
14:24:37	3.119441,1.570126,0.358076	3.057361,1.663376,0.586917	0.000000,0.000000,0.000000	3.119441,1.570126,0.358076	0
14:24:37	3.119401,1.570245,0.358189	3.057326,1.663416,0.587012	0.000000,0.000000,0.000000	3.119401,1.570245,0.358189	0
14:24:37	3.119370,1.570281,0.358267	3.057336,1.663415,0.586998	0.000000,0.000000,0.000000	3.119370,1.570281,0.358267	0
14:24:37	3.119396,1.570240,0.358197	3.057337,1.663419,0.587002	0.000000,0.000000,0.000000	3.119396,1.570240,0.358197	0
