# Flight Log 
# 25 08 17 - 14:26:06
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
14:26:06	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
14:26:06	0.715233,0.826721,0.410315	0.821858,0.926686,0.540515	0.000000,0.000000,0.000000	0.715233,0.826721,0.410315	0
14:26:06	0.715226,0.826741,0.410315	0.821852,0.926705,0.540516	0.000000,0.000000,0.000000	0.715226,0.826741,0.410315	0
14:26:06	0.715245,0.826740,0.410299	0.821870,0.926705,0.540501	0.000000,0.000000,0.000000	0.715245,0.826740,0.410299	0
14:26:06	0.715238,0.826722,0.410263	0.821862,0.926686,0.540468	0.000000,0.000000,0.000000	0.715238,0.826722,0.410263	0
14:26:06	0.715243,0.826712,0.410265	0.821867,0.926677,0.540470	0.000000,0.000000,0.000000	0.715243,0.826712,0.410265	0
14:26:07	0.715228,0.826753,0.410235	0.821853,0.926715,0.540443	0.000000,0.000000,0.000000	0.715228,0.826753,0.410235	0
14:26:07	0.715242,0.826756,0.410308	0.821868,0.926720,0.540510	0.000000,0.000000,0.000000	0.715242,0.826756,0.410308	0
14:26:07	0.715236,0.826760,0.410318	0.821862,0.926724,0.540519	0.000000,0.000000,0.000000	0.715236,0.826760,0.410318	0
14:26:07	0.715225,0.826753,0.410272	0.821851,0.926716,0.540477	0.000000,0.000000,0.000000	0.715225,0.826753,0.410272	0
14:26:07	0.715243,0.826733,0.410290	0.821868,0.926698,0.540493	0.000000,0.000000,0.000000	0.715243,0.826733,0.410290	0
14:26:07	0.715242,0.826728,0.410287	0.821867,0.926693,0.540490	0.000000,0.000000,0.000000	0.715242,0.826728,0.410287	0
14:26:07	0.715188,0.826721,0.410342	0.821816,0.926685,0.540538	0.000000,0.000000,0.000000	0.715188,0.826721,0.410342	0
14:26:07	0.715228,0.826753,0.410304	0.821855,0.926716,0.540506	0.000000,0.000000,0.000000	0.715228,0.826753,0.410304	0
14:26:07	0.715218,0.826739,0.410311	0.821845,0.926702,0.540511	0.000000,0.000000,0.000000	0.715218,0.826739,0.410311	0
14:26:07	0.715216,0.826753,0.410305	0.821843,0.926716,0.540506	0.000000,0.000000,0.000000	0.715216,0.826753,0.410305	0
14:26:08	0.715226,0.826739,0.410282	0.821851,0.926702,0.540486	0.000000,0.000000,0.000000	0.715226,0.826739,0.410282	0
14:26:08	0.715233,0.826722,0.410282	0.821858,0.926687,0.540485	0.000000,0.000000,0.000000	0.715233,0.826722,0.410282	0
14:26:08	0.715244,0.826733,0.410275	0.805683,0.958265,0.388347	0.000000,0.000000,0.000000	0.715244,0.826733,0.410275	0
