# Flight Log 
# 25 08 17 - 18:29:08
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:29:08	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:29:08	0.672538,2.226551,0.327428	0.673386,2.066766,0.343917	0.000000,0.000000,0.000000	0.672538,2.226551,0.327428	0
18:29:08	0.672531,2.226549,0.327435	0.673368,2.066821,0.343856	0.000000,0.000000,0.000000	0.672531,2.226549,0.327435	0
18:29:08	0.672559,2.226642,0.327440	0.673358,2.066819,0.343861	0.000000,0.000000,0.000000	0.672559,2.226642,0.327440	0
18:29:09	0.672558,2.226646,0.327442	0.673402,2.066862,0.343924	0.000000,0.000000,0.000000	0.672558,2.226646,0.327442	0
18:29:09	0.672559,2.226651,0.327430	0.673404,2.066854,0.343923	0.000000,0.000000,0.000000	0.672559,2.226651,0.327430	0
18:29:09	0.672569,2.226645,0.327442	0.673411,2.066848,0.343921	0.000000,0.000000,0.000000	0.672569,2.226645,0.327442	0
18:29:09	0.672529,2.226550,0.327439	0.673407,2.066856,0.343922	0.000000,0.000000,0.000000	0.672529,2.226550,0.327439	0
18:29:09	0.672572,2.226638,0.327431	0.673407,2.066856,0.343922	0.000000,0.000000,0.000000	0.672572,2.226638,0.327431	0
18:29:09	0.672514,2.226600,0.327353	0.673364,2.066807,0.343863	0.000000,0.000000,0.000000	0.672514,2.226600,0.327353	0
18:29:09	0.672570,2.226628,0.327428	0.673411,2.066846,0.343925	0.000000,0.000000,0.000000	0.672570,2.226628,0.327428	0
18:29:09	0.672488,2.226512,0.327354	0.673406,2.066858,0.343931	0.000000,0.000000,0.000000	0.672488,2.226512,0.327354	0
18:29:09	0.672572,2.226631,0.327429	0.673364,2.066811,0.343855	0.000000,0.000000,0.000000	0.672572,2.226631,0.327429	0
18:29:09	0.672566,2.226645,0.327440	0.673404,2.066866,0.343929	0.000000,0.000000,0.000000	0.672566,2.226645,0.327440	0
18:29:10	0.672514,2.226602,0.327356	0.673365,2.066817,0.343860	0.000000,0.000000,0.000000	0.672514,2.226602,0.327356	0
18:29:10	0.672563,2.226634,0.327435	0.673409,2.066863,0.343923	0.000000,0.000000,0.000000	0.672563,2.226634,0.327435	0
18:29:10	0.672566,2.226632,0.327423	0.673409,2.066854,0.343926	0.000000,0.000000,0.000000	0.672566,2.226632,0.327423	0
18:29:10	0.672566,2.226638,0.327431	0.673411,2.066853,0.343915	0.000000,0.000000,0.000000	0.672566,2.226638,0.327431	0
18:29:10	0.672567,2.226646,0.327432	0.673415,2.066859,0.343919	0.000000,0.000000,0.000000	0.672567,2.226646,0.327432	0
18:29:10	0.672561,2.226638,0.327442	0.673381,2.066757,0.343927	0.000000,0.000000,0.000000	0.672561,2.226638,0.327442	0
18:29:10	0.672564,2.226643,0.327435	0.673416,2.066863,0.343924	0.000000,0.000000,0.000000	0.672564,2.226643,0.327435	0
18:29:10	0.672563,2.226636,0.327432	0.673406,2.066853,0.343922	0.000000,0.000000,0.000000	0.672563,2.226636,0.327432	0
18:29:10	0.672569,2.226648,0.327435	0.673420,2.066855,0.343917	0.000000,0.000000,0.000000	0.672569,2.226648,0.327435	0
18:29:10	0.672515,2.226601,0.327353	0.673415,2.066857,0.343922	0.000000,0.000000,0.000000	0.672515,2.226601,0.327353	0
18:29:11	0.672497,2.226607,0.327357	0.673403,2.066858,0.343921	0.000000,0.000000,0.000000	0.672497,2.226607,0.327357	0
18:29:11	0.672560,2.226634,0.327439	0.673378,2.066767,0.343926	0.000000,0.000000,0.000000	0.672560,2.226634,0.327439	0
18:29:11	0.672490,2.226519,0.327360	0.673364,2.066816,0.343859	0.000000,0.000000,0.000000	0.672490,2.226519,0.327360	0
18:29:11	0.672559,2.226645,0.327445	0.673363,2.066811,0.343864	0.000000,0.000000,0.000000	0.672559,2.226645,0.327445	0
18:29:11	0.672511,2.226604,0.327355	0.673345,2.066856,0.348389	0.000000,0.000000,0.000000	0.672511,2.226604,0.327355	0
18:29:11	0.672561,2.226639,0.327442	0.673405,2.066860,0.343927	0.000000,0.000000,0.000000	0.672561,2.226639,0.327442	0
18:29:11	0.672565,2.226629,0.327435	0.673415,2.066848,0.343922	0.000000,0.000000,0.000000	0.672565,2.226629,0.327435	0
18:29:11	0.672564,2.226638,0.327442	0.673387,2.066757,0.343914	0.000000,0.000000,0.000000	0.672564,2.226638,0.327442	0
18:29:11	0.672564,2.226640,0.327431	0.673366,2.066806,0.343853	0.000000,0.000000,0.000000	0.672564,2.226640,0.327431	0
18:29:11	0.672570,2.226643,0.327434	0.673416,2.066854,0.343921	0.000000,0.000000,0.000000	0.672570,2.226643,0.327434	0
18:29:12	0.672570,2.226644,0.327439	0.673363,2.066948,0.348378	0.000000,0.000000,0.000000	0.672570,2.226644,0.327439	0
18:29:12	0.672569,2.226642,0.327445	0.673357,2.066940,0.348382	0.000000,0.000000,0.000000	0.672569,2.226642,0.327445	0
18:29:12	0.672512,2.226608,0.327356	0.673405,2.066861,0.343921	0.000000,0.000000,0.000000	0.672512,2.226608,0.327356	0
18:29:12	0.672561,2.226648,0.327445	0.673389,2.066765,0.343915	0.000000,0.000000,0.000000	0.672561,2.226648,0.327445	0
18:29:12	0.672546,2.226549,0.327428	0.673415,2.066851,0.343928	0.000000,0.000000,0.000000	0.672546,2.226549,0.327428	0
18:29:12	0.672511,2.226604,0.327355	0.673414,2.066850,0.343926	0.000000,0.000000,0.000000	0.672511,2.226604,0.327355	0
18:29:12	0.672515,2.226591,0.327345	0.675684,2.066877,0.343917	0.000000,0.000000,0.000000	0.672515,2.226591,0.327345	0
18:29:12	0.672522,2.226592,0.327346	0.675677,2.066874,0.343915	0.000000,0.000000,0.000000	0.672522,2.226592,0.327346	0
18:29:12	0.672514,2.226599,0.327352	0.675669,2.066908,0.344087	0.000000,0.000000,0.000000	0.672514,2.226599,0.327352	0
18:29:12	0.672584,2.226637,0.327422	0.675698,2.066880,0.343908	0.000000,0.000000,0.000000	0.672584,2.226637,0.327422	0
18:29:13	0.672569,2.226622,0.327439	0.675629,2.066833,0.343862	0.000000,0.000000,0.000000	0.672569,2.226622,0.327439	0
18:29:13	0.672554,2.226677,0.327506	0.675690,2.067016,0.348438	0.000000,0.000000,0.000000	0.672554,2.226677,0.327506	0
18:29:13	0.672510,2.226595,0.327342	0.675668,2.066878,0.343916	0.000000,0.000000,0.000000	0.672510,2.226595,0.327342	0
18:29:13	0.672521,2.226667,0.327673	0.675648,2.067036,0.348619	0.000000,0.000000,0.000000	0.672521,2.226667,0.327673	0
18:29:13	0.672534,2.226665,0.327674	0.675681,2.066881,0.343917	0.000000,0.000000,0.000000	0.672534,2.226665,0.327674	0
18:29:13	0.672571,2.226647,0.327432	0.675683,2.066887,0.343911	0.000000,0.000000,0.000000	0.672571,2.226647,0.327432	0
18:29:13	0.672544,2.226547,0.327420	0.677962,2.066943,0.343901	0.000000,0.000000,0.000000	0.672544,2.226547,0.327420	0
18:29:13	0.672537,2.226550,0.327429	0.677914,2.066893,0.343834	0.000000,0.000000,0.000000	0.672537,2.226550,0.327429	0
18:29:13	0.672569,2.226640,0.327431	0.677878,2.066940,0.343905	0.000000,0.000000,0.000000	0.672569,2.226640,0.327431	0
18:29:13	0.672527,2.226600,0.327344	0.680208,2.067164,0.348426	0.000000,0.000000,0.000000	0.672527,2.226600,0.327344	0
18:29:14	0.672565,2.226638,0.327435	0.680224,2.067176,0.348420	0.000000,0.000000,0.000000	0.672565,2.226638,0.327435	0
18:29:14	0.672498,2.226587,0.327357	0.680277,2.067140,0.348654	0.000000,0.000000,0.000000	0.672498,2.226587,0.327357	0
18:29:14	0.672506,2.226590,0.327346	0.682741,2.067497,0.353645	0.000000,0.000000,0.000000	0.672506,2.226590,0.327346	0
18:29:14	0.672560,2.226633,0.327437	0.682883,2.067731,0.358712	0.000000,0.000000,0.000000	0.672560,2.226633,0.327437	0
18:29:14	0.672570,2.226638,0.327444	0.685411,2.067952,0.359153	0.000000,0.000000,0.000000	0.672570,2.226638,0.327444	0
18:29:14	0.672572,2.226635,0.327432	0.690673,2.068232,0.355083	0.000000,0.000000,0.000000	0.672572,2.226635,0.327432	0
18:29:14	0.672479,2.226501,0.327342	0.693772,2.068697,0.355956	0.000000,0.000000,0.000000	0.672479,2.226501,0.327342	0
18:29:14	0.672515,2.226595,0.327340	0.699592,2.069408,0.351551	0.000000,0.000000,0.000000	0.672515,2.226595,0.327340	0
18:29:14	0.672568,2.226638,0.327453	0.700470,2.069386,0.346934	0.000000,0.000000,0.000000	0.672568,2.226638,0.327453	0
18:29:14	0.672567,2.226640,0.327434	0.703634,2.069774,0.341819	0.000000,0.000000,0.000000	0.672567,2.226640,0.327434	0
18:29:15	0.672498,2.226607,0.327347	0.704170,2.069775,0.330884	0.000000,0.000000,0.000000	0.672498,2.226607,0.327347	0
18:29:15	0.672511,2.226605,0.327334	0.704723,2.069874,0.325263	0.000000,0.000000,0.000000	0.672511,2.226605,0.327334	0
18:29:15	0.672522,2.226599,0.327355	0.705313,2.070185,0.313766	0.000000,0.000000,0.000000	0.672522,2.226599,0.327355	0
18:29:15	0.672521,2.226591,0.327346	0.706472,2.070596,0.307334	0.000000,0.000000,0.000000	0.672521,2.226591,0.327346	0
18:29:15	0.672574,2.226643,0.327430	0.709921,2.071627,0.301031	0.000000,0.000000,0.000000	0.672574,2.226643,0.327430	0
18:29:15	0.672568,2.226634,0.327426	0.714103,2.073399,0.287846	0.000000,0.000000,0.000000	0.672568,2.226634,0.327426	0
18:29:15	0.672562,2.226637,0.327439	0.714734,2.074026,0.280839	0.000000,0.000000,0.000000	0.672562,2.226637,0.327439	0
18:29:15	0.672565,2.226637,0.327430	0.719089,2.076503,0.266721	0.000000,0.000000,0.000000	0.672565,2.226637,0.327430	0
18:29:15	0.672516,2.226601,0.327342	0.722777,2.078549,0.259664	0.000000,0.000000,0.000000	0.672516,2.226601,0.327342	0
18:29:15	0.672591,2.226641,0.327420	0.724228,2.081038,0.244279	0.000000,0.000000,0.000000	0.672591,2.226641,0.327420	0
18:29:16	0.672549,2.226642,0.327437	0.728618,2.085089,0.228995	0.000000,0.000000,0.000000	0.672549,2.226642,0.327437	0
18:29:16	0.672534,2.226606,0.327330	0.729340,2.086857,0.220879	0.000000,0.000000,0.000000	0.672534,2.226606,0.327330	0
18:29:16	0.672538,2.226548,0.327430	0.730555,2.090736,0.204319	0.000000,0.000000,0.000000	0.672538,2.226548,0.327430	0
18:29:16	0.672545,2.226640,0.327427	0.805611,2.154447,0.431122	0.000000,0.000000,0.000000	0.672545,2.226640,0.327427	0
18:29:16	0.672565,2.226642,0.327438	0.805606,2.154441,0.431124	0.000000,0.000000,0.000000	0.672565,2.226642,0.327438	0
18:29:16	0.672550,2.226639,0.327449	0.805583,2.154441,0.431130	0.000000,0.000000,0.000000	0.672550,2.226639,0.327449	0
18:29:16	0.672552,2.226636,0.327445	0.805613,2.154441,0.431118	0.000000,0.000000,0.000000	0.672552,2.226636,0.327445	0
18:29:16	0.672573,2.226639,0.327445	0.805604,2.154458,0.431125	0.000000,0.000000,0.000000	0.672573,2.226639,0.327445	0
18:29:16	0.672559,2.226641,0.327433	0.805623,2.154442,0.431108	0.000000,0.000000,0.000000	0.672559,2.226641,0.327433	0
18:29:16	0.672532,2.226608,0.327342	0.805576,2.154424,0.431049	0.000000,0.000000,0.000000	0.672532,2.226608,0.327342	0
18:29:17	0.672500,2.226584,0.327340	0.805532,2.154420,0.431042	0.000000,0.000000,0.000000	0.672500,2.226584,0.327340	0
18:29:17	0.672504,2.226603,0.327349	0.805628,2.154452,0.431119	0.000000,0.000000,0.000000	0.672504,2.226603,0.327349	0
18:29:17	0.672602,2.226635,0.327431	0.805608,2.154361,0.431122	0.000000,0.000000,0.000000	0.672602,2.226635,0.327431	0
18:29:17	0.672573,2.226624,0.327426	0.805626,2.154452,0.431116	0.000000,0.000000,0.000000	0.672573,2.226624,0.327426	0
18:29:17	0.672627,2.226647,0.327440	0.518826,2.249182,0.579177	0.000000,0.000000,0.000000	0.672627,2.226647,0.327440	0
18:29:17	0.672489,2.226589,0.327360	0.516128,2.229638,0.576625	0.000000,0.000000,0.000000	0.672489,2.226589,0.327360	0
18:29:17	0.672589,2.226645,0.327426	0.520755,2.212194,0.586125	0.000000,0.000000,0.000000	0.672589,2.226645,0.327426	0
18:29:17	0.672584,2.226655,0.327439	0.805603,2.154458,0.431122	0.000000,0.000000,0.000000	0.672584,2.226655,0.327439	0
18:29:17	0.672486,2.226582,0.327355	0.805542,2.154330,0.431064	0.000000,0.000000,0.000000	0.672486,2.226582,0.327355	0
18:29:17	0.672582,2.226642,0.327441	0.805558,2.154423,0.431057	0.000000,0.000000,0.000000	0.672582,2.226642,0.327441	0
18:29:18	0.672437,2.226500,0.327352	0.805501,2.154341,0.431057	0.000000,0.000000,0.000000	0.672437,2.226500,0.327352	0
18:29:18	0.672573,2.226632,0.327435	0.805607,2.154372,0.431125	0.000000,0.000000,0.000000	0.672573,2.226632,0.327435	0
18:29:18	0.672493,2.226604,0.327348	0.805586,2.154449,0.431122	0.000000,0.000000,0.000000	0.672493,2.226604,0.327348	0
18:29:18	0.672557,2.226648,0.327421	0.805610,2.154448,0.431105	0.000000,0.000000,0.000000	0.672557,2.226648,0.327421	0
18:29:18	0.672543,2.226565,0.327440	0.805603,2.154446,0.431123	0.000000,0.000000,0.000000	0.672543,2.226565,0.327440	0
18:29:18	0.672472,2.226501,0.327362	0.805557,2.154408,0.431065	0.000000,0.000000,0.000000	0.672472,2.226501,0.327362	0
18:29:18	0.672568,2.226640,0.327435	0.805617,2.154443,0.431132	0.000000,0.000000,0.000000	0.672568,2.226640,0.327435	0
18:29:18	0.672488,2.226589,0.327341	0.805543,2.154404,0.431053	0.000000,0.000000,0.000000	0.672488,2.226589,0.327341	0
18:29:18	0.672509,2.226610,0.327343	0.805603,2.154436,0.431111	0.000000,0.000000,0.000000	0.672509,2.226610,0.327343	0
18:29:18	0.672573,2.226647,0.327453	0.805555,2.154415,0.431057	0.000000,0.000000,0.000000	0.672573,2.226647,0.327453	0
18:29:19	0.672510,2.226592,0.327358	0.805555,2.154415,0.431057	0.000000,0.000000,0.000000	0.672510,2.226592,0.327358	0
18:29:19	0.672531,2.226596,0.327355	0.805573,2.154412,0.431054	0.000000,0.000000,0.000000	0.672531,2.226596,0.327355	0
18:29:19	0.672559,2.226638,0.327414	0.805606,2.154441,0.431115	0.000000,0.000000,0.000000	0.672559,2.226638,0.327414	0
18:29:19	0.672489,2.226603,0.327338	0.805606,2.154441,0.431115	0.000000,0.000000,0.000000	0.672489,2.226603,0.327338	0
18:29:19	0.672564,2.226648,0.327437	0.805610,2.154453,0.431115	0.000000,0.000000,0.000000	0.672564,2.226648,0.327437	0
18:29:19	0.672559,2.226645,0.327429	0.805564,2.154374,0.431119	0.000000,0.000000,0.000000	0.672559,2.226645,0.327429	0
18:29:19	0.672514,2.226612,0.327343	0.790133,2.332566,0.280978	0.000000,0.000000,0.000000	0.672514,2.226612,0.327343	0
18:29:19	0.672509,2.226645,0.327438	0.790183,2.332606,0.281035	0.000000,0.000000,0.000000	0.672509,2.226645,0.327438	0
18:29:19	0.672564,2.226652,0.327433	0.790183,2.332606,0.281035	0.000000,0.000000,0.000000	0.672564,2.226652,0.327433	0
18:29:19	0.672494,2.226599,0.327343	0.788960,2.334625,0.287743	0.000000,0.000000,0.000000	0.672494,2.226599,0.327343	0
18:29:20	0.672557,2.226645,0.327432	0.784666,2.339658,0.295198	0.000000,0.000000,0.000000	0.672557,2.226645,0.327432	0
18:29:20	0.672561,2.226653,0.327443	0.781873,2.342697,0.301803	0.000000,0.000000,0.000000	0.672561,2.226653,0.327443	0
18:29:20	0.672555,2.226645,0.327441	0.780633,2.344233,0.307949	0.000000,0.000000,0.000000	0.672555,2.226645,0.327441	0
18:29:20	0.672570,2.226635,0.327445	0.780807,2.344197,0.313993	0.000000,0.000000,0.000000	0.672570,2.226635,0.327445	0
18:29:20	0.672519,2.226544,0.327443	0.779519,2.345585,0.319786	0.000000,0.000000,0.000000	0.672519,2.226544,0.327443	0
18:29:20	0.672567,2.226642,0.327436	0.779701,2.345469,0.325406	0.000000,0.000000,0.000000	0.672567,2.226642,0.327436	0
18:29:20	0.672562,2.226644,0.327439	0.779701,2.345469,0.325406	0.000000,0.000000,0.000000	0.672562,2.226644,0.327439	0
18:29:20	0.672474,2.226515,0.327340	0.778362,2.346661,0.330817	0.000000,0.000000,0.000000	0.672474,2.226515,0.327340	0
18:29:20	0.672509,2.226609,0.327341	0.778348,2.346643,0.330809	0.000000,0.000000,0.000000	0.672509,2.226609,0.327341	0
18:29:20	0.672568,2.226637,0.327450	0.778350,2.346668,0.330821	0.000000,0.000000,0.000000	0.672568,2.226637,0.327450	0
18:29:21	0.672518,2.226604,0.327365	0.778333,2.346573,0.330823	0.000000,0.000000,0.000000	0.672518,2.226604,0.327365	0
18:29:21	0.672515,2.226600,0.327351	0.778355,2.346661,0.330810	0.000000,0.000000,0.000000	0.672515,2.226600,0.327351	0
18:29:21	0.672513,2.226593,0.327343	0.778357,2.346677,0.330801	0.000000,0.000000,0.000000	0.672513,2.226593,0.327343	0
18:29:21	0.672574,2.226650,0.327414	0.778358,2.346665,0.330811	0.000000,0.000000,0.000000	0.672574,2.226650,0.327414	0
18:29:21	0.672547,2.226568,0.327413	0.778378,2.346665,0.330812	0.000000,0.000000,0.000000	0.672547,2.226568,0.327413	0
18:29:21	0.672532,2.226559,0.327424	0.778357,2.346649,0.330814	0.000000,0.000000,0.000000	0.672532,2.226559,0.327424	0
18:29:21	0.672576,2.226640,0.327436	0.778353,2.346654,0.330817	0.000000,0.000000,0.000000	0.672576,2.226640,0.327436	0
18:29:21	0.672566,2.226643,0.327434	0.778322,2.346552,0.330828	0.000000,0.000000,0.000000	0.672566,2.226643,0.327434	0
18:29:21	0.672533,2.226548,0.327444	0.778364,2.346652,0.330823	0.000000,0.000000,0.000000	0.672533,2.226548,0.327444	0
18:29:21	0.672569,2.226635,0.327444	0.778306,2.346610,0.330746	0.000000,0.000000,0.000000	0.672569,2.226635,0.327444	0
18:29:22	0.672493,2.226596,0.327356	0.778347,2.346666,0.330812	0.000000,0.000000,0.000000	0.672493,2.226596,0.327356	0
18:29:22	0.672558,2.226635,0.327442	0.778303,2.346622,0.330752	0.000000,0.000000,0.000000	0.672558,2.226635,0.327442	0
18:29:22	0.672471,2.226512,0.327354	0.778354,2.346663,0.330807	0.000000,0.000000,0.000000	0.672471,2.226512,0.327354	0
18:29:22	0.672575,2.226637,0.327416	0.778354,2.346665,0.330809	0.000000,0.000000,0.000000	0.672575,2.226637,0.327416	0
18:29:22	0.672516,2.226591,0.327336	0.778358,2.346669,0.330800	0.000000,0.000000,0.000000	0.672516,2.226591,0.327336	0
18:29:22	0.672525,2.226615,0.327346	0.778356,2.346663,0.330796	0.000000,0.000000,0.000000	0.672525,2.226615,0.327346	0
18:29:22	0.672553,2.226650,0.327434	0.778299,2.346629,0.330742	0.000000,0.000000,0.000000	0.672553,2.226650,0.327434	0
18:29:22	0.672558,2.226652,0.327430	0.778300,2.346621,0.330750	0.000000,0.000000,0.000000	0.672558,2.226652,0.327430	0
18:29:22	0.672512,2.226608,0.327344	0.778265,2.346529,0.330749	0.000000,0.000000,0.000000	0.672512,2.226608,0.327344	0
18:29:22	0.672635,2.226636,0.327389	0.778394,2.346669,0.330794	0.000000,0.000000,0.000000	0.672635,2.226636,0.327389	0
18:29:23	0.672663,2.226562,0.327278	0.778435,2.346603,0.330700	0.000000,0.000000,0.000000	0.672663,2.226562,0.327278	0
18:29:23	0.672632,2.226478,0.327275	0.778435,2.346601,0.330697	0.000000,0.000000,0.000000	0.672632,2.226478,0.327275	0
18:29:23	0.672717,2.226618,0.327363	0.778436,2.346598,0.330696	0.000000,0.000000,0.000000	0.672717,2.226618,0.327363	0
18:29:23	0.672712,2.226604,0.327367	0.778494,2.346646,0.330755	0.000000,0.000000,0.000000	0.672712,2.226604,0.327367	0
18:29:23	0.672713,2.226611,0.327366	0.778462,2.346558,0.330758	0.000000,0.000000,0.000000	0.672713,2.226611,0.327366	0
18:29:23	0.672664,2.226560,0.327265	0.778462,2.346558,0.330758	0.000000,0.000000,0.000000	0.672664,2.226560,0.327265	0
18:29:23	0.672658,2.226560,0.327270	0.778491,2.346626,0.330745	0.000000,0.000000,0.000000	0.672658,2.226560,0.327270	0
18:29:23	0.672722,2.226599,0.327366	0.778494,2.346637,0.330754	0.000000,0.000000,0.000000	0.672722,2.226599,0.327366	0
18:29:23	0.672552,2.226577,0.327356	0.778494,2.346637,0.330754	0.000000,0.000000,0.000000	0.672552,2.226577,0.327356	0
18:29:23	0.672518,2.226590,0.327356	0.778347,2.346663,0.330812	0.000000,0.000000,0.000000	0.672518,2.226590,0.327356	0
18:29:24	0.672566,2.226640,0.327432	0.778356,2.346674,0.330806	0.000000,0.000000,0.000000	0.672566,2.226640,0.327432	0
18:29:24	0.672574,2.226635,0.327429	0.793139,2.319548,0.425977	0.000000,0.000000,0.000000	0.672574,2.226635,0.327429	0
18:29:24	0.672554,2.226638,0.327433	0.793133,2.319549,0.425984	0.000000,0.000000,0.000000	0.672554,2.226638,0.327433	0
18:29:24	0.672553,2.226657,0.327445	0.793584,2.319893,0.421931	0.000000,0.000000,0.000000	0.672553,2.226657,0.327445	0
18:29:24	0.672548,2.226651,0.327427	0.794500,2.318945,0.420960	0.000000,0.000000,0.000000	0.672548,2.226651,0.327427	0
18:29:24	0.672557,2.226647,0.327419	0.794525,2.318899,0.421026	0.000000,0.000000,0.000000	0.672557,2.226647,0.327419	0
18:29:24	0.672554,2.226640,0.327423	0.793129,2.321740,0.417262	0.000000,0.000000,0.000000	0.672554,2.226640,0.327423	0
18:29:24	0.672556,2.226652,0.327424	0.793136,2.321741,0.417267	0.000000,0.000000,0.000000	0.672556,2.226652,0.327424	0
18:29:24	0.672536,2.226567,0.327427	0.792648,2.323095,0.414134	0.000000,0.000000,0.000000	0.672536,2.226567,0.327427	0
18:29:24	0.672562,2.226647,0.327440	0.791647,2.324478,0.413418	0.000000,0.000000,0.000000	0.672562,2.226647,0.327440	0
18:29:25	0.672564,2.226633,0.327431	0.791644,2.324465,0.413419	0.000000,0.000000,0.000000	0.672564,2.226633,0.327431	0
18:29:25	0.672477,2.226505,0.327353	0.790063,2.327179,0.409468	0.000000,0.000000,0.000000	0.672477,2.226505,0.327353	0
18:29:25	0.672555,2.226636,0.327441	0.789033,2.328201,0.410294	0.000000,0.000000,0.000000	0.672555,2.226636,0.327441	0
18:29:25	0.672554,2.226636,0.327446	0.788950,2.328072,0.410221	0.000000,0.000000,0.000000	0.672554,2.226636,0.327446	0
18:29:25	0.672536,2.226543,0.327437	0.789421,2.328475,0.406122	0.000000,0.000000,0.000000	0.672536,2.226543,0.327437	0
