# Flight Log 
# 25 08 17 - 18:35:59
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:35:59	0.687770,0.835359,0.409783	0.000000,0.000000,0.000000	-0.126936,0.155676,10.284214	0.687770,0.835359,0.409783	3.84809374809
18:35:59	0.687451,0.835388,0.410076	0.000000,0.000000,0.000000	-0.129331,0.158071,10.298584	0.687451,0.835388,0.410076	3.84809374809
18:35:59	0.687295,0.835408,0.410056	0.739530,0.906769,0.441823	-0.122146,0.165256,10.300979	0.687295,0.835408,0.410056	3.84809374809
18:35:59	0.687457,0.835401,0.410066	0.739424,0.906766,0.442528	-0.134121,0.153281,10.305769	0.687457,0.835401,0.410066	3.84809374809
18:35:59	0.687452,0.835389,0.410061	0.739534,0.906761,0.441827	-0.131726,0.153281,10.300979	0.687452,0.835389,0.410061	3.84809374809
18:35:59	0.687325,0.835408,0.410056	0.739537,0.906756,0.441854	-0.126936,0.158071,10.293794	0.687325,0.835408,0.410056	3.84809374809
18:36:00	0.687463,0.835398,0.410074	0.739334,0.906779,0.442536	-0.129331,0.155676,10.305769	0.687463,0.835398,0.410074	3.84809374809
18:36:00	0.687460,0.835385,0.410074	0.739522,0.906769,0.377857	-0.136516,0.153281,10.298584	0.687460,0.835385,0.410074	3.84809374809
18:36:00	0.687428,0.835399,0.410018	0.739537,0.906762,0.441798	-0.134121,0.150886,10.305769	0.687428,0.835399,0.410018	3.84809374809
18:36:00	0.687452,0.835378,0.410083	0.739624,0.906760,0.441842	-0.134121,0.150886,10.293794	0.687452,0.835378,0.410083	3.84809374809
18:36:00	0.687322,0.835396,0.410064	0.739523,0.906774,0.441843	-0.131726,0.153281,10.305769	0.687322,0.835396,0.410064	3.84809374809
18:36:00	0.687443,0.835389,0.410109	0.739539,0.906772,0.441783	-0.131726,0.155676,10.315349	0.687443,0.835389,0.410109	3.84809374809
18:36:00	0.687269,0.835409,0.410101	0.739537,0.906772,0.441774	-0.129331,0.155676,10.310559	0.687269,0.835409,0.410101	3.84809374809
18:36:00	0.687299,0.835397,0.410085	0.739543,0.906770,0.441793	-0.129331,0.155676,10.298584	0.687299,0.835397,0.410085	3.84809374809
18:36:00	0.687447,0.835377,0.410072	0.739536,0.906772,0.441811	-0.122146,0.150886,10.291399	0.687447,0.835377,0.410072	3.85337233543
18:36:00	0.687453,0.835383,0.410080	0.739537,0.906770,0.441814	-0.131726,0.155676,10.312954	0.687453,0.835383,0.410080	3.85337233543
18:36:01	0.687745,0.835355,0.409809	0.739635,0.906759,0.441820	-0.122146,0.148491,10.303374	0.687745,0.835355,0.409809	3.84809374809
18:36:01	0.687765,0.835350,0.409772	0.739360,0.906788,0.378392	-0.129331,0.150886,10.298584	0.687765,0.835350,0.409772	3.84809374809
18:36:01	0.687431,0.835375,0.410091	0.739355,0.906787,0.442453	-0.129331,0.153281,10.303374	0.687431,0.835375,0.410091	3.85337233543
18:36:01	0.687442,0.835380,0.410068	0.739373,0.906789,0.442384	-0.129331,0.155676,10.305769	0.687442,0.835380,0.410068	3.85337233543
18:36:01	0.687282,0.835399,0.410093	0.739540,0.906771,0.377808	-0.134121,0.155676,10.310559	0.687282,0.835399,0.410093	3.84809374809
18:36:01	0.687741,0.835353,0.409800	0.739541,0.906770,0.377787	-0.136516,0.158071,10.305769	0.687741,0.835353,0.409800	3.85337233543
18:36:01	0.687785,0.835311,0.409779	0.739630,0.906761,0.377784	-0.134121,0.150886,10.303374	0.687785,0.835311,0.409779	3.85337233543
18:36:01	0.687416,0.835358,0.410101	0.739559,0.906781,0.377749	-0.122146,0.107776,10.332114	0.687416,0.835358,0.410101	3.7847507
18:36:01	0.687299,0.835360,0.410067	0.739425,0.906789,0.442520	-0.167651,0.134121,10.308164	0.687299,0.835360,0.410067	3.77947211266
18:36:01	0.687775,0.835299,0.409788	0.739547,0.906796,0.377872	-0.172441,0.201182,10.253079	0.687775,0.835299,0.409788	3.77419352531
18:36:02	0.687737,0.835339,0.409781	0.739378,0.906790,0.378416	-0.160466,0.138911,10.049502	0.687737,0.835339,0.409781	3.76891493797
18:36:02	0.687774,0.835322,0.409784	0.739353,0.906806,0.442466	-0.064666,0.148491,10.502161	0.687774,0.835322,0.409784	3.76363635063
