# Flight Log 
# 25 08 17 - 18:27:26
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:27:26	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:27:26	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:27:27	0.672567,2.226650,0.327455	0.675729,2.067022,0.348759	0.000000,0.000000,0.000000	0.672567,2.226650,0.327455	0
18:27:27	0.672565,2.226639,0.327450	0.675725,2.067037,0.348761	0.000000,0.000000,0.000000	0.672565,2.226639,0.327450	0
18:27:27	0.672571,2.226639,0.327448	0.675677,2.067016,0.348455	0.000000,0.000000,0.000000	0.672571,2.226639,0.327448	0
18:27:27	0.672564,2.226648,0.327445	0.675726,2.067025,0.348758	0.000000,0.000000,0.000000	0.672564,2.226648,0.327445	0
18:27:27	0.672576,2.226645,0.327448	0.675698,2.066941,0.348762	0.000000,0.000000,0.000000	0.672576,2.226645,0.327448	0
18:27:27	0.672536,2.226555,0.327459	0.675714,2.067031,0.348762	0.000000,0.000000,0.000000	0.672536,2.226555,0.327459	0
18:27:27	0.672570,2.226645,0.327463	0.675705,2.066937,0.348763	0.000000,0.000000,0.000000	0.672570,2.226645,0.327463	0
18:27:27	0.672576,2.226642,0.327448	0.675681,2.066994,0.348692	0.000000,0.000000,0.000000	0.672576,2.226642,0.327448	0
18:27:27	0.672569,2.226640,0.327451	0.675679,2.066985,0.348694	0.000000,0.000000,0.000000	0.672569,2.226640,0.327451	0
18:27:27	0.672521,2.226601,0.327369	0.675720,2.067026,0.348761	0.000000,0.000000,0.000000	0.672521,2.226601,0.327369	0
18:27:28	0.672569,2.226647,0.327446	0.675686,2.066991,0.348696	0.000000,0.000000,0.000000	0.672569,2.226647,0.327446	0
18:27:28	0.672529,2.226555,0.327450	0.675734,2.067026,0.348759	0.000000,0.000000,0.000000	0.672529,2.226555,0.327450	0
18:27:28	0.672511,2.226610,0.327368	0.675633,2.066979,0.348388	0.000000,0.000000,0.000000	0.672511,2.226610,0.327368	0
18:27:28	0.672558,2.226639,0.327453	0.675722,2.067018,0.348751	0.000000,0.000000,0.000000	0.672558,2.226639,0.327453	0
18:27:28	0.672571,2.226637,0.327451	0.675701,2.066941,0.348760	0.000000,0.000000,0.000000	0.672571,2.226637,0.327451	0
18:27:28	0.672543,2.226549,0.327449	0.675726,2.067023,0.348753	0.000000,0.000000,0.000000	0.672543,2.226549,0.327449	0
18:27:28	0.672570,2.226638,0.327444	0.675726,2.067024,0.348750	0.000000,0.000000,0.000000	0.672570,2.226638,0.327444	0
18:27:28	0.672486,2.226516,0.327373	0.675724,2.067022,0.348756	0.000000,0.000000,0.000000	0.672486,2.226516,0.327373	0
18:27:28	0.672557,2.226646,0.327451	0.675678,2.067016,0.348456	0.000000,0.000000,0.000000	0.672557,2.226646,0.327451	0
18:27:28	0.672567,2.226639,0.327447	0.675691,2.067024,0.348458	0.000000,0.000000,0.000000	0.672567,2.226639,0.327447	0
18:27:29	0.672578,2.226641,0.327453	0.675677,2.067022,0.348455	0.000000,0.000000,0.000000	0.672578,2.226641,0.327453	0
18:27:29	0.672571,2.226646,0.327451	0.675630,2.066982,0.348396	0.000000,0.000000,0.000000	0.672571,2.226646,0.327451	0
18:27:29	0.672508,2.226606,0.327373	0.675682,2.067022,0.348454	0.000000,0.000000,0.000000	0.672508,2.226606,0.327373	0
18:27:29	0.672570,2.226643,0.327457	0.675685,2.066988,0.348690	0.000000,0.000000,0.000000	0.672570,2.226643,0.327457	0
18:27:29	0.672565,2.226645,0.327446	0.675670,2.067027,0.348457	0.000000,0.000000,0.000000	0.672565,2.226645,0.327446	0
18:27:29	0.672567,2.226634,0.327455	0.675681,2.066992,0.348699	0.000000,0.000000,0.000000	0.672567,2.226634,0.327455	0
18:27:29	0.672566,2.226639,0.327446	0.675697,2.066932,0.348751	0.000000,0.000000,0.000000	0.672566,2.226639,0.327446	0
18:27:29	0.672568,2.226644,0.327448	0.675650,2.066901,0.348692	0.000000,0.000000,0.000000	0.672568,2.226644,0.327448	0
18:27:29	0.672569,2.226647,0.327452	0.675706,2.066931,0.348756	0.000000,0.000000,0.000000	0.672569,2.226647,0.327452	0
18:27:29	0.672571,2.226635,0.327454	0.675704,2.066805,0.344163	0.000000,0.000000,0.000000	0.672571,2.226635,0.327454	0
18:27:30	0.672536,2.226545,0.327453	0.675723,2.066888,0.344164	0.000000,0.000000,0.000000	0.672536,2.226545,0.327453	0
18:27:30	0.672571,2.226639,0.327457	0.675732,2.066894,0.344163	0.000000,0.000000,0.000000	0.672571,2.226639,0.327457	0
18:27:30	0.672542,2.226551,0.327453	0.675725,2.066892,0.344161	0.000000,0.000000,0.000000	0.672542,2.226551,0.327453	0
18:27:30	0.672565,2.226645,0.327456	0.675691,2.066943,0.348759	0.000000,0.000000,0.000000	0.672565,2.226645,0.327456	0
18:27:30	0.672575,2.226633,0.327441	0.675732,2.067026,0.348757	0.000000,0.000000,0.000000	0.672575,2.226633,0.327441	0
18:27:30	0.672572,2.226638,0.327442	0.675720,2.067035,0.348750	0.000000,0.000000,0.000000	0.672572,2.226638,0.327442	0
18:27:30	0.672573,2.226641,0.327447	0.675650,2.066914,0.348695	0.000000,0.000000,0.000000	0.672573,2.226641,0.327447	0
18:27:30	0.672555,2.226650,0.327446	0.675727,2.066895,0.344165	0.000000,0.000000,0.000000	0.672555,2.226650,0.327446	0
18:27:30	0.672565,2.226635,0.327449	0.675675,2.066850,0.344103	0.000000,0.000000,0.000000	0.672565,2.226635,0.327449	0
18:27:30	0.672558,2.226650,0.327458	0.675725,2.066889,0.344164	0.000000,0.000000,0.000000	0.672558,2.226650,0.327458	0
18:27:31	0.672566,2.226641,0.327448	0.675730,2.066894,0.344170	0.000000,0.000000,0.000000	0.672566,2.226641,0.327448	0
18:27:31	0.672564,2.226639,0.327446	0.675682,2.066850,0.344107	0.000000,0.000000,0.000000	0.672564,2.226639,0.327446	0
18:27:31	0.672569,2.226635,0.327446	0.675677,2.066881,0.343929	0.000000,0.000000,0.000000	0.672569,2.226635,0.327446	0
18:27:31	0.672568,2.226634,0.327446	0.675680,2.066884,0.343927	0.000000,0.000000,0.000000	0.672568,2.226634,0.327446	0
18:27:31	0.672565,2.226643,0.327451	0.675728,2.066885,0.344168	0.000000,0.000000,0.000000	0.672565,2.226643,0.327451	0
18:27:31	0.672539,2.226547,0.327449	0.678026,2.066958,0.344163	0.000000,0.000000,0.000000	0.672539,2.226547,0.327449	0
18:27:31	0.672540,2.226541,0.327455	0.678030,2.066957,0.344159	0.000000,0.000000,0.000000	0.672540,2.226541,0.327455	0
18:27:31	0.672564,2.226645,0.327453	0.677996,2.067002,0.348753	0.000000,0.000000,0.000000	0.672564,2.226645,0.327453	0
18:27:31	0.672531,2.226548,0.327448	0.680275,2.067138,0.348669	0.000000,0.000000,0.000000	0.672531,2.226548,0.327448	0
18:27:31	0.672564,2.226644,0.327450	0.682758,2.067329,0.349029	0.000000,0.000000,0.000000	0.672564,2.226644,0.327450	0
18:27:32	0.672572,2.226645,0.327460	0.685252,2.067701,0.354012	0.000000,0.000000,0.000000	0.672572,2.226645,0.327460	0
18:27:32	0.672566,2.226633,0.327449	0.687806,2.067943,0.354377	0.000000,0.000000,0.000000	0.672566,2.226633,0.327449	0
18:27:32	0.672509,2.226593,0.327372	0.693101,2.068797,0.359974	0.000000,0.000000,0.000000	0.672509,2.226593,0.327372	0
18:27:32	0.672559,2.226644,0.327458	0.696216,2.069291,0.360914	0.000000,0.000000,0.000000	0.672559,2.226644,0.327458	0
18:27:32	0.672560,2.226641,0.327447	0.699955,2.069977,0.362450	0.000000,0.000000,0.000000	0.672560,2.226641,0.327447	0
18:27:32	0.672561,2.226645,0.327460	0.703503,2.070695,0.363503	0.000000,0.000000,0.000000	0.672561,2.226645,0.327460	0
18:27:32	0.672559,2.226640,0.327454	0.707306,2.071254,0.359056	0.000000,0.000000,0.000000	0.672559,2.226640,0.327454	0
18:27:32	0.672568,2.226639,0.327457	0.710674,2.071808,0.353825	0.000000,0.000000,0.000000	0.672568,2.226639,0.327457	0
18:27:32	0.672564,2.226647,0.327453	0.714107,2.072482,0.348423	0.000000,0.000000,0.000000	0.672564,2.226647,0.327453	0
18:27:32	0.672562,2.226636,0.327450	0.717610,2.073298,0.342844	0.000000,0.000000,0.000000	0.672562,2.226636,0.327450	0
18:27:33	0.672562,2.226638,0.327450	0.721182,2.074209,0.331178	0.000000,0.000000,0.000000	0.672562,2.226638,0.327450	0
18:27:33	0.672534,2.226550,0.327466	0.724754,2.075304,0.325207	0.000000,0.000000,0.000000	0.672534,2.226550,0.327466	0
18:27:33	0.672563,2.226647,0.327445	0.725690,2.075780,0.319059	0.000000,0.000000,0.000000	0.672563,2.226647,0.327445	0
18:27:33	0.672545,2.226553,0.327457	0.729359,2.077233,0.312781	0.000000,0.000000,0.000000	0.672545,2.226553,0.327457	0
18:27:33	0.672559,2.226628,0.327446	0.730335,2.077816,0.306246	0.000000,0.000000,0.000000	0.672559,2.226628,0.327446	0
18:27:33	0.672536,2.226549,0.327461	0.732420,2.078952,0.298963	0.000000,0.000000,0.000000	0.672536,2.226549,0.327461	0
18:27:33	0.672559,2.226637,0.327456	0.736371,2.080618,0.298647	0.000000,0.000000,0.000000	0.672559,2.226637,0.327456	0
18:27:33	0.672582,2.226642,0.327451	0.739979,2.082673,0.290050	0.000000,0.000000,0.000000	0.672582,2.226642,0.327451	0
18:27:33	0.672576,2.226635,0.327449	0.742525,2.084598,0.281420	0.000000,0.000000,0.000000	0.672576,2.226635,0.327449	0
18:27:33	0.672535,2.226601,0.327365	0.748360,2.087654,0.280030	0.000000,0.000000,0.000000	0.672535,2.226601,0.327365	0
18:27:34	0.672580,2.226633,0.327446	0.754413,2.091330,0.278644	0.000000,0.000000,0.000000	0.672580,2.226633,0.327446	0
18:27:34	0.672573,2.226639,0.327446	0.760280,2.095972,0.269651	0.000000,0.000000,0.000000	0.672573,2.226639,0.327446	0
18:27:34	0.672572,2.226642,0.327439	0.763839,2.098719,0.267222	0.000000,0.000000,0.000000	0.672572,2.226642,0.327439	0
18:27:34	0.672503,2.226596,0.327375	0.775388,2.107759,0.267693	0.000000,0.000000,0.000000	0.672503,2.226596,0.327375	0
18:27:34	0.672556,2.226629,0.327458	0.779646,2.111598,0.267579	0.000000,0.000000,0.000000	0.672556,2.226629,0.327458	0
18:27:34	0.672551,2.226637,0.327452	0.780985,2.114174,0.258522	0.000000,0.000000,0.000000	0.672551,2.226637,0.327452	0
18:27:34	0.672494,2.226584,0.327363	0.786514,2.120781,0.252144	0.000000,0.000000,0.000000	0.672494,2.226584,0.327363	0
18:27:34	0.672567,2.226635,0.327454	0.791425,2.128072,0.243475	0.000000,0.000000,0.000000	0.672567,2.226635,0.327454	0
18:27:34	0.672558,2.226633,0.327453	0.792410,2.130618,0.237692	0.000000,0.000000,0.000000	0.672558,2.226633,0.327453	0
18:27:34	0.672563,2.226642,0.327456	0.796677,2.138297,0.229560	0.000000,0.000000,0.000000	0.672563,2.226642,0.327456	0
18:27:35	0.672583,2.226636,0.327457	0.800446,2.146320,0.221793	0.000000,0.000000,0.000000	0.672583,2.226636,0.327457	0
18:27:35	0.672576,2.226648,0.327449	0.803788,2.154577,0.214442	0.000000,0.000000,0.000000	0.672576,2.226648,0.327449	0
18:27:35	0.672562,2.226637,0.327455	0.805250,2.159738,0.208777	0.000000,0.000000,0.000000	0.672562,2.226637,0.327455	0
18:27:35	0.672590,2.226640,0.327451	0.807700,2.168073,0.202366	0.000000,0.000000,0.000000	0.672590,2.226640,0.327451	0
18:27:35	0.672509,2.226554,0.327456	0.811916,2.179303,0.201966	0.000000,0.000000,0.000000	0.672509,2.226554,0.327456	0
18:27:35	0.672520,2.226592,0.327369	0.813306,2.187734,0.196612	0.000000,0.000000,0.000000	0.672520,2.226592,0.327369	0
