# Flight Log 
# 25 08 17 - 18:28:19
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:28:19	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:28:19	0.672541,2.226542,0.327441	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672541,2.226542,0.327441	0
18:28:19	0.672560,2.226641,0.327454	0.675689,2.067013,0.348458	0.000000,0.000000,0.000000	0.672560,2.226641,0.327454	0
18:28:19	0.672564,2.226639,0.327444	0.675678,2.067014,0.348458	0.000000,0.000000,0.000000	0.672564,2.226639,0.327444	0
18:28:19	0.672561,2.226637,0.327452	0.675676,2.067025,0.348451	0.000000,0.000000,0.000000	0.672561,2.226637,0.327452	0
18:28:19	0.672572,2.226644,0.327454	0.675640,2.066965,0.348389	0.000000,0.000000,0.000000	0.672572,2.226644,0.327454	0
18:28:19	0.672573,2.226642,0.327449	0.675677,2.066888,0.343934	0.000000,0.000000,0.000000	0.672573,2.226642,0.327449	0
18:28:19	0.672574,2.226643,0.327439	0.675682,2.067017,0.348449	0.000000,0.000000,0.000000	0.672574,2.226643,0.327439	0
18:28:19	0.672561,2.226642,0.327450	0.675672,2.067021,0.348453	0.000000,0.000000,0.000000	0.672561,2.226642,0.327450	0
18:28:20	0.672568,2.226643,0.327446	0.675684,2.067012,0.348455	0.000000,0.000000,0.000000	0.672568,2.226643,0.327446	0
18:28:20	0.672573,2.226638,0.327454	0.675633,2.066979,0.348393	0.000000,0.000000,0.000000	0.672573,2.226638,0.327454	0
18:28:20	0.672575,2.226628,0.327437	0.675607,2.066887,0.348394	0.000000,0.000000,0.000000	0.672575,2.226628,0.327437	0
18:28:20	0.672531,2.226553,0.327445	0.675654,2.066928,0.348450	0.000000,0.000000,0.000000	0.672531,2.226553,0.327445	0
18:28:20	0.672565,2.226640,0.327451	0.675681,2.067020,0.348455	0.000000,0.000000,0.000000	0.672565,2.226640,0.327451	0
18:28:20	0.672570,2.226637,0.327444	0.675662,2.066921,0.348457	0.000000,0.000000,0.000000	0.672570,2.226637,0.327444	0
18:28:20	0.672519,2.226606,0.327371	0.675661,2.066925,0.348452	0.000000,0.000000,0.000000	0.672519,2.226606,0.327371	0
18:28:20	0.672561,2.226650,0.327452	0.675672,2.067017,0.348452	0.000000,0.000000,0.000000	0.672561,2.226650,0.327452	0
18:28:20	0.672574,2.226645,0.327451	0.675672,2.066879,0.343930	0.000000,0.000000,0.000000	0.672574,2.226645,0.327451	0
18:28:20	0.672565,2.226640,0.327457	0.675673,2.066893,0.343938	0.000000,0.000000,0.000000	0.672565,2.226640,0.327457	0
18:28:21	0.672562,2.226635,0.327448	0.675689,2.066883,0.343923	0.000000,0.000000,0.000000	0.672562,2.226635,0.327448	0
18:28:21	0.672573,2.226636,0.327439	0.675636,2.066848,0.343857	0.000000,0.000000,0.000000	0.672573,2.226636,0.327439	0
18:28:21	0.672566,2.226640,0.327449	0.675646,2.066846,0.343864	0.000000,0.000000,0.000000	0.672566,2.226640,0.327449	0
18:28:21	0.672532,2.226548,0.327451	0.675683,2.066880,0.343927	0.000000,0.000000,0.000000	0.672532,2.226548,0.327451	0
18:28:21	0.672536,2.226540,0.327444	0.675680,2.066884,0.343927	0.000000,0.000000,0.000000	0.672536,2.226540,0.327444	0
18:28:21	0.672564,2.226633,0.327462	0.675690,2.066885,0.343930	0.000000,0.000000,0.000000	0.672564,2.226633,0.327462	0
18:28:21	0.672565,2.226639,0.327454	0.675680,2.066884,0.343932	0.000000,0.000000,0.000000	0.672565,2.226639,0.327454	0
18:28:21	0.672568,2.226638,0.327448	0.675675,2.067012,0.348460	0.000000,0.000000,0.000000	0.672568,2.226638,0.327448	0
18:28:21	0.672520,2.226597,0.327362	0.675677,2.067020,0.348455	0.000000,0.000000,0.000000	0.672520,2.226597,0.327362	0
18:28:21	0.672566,2.226637,0.327449	0.675686,2.067008,0.348450	0.000000,0.000000,0.000000	0.672566,2.226637,0.327449	0
18:28:22	0.672574,2.226637,0.327445	0.675684,2.067014,0.348450	0.000000,0.000000,0.000000	0.672574,2.226637,0.327445	0
18:28:22	0.672572,2.226645,0.327440	0.675691,2.067019,0.348449	0.000000,0.000000,0.000000	0.672572,2.226645,0.327440	0
18:28:22	0.672501,2.226599,0.327367	0.675682,2.067011,0.348449	0.000000,0.000000,0.000000	0.672501,2.226599,0.327367	0
18:28:22	0.672568,2.226638,0.327448	0.675680,2.067013,0.348451	0.000000,0.000000,0.000000	0.672568,2.226638,0.327448	0
18:28:22	0.672519,2.226598,0.327359	0.675653,2.066920,0.348454	0.000000,0.000000,0.000000	0.672519,2.226598,0.327359	0
18:28:22	0.672516,2.226609,0.327366	0.675684,2.067017,0.348451	0.000000,0.000000,0.000000	0.672516,2.226609,0.327366	0
18:28:22	0.672560,2.226640,0.327452	0.675681,2.066875,0.343929	0.000000,0.000000,0.000000	0.672560,2.226640,0.327452	0
18:28:22	0.672573,2.226640,0.327449	0.675682,2.067011,0.348448	0.000000,0.000000,0.000000	0.672573,2.226640,0.327449	0
18:28:22	0.672563,2.226637,0.327449	0.675633,2.066969,0.348390	0.000000,0.000000,0.000000	0.672563,2.226637,0.327449	0
18:28:22	0.672560,2.226644,0.327452	0.675685,2.066886,0.343932	0.000000,0.000000,0.000000	0.672560,2.226644,0.327452	0
18:28:23	0.672567,2.226646,0.327441	0.675683,2.066879,0.343926	0.000000,0.000000,0.000000	0.672567,2.226646,0.327441	0
18:28:23	0.672520,2.226589,0.327370	0.675688,2.066872,0.343922	0.000000,0.000000,0.000000	0.672520,2.226589,0.327370	0
18:28:23	0.672533,2.226546,0.327445	0.675680,2.066873,0.343931	0.000000,0.000000,0.000000	0.672533,2.226546,0.327445	0
18:28:23	0.672556,2.226644,0.327451	0.675685,2.067006,0.348448	0.000000,0.000000,0.000000	0.672556,2.226644,0.327451	0
18:28:23	0.672563,2.226635,0.327448	0.675656,2.066800,0.343929	0.000000,0.000000,0.000000	0.672563,2.226635,0.327448	0
18:28:23	0.672571,2.226639,0.327447	0.675678,2.067008,0.348451	0.000000,0.000000,0.000000	0.672571,2.226639,0.327447	0
18:28:23	0.672519,2.226598,0.327363	0.675655,2.066928,0.348457	0.000000,0.000000,0.000000	0.672519,2.226598,0.327363	0
18:28:23	0.672561,2.226650,0.327454	0.677929,2.066853,0.343923	0.000000,0.000000,0.000000	0.672561,2.226650,0.327454	0
