# Flight Log 
# 25 08 17 - 18:29:08
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:29:08	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:29:08	3.120499,1.570468,0.356265	2.972232,1.530580,0.446286	0.000000,0.000000,0.000000	3.120499,1.570468,0.356265	0
18:29:08	3.120523,1.570366,0.356270	2.972254,1.530486,0.446291	0.000000,0.000000,0.000000	3.120523,1.570366,0.356270	0
18:29:08	3.120505,1.570443,0.356305	2.972237,1.530557,0.446321	0.000000,0.000000,0.000000	3.120505,1.570443,0.356305	0
18:29:09	3.120480,1.570489,0.356330	2.972212,1.530600,0.446343	0.000000,0.000000,0.000000	3.120480,1.570489,0.356330	0
18:29:09	3.120509,1.570425,0.356296	2.972241,1.530540,0.446313	0.000000,0.000000,0.000000	3.120509,1.570425,0.356296	0
18:29:09	3.120485,1.570483,0.356322	2.972247,1.530548,0.446331	0.000000,0.000000,0.000000	3.120485,1.570483,0.356322	0
18:29:09	3.120527,1.570363,0.356271	2.972258,1.530482,0.446291	0.000000,0.000000,0.000000	3.120527,1.570363,0.356271	0
18:29:09	3.120506,1.570424,0.356298	2.972258,1.530482,0.446291	0.000000,0.000000,0.000000	3.120506,1.570424,0.356298	0
18:29:09	3.120516,1.570382,0.356230	2.972238,1.530550,0.446328	0.000000,0.000000,0.000000	3.120516,1.570382,0.356230	0
18:29:09	3.120507,1.570420,0.356303	2.972247,1.530477,0.446291	0.000000,0.000000,0.000000	3.120507,1.570420,0.356303	0
18:29:09	3.120504,1.570429,0.356319	2.972226,1.530582,0.446300	0.000000,0.000000,0.000000	3.120504,1.570429,0.356319	0
18:29:09	3.120520,1.570355,0.356279	2.972251,1.530475,0.446298	0.000000,0.000000,0.000000	3.120520,1.570355,0.356279	0
18:29:09	3.120505,1.570408,0.356294	2.972222,1.530601,0.446354	0.000000,0.000000,0.000000	3.120505,1.570408,0.356294	0
18:29:10	3.120508,1.570411,0.356304	2.972222,1.530601,0.446354	0.000000,0.000000,0.000000	3.120508,1.570411,0.356304	0
18:29:10	3.120486,1.570493,0.356337	2.972234,1.530537,0.446317	0.000000,0.000000,0.000000	3.120486,1.570493,0.356337	0
18:29:10	3.120523,1.570366,0.356284	2.972257,1.530494,0.446301	0.000000,0.000000,0.000000	3.120523,1.570366,0.356284	0
18:29:10	3.120488,1.570493,0.356321	2.972234,1.530541,0.446325	0.000000,0.000000,0.000000	3.120488,1.570493,0.356321	0
18:29:10	3.120472,1.570491,0.356336	2.972205,1.530601,0.446348	0.000000,0.000000,0.000000	3.120472,1.570491,0.356336	0
18:29:10	3.120517,1.570368,0.356276	2.972225,1.530575,0.446292	0.000000,0.000000,0.000000	3.120517,1.570368,0.356276	0
18:29:10	3.120530,1.570368,0.356269	2.972261,1.530487,0.446289	0.000000,0.000000,0.000000	3.120530,1.570368,0.356269	0
18:29:10	3.120511,1.570323,0.356221	2.972261,1.530494,0.446292	0.000000,0.000000,0.000000	3.120511,1.570323,0.356221	0
18:29:10	3.120489,1.570488,0.356334	2.972238,1.530535,0.446317	0.000000,0.000000,0.000000	3.120489,1.570488,0.356334	0
18:29:10	3.120482,1.570496,0.356335	2.972233,1.530541,0.446321	0.000000,0.000000,0.000000	3.120482,1.570496,0.356335	0
18:29:11	3.120497,1.570447,0.356245	2.972246,1.530550,0.446319	0.000000,0.000000,0.000000	3.120497,1.570447,0.356245	0
18:29:11	3.120509,1.570426,0.356284	2.972252,1.530479,0.446283	0.000000,0.000000,0.000000	3.120509,1.570426,0.356284	0
18:29:11	3.120510,1.570436,0.356304	2.972237,1.530555,0.446330	0.000000,0.000000,0.000000	3.120510,1.570436,0.356304	0
18:29:11	3.120482,1.570508,0.356344	2.972245,1.530559,0.446324	0.000000,0.000000,0.000000	3.120482,1.570508,0.356344	0
18:29:11	3.120495,1.570445,0.356247	2.972262,1.530497,0.446295	0.000000,0.000000,0.000000	3.120495,1.570445,0.356247	0
18:29:11	3.120501,1.570399,0.356230	2.972203,1.530633,0.446306	0.000000,0.000000,0.000000	3.120501,1.570399,0.356230	0
18:29:11	3.120511,1.570426,0.356289	2.972268,1.530482,0.446281	0.000000,0.000000,0.000000	3.120511,1.570426,0.356289	0
18:29:11	3.120505,1.570433,0.356296	2.972233,1.530533,0.446305	0.000000,0.000000,0.000000	3.120505,1.570433,0.356296	0
18:29:11	3.120526,1.570362,0.356269	2.972264,1.530479,0.446285	0.000000,0.000000,0.000000	3.120526,1.570362,0.356269	0
18:29:11	3.120512,1.570445,0.356298	2.972250,1.530537,0.446306	0.000000,0.000000,0.000000	3.120512,1.570445,0.356298	0
18:29:12	3.120528,1.570381,0.356269	2.972225,1.530523,0.446282	0.000000,0.000000,0.000000	3.120528,1.570381,0.356269	0
18:29:12	3.120516,1.570424,0.356288	2.972268,1.530476,0.446273	0.000000,0.000000,0.000000	3.120516,1.570424,0.356288	0
18:29:12	3.120537,1.570485,0.356307	2.972225,1.530605,0.446341	0.000000,0.000000,0.000000	3.120537,1.570485,0.356307	0
18:29:12	3.120484,1.570399,0.356263	2.972253,1.530531,0.446295	0.000000,0.000000,0.000000	3.120484,1.570399,0.356263	0
18:29:12	3.120538,1.570361,0.356264	2.972251,1.530553,0.446327	0.000000,0.000000,0.000000	3.120538,1.570361,0.356264	0
18:29:12	3.120543,1.570359,0.356256	2.972247,1.530540,0.446303	0.000000,0.000000,0.000000	3.120543,1.570359,0.356256	0
18:29:12	3.120521,1.570428,0.356278	2.972273,1.530479,0.446276	0.000000,0.000000,0.000000	3.120521,1.570428,0.356278	0
18:29:12	3.120528,1.570354,0.356266	2.972253,1.530531,0.446297	0.000000,0.000000,0.000000	3.120528,1.570354,0.356266	0
18:29:12	3.120505,1.570442,0.356305	2.972364,1.530539,0.446199	0.000000,0.000000,0.000000	3.120505,1.570442,0.356305	0
18:29:12	3.120597,1.570347,0.356173	2.972329,1.530470,0.446203	0.000000,0.000000,0.000000	3.120597,1.570347,0.356173	0
18:29:13	3.120533,1.570356,0.356263	2.972245,1.530538,0.446326	0.000000,0.000000,0.000000	3.120533,1.570356,0.356263	0
18:29:13	3.120606,1.570399,0.356171	2.972327,1.530468,0.446206	0.000000,0.000000,0.000000	3.120606,1.570399,0.356171	0
18:29:13	3.120506,1.570356,0.356304	2.972225,1.530482,0.446342	0.000000,0.000000,0.000000	3.120506,1.570356,0.356304	0
18:29:13	3.120534,1.570422,0.356237	2.972278,1.530536,0.446264	0.000000,0.000000,0.000000	3.120534,1.570422,0.356237	0
18:29:13	3.120509,1.570490,0.356306	2.972296,1.530557,0.446257	0.000000,0.000000,0.000000	3.120509,1.570490,0.356306	0
18:29:13	3.120513,1.570464,0.356271	2.972274,1.530547,0.446291	0.000000,0.000000,0.000000	3.120513,1.570464,0.356271	0
18:29:13	3.120553,1.570371,0.356235	2.972273,1.530480,0.446260	0.000000,0.000000,0.000000	3.120553,1.570371,0.356235	0
18:29:13	3.120524,1.570344,0.356266	2.972275,1.530480,0.446258	0.000000,0.000000,0.000000	3.120524,1.570344,0.356266	0
18:29:13	3.120533,1.570423,0.356281	2.972283,1.530541,0.446289	0.000000,0.000000,0.000000	3.120533,1.570423,0.356281	0
18:29:13	3.120540,1.570427,0.356281	2.972269,1.530553,0.446307	0.000000,0.000000,0.000000	3.120540,1.570427,0.356281	0
18:29:14	3.120521,1.570425,0.356285	2.972253,1.530540,0.446303	0.000000,0.000000,0.000000	3.120521,1.570425,0.356285	0
18:29:14	3.120513,1.570354,0.356290	2.972261,1.530490,0.446296	0.000000,0.000000,0.000000	3.120513,1.570354,0.356290	0
18:29:14	3.120511,1.570363,0.356285	2.972242,1.530482,0.446303	0.000000,0.000000,0.000000	3.120511,1.570363,0.356285	0
18:29:14	3.120509,1.570405,0.356292	2.972242,1.530482,0.446303	0.000000,0.000000,0.000000	3.120509,1.570405,0.356292	0
18:29:14	3.120493,1.570438,0.356352	2.972223,1.530544,0.446353	0.000000,0.000000,0.000000	3.120493,1.570438,0.356352	0
18:29:14	3.120509,1.570448,0.356321	2.972255,1.530490,0.446298	0.000000,0.000000,0.000000	3.120509,1.570448,0.356321	0
18:29:14	3.120492,1.570421,0.356305	2.972221,1.530535,0.446329	0.000000,0.000000,0.000000	3.120492,1.570421,0.356305	0
18:29:14	3.120524,1.570360,0.356245	2.972241,1.530539,0.446285	0.000000,0.000000,0.000000	3.120524,1.570360,0.356245	0
18:29:14	3.120498,1.570436,0.356322	2.972233,1.530556,0.446339	0.000000,0.000000,0.000000	3.120498,1.570436,0.356322	0
18:29:14	3.120511,1.570423,0.356310	2.972242,1.530538,0.446325	0.000000,0.000000,0.000000	3.120511,1.570423,0.356310	0
18:29:15	3.120510,1.570382,0.356209	2.972221,1.530535,0.446318	0.000000,0.000000,0.000000	3.120510,1.570382,0.356209	0
18:29:15	3.120491,1.570430,0.356296	2.972243,1.530477,0.446289	0.000000,0.000000,0.000000	3.120491,1.570430,0.356296	0
18:29:15	3.120492,1.570507,0.356317	2.972221,1.530618,0.446341	0.000000,0.000000,0.000000	3.120492,1.570507,0.356317	0
18:29:15	3.120549,1.570370,0.356255	2.972245,1.530545,0.446320	0.000000,0.000000,0.000000	3.120549,1.570370,0.356255	0
18:29:15	3.120536,1.570368,0.356264	2.972268,1.530489,0.446291	0.000000,0.000000,0.000000	3.120536,1.570368,0.356264	0
18:29:15	3.120509,1.570435,0.356308	2.972255,1.530477,0.446289	0.000000,0.000000,0.000000	3.120509,1.570435,0.356308	0
18:29:15	3.120510,1.570422,0.356310	2.972225,1.530605,0.446347	0.000000,0.000000,0.000000	3.120510,1.570422,0.356310	0
18:29:15	3.120541,1.570366,0.356261	2.972259,1.530520,0.446292	0.000000,0.000000,0.000000	3.120541,1.570366,0.356261	0
18:29:15	3.120534,1.570355,0.356252	2.972253,1.530487,0.446282	0.000000,0.000000,0.000000	3.120534,1.570355,0.356252	0
18:29:15	3.120570,1.570347,0.356235	2.972254,1.530537,0.446289	0.000000,0.000000,0.000000	3.120570,1.570347,0.356235	0
18:29:16	3.120504,1.570447,0.356334	2.972268,1.530554,0.446320	0.000000,0.000000,0.000000	3.120504,1.570447,0.356334	0
18:29:16	3.120507,1.570463,0.356258	2.972251,1.530555,0.446304	0.000000,0.000000,0.000000	3.120507,1.570463,0.356258	0
18:29:16	3.120531,1.570376,0.356252	2.972251,1.530555,0.446304	0.000000,0.000000,0.000000	3.120531,1.570376,0.356252	0
18:29:16	3.120528,1.570367,0.356257	2.972238,1.530554,0.446320	0.000000,0.000000,0.000000	3.120528,1.570367,0.356257	0
18:29:16	3.120525,1.570379,0.356277	2.972225,1.530545,0.446322	0.000000,0.000000,0.000000	3.120525,1.570379,0.356277	0
18:29:16	3.120484,1.570448,0.356338	2.972212,1.530552,0.446354	0.000000,0.000000,0.000000	3.120484,1.570448,0.356338	0
18:29:16	3.120484,1.570480,0.356291	2.972215,1.530605,0.446356	0.000000,0.000000,0.000000	3.120484,1.570480,0.356291	0
18:29:16	3.120490,1.570485,0.356342	2.972208,1.530613,0.446361	0.000000,0.000000,0.000000	3.120490,1.570485,0.356342	0
18:29:16	3.120514,1.570416,0.356294	2.972238,1.530556,0.446311	0.000000,0.000000,0.000000	3.120514,1.570416,0.356294	0
18:29:16	3.120472,1.570497,0.356338	2.972205,1.530607,0.446350	0.000000,0.000000,0.000000	3.120472,1.570497,0.356338	0
18:29:17	3.120495,1.570432,0.356288	2.972227,1.530547,0.446306	0.000000,0.000000,0.000000	3.120495,1.570432,0.356288	0
18:29:17	3.120518,1.570424,0.356281	2.972271,1.530494,0.446273	0.000000,0.000000,0.000000	3.120518,1.570424,0.356281	0
18:29:17	3.120536,1.570355,0.356263	2.972224,1.530629,0.446299	0.000000,0.000000,0.000000	3.120536,1.570355,0.356263	0
18:29:17	3.120519,1.570428,0.356308	2.972280,1.530556,0.446314	0.000000,0.000000,0.000000	3.120519,1.570428,0.356308	0
18:29:17	3.120506,1.570421,0.356307	2.972199,1.530579,0.446328	0.000000,0.000000,0.000000	3.120506,1.570421,0.356307	0
18:29:17	3.120511,1.570373,0.356197	2.972253,1.530478,0.446271	0.000000,0.000000,0.000000	3.120511,1.570373,0.356197	0
18:29:17	3.120536,1.570358,0.356239	2.972244,1.530551,0.446306	0.000000,0.000000,0.000000	3.120536,1.570358,0.356239	0
18:29:17	3.120500,1.570472,0.356266	2.972252,1.530544,0.446309	0.000000,0.000000,0.000000	3.120500,1.570472,0.356266	0
18:29:17	3.120504,1.570485,0.356323	2.972225,1.530602,0.446348	0.000000,0.000000,0.000000	3.120504,1.570485,0.356323	0
18:29:17	3.120525,1.570357,0.356269	2.972210,1.530599,0.446341	0.000000,0.000000,0.000000	3.120525,1.570357,0.356269	0
18:29:18	3.120491,1.570423,0.356291	2.972223,1.530538,0.446309	0.000000,0.000000,0.000000	3.120491,1.570423,0.356291	0
18:29:18	3.120506,1.570419,0.356309	2.972237,1.530535,0.446324	0.000000,0.000000,0.000000	3.120506,1.570419,0.356309	0
18:29:18	3.120522,1.570355,0.356264	2.972255,1.530490,0.446304	0.000000,0.000000,0.000000	3.120522,1.570355,0.356264	0
18:29:18	3.120528,1.570364,0.356262	2.972259,1.530470,0.446270	0.000000,0.000000,0.000000	3.120528,1.570364,0.356262	0
18:29:18	3.120473,1.570502,0.356348	2.972243,1.530546,0.446329	0.000000,0.000000,0.000000	3.120473,1.570502,0.356348	0
18:29:18	3.120486,1.570501,0.356366	2.972219,1.530611,0.446374	0.000000,0.000000,0.000000	3.120486,1.570501,0.356366	0
18:29:18	3.120506,1.570480,0.356346	2.972238,1.530592,0.446356	0.000000,0.000000,0.000000	3.120506,1.570480,0.356346	0
18:29:18	3.120554,1.570405,0.356276	2.972285,1.530522,0.446294	0.000000,0.000000,0.000000	3.120554,1.570405,0.356276	0
18:29:18	3.120536,1.570370,0.356250	2.972259,1.530488,0.446282	0.000000,0.000000,0.000000	3.120536,1.570370,0.356250	0
18:29:18	3.120514,1.570444,0.356332	2.972230,1.530612,0.446356	0.000000,0.000000,0.000000	3.120514,1.570444,0.356332	0
18:29:19	3.120512,1.570427,0.356318	2.972230,1.530612,0.446356	0.000000,0.000000,0.000000	3.120512,1.570427,0.356318	0
18:29:19	3.120532,1.570338,0.356279	2.972263,1.530459,0.446298	0.000000,0.000000,0.000000	3.120532,1.570338,0.356279	0
