# Flight Log 
# 25 08 17 - 18:32:07
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:32:07	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:32:07	2.033761,3.844912,0.608878	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033761,3.844912,0.608878	0
18:32:07	2.033740,3.844876,0.608901	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033740,3.844876,0.608901	0
18:32:07	2.033749,3.844865,0.608865	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033749,3.844865,0.608865	0
18:32:07	2.033750,3.844872,0.608876	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033750,3.844872,0.608876	0
18:32:07	2.033748,3.844877,0.608880	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033748,3.844877,0.608880	0
18:32:07	2.033761,3.844903,0.608871	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033761,3.844903,0.608871	0
18:32:07	2.033741,3.844903,0.608878	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033741,3.844903,0.608878	0
18:32:07	2.033740,3.844864,0.608880	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033740,3.844864,0.608880	0
18:32:07	2.033743,3.844871,0.608890	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033743,3.844871,0.608890	0
18:32:07	2.033748,3.844861,0.608884	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033748,3.844861,0.608884	0
18:32:08	2.033743,3.844860,0.608881	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033743,3.844860,0.608881	0
18:32:08	2.033740,3.844867,0.608901	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033740,3.844867,0.608901	0
18:32:08	2.033766,3.844876,0.608888	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033766,3.844876,0.608888	0
18:32:08	2.033765,3.844878,0.608883	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033765,3.844878,0.608883	0
18:32:08	2.033744,3.844896,0.608876	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033744,3.844896,0.608876	0
