# Flight Log 
# 25 08 17 - 18:30:42
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:30:43	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:30:43	3.120505,1.570367,0.356264	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	3.120505,1.570367,0.356264	0
18:30:43	3.120502,1.570416,0.356263	2.972228,1.530530,0.446303	0.000000,0.000000,0.000000	3.120502,1.570416,0.356263	0
18:30:43	3.120534,1.570359,0.356237	2.972251,1.530476,0.446265	0.000000,0.000000,0.000000	3.120534,1.570359,0.356237	0
18:30:43	3.120520,1.570366,0.356246	2.972257,1.530472,0.446259	0.000000,0.000000,0.000000	3.120520,1.570366,0.356246	0
18:30:43	3.120521,1.570350,0.356224	2.972246,1.530486,0.446268	0.000000,0.000000,0.000000	3.120521,1.570350,0.356224	0
18:30:43	3.120522,1.570357,0.356233	2.972262,1.530481,0.446251	0.000000,0.000000,0.000000	3.120522,1.570357,0.356233	0
18:30:43	3.120516,1.570390,0.356183	2.972233,1.530528,0.446298	0.000000,0.000000,0.000000	3.120516,1.570390,0.356183	0
18:30:43	3.120521,1.570379,0.356247	2.972233,1.530479,0.446190	0.000000,0.000000,0.000000	3.120521,1.570379,0.356247	0
18:30:43	3.120514,1.570368,0.356262	2.972258,1.530487,0.446270	0.000000,0.000000,0.000000	3.120514,1.570368,0.356262	0
18:30:43	3.120530,1.570357,0.356248	2.972258,1.530476,0.446259	0.000000,0.000000,0.000000	3.120530,1.570357,0.356248	0
18:30:44	3.120506,1.570323,0.356181	2.972236,1.530530,0.446293	0.000000,0.000000,0.000000	3.120506,1.570323,0.356181	0
18:30:44	3.120524,1.570369,0.356241	2.972236,1.530534,0.446288	0.000000,0.000000,0.000000	3.120524,1.570369,0.356241	0
18:30:44	3.120497,1.570438,0.356236	2.972275,1.530490,0.446265	0.000000,0.000000,0.000000	3.120497,1.570438,0.356236	0
18:30:44	3.120526,1.570361,0.356249	2.972242,1.530525,0.446280	0.000000,0.000000,0.000000	3.120526,1.570361,0.356249	0
18:30:44	3.120497,1.570406,0.356273	2.972233,1.530450,0.446226	0.000000,0.000000,0.000000	3.120497,1.570406,0.356273	0
18:30:44	3.120528,1.570363,0.356230	2.972234,1.530529,0.446291	0.000000,0.000000,0.000000	3.120528,1.570363,0.356230	0
18:30:44	3.120502,1.570393,0.356235	2.972257,1.530477,0.446269	0.000000,0.000000,0.000000	3.120502,1.570393,0.356235	0
18:30:44	3.120496,1.570452,0.356222	2.972248,1.530537,0.446293	0.000000,0.000000,0.000000	3.120496,1.570452,0.356222	0
18:30:44	3.120522,1.570404,0.356229	2.972271,1.530459,0.446256	0.000000,0.000000,0.000000	3.120522,1.570404,0.356229	0
18:30:44	3.120531,1.570352,0.356214	2.972256,1.530521,0.446279	0.000000,0.000000,0.000000	3.120531,1.570352,0.356214	0
18:30:45	3.120525,1.570346,0.356228	2.972240,1.530533,0.446278	0.000000,0.000000,0.000000	3.120525,1.570346,0.356228	0
18:30:45	3.120525,1.570351,0.356235	2.972241,1.530558,0.446245	0.000000,0.000000,0.000000	3.120525,1.570351,0.356235	0
18:30:45	3.120492,1.570441,0.356236	2.972264,1.530479,0.446267	0.000000,0.000000,0.000000	3.120492,1.570441,0.356236	0
18:30:45	3.120518,1.570378,0.356199	2.972255,1.530473,0.446257	0.000000,0.000000,0.000000	3.120518,1.570378,0.356199	0
18:30:45	3.120514,1.570408,0.356235	2.972238,1.530549,0.446296	0.000000,0.000000,0.000000	3.120514,1.570408,0.356235	0
18:30:45	3.120484,1.570443,0.356229	2.972257,1.530481,0.446271	0.000000,0.000000,0.000000	3.120484,1.570443,0.356229	0
18:30:45	3.120500,1.570381,0.356225	2.972232,1.530532,0.446292	0.000000,0.000000,0.000000	3.120500,1.570381,0.356225	0
18:30:45	3.120486,1.570455,0.356235	2.972239,1.530528,0.446281	0.000000,0.000000,0.000000	3.120486,1.570455,0.356235	0
18:30:45	3.120535,1.570355,0.356231	2.972239,1.530518,0.446291	0.000000,0.000000,0.000000	3.120535,1.570355,0.356231	0
18:30:45	3.120502,1.570330,0.356211	2.972246,1.530486,0.446269	0.000000,0.000000,0.000000	3.120502,1.570330,0.356211	0
18:30:46	3.120522,1.570347,0.356237	2.972232,1.530557,0.446242	0.000000,0.000000,0.000000	3.120522,1.570347,0.356237	0
18:30:46	3.120534,1.570341,0.356211	2.972254,1.530478,0.446270	0.000000,0.000000,0.000000	3.120534,1.570341,0.356211	0
18:30:46	3.120508,1.570403,0.356279	2.972265,1.530471,0.446264	0.000000,0.000000,0.000000	3.120508,1.570403,0.356279	0
18:30:46	3.120528,1.570360,0.356248	2.972245,1.530507,0.446239	0.000000,0.000000,0.000000	3.120528,1.570360,0.356248	0
18:30:46	3.120497,1.570414,0.356271	2.972236,1.530525,0.446291	0.000000,0.000000,0.000000	3.120497,1.570414,0.356271	0
18:30:46	3.120522,1.570346,0.356259	2.972250,1.530457,0.446276	0.000000,0.000000,0.000000	3.120522,1.570346,0.356259	0
18:30:46	3.120485,1.570369,0.356183	2.972220,1.530539,0.446261	0.000000,0.000000,0.000000	3.120485,1.570369,0.356183	0
18:30:46	3.120518,1.570408,0.356273	2.972245,1.530464,0.446273	0.000000,0.000000,0.000000	3.120518,1.570408,0.356273	0
18:30:46	3.120506,1.570422,0.356270	2.972256,1.530472,0.446274	0.000000,0.000000,0.000000	3.120506,1.570422,0.356270	0
18:30:46	3.120521,1.570356,0.356240	2.972264,1.530480,0.446267	0.000000,0.000000,0.000000	3.120521,1.570356,0.356240	0
18:30:47	3.120490,1.570425,0.356258	2.972233,1.530531,0.446293	0.000000,0.000000,0.000000	3.120490,1.570425,0.356258	0
18:30:47	3.120502,1.570426,0.356271	2.972245,1.530541,0.446286	0.000000,0.000000,0.000000	3.120502,1.570426,0.356271	0
18:30:47	3.120518,1.570354,0.356248	2.972255,1.530481,0.446263	0.000000,0.000000,0.000000	3.120518,1.570354,0.356248	0
18:30:47	3.120517,1.570353,0.356246	2.972239,1.530502,0.446237	0.000000,0.000000,0.000000	3.120517,1.570353,0.356246	0
18:30:47	3.120507,1.570412,0.356275	2.972242,1.530534,0.446286	0.000000,0.000000,0.000000	3.120507,1.570412,0.356275	0
18:30:47	3.120527,1.570348,0.356241	2.972224,1.530559,0.446257	0.000000,0.000000,0.000000	3.120527,1.570348,0.356241	0
18:30:47	3.120536,1.570348,0.356250	2.972261,1.530511,0.446225	0.000000,0.000000,0.000000	3.120536,1.570348,0.356250	0
18:30:47	3.120510,1.570414,0.356268	2.972236,1.530528,0.446293	0.000000,0.000000,0.000000	3.120510,1.570414,0.356268	0
18:30:47	3.120538,1.570343,0.356229	2.972253,1.530516,0.446286	0.000000,0.000000,0.000000	3.120538,1.570343,0.356229	0
18:30:47	3.120516,1.570428,0.356257	2.972270,1.530479,0.446266	0.000000,0.000000,0.000000	3.120516,1.570428,0.356257	0
