# Flight Log 
# 25 08 17 - 18:29:08
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:29:08	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:29:08	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:29:08	0.687431,0.825208,0.409902	0.739563,0.880909,0.378128	-0.126936,0.148491,10.327324	0.687431,0.825208,0.409902	3.70557188988
18:29:08	0.687416,0.825206,0.409925	0.739541,0.880887,0.378443	-0.126936,0.146096,10.310559	0.687416,0.825206,0.409925	3.70557188988
18:29:09	0.687414,0.825154,0.409935	0.739554,0.880911,0.378159	-0.126936,0.155676,10.322534	0.687414,0.825154,0.409935	3.70557188988
18:29:09	0.687409,0.825156,0.409928	0.739556,0.880859,0.378385	-0.122146,0.141306,10.332114	0.687409,0.825156,0.409928	3.70557188988
18:29:09	0.687448,0.825179,0.409787	0.739528,0.880895,0.378444	-0.122146,0.143701,10.317744	0.687448,0.825179,0.409787	3.70557188988
18:29:09	0.687393,0.825135,0.409917	0.739541,0.880895,0.378406	-0.124541,0.141306,10.317744	0.687393,0.825135,0.409917	3.70557188988
18:29:09	0.687460,0.825229,0.409796	0.739524,0.880863,0.378448	-0.122146,0.148491,10.312954	0.687460,0.825229,0.409796	3.70557188988
18:29:09	0.687425,0.825179,0.409799	0.739542,0.880893,0.378388	-0.119751,0.143701,10.315349	0.687425,0.825179,0.409799	3.70557188988
18:29:09	0.687409,0.825147,0.409926	0.739515,0.880894,0.378513	-0.126936,0.143701,10.327324	0.687409,0.825147,0.409926	3.70557188988
18:29:09	0.687424,0.825204,0.409923	0.739559,0.880904,0.378157	-0.126936,0.150886,10.315349	0.687424,0.825204,0.409923	3.70557188988
18:29:09	0.687410,0.825160,0.409935	0.739563,0.880904,0.378146	-0.131726,0.146096,10.327324	0.687410,0.825160,0.409935	3.70557188988
18:29:09	0.687391,0.825156,0.409938	0.739565,0.880904,0.378126	-0.131726,0.153281,10.327324	0.687391,0.825156,0.409938	3.70557188988
18:29:10	0.687327,0.825237,0.409868	0.739580,0.880902,0.378175	-0.124541,0.148491,10.320139	0.687327,0.825237,0.409868	3.63695025444
18:29:10	0.687352,0.825203,0.409824	0.739493,0.880866,0.378576	-0.146096,0.150886,10.322534	0.687352,0.825203,0.409824	3.6316716671
18:29:10	0.687381,0.825181,0.409816	0.739590,0.880852,0.378229	-0.203577,0.158071,10.296189	0.687381,0.825181,0.409816	3.62639307976
18:29:10	0.687375,0.825155,0.409876	0.739590,0.880901,0.378157	-0.146096,0.129331,10.358459	0.687375,0.825155,0.409876	3.61583590508
18:29:10	0.687435,0.825254,0.409776	0.739597,0.880897,0.378183	-0.148491,0.153281,10.317744	0.687435,0.825254,0.409776	3.61055731773
18:29:10	0.687350,0.825155,0.409912	0.739561,0.880894,0.378516	-0.098196,0.205972,10.174043	0.687350,0.825155,0.409912	3.60527873039
