# Flight Log 
# 25 08 17 - 18:28:19
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:28:19	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:28:19	3.120491,1.570470,0.356284	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	3.120491,1.570470,0.356284	0
18:28:19	3.120502,1.570439,0.356333	2.972226,1.530556,0.446338	0.000000,0.000000,0.000000	3.120502,1.570439,0.356333	0
18:28:19	3.120488,1.570498,0.356334	2.972241,1.530548,0.446337	0.000000,0.000000,0.000000	3.120488,1.570498,0.356334	0
18:28:19	3.120506,1.570433,0.356324	2.972228,1.530568,0.446286	0.000000,0.000000,0.000000	3.120506,1.570433,0.356324	0
18:28:19	3.120483,1.570499,0.356348	2.972237,1.530535,0.446321	0.000000,0.000000,0.000000	3.120483,1.570499,0.356348	0
18:28:19	3.120495,1.570489,0.356337	2.972215,1.530613,0.446361	0.000000,0.000000,0.000000	3.120495,1.570489,0.356337	0
18:28:19	3.120477,1.570493,0.356342	2.972233,1.530549,0.446339	0.000000,0.000000,0.000000	3.120477,1.570493,0.356342	0
18:28:19	3.120505,1.570434,0.356320	2.972223,1.530551,0.446340	0.000000,0.000000,0.000000	3.120505,1.570434,0.356320	0
18:28:20	3.120499,1.570447,0.356333	2.972236,1.530557,0.446335	0.000000,0.000000,0.000000	3.120499,1.570447,0.356333	0
18:28:20	3.120483,1.570503,0.356347	2.972230,1.530558,0.446340	0.000000,0.000000,0.000000	3.120483,1.570503,0.356347	0
18:28:20	3.120490,1.570495,0.356343	2.972241,1.530530,0.446323	0.000000,0.000000,0.000000	3.120490,1.570495,0.356343	0
18:28:20	3.120498,1.570438,0.356318	2.972240,1.530540,0.446334	0.000000,0.000000,0.000000	3.120498,1.570438,0.356318	0
18:28:20	3.120500,1.570426,0.356331	2.972224,1.530554,0.446331	0.000000,0.000000,0.000000	3.120500,1.570426,0.356331	0
18:28:20	3.120509,1.570440,0.356326	2.972247,1.530544,0.446333	0.000000,0.000000,0.000000	3.120509,1.570440,0.356326	0
