# Flight Log 
# 25 08 17 - 18:27:26
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:27:26	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:27:26	2.033775,3.844915,0.608856	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033775,3.844915,0.608856	0
18:27:27	2.033770,3.844917,0.608888	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033770,3.844917,0.608888	0
18:27:27	2.033776,3.844917,0.608854	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033776,3.844917,0.608854	0
18:27:27	2.033762,3.844918,0.608856	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033762,3.844918,0.608856	0
18:27:27	2.033751,3.844906,0.608901	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033751,3.844906,0.608901	0
18:27:27	2.033758,3.844906,0.608898	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033758,3.844906,0.608898	0
18:27:27	2.033743,3.844882,0.608900	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033743,3.844882,0.608900	0
18:27:27	2.033775,3.844915,0.608896	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033775,3.844915,0.608896	0
18:27:27	2.033768,3.844894,0.608907	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033768,3.844894,0.608907	0
18:27:27	2.033753,3.844867,0.608904	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033753,3.844867,0.608904	0
18:27:27	2.033771,3.844887,0.608887	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033771,3.844887,0.608887	0
18:27:28	2.033747,3.844900,0.608895	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033747,3.844900,0.608895	0
18:27:28	2.033754,3.844878,0.608908	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033754,3.844878,0.608908	0
18:27:28	2.033754,3.844902,0.608899	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033754,3.844902,0.608899	0
18:27:28	2.033751,3.844874,0.608902	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033751,3.844874,0.608902	0
18:27:28	2.033771,3.844919,0.608898	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033771,3.844919,0.608898	0
18:27:28	2.033755,3.844896,0.608896	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033755,3.844896,0.608896	0
18:27:28	2.033768,3.844891,0.608897	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033768,3.844891,0.608897	0
18:27:28	2.033766,3.844885,0.608900	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033766,3.844885,0.608900	0
18:27:28	2.033749,3.844873,0.608900	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033749,3.844873,0.608900	0
18:27:28	2.033786,3.844910,0.608886	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033786,3.844910,0.608886	0
18:27:29	2.033744,3.844871,0.608896	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033744,3.844871,0.608896	0
18:27:29	2.033755,3.844905,0.608902	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033755,3.844905,0.608902	0
18:27:29	2.033763,3.844886,0.608899	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033763,3.844886,0.608899	0
18:27:29	2.033753,3.844873,0.608908	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	2.033753,3.844873,0.608908	0
