# Flight Log 
# 25 08 17 - 18:36:58
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:36:58	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:36:58	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:36:59	0.700332,0.837804,0.409832	0.763798,0.905322,0.378419	-0.131726,0.143701,10.300979	0.700332,0.837804,0.409832	3.81642222404
18:36:59	0.700297,0.837806,0.409853	0.763809,0.905314,0.378363	-0.129331,0.141306,10.298584	0.700297,0.837806,0.409853	3.81642222404
18:36:59	0.700324,0.837804,0.409836	0.763802,0.905314,0.378353	-0.138911,0.136516,10.298584	0.700324,0.837804,0.409836	3.81642222404
18:36:59	0.700342,0.837814,0.409838	0.763804,0.905321,0.378407	-0.134121,0.141306,10.303374	0.700342,0.837814,0.409838	3.81642222404
18:36:59	0.700327,0.837806,0.409852	0.763814,0.905318,0.378364	-0.131726,0.136516,10.308164	0.700327,0.837806,0.409852	3.81642222404
18:36:59	0.700319,0.837795,0.409845	0.763809,0.905319,0.378384	-0.134121,0.138911,10.305769	0.700319,0.837795,0.409845	3.81642222404
18:36:59	0.700302,0.837814,0.409847	0.763812,0.905315,0.378363	-0.138911,0.141306,10.291399	0.700302,0.837814,0.409847	3.81642222404
18:36:59	0.700328,0.837804,0.409821	0.763817,0.905314,0.378315	-0.134121,0.141306,10.303374	0.700328,0.837804,0.409821	3.81642222404
18:36:59	0.700323,0.837807,0.409837	0.763809,0.905316,0.378355	-0.136516,0.146096,10.293794	0.700323,0.837807,0.409837	3.81642222404
18:36:59	0.700301,0.837825,0.409856	0.763811,0.905320,0.378351	-0.134121,0.143701,10.298584	0.700301,0.837825,0.409856	3.81642222404
18:37:00	0.700312,0.837825,0.409844	0.763808,0.905316,0.378374	-0.136516,0.138911,10.312954	0.700312,0.837825,0.409844	3.81642222404
18:37:00	0.700313,0.837821,0.409833	0.763822,0.905319,0.378323	-0.136516,0.136516,10.305769	0.700313,0.837821,0.409833	3.81642222404
18:37:00	0.700366,0.837790,0.409794	0.763803,0.905320,0.378396	-0.136516,0.141306,10.298584	0.700366,0.837790,0.409794	3.81642222404
18:37:00	0.700323,0.837807,0.409823	0.763802,0.905318,0.378377	-0.134121,0.138911,10.296189	0.700323,0.837807,0.409823	3.81642222404
18:37:00	0.700328,0.837805,0.409836	0.763805,0.905322,0.378364	-0.129331,0.143701,10.303374	0.700328,0.837805,0.409836	3.81642222404
18:37:00	0.700292,0.837766,0.409855	0.763797,0.905320,0.378414	-0.134121,0.141306,10.293794	0.700292,0.837766,0.409855	3.81642222404
18:37:00	0.700313,0.837789,0.409838	0.763817,0.905310,0.378360	-0.134121,0.136516,10.291399	0.700313,0.837789,0.409838	3.81642222404
18:37:00	0.700336,0.837805,0.409803	0.763797,0.905312,0.378357	-0.136516,0.138911,10.291399	0.700336,0.837805,0.409803	3.81642222404
18:37:00	0.700320,0.837816,0.409839	0.763808,0.905312,0.378320	-0.143701,0.134121,10.289004	0.700320,0.837816,0.409839	3.82170081139
18:37:00	0.700343,0.837809,0.409799	0.763798,0.905318,0.378570	-0.138911,0.143701,10.298584	0.700343,0.837809,0.409799	3.75307917595
18:37:01	0.700312,0.837805,0.409811	0.763811,0.905301,0.378485	-0.107776,0.179626,10.298584	0.700312,0.837805,0.409811	3.74780058861
18:37:01	0.700291,0.837816,0.409833	0.763794,0.905328,0.378532	-0.124541,0.141306,10.334509	0.700291,0.837816,0.409833	3.74252200127
18:37:01	0.700271,0.837840,0.409860	0.763790,0.905334,0.378561	-0.143701,0.177231,10.286609	0.700271,0.837840,0.409860	3.73724341393
18:37:01	0.700320,0.837843,0.409835	0.763812,0.905332,0.378478	-0.110171,0.138911,10.399175	0.700320,0.837843,0.409835	3.72668623924
18:37:01	0.700334,0.837807,0.409775	0.763811,0.905351,0.378438	-0.146096,0.158071,10.207573	0.700334,0.837807,0.409775	3.7214076519
18:37:01	0.700347,0.837790,0.409738	0.763787,0.905310,0.378526	-0.064666,0.110171,10.320139	0.700347,0.837790,0.409738	3.71612906456
18:37:01	0.700349,0.837802,0.409764	0.763777,0.905328,0.378543	-0.148491,0.110171,10.535691	0.700349,0.837802,0.409764	3.71085047722
18:37:01	0.700357,0.837830,0.409772	0.763800,0.905302,0.378473	-0.189207,0.064666,10.324929	0.700357,0.837830,0.409772	3.70557188988
18:37:01	0.700350,0.837616,0.409774	0.763791,0.905378,0.378547	-0.091011,0.131726,10.332114	0.700350,0.837616,0.409774	3.69501471519
18:37:01	0.700295,0.837435,0.409798	0.763803,0.905456,0.378495	-0.045505,0.112566,10.238708	0.700295,0.837435,0.409798	3.68973612785
18:37:02	0.700549,0.837724,0.409845	0.763798,0.905501,0.378507	-0.028740,0.177231,10.169253	0.700549,0.837724,0.409845	3.67917895317
18:37:02	0.700969,0.837914,0.409738	0.763388,0.905316,0.378709	-0.110171,0.129331,10.099797	0.700969,0.837914,0.409738	3.67390036583
18:37:02	0.701014,0.837788,0.409727	0.763109,0.905236,0.379370	-0.193997,0.112566,10.300979	0.701014,0.837788,0.409727	3.66334319115
