# Flight Log 
# 25 08 17 - 18:34:05
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:34:05	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:34:05	3.120514,1.570345,0.356156	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	3.120514,1.570345,0.356156	0
18:34:06	3.120486,1.570309,0.356152	2.972231,1.530438,0.446166	0.000000,0.000000,0.000000	3.120486,1.570309,0.356152	0
18:34:06	3.120514,1.570338,0.356195	2.972224,1.530434,0.446173	0.000000,0.000000,0.000000	3.120514,1.570338,0.356195	0
18:34:06	3.120514,1.570342,0.356202	2.972225,1.530521,0.446248	0.000000,0.000000,0.000000	3.120514,1.570342,0.356202	0
18:34:06	3.120514,1.570346,0.356196	2.972219,1.530437,0.446169	0.000000,0.000000,0.000000	3.120514,1.570346,0.356196	0
18:34:06	3.120494,1.570321,0.356138	2.972240,1.530471,0.446228	0.000000,0.000000,0.000000	3.120494,1.570321,0.356138	0
18:34:06	3.120497,1.570309,0.356125	2.972216,1.530445,0.446169	0.000000,0.000000,0.000000	3.120497,1.570309,0.356125	0
18:34:06	3.120495,1.570407,0.356223	2.972255,1.530452,0.446201	0.000000,0.000000,0.000000	3.120495,1.570407,0.356223	0
18:34:06	3.120504,1.570347,0.356194	2.972241,1.530478,0.446242	0.000000,0.000000,0.000000	3.120504,1.570347,0.356194	0
18:34:06	3.120489,1.570325,0.356161	2.972222,1.530522,0.446246	0.000000,0.000000,0.000000	3.120489,1.570325,0.356161	0
18:34:06	3.120493,1.570305,0.356109	2.972209,1.530480,0.446200	0.000000,0.000000,0.000000	3.120493,1.570305,0.356109	0
18:34:07	3.120494,1.570407,0.356223	2.972219,1.530520,0.446228	0.000000,0.000000,0.000000	3.120494,1.570407,0.356223	0
18:34:07	3.120483,1.570383,0.356201	2.972225,1.530450,0.446177	0.000000,0.000000,0.000000	3.120483,1.570383,0.356201	0
18:34:07	3.120493,1.570305,0.356134	2.972222,1.530523,0.446223	0.000000,0.000000,0.000000	3.120493,1.570305,0.356134	0
18:34:07	3.120478,1.570369,0.356183	2.972204,1.530503,0.446230	0.000000,0.000000,0.000000	3.120478,1.570369,0.356183	0
18:34:07	3.120523,1.570333,0.356194	2.972236,1.530478,0.446245	0.000000,0.000000,0.000000	3.120523,1.570333,0.356194	0
18:34:07	3.120473,1.570375,0.356196	2.972235,1.530444,0.446174	0.000000,0.000000,0.000000	3.120473,1.570375,0.356196	0
18:34:07	3.120490,1.570317,0.356155	2.972245,1.530461,0.446229	0.000000,0.000000,0.000000	3.120490,1.570317,0.356155	0
18:34:07	3.120509,1.570367,0.356126	2.972233,1.530518,0.446244	0.000000,0.000000,0.000000	3.120509,1.570367,0.356126	0
18:34:07	3.120500,1.570408,0.356183	2.972227,1.530428,0.446162	0.000000,0.000000,0.000000	3.120500,1.570408,0.356183	0
18:34:07	3.120473,1.570368,0.356158	2.972208,1.530501,0.446228	0.000000,0.000000,0.000000	3.120473,1.570368,0.356158	0
18:34:08	3.120471,1.570382,0.356187	2.972237,1.530502,0.446211	0.000000,0.000000,0.000000	3.120471,1.570382,0.356187	0
18:34:08	3.120484,1.570420,0.356238	2.972235,1.530435,0.446170	0.000000,0.000000,0.000000	3.120484,1.570420,0.356238	0
18:34:08	3.120493,1.570316,0.356133	2.972247,1.530470,0.446217	0.000000,0.000000,0.000000	3.120493,1.570316,0.356133	0
18:34:08	3.120476,1.570365,0.356146	2.972219,1.530431,0.446168	0.000000,0.000000,0.000000	3.120476,1.570365,0.356146	0
18:34:08	3.120499,1.570395,0.356217	2.972227,1.530516,0.446253	0.000000,0.000000,0.000000	3.120499,1.570395,0.356217	0
18:34:08	3.120511,1.570352,0.356189	2.972226,1.530438,0.446199	0.000000,0.000000,0.000000	3.120511,1.570352,0.356189	0
18:34:08	3.120511,1.570350,0.356156	2.972217,1.530499,0.446249	0.000000,0.000000,0.000000	3.120511,1.570350,0.356156	0
18:34:08	3.120498,1.570328,0.356194	2.972233,1.530435,0.446216	0.000000,0.000000,0.000000	3.120498,1.570328,0.356194	0
18:34:08	3.120490,1.570297,0.356147	2.972231,1.530499,0.446247	0.000000,0.000000,0.000000	3.120490,1.570297,0.356147	0
18:34:08	3.120524,1.570321,0.356138	2.972256,1.530452,0.446215	0.000000,0.000000,0.000000	3.120524,1.570321,0.356138	0
18:34:09	3.120511,1.570336,0.356197	2.972212,1.530445,0.446185	0.000000,0.000000,0.000000	3.120511,1.570336,0.356197	0
18:34:09	3.120476,1.570313,0.356090	2.972222,1.530482,0.446104	0.000000,0.000000,0.000000	3.120476,1.570313,0.356090	0
18:34:09	3.120476,1.570380,0.356052	2.972227,1.530529,0.446249	0.000000,0.000000,0.000000	3.120476,1.570380,0.356052	0
18:34:09	3.120378,1.570480,0.356188	2.972242,1.530494,0.446261	0.000000,0.000000,0.000000	3.120378,1.570480,0.356188	0
18:34:09	3.120512,1.570383,0.356222	2.972244,1.530397,0.446106	0.000000,0.000000,0.000000	3.120512,1.570383,0.356222	0
18:34:09	3.120479,1.570309,0.356125	2.972230,1.530412,0.446117	0.000000,0.000000,0.000000	3.120479,1.570309,0.356125	0
18:34:09	3.120448,1.570386,0.356181	2.972216,1.530428,0.446159	0.000000,0.000000,0.000000	3.120448,1.570386,0.356181	0
18:34:09	3.120484,1.570332,0.356167	2.972264,1.530499,0.446186	0.000000,0.000000,0.000000	3.120484,1.570332,0.356167	0
18:34:09	3.120491,1.570431,0.356238	2.972217,1.530493,0.446215	0.000000,0.000000,0.000000	3.120491,1.570431,0.356238	0
18:34:09	3.120495,1.570414,0.356239	2.972225,1.530412,0.446140	0.000000,0.000000,0.000000	3.120495,1.570414,0.356239	0
18:34:10	3.120480,1.570403,0.356238	2.972206,1.530552,0.446192	0.000000,0.000000,0.000000	3.120480,1.570403,0.356238	0
18:34:10	3.120523,1.570339,0.356161	2.972222,1.530510,0.446211	0.000000,0.000000,0.000000	3.120523,1.570339,0.356161	0
18:34:10	3.120502,1.570406,0.356217	2.972222,1.530538,0.446252	0.000000,0.000000,0.000000	3.120502,1.570406,0.356217	0
18:34:10	3.120493,1.570400,0.356202	2.972240,1.530507,0.446171	0.000000,0.000000,0.000000	3.120493,1.570400,0.356202	0
18:34:10	3.120500,1.570409,0.356195	2.972212,1.530517,0.446216	0.000000,0.000000,0.000000	3.120500,1.570409,0.356195	0
18:34:10	3.120508,1.570402,0.356201	2.972212,1.530487,0.446176	0.000000,0.000000,0.000000	3.120508,1.570402,0.356201	0
18:34:10	3.120480,1.570307,0.356104	2.972195,1.530503,0.446223	0.000000,0.000000,0.000000	3.120480,1.570307,0.356104	0
18:34:10	3.120509,1.570319,0.356115	2.972243,1.530521,0.446266	0.000000,0.000000,0.000000	3.120509,1.570319,0.356115	0
18:34:10	3.120465,1.570413,0.356148	2.972222,1.530424,0.446210	0.000000,0.000000,0.000000	3.120465,1.570413,0.356148	0
18:34:10	3.120494,1.570402,0.356209	2.972264,1.530445,0.446158	0.000000,0.000000,0.000000	3.120494,1.570402,0.356209	0
18:34:11	3.120489,1.570305,0.356145	2.972237,1.530464,0.446212	0.000000,0.000000,0.000000	3.120489,1.570305,0.356145	0
18:34:11	3.120486,1.570408,0.356219	2.972237,1.530532,0.446226	0.000000,0.000000,0.000000	3.120486,1.570408,0.356219	0
18:34:11	3.120483,1.570325,0.356188	2.972255,1.530491,0.446225	0.000000,0.000000,0.000000	3.120483,1.570325,0.356188	0
18:34:11	3.120472,1.570381,0.356210	2.972232,1.530469,0.446221	0.000000,0.000000,0.000000	3.120472,1.570381,0.356210	0
18:34:11	3.120496,1.570303,0.356154	2.972220,1.530428,0.446140	0.000000,0.000000,0.000000	3.120496,1.570303,0.356154	0
18:34:11	3.120489,1.570305,0.356168	2.972207,1.530435,0.446212	0.000000,0.000000,0.000000	3.120489,1.570305,0.356168	0
18:34:11	3.120496,1.570324,0.356099	2.972223,1.530463,0.446212	0.000000,0.000000,0.000000	3.120496,1.570324,0.356099	0
18:34:11	3.120491,1.570399,0.356220	2.972238,1.530467,0.446229	0.000000,0.000000,0.000000	3.120491,1.570399,0.356220	0
18:34:11	3.120505,1.570331,0.356058	2.972214,1.530437,0.446188	0.000000,0.000000,0.000000	3.120505,1.570331,0.356058	0
18:34:11	3.120476,1.570360,0.356090	2.972223,1.530426,0.446204	0.000000,0.000000,0.000000	3.120476,1.570360,0.356090	0
18:34:12	3.120489,1.570423,0.356231	2.972236,1.530442,0.446194	0.000000,0.000000,0.000000	3.120489,1.570423,0.356231	0
18:34:12	3.120454,1.570413,0.356166	2.972207,1.530516,0.446153	0.000000,0.000000,0.000000	3.120454,1.570413,0.356166	0
18:34:12	3.120497,1.570402,0.356205	2.972230,1.530434,0.446160	0.000000,0.000000,0.000000	3.120497,1.570402,0.356205	0
18:34:12	3.120472,1.570390,0.356219	2.972209,1.530457,0.446118	0.000000,0.000000,0.000000	3.120472,1.570390,0.356219	0
18:34:12	3.120515,1.570331,0.356184	2.972240,1.530464,0.446200	0.000000,0.000000,0.000000	3.120515,1.570331,0.356184	0
18:34:12	3.120504,1.570353,0.356184	2.972233,1.530526,0.446222	0.000000,0.000000,0.000000	3.120504,1.570353,0.356184	0
18:34:12	3.120497,1.570419,0.356223	2.972207,1.530502,0.446244	0.000000,0.000000,0.000000	3.120497,1.570419,0.356223	0
18:34:12	3.120506,1.570409,0.356237	2.972220,1.530525,0.446267	0.000000,0.000000,0.000000	3.120506,1.570409,0.356237	0
18:34:12	3.120497,1.570315,0.356144	2.972220,1.530448,0.446205	0.000000,0.000000,0.000000	3.120497,1.570315,0.356144	0
18:34:12	3.120488,1.570292,0.356121	2.972232,1.530521,0.446235	0.000000,0.000000,0.000000	3.120488,1.570292,0.356121	0
18:34:13	3.120481,1.570317,0.356161	2.972227,1.530436,0.446180	0.000000,0.000000,0.000000	3.120481,1.570317,0.356161	0
18:34:13	3.120515,1.570364,0.356191	2.972219,1.530501,0.446187	0.000000,0.000000,0.000000	3.120515,1.570364,0.356191	0
18:34:13	3.120485,1.570403,0.356212	2.972204,1.530531,0.446255	0.000000,0.000000,0.000000	3.120485,1.570403,0.356212	0
18:34:13	3.120498,1.570365,0.356191	2.972241,1.530488,0.446238	0.000000,0.000000,0.000000	3.120498,1.570365,0.356191	0
18:34:13	3.120480,1.570322,0.356123	2.972212,1.530449,0.446201	0.000000,0.000000,0.000000	3.120480,1.570322,0.356123	0
18:34:13	3.120470,1.570395,0.356186	2.972207,1.530501,0.446221	0.000000,0.000000,0.000000	3.120470,1.570395,0.356186	0
18:34:13	3.120467,1.570384,0.356199	2.972250,1.530468,0.446214	0.000000,0.000000,0.000000	3.120467,1.570384,0.356199	0
18:34:13	3.120490,1.570409,0.356252	2.972242,1.530466,0.446219	0.000000,0.000000,0.000000	3.120490,1.570409,0.356252	0
18:34:13	3.120526,1.570345,0.356179	2.972265,1.530475,0.446222	0.000000,0.000000,0.000000	3.120526,1.570345,0.356179	0
18:34:13	3.120494,1.570304,0.356127	2.972246,1.530464,0.446223	0.000000,0.000000,0.000000	3.120494,1.570304,0.356127	0
18:34:14	3.120486,1.570318,0.356120	2.972213,1.530526,0.446250	0.000000,0.000000,0.000000	3.120486,1.570318,0.356120	0
18:34:14	3.120527,1.570341,0.356197	2.972236,1.530462,0.446238	0.000000,0.000000,0.000000	3.120527,1.570341,0.356197	0
18:34:14	3.120485,1.570416,0.356225	2.972240,1.530477,0.446233	0.000000,0.000000,0.000000	3.120485,1.570416,0.356225	0
18:34:14	3.120488,1.570345,0.356095	2.972226,1.530437,0.446197	0.000000,0.000000,0.000000	3.120488,1.570345,0.356095	0
18:34:14	3.120486,1.570376,0.356186	2.972225,1.530441,0.446197	0.000000,0.000000,0.000000	3.120486,1.570376,0.356186	0
18:34:14	3.120510,1.570336,0.356171	2.972234,1.530483,0.446169	0.000000,0.000000,0.000000	3.120510,1.570336,0.356171	0
18:34:14	3.120481,1.570320,0.356172	2.972209,1.530547,0.446196	0.000000,0.000000,0.000000	3.120481,1.570320,0.356172	0
18:34:14	3.120492,1.570330,0.356174	2.972218,1.530530,0.446230	0.000000,0.000000,0.000000	3.120492,1.570330,0.356174	0
18:34:14	3.120513,1.570327,0.356166	2.972228,1.530442,0.446191	0.000000,0.000000,0.000000	3.120513,1.570327,0.356166	0
18:34:14	3.120490,1.570307,0.356137	2.972219,1.530529,0.446262	0.000000,0.000000,0.000000	3.120490,1.570307,0.356137	0
18:34:15	3.120502,1.570396,0.356195	2.972221,1.530448,0.446205	0.000000,0.000000,0.000000	3.120502,1.570396,0.356195	0
18:34:15	3.120478,1.570392,0.356203	2.972220,1.530460,0.446199	0.000000,0.000000,0.000000	3.120478,1.570392,0.356203	0
18:34:15	3.120494,1.570404,0.356225	2.972231,1.530536,0.446249	0.000000,0.000000,0.000000	3.120494,1.570404,0.356225	0
18:34:15	3.120479,1.570384,0.356189	2.972237,1.530479,0.446201	0.000000,0.000000,0.000000	3.120479,1.570384,0.356189	0
18:34:15	3.120486,1.570311,0.356134	2.972224,1.530527,0.446259	0.000000,0.000000,0.000000	3.120486,1.570311,0.356134	0
18:34:15	3.120498,1.570358,0.356180	2.972214,1.530529,0.446258	0.000000,0.000000,0.000000	3.120498,1.570358,0.356180	0
18:34:15	3.120491,1.570310,0.356131	2.972215,1.530523,0.446234	0.000000,0.000000,0.000000	3.120491,1.570310,0.356131	0
18:34:15	3.120479,1.570369,0.356163	2.972217,1.530483,0.446197	0.000000,0.000000,0.000000	3.120479,1.570369,0.356163	0
18:34:15	3.120491,1.570307,0.356149	2.972215,1.530487,0.446204	0.000000,0.000000,0.000000	3.120491,1.570307,0.356149	0
18:34:15	3.120519,1.570338,0.356167	2.972216,1.530486,0.446207	0.000000,0.000000,0.000000	3.120519,1.570338,0.356167	0
18:34:16	3.120495,1.570321,0.356150	2.972231,1.530520,0.446249	0.000000,0.000000,0.000000	3.120495,1.570321,0.356150	0
18:34:16	3.120495,1.570310,0.356133	2.972253,1.530475,0.446225	0.000000,0.000000,0.000000	3.120495,1.570310,0.356133	0
18:34:16	3.120475,1.570401,0.356178	2.972222,1.530494,0.446208	0.000000,0.000000,0.000000	3.120475,1.570401,0.356178	0
18:34:16	3.120478,1.570362,0.356094	2.972240,1.530455,0.446216	0.000000,0.000000,0.000000	3.120478,1.570362,0.356094	0
18:34:16	3.120478,1.570319,0.356132	2.972247,1.530472,0.446205	0.000000,0.000000,0.000000	3.120478,1.570319,0.356132	0
18:34:16	3.120491,1.570320,0.356147	2.972230,1.530535,0.446246	0.000000,0.000000,0.000000	3.120491,1.570320,0.356147	0
18:34:16	3.120481,1.570320,0.356168	2.972233,1.530521,0.446239	0.000000,0.000000,0.000000	3.120481,1.570320,0.356168	0
18:34:16	3.120476,1.570321,0.356142	2.972239,1.530470,0.446238	0.000000,0.000000,0.000000	3.120476,1.570321,0.356142	0
18:34:16	3.120491,1.570336,0.356164	2.972238,1.530460,0.446208	0.000000,0.000000,0.000000	3.120491,1.570336,0.356164	0
18:34:16	3.120494,1.570350,0.356199	2.972205,1.530432,0.446174	0.000000,0.000000,0.000000	3.120494,1.570350,0.356199	0
18:34:17	3.120508,1.570347,0.356194	2.972216,1.530532,0.446254	0.000000,0.000000,0.000000	3.120508,1.570347,0.356194	0
