# Flight Log 
# 25 08 17 - 18:28:19
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:28:19	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:28:19	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:28:19	0.698667,0.821620,0.410244	0.764776,0.883034,0.441546	-0.126936,0.136516,10.327324	0.698667,0.821620,0.410244	3.74252200127
18:28:19	0.698651,0.821622,0.410225	0.764784,0.883033,0.441534	-0.124541,0.129331,10.315349	0.698651,0.821622,0.410225	3.74252200127
18:28:19	0.698695,0.821615,0.410214	0.764944,0.883023,0.441313	-0.134121,0.138911,10.317744	0.698695,0.821615,0.410214	3.74252200127
18:28:19	0.698331,0.821355,0.409992	0.764565,0.883073,0.442447	-0.124541,0.131726,10.305769	0.698331,0.821355,0.409992	3.74252200127
18:28:19	0.698672,0.821615,0.410246	0.764806,0.883035,0.377513	-0.119751,0.136516,10.293794	0.698672,0.821615,0.410246	3.74252200127
18:28:19	0.698630,0.821616,0.410251	0.764803,0.883035,0.441519	-0.129331,0.143701,10.300979	0.698630,0.821616,0.410251	3.74780058861
18:28:19	0.698780,0.821663,0.410020	0.764799,0.883024,0.441490	-0.119751,0.143701,10.305769	0.698780,0.821663,0.410020	3.74252200127
18:28:20	0.698407,0.821624,0.410321	0.764806,0.883022,0.441462	-0.122146,0.143701,10.305769	0.698407,0.821624,0.410321	3.74252200127
18:28:20	0.698662,0.821601,0.410219	0.764825,0.883029,0.441463	-0.124541,0.146096,10.322534	0.698662,0.821601,0.410219	3.74780058861
18:28:20	0.698673,0.821613,0.410229	0.764946,0.883020,0.441288	-0.124541,0.136516,10.324929	0.698673,0.821613,0.410229	3.74252200127
18:28:20	0.698785,0.821656,0.409990	0.764748,0.883021,0.441678	-0.124541,0.143701,10.329719	0.698785,0.821656,0.409990	3.74780058861
18:28:20	0.698665,0.821599,0.410231	0.765033,0.883161,0.441854	-0.126936,0.134121,10.339299	0.698665,0.821599,0.410231	3.67390036583
18:28:20	0.698676,0.821622,0.410196	0.764803,0.883031,0.441434	-0.148491,0.189207,10.320139	0.698676,0.821622,0.410196	3.66862177849
18:28:20	0.698776,0.821637,0.409968	0.764636,0.883105,0.441965	-0.119751,0.160466,10.284214	0.698776,0.821637,0.409968	3.66334319115
18:28:20	0.698848,0.821631,0.409857	0.764725,0.883031,0.442137	-0.114961,0.091011,10.233918	0.698848,0.821631,0.409857	3.65806460381
18:28:20	0.698909,0.821640,0.409618	0.764711,0.883006,0.378316	-0.122146,0.189207,10.229128	0.698909,0.821640,0.409618	3.65278601646
18:28:20	0.698950,0.821547,0.409382	0.764742,0.883053,0.378513	-0.100591,0.105381,10.372830	0.698950,0.821547,0.409382	3.64222884178
18:28:21	0.699156,0.821527,0.409411	0.764664,0.883005,0.378871	-0.102986,0.124541,10.430310	0.699156,0.821527,0.409411	3.63695025444
18:28:21	0.699105,0.821524,0.409454	0.764860,0.883028,0.378539	-0.098196,0.170046,10.257869	0.699105,0.821524,0.409454	3.6316716671
18:28:21	0.698882,0.821619,0.409584	0.764656,0.883028,0.379112	-0.102986,0.167651,10.162068	0.698882,0.821619,0.409584	3.62111449242
18:28:21	0.699015,0.821524,0.409398	0.764529,0.883080,0.379232	-0.208367,0.162861,10.365645	0.699015,0.821524,0.409398	3.61583590508
18:28:21	0.699388,0.821515,0.409228	0.764435,0.883115,0.379634	-0.261057,0.131726,10.351274	0.699388,0.821515,0.409228	3.61055731773
18:28:21	0.697631,0.822420,0.410391	0.764378,0.883081,0.379700	-0.062271,0.136516,10.351274	0.697631,0.822420,0.410391	3.60000014305
18:28:21	0.698842,0.821623,0.409942	0.765418,0.882505,0.377068	-0.064666,0.208367,10.296189	0.698842,0.821623,0.409942	3.59472155571
18:28:21	0.697822,0.822718,0.410316	0.765344,0.882480,0.441201	-0.064666,0.110171,10.245894	0.697822,0.822718,0.410316	3.58416438103
18:28:21	0.697909,0.822917,0.410324	0.765286,0.882337,0.441160	-0.086221,0.222737,10.130933	0.697909,0.822917,0.410324	3.57360720634
18:28:21	0.698000,0.822830,0.410361	0.765232,0.882211,0.441344	-0.186812,0.198787,10.243499	0.698000,0.822830,0.410361	3.568328619
18:28:22	0.698048,0.822592,0.410350	0.765165,0.882286,0.441406	-0.067061,0.146096,10.348879	0.698048,0.822592,0.410350	3.55777144432
18:28:22	0.698763,0.821982,0.410072	0.765145,0.882436,0.441313	-0.143701,0.225132,10.217153	0.698763,0.821982,0.410072	3.54721426964
18:28:22	0.697978,0.822837,0.410311	0.765221,0.882362,0.441360	0.213157,0.179626,10.291399	0.697978,0.822837,0.410311	3.53665685654
18:28:22	0.699130,0.822918,0.409759	0.765154,0.882266,0.441348	-0.268242,0.174836,10.011182	0.699130,0.822918,0.409759	3.5313782692
18:28:22	0.699187,0.822963,0.409780	0.764616,0.882172,0.441963	-0.107776,0.280217,10.269844	0.699187,0.822963,0.409780	3.52609968185
18:28:22	0.699068,0.822614,0.410046	0.764586,0.882193,0.442089	-0.114961,-0.117356,10.518926	0.699068,0.822614,0.410046	3.51554250717
18:28:22	0.699195,0.822362,0.410082	0.764522,0.882540,0.377832	-0.141306,0.143701,10.238708	0.699195,0.822362,0.410082	3.50498533249
18:28:22	0.699197,0.822202,0.410117	0.764445,0.882617,0.441905	0.079036,0.174836,10.459050	0.699197,0.822202,0.410117	3.48914957047
18:28:22	0.699891,0.822335,0.409879	0.764482,0.882733,0.442028	-0.057480,0.287402,10.583591	0.699891,0.822335,0.409879	3.48914957047
18:28:22	0.700748,0.822937,0.409989	0.763890,0.882587,0.378273	0.285007,0.203577,10.746453	0.700748,0.822937,0.409989	3.47859239578
18:28:23	0.701171,0.822334,0.409978	0.762985,0.882301,0.378770	-0.268242,0.083826,10.289004	0.701171,0.822334,0.409978	3.46275663376
18:28:23	0.701794,0.822223,0.410385	0.763276,0.882631,0.378012	-0.021555,0.237107,10.193203	0.701794,0.822223,0.410385	3.45747804642
18:28:23	0.704341,0.821831,0.409775	0.762608,0.882717,0.377101	0.069456,0.869392,10.298584	0.704341,0.821831,0.409775	3.44692087173
18:28:23	0.707006,0.822956,0.410085	0.760766,0.882886,0.443794	0.172441,0.414338,10.758428	0.707006,0.822956,0.410085	3.43636369705
18:28:23	0.708871,0.822425,0.409804	0.759517,0.882200,0.377759	0.035925,-0.126936,10.375225	0.708871,0.822425,0.409804	3.42580652237
18:28:23	0.711106,0.824081,0.410061	0.758644,0.882519,0.441611	0.124541,-0.011975,10.614727	0.711106,0.824081,0.410061	3.41524934769
18:28:23	0.714019,0.826245,0.409783	0.756499,0.881440,0.443515	-0.251477,1.573528,10.157278	0.714019,0.826245,0.409783	3.404692173
18:28:23	0.717156,0.827038,0.409700	0.787338,0.880016,0.378321	-0.385598,0.974773,10.336904	0.717156,0.827038,0.409700	3.39413499832
18:28:23	0.721862,0.828254,0.409154	0.785311,0.879608,0.378744	0.179626,0.809517,10.061477	0.721862,0.828254,0.409154	3.38357782364
18:28:23	0.726905,0.831678,0.410655	0.782373,0.878814,0.379914	0.385598,-0.222737,10.253079	0.726905,0.831678,0.410655	3.36774206161
18:28:24	0.735811,0.837836,0.414577	0.779024,0.876600,0.375066	0.033530,0.234712,10.291399	0.735811,0.837836,0.414577	3.35718488693
18:28:24	0.750682,0.848460,0.419659	0.773230,0.904498,0.430217	0.658630,1.065784,10.277029	0.750682,0.848460,0.419659	3.34134912491
18:28:24	0.775366,0.865998,0.424783	0.795383,0.897502,0.419216	0.246687,0.155676,10.538086	0.775366,0.865998,0.424783	3.33079195023
18:28:24	0.809444,0.893044,0.430117	0.811624,0.918176,0.407751	0.225132,0.505349,9.987231	0.809444,0.893044,0.430117	3.30967760086
18:28:24	0.852375,0.928623,0.433329	0.822466,0.900924,0.396575	0.182021,0.014370,10.248289	0.852375,0.928623,0.433329	3.29384183884
18:28:24	0.896532,0.970235,0.431524	0.860231,0.942747,0.454793	-0.004790,0.512534,10.286609	0.896532,0.970235,0.431524	3.26217031479
18:28:24	0.933697,1.012919,0.432398	0.898211,0.981511,0.457927	-0.208367,-0.459844,10.729688	0.933697,1.012919,0.432398	3.27272748947
18:28:24	0.965876,1.051830,0.431679	0.940359,1.020170,0.456337	-0.114961,0.821492,10.121353	0.965876,1.051830,0.431679	3.2885632515
18:28:24	0.998093,1.084581,0.425218	0.984886,1.061319,0.461470	0.076641,0.241897,10.174043	0.998093,1.084581,0.425218	3.29912042618
18:28:24	1.025846,1.109675,0.417370	1.030203,1.106417,0.475043	-0.603545,0.816702,10.245894	1.025846,1.109675,0.417370	3.2885632515
18:28:25	1.047592,1.128070,0.407873	1.046408,1.124141,0.427013	0.150886,0.953218,9.623188	1.047592,1.128070,0.407873	3.28328466415
18:28:25	1.064764,1.142176,0.393388	1.065554,1.177611,0.451643	-0.062271,0.589175,10.159673	1.064764,1.142176,0.393388	3.28328466415
18:28:25	1.077855,1.154831,0.380905	1.119654,1.201466,0.547564	0.182021,0.344883,10.356064	1.077855,1.154831,0.380905	3.2885632515
18:28:25	1.086140,1.168969,0.371064	1.112284,1.193792,0.574138	-0.064666,-0.052690,11.239827	1.086140,1.168969,0.371064	3.27272748947
18:28:25	1.092857,1.184994,0.364514	1.139257,1.217075,0.531654	-0.150886,0.538879,10.092612	1.092857,1.184994,0.364514	3.27800607681
