# Flight Log 
# 25 08 17 - 18:27:26
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:27:26	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:27:26	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:27:27	0.692829,0.830053,0.410493	0.768298,0.909952,0.440961	-0.131726,0.134121,10.308164	0.692829,0.830053,0.410493	0
18:27:27	0.692839,0.830087,0.410486	0.768308,0.909978,0.440852	-0.131726,0.143701,10.317744	0.692839,0.830087,0.410486	0
18:27:27	0.692858,0.830093,0.410442	0.768300,0.877971,0.440918	-0.134121,0.134121,10.308164	0.692858,0.830093,0.410442	3.77419352531
18:27:27	0.692855,0.830075,0.410453	0.768296,0.909975,0.440958	-0.131726,0.143701,10.303374	0.692855,0.830075,0.410453	3.77419352531
18:27:27	0.692827,0.830081,0.410494	0.768297,0.909979,0.440949	-0.131726,0.141306,10.300979	0.692827,0.830081,0.410494	3.77419352531
18:27:27	0.692731,0.830025,0.410606	0.768308,0.909971,0.440905	-0.131726,0.134121,10.310559	0.692731,0.830025,0.410606	3.77419352531
18:27:27	0.692844,0.830036,0.410473	0.768293,0.909974,0.440937	-0.129331,0.129331,10.308164	0.692844,0.830036,0.410473	3.77419352531
18:27:27	0.692848,0.830036,0.410477	0.768323,0.909975,0.440840	-0.126936,0.138911,10.300979	0.692848,0.830036,0.410477	3.77419352531
18:27:27	0.692826,0.830091,0.410494	0.768311,0.909979,0.440904	-0.119751,0.136516,10.303374	0.692826,0.830091,0.410494	3.77419352531
18:27:27	0.692824,0.830038,0.410510	0.768308,0.909940,0.440901	-0.129331,0.143701,10.300979	0.692824,0.830038,0.410510	3.77419352531
18:27:28	0.692903,0.830054,0.410408	0.768279,0.909965,0.440991	-0.134121,0.143701,10.300979	0.692903,0.830054,0.410408	3.77419352531
18:27:28	0.692833,0.830062,0.410497	0.767818,0.910434,0.441339	-0.122146,0.165256,10.315349	0.692833,0.830062,0.410497	3.77419352531
18:27:28	0.692850,0.830034,0.410410	0.768284,0.878006,0.441049	-0.124541,0.189207,10.303374	0.692850,0.830034,0.410410	3.68973612785
18:27:28	0.693670,0.829268,0.410194	0.768290,0.909977,0.441061	-0.136516,0.117356,10.315349	0.693670,0.829268,0.410194	3.68445754051
18:27:28	0.692856,0.829962,0.410405	0.768314,0.909999,0.441165	-0.165256,0.131726,10.423125	0.692856,0.829962,0.410405	3.67917895317
18:27:28	0.692835,0.829993,0.410448	0.768321,0.910006,0.440920	-0.134121,0.093406,10.408755	0.692835,0.829993,0.410448	3.67390036583
18:27:28	0.692822,0.830012,0.410446	0.768353,0.909999,0.440758	-0.074246,0.143701,10.456655	0.692822,0.830012,0.410446	3.66334319115
18:27:28	0.692798,0.829980,0.410351	0.768309,0.909976,0.440911	-0.098196,0.124541,10.353669	0.692798,0.829980,0.410351	3.66334319115
18:27:28	0.692843,0.829978,0.410288	0.768287,0.878012,0.441265	-0.079036,0.316143,10.190808	0.692843,0.829978,0.410288	3.64750742912
18:27:28	0.692862,0.829960,0.410315	0.768286,0.878028,0.441275	-0.126936,0.126936,10.415940	0.692862,0.829960,0.410315	3.64222884178
18:27:29	0.692832,0.829990,0.410402	0.768300,0.878009,0.441365	-0.143701,0.158071,10.351274	0.692832,0.829990,0.410402	3.6316716671
18:27:29	0.692851,0.829968,0.410388	0.817122,0.929808,0.437880	-0.076641,0.177231,10.152488	0.692851,0.829968,0.410388	3.62639307976
18:27:29	0.693730,0.829348,0.410028	0.768313,0.877926,0.441224	-0.079036,0.246687,10.188413	0.693730,0.829348,0.410028	3.62111449242
18:27:29	0.693583,0.829706,0.410195	0.767786,0.910271,0.441713	-0.047900,0.193997,10.387200	0.693583,0.829706,0.410195	3.61055731773
18:27:29	0.693833,0.830042,0.410112	0.767725,0.878042,0.441664	-0.117356,0.167651,10.372830	0.693833,0.830042,0.410112	3.60527873039
18:27:29	0.693987,0.830252,0.410062	0.767597,0.909839,0.441860	-0.182021,0.205972,10.200388	0.693987,0.830252,0.410062	3.59472155571
18:27:29	0.693954,0.830033,0.410112	0.767608,0.909895,0.441941	-0.416733,-0.232317,10.756033	0.693954,0.830033,0.410112	3.58944296837
18:27:29	0.693651,0.830295,0.410116	0.767717,0.909949,0.441629	-0.225132,0.217947,10.130933	0.693651,0.830295,0.410116	3.57888579369
18:27:29	0.694779,0.831076,0.409451	0.767570,0.909568,0.441913	-0.306563,0.119751,10.468630	0.694779,0.831076,0.409451	3.57888579369
18:27:29	0.694935,0.830445,0.409572	0.767070,0.909767,0.378961	-0.234712,0.292192,10.030342	0.694935,0.830445,0.409572	3.55777144432
18:27:30	0.694901,0.831249,0.410019	0.766885,0.909462,0.379130	-0.038320,-0.088616,10.289004	0.694901,0.831249,0.410019	3.55249285698
18:27:30	0.695750,0.830736,0.409677	0.766473,0.909601,0.378915	-0.201182,0.091011,10.760823	0.695750,0.830736,0.409677	3.54193544388
18:27:30	0.695590,0.831447,0.410091	0.766591,0.909301,0.378521	-0.100591,0.320933,10.224338	0.695590,0.831447,0.410091	3.5313782692
18:27:30	0.695606,0.831939,0.410183	0.766676,0.908931,0.441691	-0.045505,0.191602,10.300979	0.695606,0.831939,0.410183	3.52609968185
18:27:30	0.697576,0.830919,0.409371	0.766492,0.908828,0.441513	0.076641,-0.138911,10.595566	0.697576,0.830919,0.409371	3.51554250717
18:27:30	0.699985,0.831512,0.409185	0.765118,0.909199,0.441967	-0.076641,0.055085,10.459050	0.699985,0.831512,0.409185	3.50498533249
18:27:30	0.699302,0.831979,0.410025	0.764143,0.908892,0.442202	-0.210762,-0.086221,10.499766	0.699302,0.831979,0.410025	3.49442815781
18:27:30	0.700050,0.831881,0.409834	0.763938,0.908884,0.379067	-0.227527,0.134121,10.169253	0.700050,0.831881,0.409834	3.48387098312
18:27:30	0.702934,0.832383,0.409730	0.762806,0.908742,0.378942	0.150886,0.380808,10.619517	0.702934,0.832383,0.409730	3.47331380844
18:27:30	0.703586,0.832046,0.409325	0.761991,0.908480,0.378639	-0.510139,0.002395,10.449470	0.703586,0.832046,0.409325	3.45747804642
18:27:31	0.703004,0.830884,0.409716	0.762506,0.909100,0.378146	-0.009580,-0.062271,10.217153	0.703004,0.830884,0.409716	3.44692087173
18:27:31	0.704078,0.829902,0.410287	0.761951,0.909794,0.378151	-0.059875,0.340093,10.135723	0.704078,0.829902,0.410287	3.43636369705
18:27:31	0.706213,0.829431,0.409793	0.760940,0.878296,0.377950	0.229922,0.376018,10.454260	0.706213,0.829431,0.409793	3.42052793503
18:27:31	0.708212,0.830399,0.409962	0.759803,0.877987,0.378141	0.268242,0.704136,10.281819	0.708212,0.830399,0.409962	3.41524934769
18:27:31	0.713106,0.831055,0.409534	0.757775,0.909474,0.378168	0.347278,0.603545,10.320139	0.713106,0.831055,0.409534	3.39941358566
18:27:31	0.718573,0.832302,0.410248	0.786202,0.908891,0.378907	0.040715,1.058599,10.030342	0.718573,0.832302,0.410248	3.38357782364
18:27:31	0.726170,0.835093,0.410470	0.782566,0.907697,0.377661	0.421523,0.625100,10.123748	0.726170,0.835093,0.410470	3.37302064896
18:27:31	0.736790,0.840790,0.414846	0.776937,0.905232,0.435886	0.225132,0.232317,10.281819	0.736790,0.840790,0.414846	3.37302064896
18:27:31	0.749536,0.853612,0.422855	0.802047,0.899661,0.420342	0.285007,-0.134121,10.449470	0.749536,0.853612,0.422855	3.34134912491
18:27:31	0.768367,0.873837,0.431433	0.824194,0.921317,0.402645	0.253872,0.129331,10.595566	0.768367,0.873837,0.431433	3.32023477554
18:27:32	0.794913,0.899891,0.439351	0.841837,0.939109,0.449551	-0.330513,0.189207,10.370435	0.794913,0.899891,0.439351	3.30439901352
18:27:32	0.827279,0.931287,0.449137	0.855739,0.953638,0.430187	-0.251477,0.335303,10.657837	0.827279,0.931287,0.449137	3.26217031479
18:27:32	0.855307,0.971013,0.456742	0.901508,0.995885,0.471095	0.043110,-0.165256,9.730964	0.855307,0.971013,0.456742	3.30439901352
18:27:32	0.874516,1.016936,0.458997	0.919814,1.033391,0.463113	-0.052690,-0.589175,9.556128	0.874516,1.016936,0.458997	3.30439901352
18:27:32	0.890045,1.061463,0.456440	0.942205,1.101967,0.462376	0.182021,-0.227527,9.853110	0.890045,1.061463,0.456440	3.2252202034
18:27:32	0.907709,1.100037,0.446864	0.964095,1.141114,0.478074	0.019160,0.098196,9.491462	0.907709,1.100037,0.446864	3.2252202034
18:27:32	0.927203,1.130893,0.434849	0.984780,1.184580,0.439521	-0.553250,0.620310,9.948911	0.927203,1.130893,0.434849	3.2252202034
18:27:32	0.948970,1.155598,0.415384	1.004046,1.200469,0.410410	0.158071,0.102986,9.611213	0.948970,1.155598,0.415384	3.2252202034
18:27:32	0.970511,1.176322,0.388628	1.023154,1.219126,0.398595	0.227527,0.471819,9.836345	0.970511,1.176322,0.388628	3.21466302872
18:27:32	0.991568,1.193323,0.358257	1.042047,1.240064,0.400186	0.170046,0.431104,10.063872	0.991568,1.193323,0.358257	3.23577737808
18:27:33	1.011162,1.208474,0.327214	1.062090,1.262731,0.467584	0.105381,0.711321,10.190808	1.011162,1.208474,0.327214	3.20938444138
18:27:33	1.025492,1.224998,0.301984	1.084181,1.285442,0.465348	0.019160,-0.071851,10.899734	1.025492,1.224998,0.301984	3.26217031479
18:27:33	1.034946,1.245615,0.281814	1.077072,1.306121,0.450711	-0.158071,0.052690,11.134446	1.034946,1.245615,0.281814	3.27272748947
18:27:33	1.040635,1.271372,0.265690	1.104745,1.323947,0.426478	0.332908,0.313748,10.703342	1.040635,1.271372,0.265690	3.27272748947
18:27:33	1.045696,1.302346,0.251686	1.101922,1.338756,0.393591	0.220342,0.325723,10.317744	1.045696,1.302346,0.251686	3.27272748947
18:27:33	1.049077,1.337381,0.239052	1.099570,1.382609,0.357572	0.232317,0.114961,10.097402	1.049077,1.337381,0.239052	3.27800607681
18:27:33	1.053800,1.375840,0.223010	1.129250,1.392303,0.388972	0.150886,-0.182021,9.759705	1.053800,1.375840,0.223010	3.26744890213
18:27:33	1.060244,1.416434,0.211301	1.125947,1.464457,0.357638	-0.110171,0.376018,10.729688	1.060244,1.416434,0.211301	3.27800607681
18:27:33	1.072783,1.458254,0.203365	1.119242,1.503266,0.317189	0.198787,-0.823887,10.712922	1.072783,1.458254,0.203365	3.28328466415
18:27:33	1.088503,1.498703,0.195957	1.143132,1.542823,0.328132	0.100591,0.653840,9.977651	1.088503,1.498703,0.195957	3.27800607681
18:27:34	1.105436,1.539117,0.187612	1.165000,1.518616,0.348270	0.246687,0.220342,10.169253	1.105436,1.539117,0.187612	3.27800607681
18:27:34	1.123033,1.579280,0.183230	1.203251,1.531800,0.444661	0.261057,0.299377,10.550061	1.123033,1.579280,0.183230	3.28328466415
18:27:34	1.144303,1.616742,0.185175	1.174555,1.630899,0.302465	-0.009580,0.605940,10.650652	1.144303,1.616742,0.185175	3.27800607681
18:27:34	1.163783,1.649420,0.181492	1.258975,1.706385,0.291939	0.356858,0.467029,8.840017	1.163783,1.649420,0.181492	3.29384183884
18:27:34	1.182902,1.679183,0.160380	1.278756,1.719744,0.330586	0.258662,0.086221,9.915381	1.182902,1.679183,0.160380	3.25161314011
18:27:34	1.197434,1.708537,0.141722	1.268836,1.702400,0.312780	0.081431,0.510139,10.619517	1.197434,1.708537,0.141722	3.25689172745
18:27:34	1.207852,1.740317,0.126765	1.325681,1.747893,0.284197	-0.234712,0.483794,10.037527	1.207852,1.740317,0.126765	3.26217031479
18:27:34	1.215910,1.773150,0.110437	1.352267,1.728394,0.253341	0.095801,-0.011975,9.920171	1.215910,1.773150,0.110437	3.25161314011
18:27:34	1.222645,1.807574,0.091036	1.352876,1.722610,0.207592	0.112566,-0.311353,10.574011	1.222645,1.807574,0.091036	3.25689172745
