# Flight Log 
# 25 08 17 - 18:35:59
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:35:59	0.672505,2.226589,0.327320	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672505,2.226589,0.327320	0
18:35:59	0.672547,2.226638,0.327404	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.672547,2.226638,0.327404	0
18:35:59	0.672523,2.226338,0.327113	0.673362,2.066957,0.348663	0.000000,0.000000,0.000000	0.672523,2.226338,0.327113	0
18:35:59	0.672508,2.226342,0.327122	0.673373,2.066950,0.348660	0.000000,0.000000,0.000000	0.672508,2.226342,0.327122	0
18:35:59	0.672483,2.226252,0.327107	0.673412,2.066987,0.348729	0.000000,0.000000,0.000000	0.672483,2.226252,0.327107	0
18:35:59	0.672510,2.226593,0.327328	0.673370,2.066696,0.348514	0.000000,0.000000,0.000000	0.672510,2.226593,0.327328	0
18:36:00	0.672543,2.226642,0.327403	0.673362,2.066955,0.348665	0.000000,0.000000,0.000000	0.672543,2.226642,0.327403	0
18:36:00	0.672494,2.226591,0.327322	0.673360,2.066820,0.344071	0.000000,0.000000,0.000000	0.672494,2.226591,0.327322	0
18:36:00	0.672471,2.226506,0.327316	0.673361,2.066959,0.348661	0.000000,0.000000,0.000000	0.672471,2.226506,0.327316	0
18:36:00	0.672560,2.226631,0.327403	0.673415,2.066980,0.348722	0.000000,0.000000,0.000000	0.672560,2.226631,0.327403	0
18:36:00	0.672495,2.226598,0.327321	0.673411,2.066998,0.348731	0.000000,0.000000,0.000000	0.672495,2.226598,0.327321	0
18:36:00	0.672518,2.226542,0.327403	0.673358,2.066946,0.348661	0.000000,0.000000,0.000000	0.672518,2.226542,0.327403	0
18:36:00	0.672495,2.226598,0.327325	0.673361,2.066963,0.348668	0.000000,0.000000,0.000000	0.672495,2.226598,0.327325	0
18:36:00	0.672500,2.226596,0.327325	0.673413,2.066995,0.348729	0.000000,0.000000,0.000000	0.672500,2.226596,0.327325	0
18:36:00	0.672499,2.226602,0.327320	0.673365,2.066949,0.348661	0.000000,0.000000,0.000000	0.672499,2.226602,0.327320	0
18:36:00	0.672510,2.226337,0.327116	0.673362,2.066945,0.348664	0.000000,0.000000,0.000000	0.672510,2.226337,0.327116	0
18:36:01	0.672552,2.226634,0.327400	0.673411,2.067002,0.348721	0.000000,0.000000,0.000000	0.672552,2.226634,0.327400	0
18:36:01	0.672497,2.226595,0.327331	0.673415,2.066866,0.344131	0.000000,0.000000,0.000000	0.672497,2.226595,0.327331	0
18:36:01	0.672537,2.226630,0.327415	0.673407,2.066995,0.348728	0.000000,0.000000,0.000000	0.672537,2.226630,0.327415	0
18:36:01	0.672497,2.226603,0.327321	0.673326,2.066863,0.348674	0.000000,0.000000,0.000000	0.672497,2.226603,0.327321	0
18:36:01	0.672496,2.226592,0.327327	0.673405,2.066852,0.344144	0.000000,0.000000,0.000000	0.672496,2.226592,0.327327	0
18:36:01	0.672459,2.226504,0.327328	0.673365,2.066820,0.344080	0.000000,0.000000,0.000000	0.672459,2.226504,0.327328	0
18:36:01	0.672500,2.226596,0.327337	0.673369,2.066563,0.343927	0.000000,0.000000,0.000000	0.672500,2.226596,0.327337	0
18:36:01	0.672504,2.226587,0.327319	0.673368,2.066813,0.344071	0.000000,0.000000,0.000000	0.672504,2.226587,0.327319	0
18:36:01	0.672544,2.226636,0.327398	0.673364,2.066949,0.348655	0.000000,0.000000,0.000000	0.672544,2.226636,0.327398	0
18:36:01	0.672545,2.226629,0.327405	0.673360,2.066823,0.344073	0.000000,0.000000,0.000000	0.672545,2.226629,0.327405	0
18:36:02	0.672549,2.226633,0.327412	0.673358,2.066816,0.344079	0.000000,0.000000,0.000000	0.672549,2.226633,0.327412	0
18:36:02	0.672555,2.226625,0.327408	0.673327,2.066859,0.348671	0.000000,0.000000,0.000000	0.672555,2.226625,0.327408	0
18:36:02	0.672497,2.226588,0.327331	0.673402,2.066988,0.348723	0.000000,0.000000,0.000000	0.672497,2.226588,0.327331	0
18:36:02	0.672487,2.226595,0.327321	0.673340,2.066860,0.348657	0.000000,0.000000,0.000000	0.672487,2.226595,0.327321	0
18:36:02	0.672508,2.226339,0.327116	0.673351,2.066945,0.348658	0.000000,0.000000,0.000000	0.672508,2.226339,0.327116	0
18:36:02	0.672556,2.226639,0.327394	0.673400,2.066867,0.344142	0.000000,0.000000,0.000000	0.672556,2.226639,0.327394	0
18:36:02	0.672497,2.226593,0.327329	0.673416,2.066999,0.348728	0.000000,0.000000,0.000000	0.672497,2.226593,0.327329	0
18:36:02	0.672556,2.226633,0.327401	0.673407,2.067002,0.348726	0.000000,0.000000,0.000000	0.672556,2.226633,0.327401	0
18:36:02	0.672494,2.226596,0.327327	0.673406,2.066853,0.344131	0.000000,0.000000,0.000000	0.672494,2.226596,0.327327	0
18:36:02	0.672544,2.226640,0.327418	0.673406,2.066852,0.344135	0.000000,0.000000,0.000000	0.672544,2.226640,0.327418	0
18:36:03	0.672501,2.226595,0.327328	0.673356,2.066952,0.348656	0.000000,0.000000,0.000000	0.672501,2.226595,0.327328	0
18:36:03	0.672496,2.226590,0.327325	0.673363,2.066821,0.344079	0.000000,0.000000,0.000000	0.672496,2.226590,0.327325	0
18:36:03	0.672505,2.226601,0.327325	0.673406,2.066992,0.348729	0.000000,0.000000,0.000000	0.672505,2.226601,0.327325	0
18:36:03	0.672514,2.226532,0.327405	0.673368,2.066817,0.344068	0.000000,0.000000,0.000000	0.672514,2.226532,0.327405	0
18:36:03	0.672522,2.226553,0.327401	0.673354,2.066964,0.348671	0.000000,0.000000,0.000000	0.672522,2.226553,0.327401	0
18:36:03	0.672497,2.226597,0.327322	0.673363,2.066957,0.348666	0.000000,0.000000,0.000000	0.672497,2.226597,0.327322	0
18:36:03	0.672497,2.226593,0.327318	0.673361,2.066962,0.348665	0.000000,0.000000,0.000000	0.672497,2.226593,0.327318	0
18:36:03	0.672513,2.226336,0.327119	0.673359,2.066829,0.344068	0.000000,0.000000,0.000000	0.672513,2.226336,0.327119	0
18:36:03	0.672561,2.226630,0.327403	0.673363,2.066829,0.344071	0.000000,0.000000,0.000000	0.672561,2.226630,0.327403	0
18:36:03	0.672506,2.226332,0.327123	0.673354,2.066480,0.343916	0.000000,0.000000,0.000000	0.672506,2.226332,0.327123	0
18:36:04	0.672519,2.226536,0.327405	0.675683,2.066596,0.343915	0.000000,0.000000,0.000000	0.672519,2.226536,0.327405	0
18:36:04	0.672496,2.226594,0.327328	0.673369,2.066937,0.348664	0.000000,0.000000,0.000000	0.672496,2.226594,0.327328	0
18:36:04	0.672476,2.226507,0.327327	0.675709,2.066892,0.344138	0.000000,0.000000,0.000000	0.672476,2.226507,0.327327	0
18:36:04	0.672494,2.226595,0.327317	0.675630,2.066819,0.343824	0.000000,0.000000,0.000000	0.672494,2.226595,0.327317	0
18:36:04	0.672502,2.226589,0.327316	0.675617,2.066840,0.343837	0.000000,0.000000,0.000000	0.672502,2.226589,0.327316	0
