# Flight Log 
# 25 08 17 - 18:30:42
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
18:30:43	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:30:43	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
18:30:43	0.693644,0.829293,0.409767	0.768594,0.877790,0.377098	-0.122146,0.129331,10.289004	0.693644,0.829293,0.409767	0
18:30:43	0.692367,0.830333,0.410421	0.768591,0.909810,0.441098	-0.119751,0.131726,10.279424	0.692367,0.830333,0.410421	3.81642222404
18:30:43	0.692356,0.830337,0.410435	0.768600,0.909798,0.441107	-0.122146,0.124541,10.286609	0.692356,0.830337,0.410435	3.82170081139
18:30:43	0.692344,0.830328,0.410403	0.768582,0.909807,0.441121	-0.119751,0.126936,10.286609	0.692344,0.830328,0.410403	3.82170081139
18:30:43	0.692347,0.830319,0.410434	0.768588,0.909808,0.441101	-0.119751,0.131726,10.293794	0.692347,0.830319,0.410434	3.82170081139
18:30:43	0.692348,0.830343,0.410408	0.768598,0.909797,0.441012	-0.119751,0.126936,10.289004	0.692348,0.830343,0.410408	3.82170081139
18:30:43	0.692358,0.830328,0.410415	0.768581,0.909815,0.441121	-0.119751,0.126936,10.277029	0.692358,0.830328,0.410415	3.82170081139
18:30:43	0.692368,0.830330,0.410408	0.768567,0.909816,0.441201	-0.114961,0.126936,10.262659	0.692368,0.830330,0.410408	3.82170081139
18:30:43	0.692364,0.830309,0.410392	0.768584,0.909805,0.441095	-0.122146,0.126936,10.289004	0.692364,0.830309,0.410392	3.82170081139
18:30:44	0.692348,0.830320,0.410414	0.768581,0.909804,0.441108	-0.117356,0.129331,10.279424	0.692348,0.830320,0.410414	3.82170081139
18:30:44	0.692344,0.830336,0.410426	0.768587,0.909812,0.441063	-0.122146,0.126936,10.281819	0.692344,0.830336,0.410426	3.81642222404
18:30:44	0.692366,0.830310,0.410400	0.768579,0.909801,0.441119	-0.124541,0.126936,10.277029	0.692366,0.830310,0.410400	3.82170081139
18:30:44	0.692443,0.830287,0.410387	0.768545,0.909844,0.441178	-0.119751,0.124541,10.284214	0.692443,0.830287,0.410387	3.82170081139
18:30:44	0.692387,0.830302,0.410491	0.768570,0.909834,0.441224	-0.129331,0.124541,10.286609	0.692387,0.830302,0.410491	3.71612906456
18:30:44	0.692393,0.830314,0.410465	0.768562,0.909819,0.440937	-0.153281,0.162861,10.303374	0.692393,0.830314,0.410465	3.70557188988
18:30:44	0.692356,0.830283,0.410478	0.768596,0.877858,0.377075	-0.122146,0.098196,10.224338	0.692356,0.830283,0.410478	3.69501471519
18:30:44	0.692418,0.830329,0.410342	0.768563,0.909803,0.441162	-0.117356,0.086221,10.272239	0.692418,0.830329,0.410342	3.69501471519
18:30:44	0.692399,0.830297,0.410391	0.768554,0.909853,0.441279	-0.131726,0.117356,10.174043	0.692399,0.830297,0.410391	3.68445754051
18:30:44	0.692372,0.830259,0.410309	0.768585,0.909849,0.441258	-0.141306,0.114961,10.308164	0.692372,0.830259,0.410309	3.68445754051
18:30:45	0.693781,0.829252,0.409569	0.767797,0.910435,0.442773	-0.071851,0.069456,10.159673	0.693781,0.829252,0.409569	3.65806460381
18:30:45	0.692397,0.830320,0.410377	0.768563,0.909862,0.441385	-0.148491,0.227527,10.463840	0.692397,0.830320,0.410377	3.64750742912
18:30:45	0.692363,0.830268,0.410402	0.768564,0.909799,0.441454	-0.136516,0.093406,10.174043	0.692363,0.830268,0.410402	3.63695025444
