# Flight Log 
# 25 08 17 - 19:26:23
Time		X,Y,Z				goalX,goalY,goalZ		ddx,ddy,ddz			angularx,angulary,angularz	battery
19:26:23	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000	0
19:26:23	1.081336,4.182268,0.388142	1.261139,4.095055,0.404230	0.000000,0.000000,0.000000	1.081336,4.182268,0.388142	0
19:26:23	1.081350,4.182271,0.388088	1.261099,4.094962,0.403983	0.000000,0.000000,0.000000	1.081350,4.182271,0.388088	0
19:26:23	1.081350,4.182271,0.388088	1.261146,4.095038,0.404082	0.000000,0.000000,0.000000	1.081350,4.182271,0.388088	0
19:26:23	1.081350,4.182271,0.388088	1.261154,4.095054,0.404078	0.000000,0.000000,0.000000	1.081350,4.182271,0.388088	0
19:26:23	1.081349,4.182255,0.388078	1.261143,4.095017,0.404039	0.000000,0.000000,0.000000	1.081349,4.182255,0.388078	0
19:26:23	1.081349,4.182255,0.388078	1.261148,4.095026,0.404008	0.000000,0.000000,0.000000	1.081349,4.182255,0.388078	0
19:26:23	1.081349,4.182255,0.388078	1.261143,4.095018,0.404073	0.000000,0.000000,0.000000	1.081349,4.182255,0.388078	0
19:26:23	1.081349,4.182255,0.388078	1.261141,4.095013,0.404054	0.000000,0.000000,0.000000	1.081349,4.182255,0.388078	0
19:26:24	1.081314,4.182203,0.388115	1.261085,4.094923,0.404164	0.000000,0.000000,0.000000	1.081314,4.182203,0.388115	0
19:26:24	1.081334,4.182261,0.388118	1.261128,4.095029,0.404181	0.000000,0.000000,0.000000	1.081334,4.182261,0.388118	0
19:26:24	1.081339,4.182243,0.388121	1.261128,4.094996,0.404110	0.000000,0.000000,0.000000	1.081339,4.182243,0.388121	0
19:26:24	1.081320,4.182266,0.388105	1.261114,4.095028,0.404092	0.000000,0.000000,0.000000	1.081320,4.182266,0.388105	0
19:26:24	1.081363,4.182278,0.388120	1.261163,4.095054,0.404116	0.000000,0.000000,0.000000	1.081363,4.182278,0.388120	0
19:26:24	1.081379,4.182324,0.388105	1.261212,4.095168,0.404117	0.000000,0.000000,0.000000	1.081379,4.182324,0.388105	0
19:26:24	1.081379,4.182324,0.388105	1.261200,4.095143,0.404118	0.000000,0.000000,0.000000	1.081379,4.182324,0.388105	0
19:26:24	1.081378,4.182327,0.388112	1.261202,4.095154,0.404156	0.000000,0.000000,0.000000	1.081378,4.182327,0.388112	0
19:26:24	1.081378,4.182327,0.388112	1.261205,4.095162,0.404158	0.000000,0.000000,0.000000	1.081378,4.182327,0.388112	0
19:26:24	1.081378,4.182327,0.388112	1.261178,4.095099,0.404017	0.000000,0.000000,0.000000	1.081378,4.182327,0.388112	0
19:26:25	1.081378,4.182327,0.388112	1.261208,4.095169,0.404197	0.000000,0.000000,0.000000	1.081378,4.182327,0.388112	0
19:26:25	1.081378,4.182327,0.388112	1.261211,4.095171,0.404115	0.000000,0.000000,0.000000	1.081378,4.182327,0.388112	0
19:26:25	1.081361,4.182320,0.388090	1.261188,4.095152,0.404064	0.000000,0.000000,0.000000	1.081361,4.182320,0.388090	0
19:26:25	1.081361,4.182320,0.388090	1.261187,4.095149,0.404045	0.000000,0.000000,0.000000	1.081361,4.182320,0.388090	0
19:26:25	1.081361,4.182320,0.388090	1.261189,4.095153,0.404040	0.000000,0.000000,0.000000	1.081361,4.182320,0.388090	0
19:26:25	1.081361,4.182320,0.388090	1.261185,4.095146,0.404070	0.000000,0.000000,0.000000	1.081361,4.182320,0.388090	0
19:26:25	1.081361,4.182320,0.388090	1.261185,4.095145,0.404087	0.000000,0.000000,0.000000	1.081361,4.182320,0.388090	0
19:26:25	1.081343,4.182280,0.388095	1.261146,4.095061,0.404078	0.000000,0.000000,0.000000	1.081343,4.182280,0.388095	0
19:26:25	1.081343,4.182280,0.388095	1.261149,4.095069,0.404092	0.000000,0.000000,0.000000	1.081343,4.182280,0.388095	0
19:26:25	1.081305,4.182202,0.388123	1.261072,4.094910,0.404136	0.000000,0.000000,0.000000	1.081305,4.182202,0.388123	0
19:26:26	1.081305,4.182202,0.388123	1.261072,4.094914,0.404190	0.000000,0.000000,0.000000	1.081305,4.182202,0.388123	0
19:26:26	1.081305,4.182202,0.388123	1.261073,4.094914,0.404166	0.000000,0.000000,0.000000	1.081305,4.182202,0.388123	0
19:26:26	1.081340,4.182209,0.388083	1.261114,4.094932,0.404072	0.000000,0.000000,0.000000	1.081340,4.182209,0.388083	0
19:26:26	1.081340,4.182209,0.388083	1.261112,4.094930,0.404110	0.000000,0.000000,0.000000	1.081340,4.182209,0.388083	0
19:26:26	1.081340,4.182209,0.388083	1.261115,4.094932,0.404039	0.000000,0.000000,0.000000	1.081340,4.182209,0.388083	0
19:26:26	1.081340,4.182209,0.388083	1.261117,4.094935,0.404024	0.000000,0.000000,0.000000	1.081340,4.182209,0.388083	0
19:26:26	1.081340,4.182209,0.388083	1.261110,4.094920,0.404010	0.000000,0.000000,0.000000	1.081340,4.182209,0.388083	0
19:26:26	1.081274,4.182162,0.388089	1.261017,4.094821,0.404094	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:26	1.081274,4.182162,0.388089	1.261019,4.094824,0.404078	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:26	1.081274,4.182162,0.388089	1.261051,4.094886,0.403967	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081274,4.182162,0.388089	1.261024,4.094834,0.404075	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081274,4.182162,0.388089	1.261022,4.094830,0.404047	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081274,4.182162,0.388089	1.261022,4.094828,0.404010	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081274,4.182162,0.388089	1.261020,4.094827,0.404070	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081274,4.182162,0.388089	1.261016,4.094818,0.404060	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081274,4.182162,0.388089	1.261021,4.094828,0.404077	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081274,4.182162,0.388089	1.260986,4.094750,0.403911	0.000000,0.000000,0.000000	1.081274,4.182162,0.388089	0
19:26:27	1.081362,4.182253,0.388095	1.261150,4.095005,0.404092	0.000000,0.000000,0.000000	1.081362,4.182253,0.388095	0
19:26:27	1.081351,4.182187,0.388048	1.261145,4.094942,0.403886	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:27	1.081351,4.182187,0.388048	1.261116,4.094888,0.403969	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:28	1.081351,4.182187,0.388048	1.261123,4.094900,0.403953	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:28	1.081351,4.182187,0.388048	1.261142,4.094933,0.403818	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:28	1.081351,4.182187,0.388048	1.261109,4.094871,0.403941	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:28	1.081351,4.182187,0.388048	1.261120,4.094893,0.403942	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:28	1.081351,4.182187,0.388048	1.261118,4.094890,0.403954	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:28	1.081351,4.182187,0.388048	1.261120,4.094895,0.403951	0.000000,0.000000,0.000000	1.081351,4.182187,0.388048	0
19:26:28	1.081133,4.182301,0.388034	1.260922,4.095049,0.403913	0.000000,0.000000,0.000000	1.081133,4.182301,0.388034	0
19:26:28	1.081133,4.182301,0.388034	1.260945,4.095094,0.403889	0.000000,0.000000,0.000000	1.081133,4.182301,0.388034	0
19:26:28	1.081432,4.182229,0.388062	1.260820,4.094181,0.404537	0.000000,0.000000,0.000000	1.081432,4.182229,0.388062	0
19:26:28	1.081432,4.182229,0.388062	1.261227,4.094999,0.404164	0.000000,0.000000,0.000000	1.081432,4.182229,0.388062	0
19:26:29	1.081432,4.182229,0.388062	1.261265,4.095065,0.403903	0.000000,0.000000,0.000000	1.081432,4.182229,0.388062	0
19:26:29	1.081196,4.182329,0.388021	1.260997,4.095079,0.403416	0.000000,0.000000,0.000000	1.081196,4.182329,0.388021	0
19:26:29	1.081285,4.182174,0.388150	1.261049,4.094876,0.404162	0.000000,0.000000,0.000000	1.081285,4.182174,0.388150	0
19:26:29	1.081285,4.182174,0.388150	1.261048,4.094879,0.404276	0.000000,0.000000,0.000000	1.081285,4.182174,0.388150	0
19:26:29	1.081285,4.182174,0.388150	1.261088,4.094966,0.404341	0.000000,0.000000,0.000000	1.081285,4.182174,0.388150	0
19:26:29	1.081157,4.182382,0.387992	1.261016,4.095272,0.403825	0.000000,0.000000,0.000000	1.081157,4.182382,0.387992	0
19:26:29	1.081157,4.182382,0.387992	1.261026,4.095287,0.403693	0.000000,0.000000,0.000000	1.081157,4.182382,0.387992	0
19:26:29	1.081157,4.182382,0.387992	1.260979,4.095189,0.403666	0.000000,0.000000,0.000000	1.081157,4.182382,0.387992	0
19:26:29	1.081157,4.182382,0.387992	1.261027,4.095284,0.403614	0.000000,0.000000,0.000000	1.081157,4.182382,0.387992	0
19:26:29	1.081131,4.182301,0.387929	1.261014,4.095261,0.403670	0.000000,0.000000,0.000000	1.081131,4.182301,0.387929	0
19:26:30	1.081131,4.182301,0.387929	1.260945,4.095081,0.403392	0.000000,0.000000,0.000000	1.081131,4.182301,0.387929	0
19:26:30	1.081131,4.182301,0.387929	1.260938,4.095076,0.403576	0.000000,0.000000,0.000000	1.081131,4.182301,0.387929	0
19:26:30	1.080979,4.181986,0.388103	1.260444,4.094103,0.404711	0.000000,0.000000,0.000000	1.080979,4.181986,0.388103	0
19:26:30	1.080140,4.181444,0.387655	1.259759,4.093811,0.402811	0.000000,0.000000,0.000000	1.080140,4.181444,0.387655	0
19:26:30	1.080140,4.181444,0.387655	1.259911,4.094141,0.403197	0.000000,0.000000,0.000000	1.080140,4.181444,0.387655	0
19:26:30	1.078960,4.179287,0.387289	1.257782,4.090043,0.402522	0.000000,0.000000,0.000000	1.078960,4.179287,0.387289	0
19:26:30	1.077862,4.177896,0.387475	1.258028,4.090510,0.401861	0.000000,0.000000,0.000000	1.077862,4.177896,0.387475	0
19:26:30	1.077862,4.177896,0.387475	1.256426,4.088121,0.402343	0.000000,0.000000,0.000000	1.077862,4.177896,0.387475	0
19:26:30	1.077862,4.177896,0.387475	1.256870,4.089014,0.402449	0.000000,0.000000,0.000000	1.077862,4.177896,0.387475	0
19:26:30	1.077862,4.177896,0.387475	1.257642,4.090596,0.402667	0.000000,0.000000,0.000000	1.077862,4.177896,0.387475	0
19:26:31	1.075748,4.170208,0.387530	1.252577,4.077055,0.402262	0.000000,0.000000,0.000000	1.075748,4.170208,0.387530	0
19:26:31	1.075748,4.170208,0.387530	1.253856,4.079502,0.401726	0.000000,0.000000,0.000000	1.075748,4.170208,0.387530	0
